match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_unsuccessfulTouch,stat_penaltyWon,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget,stat_penaltyConceded,stat_hitWoodwork
12499323,home,Napoli,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,11,11,False,17.0,11.0,,,2.0,3.0,4.0,8.0,13.0,1.0,,,88.0,23.0,8.5,10.0,0.207018,1,,RLukaku,,4.0,2.0,,,,,,,,,1.0,2.0,2.0,2.0,1.0,,0.7884,0.9123,1.0,3.0,,,,,1.0,1.0,2.0,,,,,,,
12499323,home,Napoli,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,,,11.0,9.0,7.6,2.0,0.0041587,2,,davidneres,,1.0,1.0,,2.0,1.0,,,,,,,,,,2.0,,0.6083,0.6797,,,,,,,1.0,,,,,,,,,
12499323,home,Napoli,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,10.0,3.0,6.4,2.0,5.352e-05,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12499323,home,Napoli,Leonardo Spinazzola,,,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,8.0,5.0,6.7,1.0,0.0002647,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Giovanni Simeone,,,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,8.0,2.0,6.5,,0.00027468,0,,simeonegiovanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,6,6,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,1.0,,,1.0,7.0,,,0.00017438,0,,billygilmour,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Claudio Turi,,,turi-claudio,C. Turi,G,55,188,334,M,1175874,EUR,1115337600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Nikita Contini,,,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Rafa Marín,,,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Juan Jesus,,,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Michael Folorunsho,,,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Alessio Zerbin,,,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Giacomo Raspadori,,,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,,,,,,,,,,,,,,,,,,0,,giacomo.raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,home,Napoli,Cyril Ngonge,,,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Emil Audero,,,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,19.0,16.0,6.0,4.0,0.0,16.0,18.0,,1.0,5.0,,3.0,90.0,27.0,6.8,3.0,6.58e-05,0,-0.3845,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,,
12499323,away,Como,Ignace Van der Brempt,,,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,False,57.0,46.0,4.0,4.0,0.0,23.0,29.0,23.0,29.0,5.0,,,83.0,78.0,7.1,15.0,0.0185394,1,,,,1.0,6.0,1.0,,,2.0,,4.0,2.0,1.0,,,,1.0,,1.0,0.0245,,,3.0,,,1.0,,,,,,,,,1.0,,
12499323,away,Como,Alberto Dossena,,,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,13,13,False,70.0,64.0,8.0,7.0,0.0,33.0,37.0,31.0,33.0,3.0,,,90.0,82.0,6.9,6.0,0.0183357,0,,,,2.0,5.0,1.0,,,6.0,1.0,2.0,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
12499323,away,Como,Marc-Oliver Kempf,,,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,69.0,65.0,7.0,4.0,0.0,37.0,39.0,28.0,30.0,5.0,,,90.0,76.0,6.5,5.0,0.0363391,0,,,,3.0,3.0,,,,1.0,3.0,1.0,1.0,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,
12499323,away,Como,Alberto Moreno,,,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,65.0,62.0,5.0,3.0,0.0,25.0,25.0,37.0,41.0,2.0,,,89.0,79.0,6.4,6.0,0.102406,1,,,,2.0,,1.0,1.0,,,3.0,,,,,,,,,,0.0152,,,1.0,,,1.0,,,,,,,,,1.0,,
12499323,away,Como,Sergi Roberto,,,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,M,20,20,False,99.0,96.0,3.0,3.0,0.0,37.0,38.0,59.0,61.0,7.0,,,90.0,112.0,7.0,5.0,0.0404115,1,,sergiroberto,,3.0,3.0,,,,2.0,2.0,1.0,,1.0,1.0,3.0,,1.0,,1.0,0.0288,,2.0,,,,,,,,,,,,,1.0,1.0,
12499323,away,Como,Máximo Perrone,Maximo Perrone,,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,90.0,83.0,5.0,5.0,1.0,38.0,40.0,45.0,50.0,6.0,,,90.0,95.0,6.6,9.0,0.0389271,0,,maxiperrone16,,7.0,,3.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,
12499323,away,Como,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,M,7,7,False,42.0,38.0,,,0.0,10.0,11.0,28.0,32.0,4.0,,,83.0,54.0,7.8,5.0,0.0275321,3,,,,1.0,5.0,1.0,2.0,2.0,,,3.0,2.0,,,,,,1.0,,0.0656,0.3701,,,,,1.0,,1.0,,,,,,,2.0,,
12499323,away,Como,Nico Paz,,,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,79,79,False,48.0,42.0,2.0,,0.0,10.0,11.0,32.0,38.0,1.0,,,90.0,67.0,7.0,15.0,0.139692,4,,nicopaz1o,,8.0,4.0,1.0,1.0,,,1.0,2.0,2.0,,3.0,2.0,,2.0,1.0,,0.1734,0.0483,3.0,4.0,,,1.0,,,,,,,,,3.0,,1.0
12499323,away,Como,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,M,16,16,False,29.0,23.0,1.0,1.0,0.0,6.0,8.0,17.0,22.0,4.0,,,68.0,42.0,6.9,10.0,0.0353211,0,,,,3.0,6.0,1.0,2.0,1.0,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,
12499323,away,Como,Patrick Cutrone,,,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,10,10,False,14.0,13.0,,,0.0,6.0,6.0,7.0,9.0,,,,89.0,23.0,6.6,5.0,0.030678,1,,,True,5.0,1.0,,,,1.0,,,,,2.0,1.0,4.0,1.0,,,0.0613,,,3.0,,1.0,1.0,,,,,,,,,,,
12499323,away,Como,Simone Verdi,,,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,M,90,90,True,8.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,7.0,1.0,,,22.0,13.0,6.5,6.0,0.00827619,0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
12499323,away,Como,Yannik Engelhardt,,,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,990209,EUR,981504000,M,26,26,True,17.0,16.0,,,0.0,9.0,10.0,7.0,7.0,3.0,,,13.0,19.0,6.6,1.0,0.00609359,0,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Andrea Belotti,,,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,13.0,4.0,6.8,,0.0418322,0,,gallobelotti,,1.0,3.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Marco Sala,,,sala-marco,M. Sala,D,3,182,232,M,927312,EUR,928454400,D,3,3,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,1.0,,,6.742e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Alessandro Gabrielloni,,,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,813070,EUR,773798400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,1.0,3.0,,1.0,0.00015277,0,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Pepe Reina,,,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Edoardo Goldaniga,,,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Alessio Iovine,,,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Fellipe Jack,,,jack-fellipe,F. Jack,D,6,190,438,M,1804801,EUR,1137024000,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Matthias Braunöder,,,matthias-braunoder,M. Braunöder,M,27,173,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Lucas Da Cunha,,,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Luca Mazzitelli,,,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Daniele Baselli,,,daniele-baselli,D. Baselli,M,33,182,197,M,168647,EUR,700358400,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499323,away,Como,Ali Jasim,Ali Jasim Elaibi,,elaibi-ali-jasim,A. Jasim,M,14,182,8543,M,1066729,EUR,1074556800,M,14,14,True,,,,,,,,,,,,,,,,,,0,,ali_jasim.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
