match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,captain,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,player_sofascoreId,stat_hitWoodwork,stat_errorLeadToAGoal,stat_punches,stat_bigChanceMissed
10408469,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,18.0,10.0,13.0,5.0,6.0,6.0,4.0,12.0,15.0,1.0,3.0,4.0,90.0,30.0,7.0,8.0,0.0,0.0,0.00206793,0,-0.5412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408469,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,False,38.0,24.0,8.0,1.0,14.0,18.0,11.0,24.0,4.0,,,,90.0,66.0,5.8,25.0,0.0,0.0,0.0448354,0,,4.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408469,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,50.0,37.0,12.0,6.0,23.0,25.0,14.0,26.0,8.0,,,,90.0,68.0,6.7,19.0,0.0223,0.0,0.0132728,2,,1.0,,3.0,3.0,4.0,1.0,,,6.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10408469,home,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,32,32,False,44.0,30.0,13.0,7.0,23.0,29.0,7.0,15.0,4.0,,,,90.0,55.0,7.3,14.0,0.8034,0.9812,0.00321072,1,,,,4.0,7.0,8.0,1.0,,,5.0,,,,,6.0,,4.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,
10408469,home,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,33.0,21.0,7.0,1.0,10.0,16.0,12.0,22.0,5.0,,,,90.0,62.0,7.0,22.0,0.0,0.0,0.27616,0,,5.0,1.0,1.0,7.0,4.0,1.0,,3.0,1.0,1.0,,1.0,1.0,4.0,,1.0,1.0,,,,,,True,1.0,2.0,1.0,,,,,,
10408469,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,17.0,12.0,,,1.0,2.0,11.0,17.0,5.0,,,,64.0,28.0,6.4,10.0,0.0,0.0,0.0133927,0,,2.0,,3.0,3.0,7.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,3.0,,,,,
10408469,home,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,False,23.0,20.0,1.0,,13.0,13.0,7.0,10.0,4.0,,,,57.0,26.0,6.4,4.0,0.0,0.0,0.00454213,0,,,,,4.0,2.0,1.0,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
10408469,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,40.0,32.0,9.0,5.0,15.0,15.0,20.0,29.0,10.0,,,,82.0,55.0,7.0,11.0,0.0647,0.0,0.0508386,1,,4.0,3.0,2.0,3.0,5.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,
10408469,home,Cádiz,Théo Bongonda,theo-bongonda,T. Bongonda,M,77,177,22829,M,344953,EUR,816825600,M,10,10,False,13.0,11.0,,,5.0,5.0,6.0,12.0,1.0,,,,56.0,26.0,6.2,12.0,0.0,0.0,0.00557833,0,,4.0,,1.0,3.0,2.0,,3.0,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,theo_bongonda,,,,
10408469,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,F,7,7,False,18.0,9.0,1.0,,3.0,4.0,6.0,15.0,4.0,,,,90.0,33.0,6.4,15.0,0.0111,0.0,0.0303823,1,,1.0,,4.0,12.0,7.0,,4.0,,,,1.0,3.0,1.0,5.0,1.0,,,,,,,1.0,,,,,3.0,,,,,
