match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalClearance,stat_interceptionWon,stat_ownGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_errorLeadToAShot,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside
14572676,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19707,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,,35.0,13.0,6.4,4.0,0.0042373,55.850395236185,9.0,10.240481232218,,1,,-0.13,0.07,0.15,,1.0,2.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,0.0298,0.0303,-0.05,,,,,2.0,,,,,,
14572676,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13680,M,mrogers,948261,EUR,1027641600,F,27,27,True,21.0,19.0,,,0.0,2.0,2.0,17.0,19.0,1.0,,,,,,55.0,32.0,8.0,7.0,0.337599,64.876316143188,12.0,19.907151352107,,1,,0.25,0.11,0.13,,,1.0,4.0,,3.0,,,2.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,,0.0988,0.6726,0.51,2.0,,,2.0,,,,,1.0,,
14572676,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9362,M,mattycash622,833956,EUR,870912000,D,2,2,True,40.0,32.0,9.0,4.0,1.0,9.0,10.0,23.0,30.0,2.0,,,,,,45.0,59.0,7.0,12.0,0.490745,128.54260997842,22.0,37.591520037075,,1,,0.53,0.05,-0.22,,,2.0,1.0,1.0,1.0,,,2.0,1.0,,3.0,2.0,,,,,,,,,1.0,,,,0.0847,0.5936,-0.15,4.0,3.0,,1.0,,,,,1.0,,
14572676,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3199,M,,827679,EUR,877564800,D,4,4,True,20.0,19.0,2.0,2.0,0.0,13.0,14.0,6.0,6.0,,,,,,,24.0,23.0,6.8,2.0,0.0027361,45.18167339738,8.0,25.286568657483,,0,,0.04,0.03,0.14,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14572676,home,Aston Villa,Jamaldeen Jimoh,jamaldeen-jimoh,J. Jimoh,M,18,188.0,964,M,,1410178,EUR,1159747200,M,20,20,True,14.0,12.0,,,0.0,4.0,5.0,8.0,9.0,1.0,,,,,,24.0,25.0,7.5,5.0,0.0097897,57.795074027869,8.0,37.044149999281,,4,,-0.21,0.23,-0.02,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,16.653799189351,20.766099778244,1.0,Jamaldeen Jimoh,,,1.0,2.0,1.0,,,0.3085,0.1777,0.46,1.0,,,,1.0,,1.0,,,1.0,
14572676,home,Aston Villa,Kadan Young,kadan-young,K. Young,M,19,176.0,315,M,,1167065,EUR,1137628800,F,51,51,True,4.0,4.0,,,1.0,,,4.0,4.0,,,,,,,12.0,8.0,7.0,2.0,0.200995,74.782869337581,5.0,53.292033379221,,0,,0.25,0.26,0.13,,,3.0,1.0,,,1.0,1.0,,,1.0,,,,19.822808301023,64.780266716649,3.0,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,,,1.0,,
14572676,home,Aston Villa,James Wright,wright-james,J. Wright,G,64,188.0,115,M,,1138445,EUR,1101945600,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,James Wright,,,,,,,,,,,,,,,,,,,,,
14572676,home,Aston Villa,Marco Bizot,marco-bizot,M. Bizot,G,40,194.0,911,M,,100390,EUR,668563200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192.0,4086,M,pauttorres,864169,EUR,853372800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Alexander Schlager,alexander-schlager,A. Schlager,G,1,184.0,344,M,,282073,EUR,823132800,G,1,1,False,41.0,24.0,22.0,5.0,0.0,23.0,28.0,1.0,13.0,13.0,1.0,4.0,6.0,,,90.0,55.0,6.2,18.0,0.00013366,50.141809062322,11.0,24.492093319478,0.4412,0,-0.4362,0.0,0.01,-0.21,0.02,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14572676,away,Red Bull Salzburg,Tim Trummer,tim-trummer,T. Trummer,M,37,189.0,219,M,,1385795,EUR,1131580800,D,37,37,False,31.0,24.0,6.0,2.0,0.0,15.0,18.0,9.0,13.0,5.0,,,,,,90.0,53.0,6.0,15.0,0.034672,115.5800857443,13.0,37.173438964366,,1,,0.03,0.16,-0.5,,,4.0,2.0,1.0,3.0,1.0,1.0,1.0,,,3.0,2.0,,19.982984326915,20.503980101434,1.0,Tim Trummer,,,1.0,1.0,,,,0.0331,0.012,0.01,3.0,,,,1.0,,,,,,
14572676,away,Red Bull Salzburg,Joane Gadou,joane-gadou,J. Gadou,D,23,195.0,1098,M,,1471049,EUR,1168992000,D,23,23,False,39.0,37.0,7.0,5.0,0.0,31.0,31.0,6.0,8.0,5.0,,,,,,90.0,47.0,6.4,3.0,0.00396128,201.78163495737,28.0,32.835570251673,,0,,0.19,0.06,-0.38,,,3.0,3.0,1.0,,3.0,2.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Jannik Schuster,schuster-jannik,J. Schuster,D,44,190.0,229,M,,1474198,EUR,1147737600,D,44,44,False,43.0,39.0,4.0,3.0,0.0,35.0,39.0,4.0,4.0,3.0,,,,,,90.0,57.0,6.0,5.0,0.00479729,94.149935087702,15.0,25.542540966523,,0,,0.02,0.03,-0.35,,,4.0,1.0,1.0,,1.0,1.0,,,1.0,9.0,,,,,,Jannik Schuster,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,
14572676,away,Red Bull Salzburg,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177.0,2029,M,,1142249,EUR,1042502400,D,13,13,False,29.0,21.0,4.0,,0.0,15.0,18.0,6.0,11.0,3.0,,,,,,90.0,49.0,6.0,10.0,0.00776065,122.23955404511,18.0,18.90544194091,,0,,-0.19,0.13,-0.52,,,3.0,6.0,2.0,1.0,4.0,2.0,,1.0,1.0,2.0,2.0,,16.715549959614,17.163910073174,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14572676,away,Red Bull Salzburg,Mads Bidstrup,mads-bidstrup,M. Bidstrup,M,18,175.0,636,M,,918429,EUR,983059200,M,18,18,False,29.0,25.0,1.0,1.0,0.0,17.0,19.0,8.0,10.0,2.0,,,,,,90.0,43.0,6.5,7.0,0.0130289,122.5648513161,17.0,30.656055513961,,0,,-0.04,0.12,-0.19,,,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,,2.0,2.0,,,,,,,True,,,,,,,,,,,,,,,,1.0,,,
14572676,away,Red Bull Salzburg,Soumaïla Diabaté,diabate-soumaila,S. Diabate,M,5,168.0,600,M,,1468564,EUR,1101081600,M,5,5,False,53.0,47.0,2.0,2.0,0.0,32.0,34.0,15.0,19.0,5.0,,,,,,88.0,67.0,7.0,8.0,0.296104,177.19832996977,27.0,49.138099241435,,2,,0.27,0.14,-0.06,,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,4.0,,,,,,,,1.0,2.0,,,,0.1099,0.3585,0.16,,,,1.0,,,,,1.0,,
14572676,away,Red Bull Salzburg,Edmund Baidoo,baidoo-edmund,E. Baidoo,F,20,174.0,1101,M,,1805062,EUR,1138579200,M,20,20,False,18.0,15.0,,,0.0,6.0,7.0,9.0,11.0,10.0,,,,,,73.0,37.0,6.9,11.0,0.451905,188.12129186575,14.0,12.036856023178,,2,,0.21,0.4,-0.05,,,8.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,32.811587780145,61.412786767485,2.0,,,,2.0,2.0,,,,0.1572,0.1504,0.06,1.0,,,3.0,5.0,1.0,,2.0,1.0,,4.0
14572676,away,Red Bull Salzburg,Sota Kitano,kitano-sota,S. Kitano,M,8,172.0,1193,M,,1185273,EUR,1092355200,M,8,8,False,34.0,22.0,2.0,,0.0,15.0,18.0,7.0,16.0,4.0,,,,,,88.0,49.0,6.1,14.0,0.0258198,121.21382049494,17.0,58.638847820583,,2,,-0.31,0.31,-0.16,,,3.0,3.0,,,3.0,2.0,,,2.0,1.0,,,29.49194389879,29.597185829062,1.0,,,,,,,,,0.5406,,-0.26,,,,2.0,1.0,1.0,1.0,,,1.0,
14572676,away,Red Bull Salzburg,Kerim Alajbegović,kerim-alajbegovic,K. Alajbegović,F,27,185.0,4467,M,,1425366,EUR,1190332800,M,27,27,False,15.0,12.0,2.0,2.0,1.0,6.0,8.0,6.0,7.0,5.0,,,,,,73.0,23.0,7.5,6.0,0.568269,109.96741437674,14.0,19.678841789008,,1,,0.31,0.12,-0.05,,,,4.0,,1.0,,,1.0,3.0,,,,,,,,,,,1.0,,,,,0.035,,-0.15,1.0,,,1.0,,,1.0,,1.0,,
14572676,away,Red Bull Salzburg,Karim Konaté,karim-konate,K. Konaté,F,19,178.0,7156,M,konatekarim9,1139103,EUR,1079827200,F,19,19,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,,,,45.0,17.0,7.1,4.0,0.00208618,93.558662377715,7.0,57.059742878739,,4,,-0.05,0.65,0.13,,,5.0,1.0,,1.0,,,,1.0,1.0,,1.0,,31.899007461331,57.038180057387,3.0,,,,,1.0,,,,0.6572,0.6837,-0.77,,,,1.0,1.0,2.0,1.0,2.0,,2.0,1.0
14572676,away,Red Bull Salzburg,Moussa Kounfolo Yeo,moussa-kounfolo-yeo,M. K. Yeo,M,49,173.0,776,M,,1397180,EUR,1086048000,M,49,49,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,3.0,,,,,,45.0,16.0,6.4,4.0,0.0130641,50.804432613052,5.0,25.692771262465,,2,,-0.03,0.14,-0.31,,,6.0,2.0,,2.0,2.0,2.0,1.0,,4.0,,,,12.274214809646,12.471413071501,1.0,Moussa Kounfolo Yeo,,,,1.0,1.0,,,0.3963,0.8762,0.4,,,,,,,1.0,1.0,,,1.0
14572676,away,Red Bull Salzburg,Clement Bischoff,clement-bischoff,C. Bischoff,M,7,180.0,922,M,,1481672,EUR,1134691200,F,7,7,True,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,2.0,,,,,,17.0,17.0,6.8,4.0,0.00664123,19.073994833776,3.0,17.02755169795,,0,,0.08,0.06,0.21,,,2.0,3.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,
14572676,away,Red Bull Salzburg,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188.0,464,M,,165413,EUR,700790400,F,9,9,True,7.0,4.0,,,0.0,3.0,3.0,1.0,4.0,2.0,,,,,,17.0,9.0,6.4,4.0,0.00041081,18.45824615831,4.0,2.3260191075422,,0,,-0.21,0.11,0.0,,1.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
14572676,away,Red Bull Salzburg,Maurits Kjaergaard,maurits-kjaergaard,M. Kjaergaard,M,14,192.0,1408,M,,987818,EUR,1056585600,M,14,14,True,2.0,,,,0.0,,,,2.0,,,,,,,2.0,3.0,,3.0,,10.17240825244,2.0,7.0350636150637,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Oliver Lukić,oliver-lukic,O. Lukić,M,25,188.0,414,M,,1423477,EUR,1158883200,M,25,25,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,2.0,1.0,,,0.00134845,,,,,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Salko Hamzić,hamzic-salko,S. Hamzić,G,92,190.0,177,M,,1493202,EUR,1158451200,G,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Salko Hamzic,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Christian Zawieschitzky,zawieschitzky-christian,C. Zawieschitzky,G,52,184.0,256,M,,1474199,EUR,1178064000,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Christian Zawieschitzky,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184.0,775,M,,876860,EUR,934848000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176.0,446,M,,113920,EUR,714873600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190.0,358,M,,842176,EUR,864777600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Mamady Diambou,diambou-mamady,M. Diambou,M,15,176.0,740,M,,1135854,EUR,1036972800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572676,away,Red Bull Salzburg,Enrique Aguilar,enrique-aguilar,E. Aguilar,F,43,183.0,218,M,,1566219,EUR,1169856000,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
