match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_goals,captain,stat_hitWoodwork,stat_totalOffside
12513644,home,Estoril Praia,Israel Salazar,,,israel-salazar,I. Salazar,F,20,177,120,M,1090194,EUR,1052524800,F,92,92,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,12.0,9.0,6.6,1.0,0.00022625,1,,,,,4.0,1.0,1.0,,,,,1.0,1.0,,2.0,,0.3537,,1.0,,,,,1.0,1.0,,,,,,,
12513644,home,Estoril Praia,Joel Robles,,,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513644,home,Estoril Praia,Andrei Florea,,,florea-andrei,A. Florea,M,10,184,269,M,1399649,EUR,1117411200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513644,home,Estoril Praia,Wagner Pina,,,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513644,home,Estoril Praia,Fabrício Garcia,,,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,João Costa,,,joao-costa,J. Costa,G,24,185,455,M,788365,EUR,823219200,G,24,24,False,31.0,20.0,23.0,12.0,0.0,11.0,14.0,9.0,17.0,10.0,,2.0,2.0,1.0,1.0,90.0,42.0,6.4,13.0,0.00130737,0,-1.3375,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,Diogo Travassos,,,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,D,2,2,False,37.0,28.0,3.0,2.0,0.0,14.0,14.0,18.0,31.0,6.0,,,,,,90.0,70.0,6.7,20.0,0.513385,1,,,,4.0,6.0,,,1.0,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,0.0199,0.2773,4.0,,,8.0,4.0,1.0,1.0,,,3.0,,,,1.0
12513644,away,CF Estrela Amadora,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,27,27,False,25.0,18.0,6.0,2.0,0.0,13.0,13.0,5.0,12.0,,,,,,,45.0,33.0,6.2,7.0,0.0475189,0,,2.0,1.0,2.0,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,2.0,,,,,
12513644,away,CF Estrela Amadora,Issiar Drame,,,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,False,35.0,28.0,3.0,1.0,0.0,19.0,21.0,9.0,14.0,4.0,,,,,,90.0,47.0,6.5,7.0,0.00258394,2,,,1.0,2.0,6.0,,,1.0,4.0,,,2.0,1.0,,2.0,1.0,0.158,0.1151,,1.0,1.0,,,1.0,1.0,,,,,,,
12513644,away,CF Estrela Amadora,Nilton Varela,,,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,D,25,25,False,41.0,31.0,7.0,2.0,0.0,16.0,21.0,15.0,20.0,,,,,,,90.0,60.0,5.8,16.0,0.00748825,0,,2.0,,6.0,5.0,,,,,,,1.0,1.0,,4.0,1.0,,,2.0,,,,,3.0,,,,,,,,
12513644,away,CF Estrela Amadora,Léo Cordeiro,,,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,40.0,35.0,3.0,1.0,0.0,17.0,18.0,18.0,22.0,4.0,,,,,,90.0,54.0,6.4,10.0,0.0113305,1,,1.0,1.0,3.0,5.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,0.2767,,3.0,1.0,,,,2.0,2.0,,,1.0,,,,
12513644,away,CF Estrela Amadora,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,12,12,False,16.0,15.0,3.0,2.0,0.0,6.0,7.0,9.0,9.0,1.0,,,,,,29.0,16.0,6.1,1.0,0.0262927,0,,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,10.0,8.0,,,0.0,4.0,4.0,4.0,7.0,,,,,,,29.0,14.0,6.1,3.0,0.00209248,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,True,,
12513644,away,CF Estrela Amadora,Leonel Bucca,,,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,F,26,26,False,18.0,10.0,,,0.0,5.0,7.0,5.0,12.0,5.0,,,,,,45.0,26.0,6.6,12.0,0.129504,0,,4.0,4.0,7.0,4.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,
12513644,away,CF Estrela Amadora,Kikas,,,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,False,14.0,12.0,2.0,1.0,0.0,5.0,6.0,9.0,16.0,2.0,,,,,,90.0,31.0,7.1,10.0,0.251908,2,,1.0,2.0,1.0,4.0,,1.0,,,,,,,,2.0,,0.0263,,2.0,,1.0,8.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0
12513644,away,CF Estrela Amadora,Jovane Cabral,,,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,97,97,False,12.0,8.0,2.0,1.0,0.0,3.0,3.0,5.0,10.0,2.0,,,,,,53.0,21.0,6.5,8.0,0.00491195,1,,,,3.0,2.0,,,,,,,1.0,1.0,,1.0,2.0,0.0295,,2.0,,1.0,1.0,,1.0,,,,,,,,
12513644,away,CF Estrela Amadora,Paulo Moreira,Paulo,Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,True,33.0,31.0,2.0,2.0,0.0,15.0,15.0,16.0,18.0,3.0,,,,,,61.0,41.0,6.8,4.0,0.0136243,1,,,,3.0,2.0,,,,1.0,,,1.0,1.0,,1.0,1.0,0.0353,,,,1.0,,,2.0,,,,,,,,
12513644,away,CF Estrela Amadora,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,7,7,True,13.0,11.0,1.0,,0.0,7.0,7.0,5.0,7.0,3.0,,,,,,61.0,32.0,6.2,12.0,0.0650011,0,,,,8.0,1.0,,,,,,,,,,1.0,,,,5.0,3.0,,1.0,1.0,3.0,,,2.0,2.0,,,,
12513644,away,CF Estrela Amadora,Miguel Lopes,,,miguel-lopes,M. Lopes,D,13,182,63,M,41651,EUR,535334400,D,13,13,True,21.0,19.0,5.0,4.0,0.0,14.0,15.0,5.0,6.0,2.0,,,,,,45.0,24.0,6.6,3.0,0.00547503,0,,,,2.0,1.0,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,Rodrigo Pinho,,,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,,,,45.0,13.0,6.9,2.0,0.00028351,3,,,1.0,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,0.0773,0.0449,1.0,,1.0,,,,,,,,,,,1.0
12513644,away,CF Estrela Amadora,Ferro,,,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,True,27.0,20.0,7.0,3.0,0.0,9.0,12.0,11.0,15.0,5.0,,,,,,37.0,35.0,6.8,8.0,0.00414426,0,,,,1.0,2.0,,,,3.0,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,Marko Gudžulić,Marko Gudzulic,,marko-gudzulic,M. Gudžulić,G,23,196,40,M,1147582,EUR,1025827200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,Guilherme Montóia,,,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513644,away,CF Estrela Amadora,Manuel Keliano,Manuel Keliano,,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
