match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,confirmed
14035965,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
14035965,,,,,90,5.0,,1,,,card,Laurent Lemoine,Foul,False,124460451.0,False,yellow,822698.0,Laurent Lemoine,,
14035965,,,,,90,4.0,,1,,,substitution,,,,125280123.0,True,regular,,,False,
14035965,,,,,88,,,3,,,substitution,,,,125280078.0,False,regular,,,False,
14035965,,,,,87,,,4,,,substitution,,,,125280077.0,False,regular,,,False,
14035965,,,,,87,,,4,,,substitution,,,,125280076.0,True,regular,,,False,
14035965,,,,,87,,,4,,,substitution,,,,125280067.0,True,regular,,,False,
14035965,,,,,79,,,12,,,card,Christian Burgess,Foul,False,124460372.0,True,yellow,303634.0,Christian Burgess,,
14035965,,2.0,0.0,,75,,,16,,,goal,,,,332911572.0,True,regular,1403362.0,Anan Khalaili,,
14035965,,,,,74,,,17,,,substitution,,,,125280008.0,False,regular,,,False,
14035965,,,,,70,,,21,,,substitution,,,,125279984.0,True,regular,,,False,
14035965,,,,,69,,,22,,,substitution,,,,125279981.0,True,regular,,,False,
14035965,,,,,58,,,33,,,varDecision,,,,93219.0,True,goalAwarded,1403362.0,Anan Khalaili,,False
14035965,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
14035965,,1.0,0.0,,36,,,10,,,goal,,,,332905374.0,True,regular,1119328.0,Promise David,,
14035965,,,,,15,,,31,,,card,Enrique Lofolomo,Foul,False,124460084.0,False,yellow,980923.0,Enrique Lofolomo,,
14035965,,,,,-5,,,6,,,card,David Hubert,Argument,False,124460383.0,True,yellow,,,,
14035965,,,,,-5,,,6,,,card,Sven Vandenbroeck,Argument,False,124460330.0,False,yellow,,,,
