match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalContest,stat_goals,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_hitWoodwork
14035965,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196.0,4992,M,1119328,EUR,994118400,F,12,12,False,14.0,8.0,1.0,,0.0,1.0,3.0,7.0,11.0,4.0,3.0,1.0,,,89.0,28.0,7.7,12.0,0.00563282,17.091735177216,2.0,-7.875,2.415,3,-0.03,0.66,0.0,Promise David,,1.0,3.0,3.0,,2.0,,,,,,0.4162,1.1182,0.43,,4.0,,,2.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,17,17,True,12.0,7.0,2.0,,0.0,3.0,5.0,4.0,7.0,,4.0,,,,21.0,16.0,6.4,7.0,0.00647695,,,,,0,0.04,,-0.07,,,,,2.0,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190.0,3056,M,1431770,EUR,952128000,F,13,13,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,1.0,,,,20.0,9.0,6.2,6.0,0.00012659,,,,,0,-0.02,0.02,0.0,Kevin Rodríguez,,3.0,2.0,5.0,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Louis Patris,louis-patris,L. Patris,M,27,187.0,275,M,923972,EUR,991872000,D,27,27,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,1.0,,,,10.0,5.0,6.8,2.0,0.0624523,,,,,0,0.21,-0.13,-0.04,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Guilherme Smith,guilherme-da-silva,G. Smith,F,11,183.0,665,M,1820381,EUR,1055289600,M,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,10.0,7.0,6.8,,0.00030052,,,,,0,-0.03,0.05,-0.03,,,,,1.0,1.0,,2.0,,,,,,,,,,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Ivan Pavlić,ivan-pavlic,I. Pavlić,M,14,185.0,96,M,1103764,EUR,1005350400,M,14,14,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,1.0,3.0,,2.0,0.00281703,,,,,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190.0,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Mamadou Barry,mamadou-barry,M. Barry,D,3,195.0,286,M,1839317,EUR,1111276800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,Mamadou Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174.0,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169.0,1062,M,1212237,EUR,1021507200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,Mohammed Fuseini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Brent Gabriel,gabriel-brent,B. Gabriel,G,13,190.0,75,M,861977,EUR,917395200,G,13,13,False,43.0,37.0,10.0,5.0,0.0,36.0,39.0,1.0,4.0,,9.0,,3.0,3.0,90.0,56.0,6.6,7.0,0.00030329,70.643699138558,10.0,-48.405,-0.20999999999999,0,0.09,0.01,-0.26,,,,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,3.0,1.0,0.6237,0.5565,0.34,
14035965,away,SV Zulte Waregem,Enrique Lofolomo,enrique-lofolomo,E. Lofolomo,M,6,185.0,50,M,980923,EUR,955670400,D,6,6,False,61.0,56.0,7.0,3.0,0.0,43.0,43.0,13.0,18.0,2.0,5.0,,,,90.0,66.0,6.1,6.0,0.0140195,66.077812592973,9.0,-18.48,14.385,0,0.21,0.1,-0.31,,,1.0,,4.0,,,1.0,,2.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Laurent Lemoine,laurent-lemoine,L. Lemoine,D,4,184.0,39,M,822698,EUR,893376000,D,4,4,False,58.0,54.0,5.0,3.0,0.0,48.0,50.0,6.0,8.0,4.0,7.0,,,,90.0,72.0,6.2,7.0,0.00532605,113.12078465991,10.0,-5.395,30.975,0,0.21,0.13,-0.04,,,2.0,,5.0,,,3.0,,2.0,,3.0,,,,True,1.0,2.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Jakob Kiilerich,jakob-kiilerich,J. Kiilerich,D,5,190.0,62,M,887822,EUR,957916800,D,5,5,False,85.0,71.0,13.0,4.0,0.0,52.0,56.0,19.0,29.0,6.0,3.0,,,,90.0,99.0,6.6,16.0,0.0271003,193.76446134531,17.0,-65.73,10.08,1,0.26,0.08,-0.33,,,5.0,5.0,5.0,,,6.0,1.0,1.0,1.0,,0.0608,,0.01,,,,,,,,96.500526368732,3.0,,,,,,,,1.0,,,,,,,
14035965,away,SV Zulte Waregem,Wilguens Paugain,paugain-wilguens,W. Paugain,D,12,180.0,976,M,1404526,EUR,998611200,M,12,12,False,42.0,33.0,4.0,2.0,0.0,19.0,25.0,14.0,17.0,2.0,6.0,2.0,,,88.0,68.0,7.0,19.0,0.0321525,53.083389810309,6.0,-8.82,8.82,0,0.14,0.01,-0.08,,,,,3.0,1.0,,,2.0,,,,,,,,3.0,1.0,1.0,1.0,,1.0,22.275451263667,1.0,,1.0,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Serxho Ujka,serxho-ujka,S. Ujka,M,36,177.0,62,M,907707,EUR,904176000,M,36,36,False,52.0,42.0,2.0,1.0,0.0,26.0,29.0,16.0,23.0,11.0,12.0,2.0,,,90.0,84.0,6.8,20.0,0.0815821,41.722339423838,5.0,-7.245,6.93,4,-0.02,0.21,-0.1,,,1.0,2.0,4.0,,,2.0,1.0,3.0,2.0,,0.114,,-0.3,,3.0,4.0,2.0,6.0,,,17.463924072212,1.0,5.0,,1.0,,,3.0,,1.0,,,,,,,1.0
14035965,away,SV Zulte Waregem,Thomas Claes,claes-thomas,T. Claes,M,8,181.0,137,M,1188173,EUR,1080259200,M,8,8,False,48.0,40.0,7.0,5.0,0.0,26.0,28.0,14.0,20.0,2.0,7.0,,,,87.0,67.0,6.3,20.0,0.00894008,98.799956557412,8.0,61.53,29.925,0,-0.07,0.08,-0.18,,,,,8.0,1.0,,,2.0,2.0,,,,,,,3.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Emran Soglo,soglo-emran,E. Soglo,D,17,178.0,351,M,1403124,EUR,1121040000,M,17,17,False,51.0,37.0,4.0,1.0,0.0,23.0,32.0,14.0,19.0,12.0,8.0,1.0,,,90.0,92.0,7.1,24.0,0.257227,38.713534785458,4.0,-28.98,2.31,1,0.19,0.19,-0.05,Emran Soglo,,,,5.0,,,,3.0,3.0,1.0,1.0,0.145,,-0.25,,2.0,3.0,2.0,10.0,,,,,8.0,,,1.0,1.0,,,1.0,,,,,,,
14035965,away,SV Zulte Waregem,Jeppe Erenbjerg,erenbjerg-jeppe,J. Erenbjerg,M,10,184.0,356,M,1035095,EUR,956966400,F,24,24,False,34.0,25.0,1.0,1.0,0.0,11.0,12.0,14.0,22.0,2.0,4.0,1.0,,,90.0,51.0,6.8,15.0,0.282673,34.86766064394,7.0,16.695,8.4,1,0.32,0.26,-0.04,,,1.0,,5.0,2.0,,2.0,,1.0,,,0.0146,,-0.11,,1.0,5.0,1.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,
14035965,away,SV Zulte Waregem,Anosike Ementa,anosike-ementa,A. Ementa,F,18,202.0,313,M,1094132,EUR,1020384000,F,18,18,False,23.0,10.0,1.0,1.0,0.0,5.0,8.0,5.0,15.0,9.0,2.0,1.0,,,90.0,42.0,6.6,22.0,0.0961115,11.439938642699,2.0,6.51,6.51,0,-0.39,0.08,0.15,,,6.0,5.0,11.0,1.0,,3.0,1.0,,,1.0,,,,,6.0,,,6.0,,1.0,,,3.0,,,3.0,1.0,,,,,,,,,,
14035965,away,SV Zulte Waregem,Marley Aké,ake-marley,M. Aké,M,39,177.0,526,M,988839,EUR,978652800,F,39,39,False,16.0,10.0,,,0.0,5.0,7.0,5.0,9.0,4.0,1.0,3.0,,,74.0,35.0,6.3,11.0,0.121758,25.823740190931,4.0,19.635,12.495,2,-0.02,0.03,-0.02,,,1.0,,5.0,,,,,,,1.0,0.5935,,-0.62,,2.0,1.0,1.0,3.0,,,,,1.0,,1.0,,,,2.0,2.0,,,,,,,
14035965,away,SV Zulte Waregem,Nikola Mituljikić,nikola-mituljikic,N. Mituljikić,M,11,180.0,192,M,1102965,EUR,1043020800,F,7,7,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,1.0,,,,16.0,12.0,6.4,,0.00890847,,,,,0,-0.11,-0.24,-0.09,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Tobias Hedl,tobias-hedl,T. Hedl,F,20,185.0,109,M,1064825,EUR,1042588800,F,20,20,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,10.0,3.0,6.3,1.0,0.00117939,,,,,0,-0.02,-0.4,0.0,Tobias Hedl,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Benoit De Jaegere,benoit-de-jaegere,B. D. Jaegere,D,45,189.0,17,M,2115926,EUR,1081728000,D,45,45,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,,,,,9.0,10.0,6.8,1.0,0.0149434,,,,,0,0.15,0.01,0.13,Benoit De Jaegere,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Louis Bostyn,louis-bostyn,L. Bostyn,G,1,195.0,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Yannick Cappelle,yannick-cappelle,Y. Cappelle,D,55,180.0,117,M,1506998,EUR,1057536000,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Tuur Dierickx,tuur-dierickx,T. Dierickx,M,52,,7,M,2198275,EUR,1186444800,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Stavros Gavriel,stavros-gavriel,S. Gavriel,M,11,178.0,168,M,999013,EUR,1012262400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Siebe Van Keymolen,siebe-van-keymolen,S. V. Keymolen,F,58,190.0,18,M,1894287,EUR,1107993600,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035965,away,SV Zulte Waregem,Jelle Vossen,jelle-vossen,J. Vossen,F,9,180.0,294,M,45946,EUR,606528000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
