match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_goalAssist,stat_goals
10382242,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,40.0,22.0,25.0,7.0,17.0,24.0,5.0,16.0,1.0,1.0,19.0,4.0,3.0,6.0,90.0,62.0,7.6,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,67.0,62.0,5.0,1.0,54.0,56.0,8.0,11.0,1.0,10.0,7.0,,,,90.0,89.0,7.4,5.0,1,2.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,24,24,False,43.0,35.0,4.0,,28.0,32.0,7.0,11.0,1.0,2.0,3.0,,,,66.0,52.0,6.5,8.0,0,,3.0,2.0,,,,,5.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Lars Nieuwpoort,lars-nieuwpoort,L. Nieuwpoort,D,,189,9,,339893,EUR,783388800,D,15,15,False,60.0,52.0,8.0,6.0,40.0,43.0,12.0,18.0,1.0,3.0,6.0,,,,90.0,75.0,6.4,11.0,0,3.0,8.0,4.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,M,2,2,False,46.0,44.0,5.0,5.0,26.0,27.0,19.0,21.0,,4.0,9.0,,,,90.0,58.0,7.1,6.0,0,,3.0,2.0,,,,,,,1.0,3.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10382242,home,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173,104,M,128799,EUR,716601600,M,11,11,False,17.0,11.0,,,4.0,6.0,8.0,14.0,,2.0,2.0,,,,66.0,32.0,6.9,12.0,2,,3.0,2.0,2.0,1.0,,2.0,,,,1.0,,,,3.0,,,1.0,,3.0,,1.0,1.0,,,,,,,
10382242,home,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,False,45.0,38.0,4.0,2.0,25.0,27.0,13.0,18.0,,,9.0,,,,88.0,51.0,6.4,10.0,0,1.0,3.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,
10382242,home,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,False,37.0,24.0,1.0,,11.0,14.0,13.0,24.0,1.0,4.0,6.0,,,,66.0,48.0,6.9,16.0,0,1.0,3.0,2.0,2.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,2.0,,2.0,1.0,,,,,,,
10382242,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,M,5,5,False,34.0,29.0,1.0,1.0,20.0,24.0,9.0,11.0,,6.0,6.0,,,,80.0,57.0,6.8,10.0,2,2.0,5.0,1.0,5.0,4.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,
10382242,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,20.0,14.0,1.0,,7.0,9.0,7.0,11.0,4.0,6.0,2.0,,,,90.0,32.0,6.4,10.0,1,,5.0,1.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,,1.0,,,True,,,,,
10382242,home,RKC Waalwijk,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,F,20,20,False,42.0,34.0,7.0,3.0,13.0,14.0,23.0,31.0,,7.0,8.0,,,,90.0,67.0,7.0,20.0,0,3.0,11.0,1.0,6.0,3.0,,,,,,2.0,2.0,2.0,2.0,3.0,,,2.0,2.0,4.0,,2.0,1.0,,,,,,,
10382242,home,RKC Waalwijk,Florian Jozefzoon,florian-jozefzoon,F. Jozefzoon,M,,173,88,M,121777,EUR,666057600,F,10,10,True,9.0,8.0,,,4.0,4.0,4.0,7.0,,2.0,1.0,,,,24.0,19.0,6.4,7.0,2,,2.0,,1.0,,,1.0,,,,2.0,1.0,,,2.0,,,,1.0,2.0,1.0,,,,,1.0,,,,
10382242,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,33,33,True,22.0,18.0,2.0,,11.0,11.0,7.0,11.0,,2.0,4.0,,,,24.0,32.0,6.5,8.0,2,1.0,5.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,2.0,,,,,,
10382242,home,RKC Waalwijk,Julen Lobete,julen-lobete,J. Lobete,F,24,176,172,M,1006232,EUR,969235200,F,7,7,True,13.0,11.0,,,2.0,2.0,9.0,11.0,,3.0,1.0,,,,24.0,21.0,6.5,6.0,0,,4.0,,4.0,3.0,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,
10382242,home,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,19,19,True,6.0,6.0,,,,,6.0,8.0,,1.0,,,,,10.0,11.0,6.6,3.0,0,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,
10382242,home,RKC Waalwijk,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5311,M,1083007,EUR,1044662400,F,9,9,True,2.0,1.0,,,,,1.0,2.0,,,,,,,8.0,2.0,6.5,1.0,0,1.0,1.0,,,,,,,,,,,,,,Mika Biereth,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Joel Pereira,joel-pereira,J. Pereira,G,1,188,279,M,788135,EUR,835920000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Hans Mulder,hans-mulder,H. Mulder,D,10,180,5,,18185,EUR,546480000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,15,190,33,M,1048222,EUR,928800000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Patrick,Vroegh,,,,,,,,,,,,,
10382242,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382242,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,False,32.0,21.0,26.0,15.0,6.0,6.0,15.0,26.0,,,11.0,1.0,1.0,3.0,90.0,38.0,7.4,12.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10382242,away,PSV Eindhoven,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,False,68.0,60.0,7.0,5.0,34.0,36.0,26.0,35.0,3.0,6.0,5.0,,,,90.0,91.0,7.3,13.0,0,1.0,4.0,1.0,,,,,1.0,,1.0,3.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,,,,
10382242,away,PSV Eindhoven,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,70.0,62.0,9.0,3.0,40.0,41.0,22.0,29.0,2.0,5.0,12.0,,,,90.0,82.0,7.2,10.0,1,,3.0,2.0,,,,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,
10382242,away,PSV Eindhoven,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2596,M,979563,EUR,1025136000,D,22,22,False,45.0,36.0,7.0,3.0,24.0,29.0,12.0,17.0,1.0,1.0,11.0,,,,90.0,53.0,7.0,10.0,0,2.0,4.0,2.0,,,,,1.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,
10382242,away,PSV Eindhoven,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,False,36.0,30.0,2.0,,11.0,14.0,19.0,22.0,,3.0,7.0,,,,90.0,56.0,7.2,8.0,3,,3.0,2.0,,,,1.0,,,1.0,3.0,1.0,,1.0,,,,,,2.0,,3.0,,1.0,,1.0,,,,
10382242,away,PSV Eindhoven,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,7,7,False,51.0,45.0,2.0,1.0,7.0,8.0,38.0,43.0,2.0,14.0,9.0,,,,90.0,85.0,7.7,14.0,8,2.0,8.0,2.0,11.0,9.0,1.0,3.0,,,1.0,,,3.0,,,,,,2.0,4.0,,2.0,,2.0,,3.0,XaviSimons,1.0,,
10382242,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,52.0,45.0,9.0,7.0,13.0,14.0,33.0,43.0,,5.0,6.0,,,,88.0,73.0,8.1,15.0,4,,3.0,,4.0,3.0,,3.0,,,,2.0,,,1.0,5.0,,,1.0,1.0,2.0,,5.0,1.0,,,1.0,,,1.0,
10382242,away,PSV Eindhoven,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,False,66.0,55.0,4.0,2.0,19.0,20.0,36.0,46.0,,6.0,15.0,,,,90.0,79.0,7.3,16.0,0,,5.0,1.0,1.0,1.0,,,,,,5.0,2.0,,1.0,,,,,3.0,2.0,,,,,,,ibrahim_sangare,,,
10382242,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,27,27,False,25.0,18.0,1.0,,5.0,8.0,14.0,19.0,2.0,2.0,4.0,,,,64.0,38.0,7.3,13.0,2,,7.0,3.0,,,,,,,1.0,,,,2.0,2.0,Johan Bakayoko,,1.0,2.0,2.0,,1.0,,2.0,,,johanbakayoko,,,1.0
10382242,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,24.0,19.0,,,3.0,3.0,16.0,21.0,3.0,5.0,2.0,,,,56.0,28.0,6.9,5.0,1,3.0,4.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,2.0,,1.0,True,,luukdejong9,,,
10382242,away,PSV Eindhoven,Fábio Silva,fabio-silva,F. Silva,F,21,185,5315,M,954076,EUR,1027036800,F,10,10,False,35.0,28.0,,,7.0,7.0,21.0,30.0,,6.0,3.0,,,,90.0,58.0,6.7,17.0,2,,8.0,2.0,8.0,3.0,1.0,1.0,,,,,,3.0,1.0,2.0,,,,,3.0,,3.0,1.0,1.0,,,fabio.silva,,,
