match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_penaltyConceded,stat_totalContest,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,captain,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceMissed,stat_penaltyWon
14035873,home,KRC Genk,Robin Mirisola,,,robin-mirisola,R. Mirisola,F,29,182,303,M,1405446,EUR,1165536000,F,29,29,False,17.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,14.0,12.0,1.0,3.0,,,88.0,34.0,7.6,14.0,0.00274357,,2,,-0.37,0.18,0.51,,,4.0,8.0,9.0,,,1.0,1.0,1.0,,,,3.0,2.0,1.2183,0.9953,1.0,0.3,,1.0,,1.0,,,,3.0,1.0,,1.0,
14035873,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,16.0,16.0,2.0,2.0,0.0,13.0,13.0,3.0,3.0,2.0,1.0,,,,52.0,24.0,6.8,,0.00126431,,0,,0.03,0.02,0.3,,,4.0,,4.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,
14035873,home,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178,1171,M,1106546,EUR,1099612800,D,19,19,True,4.0,1.0,2.0,1.0,0.0,1.0,2.0,,2.0,2.0,1.0,,,,13.0,6.0,6.7,3.0,2.984e-05,,1,,-0.02,0.06,0.13,,,,1.0,1.0,,,,,,,,1.0,,1.0,0.0242,,,-0.12,,,,,1.0,1.0,,,,,,
14035873,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,,13.0,10.0,6.5,4.0,0.00860742,,1,,-0.11,0.15,-0.05,,,1.0,,3.0,1.0,,,,,,,,,,0.031,,1.0,0.0,,1.0,1.0,1.0,1.0,,,1.0,,,,
14035873,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,,,,,0.0,,,,,,,,,,13.0,1.0,6.6,,,,0,,,,0.15,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14035873,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,1.0,,,,2.0,3.0,,2.0,0.00038028,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14035873,home,KRC Genk,Lucca Brughmans,Lucca Kiaba Mounganga,,lucca-kiaba-mounganga,L. Brughmans,G,28,197,393,M,1529975,EUR,1214524800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,home,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186,281,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,away,SV Zulte Waregem,Brent Gabriel,,,gabriel-brent,B. Gabriel,G,13,190,75,M,861977,EUR,917395200,G,13,13,False,33.0,24.0,14.0,5.0,0.0,19.0,21.0,5.0,12.0,,5.0,,,1.0,90.0,38.0,6.6,9.0,0.0735656,0.0551,0,-0.233,0.44,0.04,-0.25,0.06,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14035873,away,SV Zulte Waregem,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194,72,M,1005175,EUR,917481600,D,3,3,False,46.0,42.0,6.0,4.0,0.0,24.0,26.0,18.0,20.0,5.0,2.0,,,,90.0,61.0,7.4,5.0,0.102011,,1,,0.41,0.08,-0.37,,,2.0,2.0,4.0,,,1.0,1.0,4.0,,,3.0,,1.0,0.7884,0.9044,,0.32,,,1.0,,,3.0,True,1.0,,1.0,,
14035873,away,SV Zulte Waregem,Enrique Lofolomo,,,enrique-lofolomo,E. Lofolomo,M,6,185,50,M,980923,EUR,955670400,D,6,6,False,31.0,28.0,4.0,3.0,0.0,19.0,21.0,9.0,10.0,3.0,2.0,1.0,,,78.0,44.0,6.2,4.0,0.00435289,,0,,0.16,0.03,-0.32,,,3.0,1.0,6.0,1.0,,,,6.0,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,
14035873,away,SV Zulte Waregem,Jakob Kiilerich,,,jakob-kiilerich,J. Kiilerich,D,5,190,62,M,887822,EUR,957916800,D,5,5,False,66.0,57.0,5.0,3.0,0.0,33.0,39.0,24.0,27.0,4.0,3.0,,,,90.0,77.0,6.2,10.0,0.0173699,,1,,0.27,0.14,-0.54,,,1.0,4.0,6.0,1.0,,,,5.0,,,,,3.0,0.0762,,,-0.37,,1.0,,,,,,,1.0,,,
14035873,away,SV Zulte Waregem,Wilguens Paugain,,,paugain-wilguens,W. Paugain,D,12,180,976,M,1404526,EUR,998611200,M,12,12,False,32.0,22.0,1.0,,0.0,7.0,12.0,15.0,20.0,4.0,1.0,2.0,,,90.0,50.0,6.0,16.0,0.0167598,,0,,-0.3,-0.51,-0.16,,,4.0,,8.0,,,,,,,,1.0,3.0,2.0,,,,,,2.0,,1.0,,1.0,,1.0,,,,
14035873,away,SV Zulte Waregem,Tochukwu Nnadi,,,tochukwu-nadi,T. Nnadi,M,21,176,966,M,1191892,EUR,1056931200,M,21,21,False,62.0,52.0,9.0,5.0,0.0,25.0,29.0,27.0,33.0,6.0,8.0,,,,90.0,74.0,6.8,11.0,0.0327372,,0,,0.32,0.04,-0.02,,,,4.0,5.0,,,,,5.0,1.0,,2.0,,4.0,,,,,,1.0,,,,1.0,,,,,,
14035873,away,SV Zulte Waregem,Thomas Claes,,,claes-thomas,T. Claes,M,8,181,137,M,1188173,EUR,1080259200,M,8,8,False,41.0,39.0,1.0,1.0,1.0,10.0,12.0,29.0,29.0,2.0,6.0,,,,82.0,54.0,7.1,7.0,0.205652,,0,,0.25,0.27,-0.13,,,,,,,,,,1.0,,,1.0,2.0,1.0,,,3.0,,,1.0,5.0,1.0,,,,,,2.0,,
14035873,away,SV Zulte Waregem,Yannick Cappelle,,,yannick-cappelle,Y. Cappelle,D,55,180,117,M,1506998,EUR,1057536000,M,55,55,False,39.0,35.0,1.0,,0.0,11.0,12.0,24.0,27.0,5.0,3.0,1.0,,,90.0,62.0,6.8,11.0,0.0178261,,0,,-0.16,0.2,-0.07,,,1.0,,3.0,1.0,,,,2.0,,,3.0,1.0,1.0,,,,,,1.0,6.0,1.0,,1.0,,,,,,
14035873,away,SV Zulte Waregem,Serxho Ujka,,,serxho-ujka,S. Ujka,M,36,177,62,M,907707,EUR,904176000,F,36,36,False,21.0,13.0,,,0.0,11.0,14.0,2.0,7.0,3.0,5.0,1.0,,,63.0,33.0,5.8,13.0,0.00074955,,1,,-0.22,0.12,-0.1,,,2.0,1.0,10.0,2.0,,,,,,,1.0,3.0,5.0,0.0265,,,-0.35,,,1.0,,,1.0,,1.0,1.0,,,
14035873,away,SV Zulte Waregem,Jeppe Erenbjerg,,,erenbjerg-jeppe,J. Erenbjerg,M,10,184,356,M,1035095,EUR,956966400,F,24,24,False,24.0,22.0,,,0.0,8.0,8.0,14.0,16.0,2.0,2.0,1.0,,,90.0,37.0,7.6,8.0,0.0404974,,2,,-0.09,0.39,-0.04,,,,,5.0,1.0,,1.0,1.0,,1.0,,,3.0,1.0,0.2059,0.2663,1.0,0.5,,3.0,,1.0,1.0,,,1.0,,,,
14035873,away,SV Zulte Waregem,Joseph Opoku,Joseph Okopu,,joseph-okopu,J. Okopu,M,22,179,340,M,1933796,EUR,1123459200,F,22,22,False,21.0,20.0,1.0,1.0,0.0,4.0,4.0,16.0,17.0,3.0,2.0,2.0,,,90.0,30.0,7.3,5.0,0.0438574,,1,,-0.14,0.06,-0.01,,,,,1.0,,,,,,,,,1.0,,0.0614,,,0.02,,2.0,2.0,1.0,1.0,,,,,,,1.0
14035873,away,SV Zulte Waregem,Nikola Mituljikić,,,nikola-mituljikic,N. Mituljikić,M,11,180,192,M,1102965,EUR,1043020800,F,7,7,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,1.0,,,,27.0,14.0,6.2,2.0,0.00549885,,0,,-0.13,-0.01,0.13,,,2.0,,4.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,
14035873,away,SV Zulte Waregem,Anosike Ementa,,,anosike-ementa,A. Ementa,F,18,202,313,M,1094132,EUR,1020384000,F,18,18,True,8.0,3.0,,,0.0,,,3.0,8.0,7.0,,,,,12.0,12.0,6.7,6.0,0.0640172,,1,,-0.33,0.14,0.17,,,,7.0,,,,,,,1.0,,,1.0,,0.0932,,2.0,-0.2,,,,,,,,,1.0,,,
14035873,away,SV Zulte Waregem,Stavros Gavriel,,,stavros-gavriel,S. Gavriel,M,11,178,168,M,999013,EUR,1012262400,D,11,11,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,,,8.0,10.0,6.7,3.0,0.089369,,1,,0.06,0.05,-0.05,,,,,2.0,1.0,,1.0,,,,,,,,0.0692,0.1226,1.0,-0.1,,1.0,1.0,1.0,,,,1.0,,1.0,,
14035873,away,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,away,SV Zulte Waregem,Lukas Willen,,,willen-lukas,L. Willen,D,31,189,70,M,1145065,EUR,1051228800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,away,SV Zulte Waregem,Benoit Nyssen,,,benoit-nyssen,B. Nyssen,D,19,186,33,M,938190,EUR,874022400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,away,SV Zulte Waregem,Benoit De Jaegere,Benoit De Jaegere,,benoit-de-jaegere,B. D. Jaegere,D,45,189,17,M,2115926,EUR,1081728000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,away,SV Zulte Waregem,Kewan Vemba,,,kewan-vemba,K. Vemba,F,53,188,14,M,1894289,EUR,1122076800,F,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035873,away,SV Zulte Waregem,Siebe Van Keymolen,,,siebe-van-keymolen,S. V. Keymolen,F,58,190,18,M,1894287,EUR,1107993600,M,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
