match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_unsuccessfulTouch,player_lastName,stat_shotOffTarget,stat_lastManTackle,stat_fouls,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_errorLeadToAShot
14064498,home,Lille,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,False,21.0,21.0,0.0,21.0,21.0,9.0,1.0,3.0,90.0,31.0,6.5,0.00014024,37.72015589839,7.0,29.333736858854,0.0,0.0164,0,-0.6161,0.02,0.02,-0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064498,home,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185.0,5460,M,1564180,EUR,1191283200,D,32,32,False,65.0,60.0,0.0,25.0,26.0,6.0,,,85.0,94.0,7.5,0.0401761,199.97089389562,27.0,82.601014761634,1.0,,1,,0.25,0.08,0.26,,Ayyoub Bouaddi,3.0,3.0,35.0,39.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,11.0,0.0202,14.464314398748,19.58403495197,-0.07,,,,,,,,,,,,,,,,,,,,,
14064498,home,Lille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182.0,35248,M,238612,EUR,776304000,D,18,18,False,89.0,82.0,0.0,54.0,54.0,4.0,,,90.0,103.0,7.0,0.0182689,273.30710907818,39.0,141.7279197402,1.0,,0,,0.21,0.23,-0.02,,,10.0,6.0,28.0,35.0,,1.0,2.0,2.0,,,,9.0,,2.0,,,1.0,8.0,,23.049239806837,24.314502359703,,chancel22,2.0,1.0,,,,,,,,,,,,,,,,,,
14064498,home,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192.0,4607,M,1049775,EUR,934156800,D,4,4,False,82.0,73.0,0.0,50.0,51.0,6.0,,,90.0,99.0,7.6,0.0121056,245.33372503913,33.0,114.32638893549,0.0,,3,,0.19,0.09,0.74,,Alexsandro Ribeiro,5.0,3.0,23.0,31.0,,6.0,5.0,9.0,,1.0,,5.0,1.0,2.0,2.0,2.0,1.0,10.0,0.1995,,,-0.38,,1.0,,,3.0,1.0,3.0,,,,,,,,,,,,,,
14064498,home,Lille,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,600,M,827519,EUR,874886400,D,15,15,False,57.0,51.0,0.0,13.0,14.0,3.0,,,90.0,82.0,6.9,0.310009,275.3506493478,29.0,155.61376901642,4.0,,1,,0.69,0.12,-0.15,,,5.0,2.0,38.0,43.0,10.0,3.0,3.0,4.0,,2.0,1.0,3.0,,2.0,,,,16.0,0.0497,34.988527056908,103.73663118224,-0.05,,2.0,1.0,,,,,2.0,1.0,1.0,4.0,,,,,,,,,,
14064498,home,Lille,Benjamin André,benjamin-andre,B. André,M,21,180.0,767,M,51665,EUR,649641600,M,21,21,False,65.0,53.0,0.0,15.0,19.0,4.0,,,90.0,84.0,7.2,0.0838743,306.65133689008,33.0,74.93250269075,3.0,,3,,0.33,0.39,-0.01,,,3.0,1.0,38.0,46.0,1.0,1.0,5.0,7.0,1.0,1.0,2.0,4.0,,1.0,2.0,1.0,3.0,15.0,0.3815,15.106135169345,44.150805868456,-0.39,,4.0,1.0,,1.0,,1.0,,1.0,,1.0,True,,,,,,,,,
14064498,home,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180.0,2179,M,1138804,EUR,1049932800,M,10,10,False,64.0,60.0,0.0,25.0,26.0,6.0,,,74.0,82.0,7.0,0.390792,196.26267187956,29.0,103.01602868545,2.0,,1,,0.41,0.18,-0.01,,,1.0,1.0,35.0,38.0,3.0,1.0,2.0,2.0,,1.0,,2.0,,1.0,1.0,1.0,,10.0,0.0261,20.771043228155,35.875204225073,-0.15,,,3.0,,1.0,,,1.0,,,4.0,,1.0,,,,,,,,
14064498,home,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188.0,7502,M,1391541,EUR,1099440000,M,17,17,False,36.0,29.0,0.0,6.0,6.0,4.0,,,66.0,47.0,6.5,0.0585005,97.643070527656,14.0,50.539487432993,1.0,,2,,0.31,0.09,-0.09,,Ngal'ayel Mukau,,,23.0,30.0,,,5.0,2.0,1.0,2.0,,1.0,,1.0,,,1.0,11.0,0.1128,24.319873852875,27.27169523517,-0.24,,2.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,0.1282,,,,,,
14064498,home,Lille,Soriba Diaoune,soriba-diaoune,S. Diaoune,F,35,174.0,414,M,1936816,EUR,1187049600,M,35,35,False,15.0,11.0,0.0,,1.0,,,,66.0,33.0,6.2,0.0255014,48.601889224583,7.0,29.333317036118,1.0,,2,,-0.16,-0.58,-0.02,,Soriba Diaoune,1.0,1.0,11.0,14.0,3.0,1.0,4.0,2.0,,3.0,1.0,1.0,1.0,,1.0,,,11.0,0.1002,9.362432390286,13.003270511683,0.09,,1.0,2.0,,,,,1.0,,,1.0,,,1.0,0.1499,,,,,,
14064498,home,Lille,Félix Correia,felix-correia,F. Correia,M,27,178.0,1373,M,934498,EUR,980121600,M,27,27,False,46.0,34.0,1.0,9.0,11.0,5.0,,,74.0,61.0,7.1,0.347097,159.86446134791,18.0,97.288317154992,4.0,,0,,0.57,0.12,-0.03,,,4.0,1.0,25.0,35.0,3.0,,5.0,3.0,,7.0,,,,1.0,,,,18.0,,30.106137568598,73.480062442093,,,1.0,,,,,,1.0,3.0,1.0,4.0,,,,,,,,,,
