match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_penaltyWon,stat_keyPass,stat_aerialLost,stat_aerialWon,captain,stat_penaltyConceded,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyMiss,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12499317,home,Fiorentina,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,True,1.0,,1.0,,0.0,,,,1.0,1.0,,1.0,,,,,,1.0,5.0,,4.0,,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
12499317,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,home,Fiorentina,Lucas Martínez Quarta,,,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,home,Fiorentina,Matias Moreno,Matias Moreno,,matias-moreno,M. Moreno,D,2,195,1092,M,,1496360,EUR,1064361600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,home,Fiorentina,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180,1415,M,,802142,EUR,894067200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,home,Fiorentina,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180,1381,M,,893640,EUR,928368000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,home,Fiorentina,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,beltranlucass,962029,EUR,985824000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Mike Maignan,,,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,22.0,21.0,2.0,1.0,0.0,19.0,19.0,2.0,3.0,,7.0,,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.7,2.0,0.00042195,0,-0.5976,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,2.0
12499317,away,Milan,Emerson Royal,,,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,22,22,False,49.0,43.0,2.0,2.0,0.0,20.0,22.0,26.0,34.0,5.0,6.0,3.0,,,,,,90.0,80.0,7.0,15.0,0.122419,0,,7.0,3.0,10.0,1.0,,,2.0,,1.0,,,5.0,,3.0,3.0,2.0,,,,,,,,,,3.0,1.0,,,,,,,,
12499317,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,False,73.0,61.0,5.0,2.0,0.0,33.0,37.0,28.0,36.0,8.0,,1.0,,,,,,90.0,83.0,7.3,12.0,0.00773118,3,,,,4.0,,,,3.0,,,,,1.0,1.0,1.0,3.0,7.0,,,,,0.3167,,,,3.0,,,1.0,,,,,,,
12499317,away,Milan,Fikayo Tomori,,,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,61.0,57.0,5.0,4.0,0.0,34.0,37.0,23.0,24.0,5.0,1.0,1.0,,,,,,90.0,67.0,6.6,4.0,0.00641361,0,,,,2.0,,,,3.0,,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,50.0,46.0,3.0,1.0,1.0,19.0,20.0,29.0,34.0,9.0,6.0,3.0,,,,,,90.0,81.0,6.5,11.0,0.101425,2,,4.0,2.0,6.0,,4.0,,1.0,,3.0,4.0,3.0,1.0,,2.0,,2.0,True,1.0,,1.0,0.8093,1.0,,0.6473,,,1.0,1.0,,,1.0,,,,
12499317,away,Milan,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,29,29,False,48.0,40.0,4.0,2.0,0.0,17.0,19.0,23.0,29.0,2.0,4.0,,,,,,,90.0,56.0,6.6,12.0,0.0408451,0,,,,4.0,1.0,,,,,1.0,2.0,2.0,1.0,,1.0,2.0,,,,,,,,,,,3.0,,,,,,1.0,,,
12499317,away,Milan,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,46.0,43.0,6.0,4.0,0.0,15.0,16.0,28.0,33.0,2.0,5.0,1.0,,,,,,90.0,60.0,7.1,10.0,0.0358622,0,,3.0,,5.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,3.0,,,,,,,,
12499317,away,Milan,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,11,11,False,30.0,25.0,,,0.0,7.0,7.0,20.0,26.0,4.0,3.0,,,,,,,82.0,42.0,8.3,9.0,0.432729,1,,3.0,2.0,1.0,,3.0,3.0,,,,1.0,1.0,,,3.0,,,,,1.0,,0.1227,1.0,1.0,0.8111,,2.0,1.0,,,,,,,,
12499317,away,Milan,Álvaro Morata,,,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,M,7,7,False,22.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,20.0,2.0,3.0,,,,,,,90.0,37.0,6.3,18.0,0.0181217,1,,4.0,,9.0,1.0,2.0,1.0,1.0,,,,,5.0,,,1.0,1.0,,,,,0.0544,,,,1.0,5.0,1.0,,,,,,,,
12499317,away,Milan,Rafael Leão,,,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,M,10,10,False,19.0,14.0,2.0,1.0,0.0,5.0,6.0,11.0,17.0,5.0,3.0,1.0,,,,,,73.0,35.0,7.7,7.0,0.0582899,3,,4.0,2.0,,,3.0,3.0,,,2.0,1.0,1.0,,,1.0,,,,,,1.0,0.1259,2.0,,0.0985,,,,,,,,,,,
12499317,away,Milan,Tammy Abraham,,,tammy-abraham,T. Abraham,F,18,195,19720,M,tammy_abraham,610766,EUR,875750400,F,90,90,False,15.0,9.0,,,0.0,6.0,7.0,3.0,8.0,3.0,1.0,,,,,,,90.0,24.0,6.6,8.0,0.0177413,4,,,,7.0,,2.0,1.0,,,,,,5.0,,1.0,2.0,2.0,,,,1.0,1.1135,3.0,,1.3674,,1.0,,1.0,,,1.0,,,,
12499317,away,Milan,Noah Okafor,,,noah-okafor,N. Okafor,F,19,185,5947,M,noah.arinze,865523,EUR,959126400,F,17,17,True,5.0,5.0,,,0.0,,,5.0,5.0,1.0,,,,,,,,17.0,13.0,6.4,4.0,0.229157,0,,,,4.0,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,
12499317,away,Milan,Samuel Chukwueze,,,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,,,,,0.0,,,,1.0,2.0,,1.0,,,,,,8.0,5.0,7.1,1.0,,2,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.1246,1.0,,0.3119,1.0,,,,,,,,,,
12499317,away,Milan,Noah Raveyre,Noah Raveyre,,noah-raveyre,N. Raveyre,G,22,182,369,M,,1214870,EUR,1119398400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Lorenzo Torriani,,,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Strahinja Pavlović,,,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Álex Jiménez,Alejandro Jiménez,,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Filippo Terracciano,,,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Yunus Musah,,,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Kevin Zeroli,,,zeroli-kevin,K. Zeroli,M,8,187,1422,M,,1397348,EUR,1105401600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499317,away,Milan,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189,9850,M,camardafrancesco9,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
