match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_fouls,player_lastName,stat_totalCross,stat_dispossessed,stat_interceptionWon,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_shotOffTarget,stat_accurateCross,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed
11067356,home,Grêmio,Gabriel Grando,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,False,33.0,14.0,29.0,10.0,5.0,7.0,9.0,26.0,2.0,2.0,3.0,14.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,90.0,50.0,7.9,20.0,0.0,0.0,0.0020418,0,1.1464,,,,,,,,,,,,,,,,,,,,,,,,,
11067356,home,Grêmio,João Pedro,,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,12.0,10.0,3.0,2.0,3.0,5.0,7.0,7.0,,2.0,4.0,4.0,,,,,,,,90.0,36.0,8.1,8.0,0.0253,0.2117,0.0675352,1,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11067356,home,Grêmio,Rodrigo Ely,,rodrigo-ely,R. Ely,D,5,188,865,M,168745,EUR,752284800,D,5,5,False,9.0,6.0,2.0,1.0,4.0,4.0,2.0,5.0,,1.0,2.0,1.0,,,,,,,,35.0,14.0,6.7,3.0,0.0,0.0,0.00041667,0,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11067356,home,Grêmio,Bruno Alves,,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,False,16.0,13.0,3.0,,6.0,6.0,7.0,10.0,2.0,8.0,7.0,2.0,1.0,,,,,,,90.0,30.0,7.5,4.0,0.0,0.0,0.00104028,0,,3.0,,2.0,2.0,,,,3.0,2.0,,,1.0,2.0,,,,,,,,,,,,
11067356,home,Grêmio,Reinaldo,,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,18.0,16.0,3.0,2.0,7.0,7.0,9.0,14.0,,,3.0,5.0,,,,,,,,90.0,36.0,6.8,12.0,0.0,0.0,0.0155304,0,,1.0,1.0,,,,,,,,2.0,,,,,3.0,,,,,,,,,,
11067356,home,Grêmio,Mathias Villasanti,,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,19.0,17.0,,,9.0,10.0,8.0,9.0,,3.0,3.0,5.0,2.0,,,,,,,86.0,30.0,6.1,4.0,0.0,0.0,0.0158685,0,,7.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,,,,,,,,
11067356,home,Grêmio,Pepê,,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,False,31.0,28.0,1.0,1.0,18.0,19.0,10.0,12.0,1.0,12.0,5.0,6.0,5.0,,,,,,,90.0,55.0,7.1,5.0,0.0,0.0,0.017517,0,,6.0,2.0,4.0,4.0,,,1.0,3.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,
11067356,home,Grêmio,Franco Cristaldo,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,19,19,False,18.0,11.0,1.0,,7.0,7.0,4.0,12.0,1.0,3.0,,4.0,1.0,,,,,,,45.0,22.0,6.6,9.0,0.0,0.0,0.0145365,0,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
11067356,home,Grêmio,Nathan,,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,14,14,False,9.0,5.0,2.0,1.0,3.0,3.0,2.0,6.0,,3.0,1.0,3.0,2.0,,,,,,,45.0,16.0,6.6,4.0,0.0289,0.0,0.0007028,1,,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,
11067356,home,Grêmio,Luis Suárez,,luis-suarez,L. Suárez,F,9,182,125903,M,16943,EUR,538444800,F,9,9,False,27.0,16.0,2.0,2.0,7.0,10.0,9.0,18.0,3.0,3.0,,3.0,,,,,,,,89.0,37.0,7.1,16.0,0.2326,0.109,0.0308509,3,,7.0,1.0,1.0,,1.0,,,,,2.0,2.0,1.0,3.0,,1.0,1.0,,,ElPistolero,1.0,2.0,,,,
11067356,home,Grêmio,João Pedro Galvão,,joao-pedro-galvao,João Pedro Galvão,F,9,184,2071,M,123208,EUR,700099200,F,11,11,False,12.0,6.0,,,2.0,3.0,5.0,10.0,3.0,5.0,3.0,2.0,,,,,,,,56.0,27.0,6.7,12.0,0.0,0.0,0.0399475,0,,9.0,,4.0,2.0,,,1.0,,,3.0,1.0,4.0,2.0,,1.0,1.0,,,,,,1.0,1.0,,
11067356,home,Grêmio,Bruno Uvini,,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,15,15,True,14.0,7.0,2.0,,6.0,9.0,1.0,5.0,,2.0,6.0,1.0,,,,,,,,55.0,26.0,7.0,7.0,0.0,0.0,0.00011996,0,,4.0,1.0,,,,,2.0,2.0,2.0,,,2.0,1.0,,,,2.0,,,,,,,,
11067356,home,Grêmio,Ferreirinha,,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,F,10,10,True,7.0,3.0,2.0,,1.0,4.0,2.0,4.0,,1.0,2.0,3.0,1.0,,,,,,,45.0,15.0,6.4,7.0,0.0,0.0,0.00074017,0,,4.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11067356,home,Grêmio,Everton Galdino,,everton-galdino,Everton Galdino,F,17,177,260,M,871162,EUR,858556800,M,13,13,True,6.0,5.0,,,3.0,3.0,2.0,4.0,,1.0,,3.0,,,,,,,,45.0,17.0,6.1,7.0,0.0131,0.0,0.00138598,1,,6.0,,3.0,,,,,1.0,,,,1.0,,,1.0,2.0,,,,,1.0,,,,
11067356,home,Grêmio,André Henrique,,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,4.0,2.0,,,,,2.0,4.0,2.0,3.0,2.0,,,,,,,,,34.0,10.0,6.6,3.0,0.0675,0.0,0.00273785,1,,4.0,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,
11067356,home,Grêmio,Ronald,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,11.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,1.0,,,,,,,,,,,,1.0,Falkoski,,,,,,,,,,,
11067356,home,Grêmio,Caíque,,caique,Caíque,G,97,198,375,M,839514,EUR,870307200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067356,home,Grêmio,Fábio,,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067356,home,Grêmio,Gustavo Martins,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067356,home,Grêmio,Cuiabano,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067356,home,Grêmio,Lucas Besozzi,Lucas Besozzi,lucas-besozzi,L. Besozzi,M,77,176,272,M,1086339,EUR,1043193600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067356,home,Grêmio,Luan,,luan,Luan,F,,180,1036,M,386210,EUR,733190400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067356,home,Grêmio,Juan Iturbe,,juan-iturbe,J. Iturbe,F,11,170,695,M,146415,EUR,739152000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
