match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_interceptionWon,player_lastName,stat_totalContest,stat_wonContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyMiss,captain,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_penaltyConceded,player_sofascoreId
14771940,home,Al-Hazem,Miguel Carvalho,miguel-carvalho,M. Carvalho,M,80,183.0,158,M,1184312,EUR,1110326400,M,80,80,True,17.0,15.0,,,1.0,6.0,6.0,1.0,,,15.0,20.0,7.5,2.0,0.433952,79.712042980024,10.0,22.155,11.76,,0,,0.53,0.04,0.15,,Miguel Carvalho,9.0,11.0,2.0,2.0,,,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14771940,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,home,Al-Hazem,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdullah Alshenqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,home,Al-Hazem,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,home,Al-Hazem,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,home,Al-Hazem,Ahmed Al-Shamrani,ahmed-al-shamrani,A. Al-Shamrani,M,70,,8,M,1134206,EUR,1015977600,M,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ahmed Al-Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,home,Al-Hazem,Aboubacar Bah,aboubacar-bah,A. Bah,M,24,170.0,462,M,2018134,EUR,1128038400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Aboubacar Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,34.0,6.0,29.0,2.0,0.0,4.0,6.0,8.0,1.0,4.0,90.0,44.0,5.6,28.0,0.00040507,41.795005260025,7.0,32.76,7.245,0.2077,0,-1.2372,0.09,0.01,-0.23,-0.45,,2.0,28.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,
14771940,away,Al-Najma SC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,False,21.0,17.0,3.0,1.0,0.0,7.0,8.0,2.0,,,90.0,41.0,5.9,9.0,0.00687538,34.404368642212,4.0,24.885,13.755,,0,,0.14,0.04,-0.48,,Abdullah Al-Hawsawi,10.0,13.0,,,1.0,6.0,2.0,4.0,2.0,2.0,1.0,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,
14771940,away,Al-Najma SC,Nasser Al Haleel,nasser-al-haleel,N. A. Haleel,D,4,170.0,17,M,1549093,EUR,949795200,D,4,4,False,20.0,16.0,3.0,1.0,0.0,13.0,14.0,2.0,,,90.0,34.0,5.8,4.0,0.00119563,92.579809754349,13.0,42.105,9.135,,0,,0.07,0.05,-0.37,,Nasser Al Haleel,3.0,6.0,,,1.0,4.0,,10.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
14771940,away,Al-Najma SC,Samir Caetano,samir-caetano,S. Caetano,D,3,188.0,361,M,331405,EUR,786585600,D,3,3,False,32.0,31.0,1.0,,0.0,30.0,30.0,3.0,,,90.0,43.0,6.1,2.0,0.00033203,37.866748090706,6.0,6.51,5.145,,0,,0.05,0.02,-0.32,,,1.0,2.0,,,1.0,4.0,2.0,5.0,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,1.0,,
14771940,away,Al-Najma SC,Vitor Vargas,vitor-vargas,V. Vargas,D,2,182.0,49,M,1473258,EUR,1078704000,D,2,2,False,27.0,20.0,7.0,4.0,0.0,14.0,16.0,3.0,,,82.0,46.0,6.5,9.0,0.0030071,64.576070197235,8.0,0.31499999999998,11.655,,0,,0.15,0.03,-0.23,,,6.0,11.0,,,1.0,6.0,3.0,4.0,,,1.0,1.0,2.0,1.0,1.0,,,,4.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,
14771940,away,Al-Najma SC,Deybi Flores,deybi-flores,D. Flores,M,,179.0,432,M,791600,EUR,834883200,M,20,20,False,42.0,40.0,8.0,7.0,0.0,19.0,19.0,1.0,,,90.0,50.0,7.6,2.0,0.0195984,65.494932140305,7.0,45.675,23.94,,0,,0.45,0.08,-0.08,,,21.0,23.0,,,1.0,1.0,5.0,2.0,4.0,2.0,,,,1.0,,,,,,,,,1.0,1.0,26.157507526521,1.0,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172.0,465,M,769163,EUR,904348800,M,98,98,False,19.0,16.0,,,0.0,6.0,6.0,3.0,,,82.0,38.0,6.8,9.0,0.025924,125.59096111219,15.0,4.0950000000001,16.695,,1,,-0.01,0.29,-0.04,,,10.0,13.0,,,1.0,7.0,6.0,1.0,2.0,,3.0,2.0,3.0,,1.0,,0.0377,0.12,1.0,2.0,1.0,,2.0,1.0,33.047730761146,2.0,,,,,1.0,,0.0828,,,1.0,,,,,,
14771940,away,Al-Najma SC,Rakan Al-Tulayhi,rakan-al-tulayhi,R. Al-Tulayhi,M,23,173.0,75,,1862895,EUR,1037750400,M,23,23,False,16.0,12.0,,,0.0,3.0,3.0,2.0,,,66.0,25.0,8.0,8.0,0.43184,99.707728445402,12.0,28.455,32.76,,1,,0.19,0.2,-0.08,,Rakan Al-Tulayhi,9.0,13.0,3.0,1.0,,1.0,3.0,,2.0,,2.0,1.0,,2.0,,,0.0466,0.56,1.0,,,,,,33.154601490593,1.0,,,2.0,,1.0,1.0,0.1543,,,,,,,,,
14771940,away,Al-Najma SC,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,M,43,43,False,32.0,26.0,1.0,,0.0,15.0,17.0,5.0,,,90.0,50.0,7.5,12.0,0.0177241,49.877156551296,9.0,16.695,5.985,,1,,-0.09,0.03,0.15,,,11.0,15.0,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,3.0,,1.0,,,,0.0374,0.55,,1.0,1.0,,,,,,,,,,1.0,1.0,0.2822,,,,,,,1.0,,
14771940,away,Al-Najma SC,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182.0,8482,M,1066729,EUR,1074556800,M,14,14,False,26.0,19.0,,,0.0,7.0,11.0,4.0,,,75.0,40.0,6.7,11.0,0.0147563,183.6418666392,15.0,74.55,37.275,,1,,-0.32,0.12,-0.02,,Ali Jasim Elaibi,12.0,15.0,,,1.0,4.0,4.0,2.0,,,1.0,1.0,1.0,,1.0,,0.3672,0.27,,2.0,,,2.0,2.0,37.283930600193,1.0,,,,1.0,1.0,,0.2523,,,,,,,,,ali_jasim.7
14771940,away,Al-Najma SC,Lázaro,lazaro,Lázaro,F,7,181.0,1899,M,1002556,EUR,1015891200,F,7,7,False,25.0,18.0,2.0,2.0,0.0,6.0,9.0,2.0,,,90.0,44.0,6.6,13.0,0.00671174,133.93115712884,16.0,55.23,15.54,,2,,-0.22,0.3,0.25,,,12.0,16.0,1.0,,7.0,11.0,6.0,3.0,1.0,,1.0,4.0,,,,,0.5278,0.07,,1.0,,,4.0,1.0,10.711942680952,1.0,,,,1.0,2.0,,0.4352,,,,,,,,,
14771940,away,Al-Najma SC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000,M,8,8,True,8.0,7.0,1.0,1.0,0.0,2.0,3.0,2.0,,,24.0,11.0,6.5,2.0,0.00493212,26.577849690392,5.0,14.28,6.93,,0,,-0.01,0.19,-0.22,,,5.0,5.0,,,,4.0,3.0,,,,1.0,2.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600,M,18,18,True,3.0,1.0,1.0,,0.0,1.0,2.0,,,,15.0,9.0,6.6,2.0,2.8e-06,,,,,,0,,-0.04,,0.13,,Abdulaziz Al Harabi,,1.0,,,,,1.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Nawaf Al-Hawsawi,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170.0,18,M,1048000,EUR,975801600,D,50,50,True,,,,,0.0,,,1.0,,,8.0,3.0,6.1,3.0,,39.47284242836,3.0,17.535,13.86,,0,,,0.17,-0.31,,Nawaf Al-Hawsawi,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,F,77,77,True,3.0,,,,0.0,,1.0,1.0,,,8.0,8.0,6.5,4.0,,8.2571106326608,1.0,6.09,6.09,,0,,-0.07,0.09,0.13,,,,2.0,,,3.0,4.0,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Khalid Al Muqiatyb,khalid-al-muqiatyb,K. A. Muqiatyb,G,22,191.0,11,M,818747,EUR,707529600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Abdulwahid Al-Nakhli,abdulwahid-al-nakhli,A. Al-Nakhli,M,22,,13,M,1579847,EUR,867715200,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdulwahid Al-Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Mohammed Mansour Mile,mohammed-mansour-mile,M. M. Mile,M,17,170.0,12,M,1548568,EUR,952819200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Mansour Mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771940,away,Al-Najma SC,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
