match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_penaltyConceded,stat_fouls,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_goodHighClaim,stat_outfielderBlock,stat_ownGoals,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed
12530780,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,F,7,7,False,16.0,12.0,,,0.0,4.0,4.0,12.0,,,,,,,,,90.0,23.0,7.2,7.0,0.0321209,1,,8.0,,,6.0,1.0,6.0,2.0,,,,,,,1.0,,1.0,,,1.0,0.5514,0.5298,,,,,3.0,1.0,,,,,,,,,,,
12530780,home,Kasımpaşa,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,11,11,True,19.0,17.0,1.0,1.0,0.0,3.0,3.0,16.0,,3.0,,,,,,,29.0,26.0,6.9,5.0,0.0488226,2,,14.0,,,1.0,,2.0,,,,1.0,,,,1.0,,,,,,0.0836,0.0401,2.0,,,,2.0,,,1.0,,,,,,,,,
12530780,home,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,10.0,9.0,,,0.0,6.0,6.0,5.0,,,,,,,,,12.0,15.0,6.8,2.0,0.134348,1,,4.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.0161,,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,
12530780,home,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,True,15.0,15.0,,,0.0,7.0,7.0,8.0,1.0,1.0,,,,,,,12.0,19.0,6.4,1.0,0.00612043,1,,8.0,,,,,2.0,,,1.0,,,,,,,,,,,0.0457,,,,1.0,,,,,1.0,,,,,,,,,
12530780,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,home,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182.0,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,home,Kasımpaşa,Yunus Emre Atakaya,yunus-emre-atakaya,Y. E. Atakaya,D,55,184.0,9,M,1892677,EUR,1083024000,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Emre Atakaya,,,,,,,,
12530780,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,home,Kasımpaşa,Yaman Suakar,yaman-suakar,Y. Suakar,M,15,,60,M,1907114,EUR,1235520000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yaman Suakar,,,,,,,,
12530780,home,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,home,Kasımpaşa,Emirhan Yiğit,emirhan-yigit,E. Yiğit,F,42,179.0,33,M,1521036,EUR,1146355200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emirhan Yigit,,,,,,,,
12530780,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186.0,93,M,758606,EUR,763603200,G,1,1,False,34.0,16.0,29.0,11.0,0.0,8.0,8.0,26.0,4.0,10.0,5.0,,6.0,3.0,2.0,1.0,90.0,47.0,6.6,18.0,0.00267919,0,-2.2241,8.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,1.0,1.0,,,,,
12530780,away,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178.0,347,M,837742,EUR,901843200,D,99,99,False,17.0,11.0,3.0,,0.0,10.0,12.0,6.0,4.0,7.0,,,,,,,77.0,35.0,5.8,9.0,0.00825223,0,,2.0,1.0,1.0,3.0,,8.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,3.0,,1.0,,,,,,,,1.0,,,,
12530780,away,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180.0,314,M,944222,EUR,928022400,D,3,3,False,21.0,14.0,7.0,1.0,0.0,10.0,14.0,7.0,7.0,4.0,,,,,,,90.0,38.0,5.6,9.0,0.00116176,0,,4.0,,,,4.0,,5.0,,,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,
12530780,away,Hatayspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181.0,677,M,156400,EUR,710553600,D,4,4,False,1.0,,1.0,,0.0,,,1.0,,,,,,,,,8.0,2.0,3.0,1.0,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,
12530780,away,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186.0,55,M,929956,EUR,947116800,D,88,88,False,20.0,13.0,3.0,,0.0,9.0,12.0,9.0,8.0,3.0,,,,,,,90.0,48.0,6.7,15.0,0.00346155,1,,4.0,1.0,,1.0,2.0,8.0,5.0,3.0,,2.0,1.0,,,1.0,,1.0,2.0,1.0,,0.2227,0.9163,,,3.0,1.0,2.0,,,,,,,,2.0,,,,
12530780,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175.0,118,M,795001,EUR,892252800,M,5,5,False,20.0,13.0,4.0,1.0,2.0,10.0,12.0,13.0,2.0,3.0,,,,,,,70.0,34.0,7.8,10.0,0.609306,0,,7.0,5.0,4.0,,2.0,1.0,4.0,,1.0,2.0,2.0,1.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,
12530780,away,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172.0,201,M,1083138,EUR,934848000,M,8,8,False,18.0,8.0,9.0,1.0,0.0,7.0,9.0,10.0,14.0,3.0,,,,,,,90.0,46.0,6.4,16.0,0.00064115,0,,1.0,1.0,,3.0,8.0,4.0,10.0,,,1.0,,,,,,,2.0,1.0,,,,,,,,3.0,,,,Chandrel Massanga,,,,2.0,,1.0,,
12530780,away,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176.0,57,M,344225,EUR,788572800,M,6,6,False,33.0,29.0,5.0,4.0,0.0,17.0,19.0,14.0,3.0,2.0,,,,,,,90.0,43.0,6.8,5.0,0.0330322,0,,12.0,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,
12530780,away,Hatayspor,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172.0,465,M,769163,EUR,904348800,F,98,98,False,24.0,19.0,1.0,,0.0,11.0,14.0,10.0,,5.0,,,,,,,90.0,37.0,7.5,8.0,0.00589943,1,,8.0,,,4.0,3.0,6.0,11.0,,1.0,1.0,1.0,,,1.0,,1.0,3.0,2.0,4.0,0.13,0.2454,,,1.0,,2.0,,,,,,,,,,,,
12530780,away,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184.0,11201,M,116869,EUR,696038400,F,9,9,False,14.0,11.0,1.0,,1.0,5.0,6.0,8.0,1.0,6.0,,,,,,,77.0,28.0,8.2,10.0,0.00427811,4,,6.0,,,5.0,,8.0,,,3.0,,,,1.0,2.0,,2.0,,,,0.9829,1.6066,2.0,,,,4.0,,,1.0,,,,,,,,aboubakarvincent,
12530780,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172.0,481,M,1032547,EUR,1046390400,F,77,77,False,7.0,7.0,,,0.0,3.0,3.0,5.0,2.0,,,,,,,,77.0,24.0,6.8,7.0,0.0195617,2,,4.0,1.0,,,,3.0,2.0,,1.0,2.0,1.0,,,2.0,,,1.0,1.0,,0.0331,0.3428,,,1.0,1.0,4.0,,,,Joelson Mendes,,,,,,,,
12530780,away,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182.0,143,M,862672,EUR,890352000,F,14,14,True,17.0,13.0,1.0,,0.0,9.0,10.0,9.0,,3.0,,,,,,,20.0,20.0,6.5,6.0,0.00248469,0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185.0,31,M,904172,EUR,817430400,D,15,15,True,10.0,9.0,1.0,,0.0,2.0,2.0,8.0,,2.0,,,,,,,13.0,13.0,6.6,1.0,0.017843,0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,away,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173.0,115,M,822469,EUR,915840000,F,7,7,True,4.0,2.0,,,0.0,1.0,1.0,4.0,,,,,,,,,13.0,9.0,6.0,3.0,0.00109984,2,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,2.0,,,1.0,1.0,1.0,0.2166,0.3453,,,,,,2.0,,,,,,,,,,,2.0
12530780,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187.0,170,M,333423,EUR,829440000,F,10,10,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,,13.0,1.0,6.5,,0.00068485,0,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191.0,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,away,Hatayspor,Emir Dadük,emir-daduk,E. Dadük,G,78,191.0,24,M,1618350,EUR,1202860800,G,78,78,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emir Dadük,,,,,,,,
12530780,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186.0,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,away,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173.0,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,away,Hatayspor,Baran Sarka,baran-sarka,B. Sarka,M,6,176.0,15,M,1521046,EUR,992217600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530780,away,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173.0,17,M,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
