match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialLost,stat_fouls,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,captain,stat_accurateCross,stat_wasFouled,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_clearanceOffLine,stat_errorLeadToAShot,stat_totalOffside
12421104,home,KVC Westerlo,Matija Frigan,,,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,False,11.0,8.0,2.0,1.0,0.0,5.0,5.0,3.0,6.0,1.0,3.0,,,,,72.0,16.0,7.2,5.0,0.0170387,1,,,,4.0,,,,,,,2.0,3.0,1.0,1.0,,,,0.0253,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,
12421104,home,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172,62,M,129922,EUR,739497600,D,32,32,True,14.0,13.0,1.0,1.0,0.0,8.0,8.0,5.0,8.0,3.0,,1.0,,,,32.0,25.0,6.7,5.0,0.00360549,0,,2.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,
12421104,home,KVC Westerlo,Josimar Alcócer,,,josimar-alcocer,J. Alcócer,M,77,185,655,M,1131598,EUR,1089158400,F,77,77,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,,18.0,4.0,6.7,1.0,0.0104038,1,,1.0,,,,,,,,,,,,,,,1.0,0.0204,0.0398,,,,,,,,,,,,,,,,,
12421104,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,8.0,7.0,2.0,1.0,0.0,1.0,1.0,7.0,9.0,1.0,1.0,,,,,17.0,11.0,6.8,2.0,0.114475,0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12421104,home,KVC Westerlo,Nick Gillekens,,,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,home,KVC Westerlo,Rubin Seigers,,,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,home,KVC Westerlo,Emir Ortakaya,Emir,Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,home,KVC Westerlo,Muhammed Gümüşkaya,,,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,178,M,929649,EUR,978307200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,home,KVC Westerlo,Serhiy Sydorchuk,,,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,away,Club Brugge KV,Simon Mignolet,,,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,45.0,38.0,13.0,6.0,0.0,35.0,37.0,3.0,8.0,1.0,10.0,,,1.0,4.0,90.0,58.0,7.2,7.0,0.00052969,0,0.4647,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,
12421104,away,Club Brugge KV,Joaquin Seys,,,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,48.0,41.0,5.0,2.0,0.0,20.0,23.0,21.0,25.0,5.0,1.0,1.0,,,,90.0,72.0,6.5,12.0,0.0326532,0,,,1.0,8.0,,2.0,,2.0,,1.0,1.0,6.0,,,,,,,,,,,,,3.0,,,,,,,,,,,
12421104,away,Club Brugge KV,Jorne Spileers,Jorne,Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,86.0,77.0,14.0,6.0,0.0,61.0,63.0,16.0,23.0,3.0,5.0,2.0,,,,90.0,94.0,7.5,10.0,0.00699509,1,,,1.0,1.0,,,,3.0,1.0,,1.0,,,,,1.0,1.0,0.0429,0.1529,,,1.0,,,,,,1.0,,,,,,,,
12421104,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,96.0,86.0,13.0,8.0,0.0,59.0,61.0,27.0,35.0,6.0,5.0,2.0,,,,90.0,105.0,6.9,11.0,0.0203243,0,,,3.0,6.0,,,,3.0,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,
12421104,away,Club Brugge KV,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,47.0,36.0,9.0,4.0,0.0,13.0,18.0,25.0,33.0,3.0,7.0,1.0,,,,89.0,76.0,8.0,21.0,0.353691,0,,4.0,,5.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,2.0,4.0,,1.0,,,,,,1.0,,2.0,1.0,,,,2.0,,,,,1.0,,
12421104,away,Club Brugge KV,Raphael Onyedika,,,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,42.0,35.0,6.0,2.0,1.0,24.0,28.0,11.0,14.0,5.0,5.0,3.0,,,,81.0,56.0,6.6,10.0,0.0151061,2,,,1.0,5.0,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,0.0674,,1.0,1.0,2.0,,,1.0,,,,,,,,,,2.0,
12421104,away,Club Brugge KV,Ardon Jashari,,,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,False,56.0,49.0,3.0,1.0,0.0,28.0,30.0,21.0,26.0,1.0,6.0,1.0,,,,90.0,59.0,6.6,7.0,0.0541715,0,,,,3.0,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
12421104,away,Club Brugge KV,Chemsdine Talbi,,,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,M,68,68,False,24.0,20.0,2.0,,0.0,7.0,9.0,14.0,21.0,4.0,5.0,,,,,89.0,38.0,7.3,10.0,0.152503,1,,6.0,,1.0,1.0,2.0,2.0,,,,,,,4.0,,,,0.0428,,1.0,,,,1.0,2.0,,,,,,,,,,,
12421104,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,69.0,63.0,7.0,5.0,0.0,31.0,34.0,32.0,35.0,4.0,2.0,2.0,,,,90.0,81.0,7.8,9.0,0.0733617,1,,,1.0,5.0,,,,1.0,,1.0,3.0,2.0,2.0,2.0,,1.0,1.0,0.2985,0.6723,,,2.0,True,,1.0,,,1.0,,,,,,,,
12421104,away,Club Brugge KV,Christos Tzolis,,,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,M,8,8,False,26.0,18.0,3.0,,0.0,6.0,7.0,12.0,20.0,6.0,4.0,3.0,,,,66.0,47.0,7.1,14.0,0.0286899,5,,1.0,,5.0,1.0,3.0,2.0,,,,3.0,1.0,,,absolute_christostzolis,2.0,4.0,0.4287,0.7681,,1.0,3.0,,,1.0,1.0,,,,,,,,,,1.0
12421104,away,Club Brugge KV,Romeo Vermant,Romeo,Vermant,romeo-vermant,R. Vermant,F,17,184,1524,M,1069336,EUR,1074902400,F,17,17,False,17.0,14.0,2.0,2.0,1.0,2.0,3.0,12.0,14.0,4.0,1.0,,,,,66.0,29.0,6.9,7.0,0.0262787,2,,,2.0,7.0,1.0,2.0,1.0,,,,2.0,4.0,,1.0,,1.0,1.0,0.8388,0.2964,1.0,,,,,1.0,1.0,,,1.0,,,,,,,
12421104,away,Club Brugge KV,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,21,21,True,4.0,3.0,,,0.0,,,4.0,5.0,2.0,1.0,1.0,,,,24.0,12.0,6.9,4.0,0.0480629,1,,1.0,,2.0,,1.0,,,,,2.0,,1.0,1.0,,,1.0,0.0293,0.0135,,,,,1.0,1.0,,,,,,,,,,,
12421104,away,Club Brugge KV,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,2.0,1.0,,,,,24.0,13.0,7.1,2.0,0.0338308,2,,,,1.0,,,,,,,,1.0,,2.0,,,1.0,0.1398,0.2682,1.0,,,,,2.0,,,,,,,,,,,1.0
12421104,away,Club Brugge KV,Hugo Vetlesen,,,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,2.0,,,,,,9.0,8.0,6.5,3.0,0.00873548,0,,,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12421104,away,Club Brugge KV,Joel Ordóñez,,,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.0008196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,away,Club Brugge KV,Kyriani Sabbe,,,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,2.0,1.0,,,0.0,,,1.0,2.0,3.0,,1.0,,,,1.0,6.0,,2.0,0.00262126,0,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,away,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,away,Club Brugge KV,Zaid Romero,,,zaid-romero,Z. Romero,D,24,192,776,M,1108450,EUR,945216000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421104,away,Club Brugge KV,Kaye Furo,,,kaye-iyowuna-furo,K. I. Furo,F,47,190,721,M,1403098,EUR,1170720000,F,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
