match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_hitWoodwork,stat_wonTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_totalOffside,player_sofascoreId,captain,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_lastManTackle,stat_penaltyConceded,stat_penaltyFaced
14572750,home,Basel,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,262,M,924205,EUR,969667200,F,17,17,False,17.0,13.0,,,0.0,3.0,3.0,14.0,2.0,2.0,,1.0,,,,86.0,33.0,5.6,12.0,0.0946453,,3,,-0.61,-0.6,-0.05,,10.0,,1.0,7.0,1.0,4.0,2.0,,,,,,,0.8818,0.17,,,1.0,,,,1.0,2.0,,5.0,,2.0,,,,,1.0,,,
14572750,home,Basel,Philip Otele,philip-otele,P. Otele,M,27,185,657,M,988476,EUR,924134400,F,7,7,True,11.0,9.0,,,0.0,1.0,2.0,9.0,,1.0,,1.0,,,,28.0,18.0,6.9,5.0,0.192667,,2,,0.28,0.44,0.13,,8.0,1.0,,3.0,,1.0,,1.0,,,,,,0.2206,-0.46,,,2.0,,,,1.0,1.0,0.0635,1.0,1.0,,,,,,,,,
14572750,home,Basel,Koba Koindredi,koba-koindredi,K. Koindredi,M,8,184,470,M,930233,EUR,1004140800,M,8,8,True,25.0,20.0,2.0,1.0,0.0,2.0,4.0,21.0,,1.0,,3.0,,,,28.0,31.0,6.9,7.0,0.0410763,,0,,0.17,0.29,0.0,,18.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14572750,home,Basel,Kevin Rüegg,kevin-ruegg,K. Rüegg,D,27,173,106,M,855850,EUR,902275200,D,27,27,True,14.0,13.0,1.0,1.0,0.0,7.0,7.0,7.0,,1.0,,1.0,,,,14.0,18.0,6.8,1.0,0.00500163,,0,,0.0,0.02,0.13,,6.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
14572750,home,Basel,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2214,M,1386639,EUR,999129600,F,21,21,True,14.0,12.0,,,0.0,3.0,3.0,11.0,,1.0,,3.0,,,,14.0,18.0,7.7,3.0,0.00577112,,1,,-0.2,0.32,0.17,,9.0,,,1.0,,1.0,,1.0,,,,,,0.1766,0.51,,,,,,,1.0,,0.5095,,,,,,,1.0,,,,
14572750,home,Basel,Andrej Bačanin,andrej-bacanin,A. Bačanin,M,14,187,268,M,1584962,EUR,1173225600,M,14,14,True,7.0,6.0,,,0.0,1.0,1.0,6.0,,1.0,,1.0,,,,8.0,8.0,6.6,1.0,0.00539221,,0,,0.03,0.03,0.13,,5.0,,1.0,1.0,,,,1.0,,,,,,,,Andrej Bacanin,,,,,,,,,1.0,,,,,,,,,,
14572750,home,Basel,Mirko Salvi,mirko-salvi,M. Salvi,G,13,188,50,M,134252,EUR,761184000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,home,Basel,Tim Pfeiffer,pfeiffer-tim,T. Pfeiffer,G,47,187,48,M,1518393,EUR,1115856000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,home,Basel,Jonas Adjei Adjetey,adjei-adjetey-jonas,J. A. Adjetey,D,18,188,1987,M,1218056,EUR,1071273600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,home,Basel,Finn van Breemen,finn-van-breemen,F. v. Breemen,D,25,193,221,M,1214249,EUR,1046131200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Finn van Breemen,,,,,,,,,,,,,,,,,,,
14572750,home,Basel,Jeremy Agbonifo,agbonifo-jeremy,J. Agbonifo,F,9,178,371,M,1403575,EUR,1130112000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,home,Basel,Junior Zé,arlet-junior-ze,A. J. Zé,F,39,180,296,M,1417033,EUR,1142985600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Arlet Junior Zé,,,,,,,,,,,,,,,,,,,
14572750,home,Basel,Kaio Eduardo,kaio-eduardo-do-nascimento-pereira-dos-santos,K. Eduardo,F,46,188,232,M,1633802,EUR,1114732800,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kaio,Eduardo,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Ștefan Târnovanu,stefan-tarnovanu,Ș. Târnovanu,G,32,197,1736,M,914414,EUR,957830400,G,32,32,False,3.0,2.0,1.0,,0.0,2.0,3.0,,,,,2.0,,,,12.0,5.0,3.0,1.0,2.46e-06,0.4001,0,0.7226,0.0,,-0.03,0.3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Alexandru Pantea,alexandru-pantea,A. Pantea,D,28,172,327,M,1033266,EUR,1063238400,D,28,28,False,31.0,22.0,8.0,5.0,1.0,14.0,19.0,12.0,1.0,3.0,6.0,5.0,,,,90.0,53.0,6.8,12.0,0.0081703,,0,,0.21,0.05,-0.31,,8.0,1.0,,3.0,3.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
14572750,away,FCSB,Siyabonga Ngezana,siyabonga-ngezana,S. Ngezana,D,30,188,1241,M,905541,EUR,868924800,D,30,30,False,23.0,13.0,12.0,4.0,0.0,11.0,19.0,4.0,1.0,6.0,8.0,3.0,,,,90.0,47.0,6.9,13.0,0.00142441,,0,,0.04,0.04,0.63,,2.0,,3.0,5.0,,,1.0,,2.0,,2.0,1.0,5.0,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,
14572750,away,FCSB,Daniel Graovac,daniel-graovac,D. Graovac,D,4,186,248,M,94815,EUR,744768000,D,4,4,False,19.0,13.0,1.0,1.0,0.0,9.0,13.0,6.0,,11.0,8.0,2.0,,,,90.0,44.0,8.8,6.0,0.011199,,0,,0.16,0.04,1.0,,4.0,,1.0,1.0,,2.0,,1.0,,,4.0,1.0,8.0,,,,,,2.0,,5.0,,,,1.0,,,,,,,,1.0,,
14572750,away,FCSB,Risto Radunović,risto-radunovic,R. Radunović,D,33,184,500,M,117128,EUR,704937600,D,33,33,False,35.0,24.0,8.0,3.0,0.0,18.0,23.0,12.0,,7.0,1.0,3.0,,,,90.0,61.0,6.5,20.0,0.154256,,1,,0.25,0.02,-0.44,,6.0,5.0,,2.0,,1.0,2.0,,,1.0,,2.0,7.0,0.0211,-0.03,,,1.0,,,3.0,,,,1.0,1.0,,,,,,,,,
14572750,away,FCSB,Florin Tănase,florin-tanase,F. Tănase,M,10,185,1396,M,537032,EUR,788745600,M,10,10,False,23.0,18.0,4.0,3.0,0.0,9.0,13.0,10.0,1.0,4.0,2.0,9.0,,,,75.0,45.0,6.4,14.0,0.0462893,,2,,0.15,0.11,-0.11,,9.0,1.0,1.0,10.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.1262,0.29,,,1.0,,,2.0,1.0,,0.6888,2.0,,,,,,,,,,
14572750,away,FCSB,Adrian Șut,adrian-sut,A. Șut,M,89,185,1259,M,839577,EUR,925430400,M,8,8,False,17.0,14.0,4.0,2.0,0.0,12.0,12.0,5.0,2.0,2.0,,1.0,,,,45.0,25.0,6.6,5.0,0.00041875,,0,,0.02,0.02,0.18,,2.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14572750,away,FCSB,David Miculescu,david-miculescu,D. Miculescu,F,11,190,914,M,905096,EUR,988761600,M,11,11,False,27.0,23.0,1.0,1.0,0.0,15.0,16.0,11.0,,11.0,,7.0,,,,85.0,50.0,7.5,9.0,0.0740976,,2,,0.18,0.25,0.74,,8.0,,1.0,6.0,,2.0,,3.0,,,,2.0,7.0,0.1293,-0.51,,,4.0,1.0,,2.0,1.0,1.0,0.0346,2.0,,,,,,,,1.0,,
14572750,away,FCSB,Darius Olaru,darius-olaru,D. Olaru,M,27,177,2518,M,812808,EUR,888883200,M,27,27,False,24.0,17.0,5.0,4.0,0.0,11.0,14.0,10.0,,7.0,1.0,8.0,,,,75.0,46.0,7.8,10.0,0.00977177,,5,,-0.07,0.38,-0.15,,6.0,1.0,1.0,7.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,,2.0,0.4938,0.48,,,,1.0,,,3.0,,0.423,,,,,True,,1.0,,,,
14572750,away,FCSB,Mamadou Thiam,mamadou-thiam,M. Thiam,F,93,179,514,M,789193,EUR,795657600,M,93,93,False,7.0,7.0,,,0.0,5.0,5.0,2.0,,,,1.0,,,,16.0,8.0,6.5,,0.00883163,,0,,-0.04,0.01,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Daniel Bîrligea,daniel-birligea,D. Bîrligea,F,9,181,3171,M,970969,EUR,956102400,F,9,9,False,19.0,15.0,1.0,1.0,0.0,10.0,13.0,6.0,5.0,9.0,1.0,3.0,,,,90.0,46.0,7.2,17.0,0.0899731,,4,,0.11,0.34,0.24,,5.0,1.0,6.0,10.0,1.0,4.0,9.0,1.0,1.0,,1.0,,1.0,0.3908,0.03,,,,2.0,,1.0,2.0,2.0,0.4567,2.0,,1.0,,,,,1.0,,,
14572750,away,FCSB,Lukáš Zima,lukas-zima,L. Zima,G,38,196,262,M,135602,EUR,758073600,G,38,38,True,19.0,8.0,15.0,4.0,0.0,4.0,7.0,12.0,,,,12.0,,4.0,5.0,74.0,31.0,6.5,11.0,0.00041317,0.2407,0,-0.1425,0.04,-0.06,-0.2,0.27,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14572750,away,FCSB,Malcom Edjouma,malcom-edjouma,M. Edjouma,M,18,189,470,M,914694,EUR,844732800,M,18,18,True,14.0,14.0,3.0,3.0,0.0,10.0,10.0,4.0,1.0,4.0,1.0,1.0,,,,45.0,23.0,6.7,4.0,0.00259443,,0,,0.01,0.17,-0.06,,4.0,,,3.0,,1.0,2.0,1.0,2.0,,,1.0,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,
14572750,away,FCSB,Mihai Lixandru,lixandru-mihai,M. Lixandru,M,16,184,359,M,1129974,EUR,991699200,M,16,16,True,11.0,10.0,3.0,2.0,0.0,8.0,8.0,3.0,,1.0,,2.0,,,,15.0,13.0,6.6,1.0,0.00055932,,0,,0.05,0.0,-0.04,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Juri Cisotti,juri-cisotti,J. Cisotti,M,31,175,813,M,151076,EUR,736560000,M,31,31,True,7.0,6.0,1.0,1.0,0.0,5.0,6.0,1.0,,2.0,,2.0,,,,15.0,11.0,6.6,3.0,0.00458378,,0,,0.03,-0.21,-0.01,,1.0,1.0,,2.0,,1.0,,,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,
14572750,away,FCSB,Dennis Politic,dennis-politic,D. Politic,F,17,185,679,M,962999,EUR,952214400,F,20,20,True,2.0,1.0,,,0.0,,,2.0,,,,1.0,,,,9.0,3.0,6.4,2.0,0.00212861,,0,,-0.06,-0.3,-0.01,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Mihai Udrea,udrea-mihai,M. Udrea,G,34,186,201,M,1033269,EUR,995587200,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mihai,Udrea,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,David Kiki,david-kiki,D. Kiki,D,12,180,671,M,798307,EUR,754185600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Octavian Popescu,popescu-octavian,G. O. Popescu,M,37,180,1662,M,1067660,EUR,1040947200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Baba Alhassan,alhassan-baba,B. Alhassan,M,42,186,596,M,1085422,EUR,946857600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572750,away,FCSB,Denis Alibec,denis-alibec,D. Alibec,F,7,187,1091,M,44417,EUR,663033600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
