match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_goals,stat_goalAssist,stat_penaltyConceded,stat_accurateCross,stat_hitWoodwork,captain,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_punches,stat_lastManTackle,stat_clearanceOffLine,stat_penaltyWon
11369456,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,5.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,36.0,8.0,5.6,0.00011345,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369456,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,50.0,43.0,9.0,6.0,27.0,30.0,16.0,21.0,7.0,,,90.0,75.0,7.0,0.0130302,2,,,hamarintos27,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,16.0,0.0778,,,,,,,,,,,,,,,,,,,,,,,
11369456,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,50.0,42.0,8.0,2.0,26.0,30.0,16.0,20.0,4.0,2.0,,90.0,60.0,6.8,0.0224961,1,,,,,5.0,8.0,7.0,,1.0,,,1.0,2.0,3.0,,9.0,0.0746,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369456,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,55.0,49.0,2.0,1.0,35.0,36.0,14.0,19.0,6.0,,,90.0,66.0,7.4,0.588871,1,,,lenormand_r,,8.0,3.0,10.0,,,,,,5.0,,1.0,6.0,0.1981,3.0,1.0,1.0,1.0,1.0,1.0,0.1483,,,,,,,,,,,,,,,,
11369456,home,Real Sociedad,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,17,17,False,41.0,28.0,9.0,6.0,9.0,14.0,19.0,29.0,4.0,,,89.0,62.0,7.0,0.0383196,1,,,kierantierney1,2.0,3.0,3.0,6.0,1.0,,,1.0,,1.0,,,20.0,0.0493,2.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,
11369456,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,26.0,19.0,3.0,,7.0,7.0,12.0,23.0,3.0,2.0,,86.0,43.0,6.6,0.0106344,1,,,,4.0,3.0,5.0,9.0,1.0,1.0,,,1.0,,,3.0,16.0,0.0244,2.0,,3.0,2.0,,,,2.0,,,,,,,,,,,,,,,
11369456,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,51.0,39.0,5.0,4.0,17.0,17.0,22.0,34.0,3.0,,,90.0,61.0,7.9,0.203836,2,,,martin_zubimendi,,3.0,2.0,6.0,,,,,,,1.0,1.0,13.0,0.1301,1.0,1.0,2.0,1.0,,2.0,0.6777,,1.0,1.0,,,,,,,,,,,,,
11369456,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,32.0,17.0,2.0,,5.0,5.0,12.0,27.0,4.0,3.0,,90.0,48.0,7.3,0.0102361,3,,,mikelmerino,,8.0,7.0,10.0,,,,3.0,,3.0,,2.0,17.0,0.2793,4.0,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,
11369456,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,F,14,14,False,15.0,10.0,,,3.0,3.0,9.0,20.0,4.0,1.0,,89.0,52.0,7.8,0.300178,2,,,KuboTake,8.0,,7.0,11.0,,5.0,4.0,1.0,1.0,,1.0,5.0,21.0,0.138,1.0,1.0,2.0,2.0,3.0,,,4.0,4.0,,,,2.0,1.0,,,,,,,,,
11369456,home,Real Sociedad,André Silva,andre-silva,A. Silva,F,9,185,5803,M,190159,EUR,815616000,F,21,21,False,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,39.0,9.0,6.3,0.00128594,0,,,andresilva9,,,3.0,,,1.0,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
11369456,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,20.0,14.0,,,4.0,6.0,10.0,16.0,2.0,,,86.0,39.0,7.4,0.0224096,1,,,mikel10oyar,2.0,5.0,6.0,12.0,,,,,,,,2.0,13.0,0.1532,3.0,,5.0,4.0,1.0,1.0,,2.0,3.0,,,,,,True,,,,,,,,
