match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_fouls,captain,stat_errorLeadToAShot,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_clearanceOffLine,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
12451061,home,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173.0,957,M,911851,EUR,979430400,F,10,10,False,13.0,11.0,1.0,,0.0,2.0,2.0,9.0,11.0,,1.0,,2.0,,,,,73.0,27.0,6.1,12.0,0.0279996,0,,,,12.0,,4.0,1.0,,,,2.0,,,,,2.0,5.0,,2.0,,,,,,,,,,,,,,
12451061,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178.0,3981,M,818986,EUR,871084800,D,17,17,True,5.0,5.0,,,1.0,1.0,1.0,4.0,5.0,,2.0,,3.0,1.0,,,,17.0,12.0,7.3,3.0,0.0327401,0,,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,
12451061,home,Toulouse,Shavy Warren Babicka,,,babicka-shavy-warren,S. W. Babicka,F,80,180.0,1188,M,1136280,EUR,959817600,F,80,80,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,17.0,7.0,6.5,3.0,0.00121406,0,,,,2.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12451061,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178.0,1819,M,1169436,EUR,936403200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00036552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,home,Toulouse,Alex Domínguez,,,alex-dominguez,A. Domínguez,G,30,187.0,83,M,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,home,Toulouse,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192.0,604,M,1215071,EUR,1065398400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,home,Toulouse,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180.0,1164,M,139256,EUR,773020800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177.0,837,M,1198264,EUR,1051488000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,home,Toulouse,Niklas Schmidt,,,niklas-schmidt,N. Schmidt,M,31,183.0,152,M,795002,EUR,888710400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,home,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,1512354,EUR,1128384000,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,31.0,19.0,21.0,9.0,0.0,15.0,18.0,4.0,13.0,1.0,1.0,2.0,8.0,,4.0,2.0,2.0,90.0,41.0,7.4,12.0,0.00045651,0,0.6901,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,
12451061,away,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,False,48.0,35.0,5.0,1.0,0.0,24.0,27.0,11.0,21.0,4.0,12.0,7.0,3.0,2.0,,,,86.0,75.0,7.1,16.0,0.00505128,1,,,,2.0,1.0,,,1.0,6.0,5.0,1.0,,1.0,,0.0059,,,,1.0,,1.0,,,,,,,,,,,,
12451061,away,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,48.0,41.0,7.0,3.0,0.0,32.0,37.0,9.0,11.0,3.0,7.0,7.0,3.0,1.0,,,,90.0,66.0,7.3,9.0,0.00343891,1,,,,6.0,1.0,,,1.0,3.0,3.0,1.0,1.0,1.0,,0.0982,5.0,,1.0,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192.0,3192,M,1013842,EUR,866505600,D,5,5,False,49.0,41.0,13.0,8.0,0.0,33.0,35.0,8.0,14.0,1.0,3.0,6.0,6.0,,,,,90.0,64.0,7.1,12.0,0.0404258,1,,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.0117,,,,2.0,True,,1.0,,,,,,,1.0,,,,
12451061,away,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,36.0,29.0,2.0,,0.0,21.0,27.0,8.0,12.0,,2.0,3.0,4.0,1.0,,,,90.0,58.0,7.4,14.0,0.00600619,1,,3.0,,4.0,,1.0,,3.0,1.0,1.0,2.0,,,1.0,0.0115,2.0,,1.0,1.0,,,,,,0.053,,,,,1.0,,,
12451061,away,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,26.0,23.0,1.0,,0.0,9.0,10.0,14.0,19.0,2.0,8.0,4.0,3.0,4.0,,,,90.0,52.0,6.9,12.0,0.0138909,1,,3.0,,9.0,,2.0,1.0,2.0,2.0,2.0,4.0,1.0,,,0.0138,7.0,1.0,,1.0,,,1.0,,,,,,,,,,,
12451061,away,Stade de Reims,Yaya Fofana,Yaya Fofana,,yaya-fofana,Y. Fofana,M,8,180.0,448,M,1401006,EUR,1086998400,M,71,71,False,17.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,9.0,,4.0,,2.0,,,,,73.0,31.0,6.9,7.0,0.00617632,1,,1.0,,7.0,,2.0,2.0,,2.0,2.0,,,,,0.0176,2.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,
12451061,away,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,39.0,36.0,3.0,3.0,0.0,20.0,20.0,16.0,19.0,4.0,12.0,,3.0,3.0,,,,89.0,59.0,7.4,6.0,0.0110358,2,,,,3.0,2.0,,,3.0,5.0,3.0,3.0,,,,0.0301,1.0,,,,,,2.0,,,,,,,,,,,
12451061,away,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,F,7,7,False,33.0,23.0,2.0,2.0,0.0,6.0,7.0,20.0,36.0,1.0,6.0,,4.0,1.0,,,,90.0,57.0,7.9,21.0,0.34555,2,,10.0,3.0,3.0,,5.0,3.0,,1.0,1.0,2.0,5.0,1.0,1.0,0.0659,,,,1.0,,,,ItouJky,,0.1733,1.0,,,,,2.0,,
12451061,away,Stade de Reims,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181.0,8439,M,1188191,EUR,1071878400,F,22,22,False,14.0,10.0,,,0.0,5.0,6.0,5.0,8.0,3.0,7.0,2.0,2.0,3.0,,,,89.0,33.0,6.2,13.0,0.00603537,2,,,,11.0,,2.0,,,1.0,1.0,5.0,,,,0.4847,4.0,2.0,,3.0,,,2.0,cheick_diakite,,,,,,,,,1.0,
12451061,away,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,F,17,17,False,22.0,17.0,2.0,2.0,0.0,10.0,10.0,7.0,13.0,,6.0,1.0,8.0,,,,,90.0,41.0,6.6,13.0,0.0143945,1,,1.0,,7.0,1.0,6.0,3.0,,3.0,,3.0,1.0,1.0,,0.3505,,,,3.0,,,,,,,,,,,,1.0,1.0,1.0
12451061,away,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,True,9.0,8.0,1.0,,0.0,2.0,3.0,6.0,6.0,,1.0,1.0,3.0,,,,,17.0,15.0,6.4,2.0,0.00219535,0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,1495876,EUR,1127347200,F,67,67,True,1.0,,,,0.0,,,,1.0,,,,,,,,,9.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Mohamed Bamba,Mohamed,Bamba,mohamed-bamba,M. Bamba,M,8,188.0,181,M,1537180,EUR,1097193600,M,63,63,True,2.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,,,,,,,1.0,3.0,,1.0,0.00483684,0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Niama Pape Sissoko,Niama,Pape Sissoko,niama-pape-sissoko,N. P. Sissoko,F,9,,133,M,1901842,EUR,1134691200,F,74,74,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00356644,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193.0,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182.0,215,M,844744,EUR,897004800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182.0,171,M,943926,EUR,939859200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451061,away,Stade de Reims,Gabriel Moscardo,,,gabriel-moscardo,G. Moscardo,M,17,185.0,5068,M,1485309,EUR,1127865600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo,,,,,,,,,,
12451061,away,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192.0,769,M,1175856,EUR,963878400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
