match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_errorLeadToAShot
14131931,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,38.0,33.0,10.0,5.0,0.0,30.0,31.0,3.0,7.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,90.0,45.0,7.5,5.0,0.00415594,0.4001,0,0.3295,0.06,-0.03,-0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131931,home,FC Porto,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,,1160957,EUR,1064793600,D,20,20,False,,41.0,33.0,4.0,3.0,0.0,19.0,20.0,14.0,21.0,,2.0,1.0,4.0,,,,,90.0,64.0,6.8,21.0,0.024385,,0,,0.01,0.07,-0.01,,Alberto Baio,,2.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
14131931,home,FC Porto,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,5,5,False,,89.0,81.0,3.0,3.0,0.0,54.0,56.0,27.0,33.0,7.0,7.0,3.0,4.0,,,,,90.0,102.0,7.7,10.0,0.134035,,0,,0.35,0.18,0.33,,,,1.0,1.0,4.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14131931,home,FC Porto,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,4,4,False,,77.0,71.0,7.0,4.0,0.0,55.0,56.0,16.0,21.0,,1.0,2.0,1.0,,,,,90.0,87.0,7.2,6.0,0.00768624,,0,,0.14,0.09,0.22,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14131931,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,D,74,74,False,,36.0,36.0,,,0.0,19.0,19.0,17.0,17.0,,1.0,1.0,7.0,,,,,90.0,60.0,6.9,5.0,0.169177,,2,,0.11,0.27,0.2,,,,3.0,1.0,5.0,1.0,,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,0.0744,1.0,-0.34,,,,,,,,,,,
14131931,home,FC Porto,Victor Froholdt,victor-froholdt,V. Froholdt,M,8,187,3948,M,,1406639,EUR,1140825600,M,8,8,False,,21.0,16.0,1.0,,0.0,6.0,7.0,10.0,14.0,,2.0,,3.0,,,,,90.0,34.0,6.4,13.0,0.0736171,,0,,0.06,0.18,-0.1,,,,2.0,1.0,6.0,2.0,,1.0,,4.0,1.0,,,1.0,,,,1.0,,3.0,1.0,1.0,,,,,,,,
14131931,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,28.0,24.0,2.0,1.0,0.0,11.0,11.0,13.0,17.0,,1.0,,3.0,,,,,89.0,31.0,6.5,4.0,0.0203936,,0,,0.15,0.03,-0.11,,Alan Varela,,1.0,1.0,3.0,,,,,,1.0,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,
14131931,home,FC Porto,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,,1010505,EUR,1022457600,M,10,10,False,,16.0,12.0,,,0.0,5.0,5.0,7.0,11.0,,6.0,,2.0,,,,,63.0,37.0,6.5,15.0,0.0244711,,2,,0.18,0.03,-0.08,,,,3.0,,5.0,,3.0,1.0,1.0,6.0,1.0,1.0,,,,,0.3246,1.0,0.08,2.0,,3.0,2.0,2.0,0.6098,,,,,
14131931,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,F,11,11,False,,23.0,16.0,,,0.0,4.0,7.0,12.0,16.0,1.0,3.0,1.0,6.0,,,,,62.0,39.0,6.2,15.0,0.0138387,,1,,0.01,0.12,-0.09,,,,4.0,,6.0,2.0,1.0,2.0,1.0,1.0,3.0,,,1.0,1.0,,0.1709,,-0.21,,,,,,,1.0,,,,
14131931,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,16.0,12.0,2.0,1.0,0.0,4.0,5.0,8.0,11.0,,2.0,,4.0,,,,,75.0,29.0,6.2,13.0,0.00402854,,1,,-0.24,0.43,0.26,,Samuel,Aghehowa,1.0,,5.0,2.0,3.0,,,5.0,1.0,1.0,,,,1.0,0.0265,,0.0,,,,2.0,,,,,,,
