match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,confirmed,player_id,player_name,length,description,reason,from,playerName,rescinded
14429139,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14429139,,,,,90,5.0,,1,,,substitution,124606754.0,False,True,regular,,,,,,,,,
14429139,,,,,90,5.0,,1,,,substitution,124606753.0,False,True,regular,,,,,,,,,
14429139,,,,,90,3.0,,1,,,varDecision,67556.0,,False,goalAwarded,True,1067777.0,Abdulaziz Al-Aliwa,,,,,,
14429139,,1.0,2.0,,90,,,1,,,goal,323205884.0,,False,regular,,1067777.0,Abdulaziz Al-Aliwa,,,,,,
14429139,,,,,90,0.0,,1,,,injuryTime,,,,,,,,7.0,,,,,
14429139,,,,,87,,,4,,,substitution,124606747.0,False,False,regular,,,,,,,,,
14429139,,,,,85,,,6,,,substitution,124606738.0,False,False,regular,,,,,,,,,
14429139,,,,,74,,,17,,,substitution,124606689.0,False,True,regular,,,,,,,,,
14429139,,,,,70,,,21,,,substitution,124606670.0,False,False,regular,,,,,,,,,
14429139,,,,,70,,,21,,,inGamePenalty,118566624.0,,False,missed,,851262.0,Myziane Maolida,,Goalkeeper save,goalkeeperSave,,,
14429139,,1.0,1.0,,61,,,30,,,goal,323204481.0,,True,penalty,,182001.0,Yannick Carrasco,,,,penalty,,
14429139,,,,,57,,,34,,,varDecision,67499.0,,True,penaltyAwarded,True,182001.0,Yannick Carrasco,,,,,,
14429139,,,,,52,,,39,,,substitution,124606636.0,False,True,regular,,,,,,,,,
14429139,,,,,52,,,39,,,substitution,124606632.0,False,True,regular,,,,,,,,,
14429139,,0.0,1.0,,48,,,43,,,goal,323203850.0,,False,regular,,1087010.0,Ramiro Enrique,,,,,,
14429139,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14429139,,,,,45,0.0,,1,,,injuryTime,,,,,,,,3.0,,,,,
14429139,,,,,20,,,26,,,card,123954739.0,,False,yellow,,803052.0,Hattan Bahebri,,,Foul,,Hattan Bahebri,False
14429139,,,,,14,,,32,,,card,123954717.0,,True,yellow,,1170547.0,Unai Hernández,,,Foul,,Unai Hernández,False
