match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_accurateCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10913466,home,Al Batin,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400.0,F,31,31,False,,12.0,8.0,,,2.0,4.0,6.0,8.0,1.0,,,,90.0,36.0,6.5,17.0,2,,,,1.0,11.0,3.0,4.0,3.0,1.0,1.0,,,1.0,3.0,1.0,,2.0,,,1.0,6.0,1.0,1.0,,,1.0,4.0,,,,,,,
10913466,home,Al Batin,Andrés Roa,andres-roa,A. Roa,F,,175.0,286,M,832707,EUR,738201600.0,M,10,10,True,,10.0,8.0,,,4.0,4.0,5.0,8.0,,,,,33.0,20.0,7.0,5.0,1,,,2.0,,3.0,4.0,,4.0,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,
10913466,home,Al Batin,Nawaf Al-Sehimai,nawaf-al-sehimai,N. Al-Sehimai,M,94,169.0,1,M,923013,EUR,783993600.0,M,94,94,True,,8.0,6.0,,,3.0,4.0,3.0,4.0,5.0,,,,29.0,20.0,6.7,3.0,0,,,,,7.0,6.0,1.0,,,,1.0,3.0,3.0,3.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,
10913466,home,Al Batin,Faisal Othman,faysal-omar,F. Othman,D,33,186.0,94,M,989762,EUR,858211200.0,D,33,33,True,,1.0,,1.0,,,1.0,,,,,,,8.0,1.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,home,Al Batin,Bader Alhwidy Alshammary,bader-alhwidy-alshammary,B. A. Alshammary,D,29,,2,M,1085356,EUR,,D,29,29,True,,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,2.0,,1.0,0,Bader Alhwidy Alshammary,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10913466,home,Al Batin,Meshaal Huriss,meshaal-huriss,M. Huriss,G,1,185.0,2,M,1085983,EUR,846892800.0,G,22,22,True,,,,,,,,,,,,,,,,,,0,Meshaal Huriss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,home,Al Batin,Hassan Ghazwani,hassan-ghazwani,H. Ghazwani,M,,168.0,1,M,849662,EUR,767750400.0,M,15,15,True,,,,,,,,,,,,,,,,,,0,Hassan,Ghazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,home,Al Batin,Tariq Al Mutairi,tariq-al-mutairi,T. A. Mutairi,M,20,172.0,3,M,1168579,EUR,988243200.0,M,20,20,True,,,,,,,,,,,,,,,,,,0,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,home,Al Batin,Abdullah Al-Barrih,abdullah-al-barrih,A. Al-Barrih,M,10,178.0,1,M,1084261,EUR,868838400.0,M,21,21,True,,,,,,,,,,,,,,,,,,0,Abdullah Al-Barrih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,home,Al Batin,Mohammed Al-Shammari,mohammed-alshammari,M. Alshammari,M,10,162.0,7,M,1092808,EUR,953510400.0,M,18,18,True,,,,,,,,,,,,,,,,,,0,Mohammed Al-Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,141967,EUR,610761600.0,G,1,1,False,,31.0,25.0,15.0,9.0,22.0,25.0,3.0,6.0,5.0,,1.0,1.0,90.0,37.0,6.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munir,1.0,1.0,1.0,
10913466,away,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400.0,D,2,2,False,,46.0,35.0,2.0,1.0,16.0,19.0,19.0,28.0,10.0,,,,90.0,66.0,6.6,13.0,0,Ali Makki,,1.0,2.0,2.0,9.0,,2.0,2.0,2.0,1.0,4.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0
10913466,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,False,,51.0,42.0,8.0,2.0,29.0,32.0,13.0,19.0,3.0,,,,90.0,66.0,6.5,9.0,1,,,,3.0,,7.0,,,,4.0,2.0,3.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
10913466,away,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,156401,EUR,612835200.0,D,6,6,False,,54.0,44.0,11.0,4.0,28.0,31.0,16.0,24.0,6.0,,,,90.0,70.0,6.8,11.0,0,,,1.0,,3.0,6.0,,,,6.0,,4.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200.0,D,23,23,False,,37.0,29.0,3.0,,14.0,19.0,15.0,18.0,4.0,,,,90.0,60.0,6.4,13.0,1,,,,1.0,8.0,7.0,1.0,6.0,5.0,1.0,1.0,1.0,,2.0,,,2.0,2.0,,,1.0,,,3.0,,,,,1.0,,,,,
10913466,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800.0,M,88,88,False,,41.0,40.0,2.0,2.0,20.0,20.0,20.0,21.0,1.0,,,,55.0,48.0,6.3,1.0,1,,,,1.0,7.0,5.0,,1.0,1.0,,1.0,3.0,1.0,3.0,,3.0,,4.0,,,,,,1.0,,,,,1.0,,,,,
10913466,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000.0,M,4,4,False,True,76.0,64.0,11.0,6.0,34.0,35.0,30.0,41.0,10.0,,,,90.0,97.0,7.2,14.0,1,,,,2.0,7.0,10.0,,1.0,1.0,1.0,3.0,5.0,2.0,2.0,,3.0,1.0,4.0,,,2.0,,,1.0,,,,1.0,1.0,,,,,
10913466,away,Al Wehda,Karim Yoda,karim-yoda,K. Yoda,M,10,182.0,57,M,23448,EUR,593740800.0,M,74,74,False,,32.0,27.0,8.0,6.0,8.0,8.0,19.0,24.0,4.0,,,,90.0,47.0,6.3,13.0,1,,,,3.0,11.0,5.0,1.0,5.0,2.0,1.0,1.0,,,3.0,,,4.0,,,1.0,1.0,,,,,,,,,,,,,
10913466,away,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800.0,M,76,76,False,,73.0,64.0,9.0,7.0,19.0,19.0,47.0,62.0,6.0,,,,90.0,93.0,7.3,17.0,2,,,8.0,,5.0,5.0,,,,,1.0,1.0,4.0,3.0,,1.0,,2.0,2.0,,1.0,2.0,,3.0,,,,,,,,,,
10913466,away,Al Wehda,Sultan Al-Sawadi,sultan-al-sawadi,S. Al-Sawadi,M,49,168.0,8,M,818777,EUR,724291200.0,M,49,49,False,,9.0,3.0,,,1.0,2.0,2.0,8.0,2.0,,,,45.0,18.0,6.5,11.0,0,,,1.0,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,
10913466,away,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000.0,F,87,87,False,,25.0,22.0,1.0,1.0,9.0,10.0,13.0,15.0,3.0,,,,90.0,52.0,6.1,16.0,5,,,,,17.0,4.0,4.0,7.0,2.0,1.0,,,2.0,3.0,,,3.0,2.0,,2.0,3.0,1.0,,2.0,,1.0,,,2.0,,,,,
10913466,away,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200.0,M,90,90,True,,20.0,11.0,2.0,2.0,,1.0,11.0,20.0,1.0,,,,45.0,33.0,6.5,14.0,1,Hazzaa Ahmed Al-Ghamdi,,1.0,,3.0,3.0,3.0,2.0,2.0,,,,1.0,,,,,,,,1.0,,,1.0,,,2.0,,1.0,,,,,
10913466,away,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000.0,M,7,7,True,,15.0,10.0,,,4.0,5.0,6.0,10.0,3.0,,,,35.0,28.0,6.6,9.0,2,,,,1.0,3.0,5.0,1.0,1.0,1.0,,,1.0,2.0,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,
10913466,away,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600.0,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200.0,D,27,27,True,,,,,,,,,,,,,,,,,,0,Hawsawi Islam Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Mohammed Al-Subaie,mohammed-al-subaie,M. Al-Subaie,M,60,,5,M,1486041,EUR,1099958400.0,D,46,46,True,,,,,,,,,,,,,,,,,,0,Mohammed Al-Subaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800.0,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178.0,4,M,920524,EUR,875059200.0,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913466,away,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,29,,4,M,1399139,EUR,1082764800.0,F,29,29,True,,,,,,,,,,,,,,,,,,0,Sultan Al Akouz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
