match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,captain,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,stat_blockedScoringAttempt
12117057,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,24.0,16.0,8.0,1.0,0.0,16.0,18.0,6.0,1.0,1.0,14.0,1.0,3.0,5.0,1.0,1.0,90.0,37.0,7.3,8.0,2.465e-05,0,0.1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117057,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,53.0,44.0,,,0.0,29.0,30.0,24.0,1.0,6.0,6.0,,,,,,78.0,76.0,6.9,12.0,0.0351918,0,,16.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
12117057,home,Fluminense,Marlon,,,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,False,69.0,56.0,7.0,2.0,0.0,47.0,49.0,20.0,5.0,6.0,2.0,,,,,,90.0,82.0,6.1,15.0,0.00309269,1,,9.0,,,4.0,6.0,,,1.0,,,1.0,1.0,,1.0,4.0,1.0,1.0,2.0,0.0344,,,,,,,,,,,,
12117057,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,45.0,38.0,8.0,3.0,0.0,26.0,28.0,17.0,1.0,2.0,5.0,,,,,,89.0,58.0,7.0,10.0,0.00363639,0,,12.0,,,1.0,2.0,,1.0,4.0,,,2.0,1.0,,,4.0,,,,,True,,,,,,,,,,,
12117057,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,31.0,27.0,7.0,4.0,0.0,15.0,17.0,18.0,,3.0,1.0,,,,,,59.0,46.0,7.2,10.0,0.0869967,0,,13.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,Marcelo12,1.0,1.0,1.0,,,,,,,
12117057,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,52.0,47.0,5.0,3.0,0.0,19.0,20.0,33.0,,4.0,3.0,,,,,,90.0,73.0,6.3,14.0,0.0428843,0,,28.0,1.0,,3.0,10.0,1.0,2.0,2.0,1.0,,3.0,3.0,,,1.0,,,1.0,,,,3.0,,,,,,,,,
12117057,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,False,71.0,61.0,4.0,2.0,0.0,37.0,42.0,29.0,1.0,3.0,10.0,,,,,,78.0,86.0,6.9,13.0,0.0120806,1,,24.0,,,2.0,6.0,,,2.0,,,1.0,,,,1.0,1.0,,2.0,0.0136,,,4.0,2.0,,1.0,0.078,,,,,
12117057,home,Fluminense,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,M,77,77,False,56.0,46.0,4.0,2.0,0.0,21.0,24.0,34.0,1.0,7.0,5.0,,,,,,90.0,86.0,7.1,21.0,0.144636,1,,25.0,2.0,,5.0,11.0,,2.0,,,,4.0,1.0,1.0,,4.0,,,1.0,0.019,,_marquinhos011,8.0,5.0,1.0,1.0,0.014,,,,,
12117057,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,72.0,60.0,4.0,4.0,0.0,31.0,35.0,40.0,1.0,4.0,6.0,,,,,,90.0,87.0,7.7,18.0,0.0888767,1,,30.0,3.0,1.0,,3.0,,,,2.0,2.0,1.0,,3.0,,1.0,1.0,,1.0,0.0149,,,3.0,1.0,,1.0,0.5219,1.0,,,,
12117057,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,27.0,19.0,,,0.0,5.0,8.0,19.0,1.0,4.0,4.0,,,,,,78.0,37.0,6.2,12.0,0.0247033,1,,14.0,,,,3.0,,,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,0.2035,,,3.0,1.0,,,,,1.0,1.0,1.0,
12117057,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,15.0,14.0,,,0.0,7.0,7.0,8.0,,1.0,2.0,,,,,,90.0,26.0,6.7,3.0,0.0161261,4,,7.0,,,1.0,2.0,,,,1.0,1.0,1.0,,,2.0,,,,,0.3893,,germancano14,1.0,,,2.0,0.2087,,1.0,,,
12117057,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,18.0,16.0,,,0.0,14.0,14.0,4.0,3.0,3.0,,,,,,,34.0,22.0,6.2,4.0,0.00107034,0,,2.0,,,1.0,2.0,,,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,
12117057,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,True,14.0,13.0,1.0,1.0,0.0,8.0,8.0,7.0,,,1.0,,,,,,31.0,21.0,6.2,3.0,0.0306442,0,,5.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117057,home,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,F,32,32,True,3.0,3.0,,,0.0,2.0,2.0,2.0,,,,,,,,,12.0,9.0,6.2,4.0,0.00326804,0,,2.0,1.0,1.0,,2.0,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,
12117057,home,Fluminense,Renato Augusto,,,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,M,20,20,True,6.0,5.0,,,0.0,1.0,1.0,5.0,1.0,1.0,,,,,,,12.0,9.0,6.3,2.0,0.0311929,0,,4.0,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
12117057,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,7.0,6.0,,,0.0,3.0,3.0,4.0,,,,,,,,,12.0,12.0,6.4,5.0,0.0007368,0,,3.0,,,,1.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,
12117057,home,Fluminense,Felipe Alves,,,felipe-alves,Felipe Alves,G,1,187,336,M,927704,EUR,580176000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
