match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goals
12764453,home,Red Bull Salzburg,Oscar Gloukh,oscar-gloukh,O. Gloukh,M,10,170,4707,M,1155158,EUR,1080777600,F,30,30,False,,57.0,44.0,3.0,,0.0,15.0,15.0,,4.0,,,90.0,76.0,7.5,19.0,0.395188,3,,30.0,46.0,4.0,,,2.0,4.0,,,,1.0,,,,,1.0,1.0,0.2615,Oscar Gloukh,,,4.0,3.0,3.0,,2.0,,0.3209,,1.0,,1.0,,,,
12764453,home,Red Bull Salzburg,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,916,M,973564,EUR,905731200,M,7,7,True,,17.0,14.0,1.0,,0.0,5.0,6.0,,2.0,,,29.0,22.0,6.2,5.0,0.00775246,0,,9.0,11.0,,1.0,,5.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,
12764453,home,Red Bull Salzburg,Dorgeles Nene,nene-dorgeles,D. Nene,F,45,174,10361,M,1102788,EUR,1040601600,F,45,45,True,,8.0,8.0,,,0.0,,,,,,,29.0,15.0,6.5,4.0,0.0289083,1,,8.0,10.0,2.0,,,1.0,,,,,,,,,,,,0.0153,Nene Dorgeles,,,1.0,,,,,,,,,d.nene10,1.0,,,,
12764453,home,Red Bull Salzburg,Hendry Blank,blank-hendry,H. Blank,D,4,189,355,M,1140597,EUR,1093046400,D,4,4,True,,13.0,10.0,1.0,,0.0,7.0,7.0,1.0,1.0,,,13.0,17.0,6.8,3.0,0.00167826,0,,3.0,6.0,,,2.0,,3.0,,,,1.0,1.0,,,,,,,Hendry Blank,,,,,,,,,,,,,,,,,
12764453,home,Red Bull Salzburg,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10263,M,1142636,EUR,1098403200,M,8,8,True,,7.0,5.0,,,0.0,2.0,3.0,,,,,13.0,8.0,6.5,2.0,0.00138896,0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stefanbajcetic,,,,,
12764453,home,Red Bull Salzburg,Mamady Diambou,diambou-mamady,M. Diambou,M,15,176,740,M,1135854,EUR,1036972800,M,15,15,True,,7.0,6.0,,,0.0,1.0,2.0,,1.0,,,13.0,9.0,6.4,2.0,0.00354712,0,,5.0,5.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12764453,home,Red Bull Salzburg,Alexander Schlager,alexander-schlager,A. Schlager,G,1,184,344,M,282073,EUR,823132800,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764453,home,Red Bull Salzburg,Salko Hamzić,hamzic-salko,S. Hamzić,G,92,190,177,M,1493202,EUR,1158451200,G,92,92,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Salko Hamzic,,,,,,,,,,,,,,,,,
12764453,home,Red Bull Salzburg,Bryan Okoh,bryan-okoh,B. Okoh,D,24,187,291,M,987491,EUR,1053043200,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764453,home,Red Bull Salzburg,John Mellberg,mellberg-john,J. Mellberg,D,4,188,470,M,1424607,EUR,1154217600,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764453,home,Red Bull Salzburg,Moussa Kounfolo Yeo,moussa-kounfolo-yeo,M. K. Yeo,M,49,173,776,M,1397180,EUR,1086048000,M,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Moussa Kounfolo Yeo,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,911,M,100390,EUR,668563200,G,40,40,False,,36.0,21.0,32.0,17.0,0.0,9.0,13.0,3.0,9.0,7.0,2.0,90.0,52.0,9.0,15.0,0.00286463,0,2.9294,12.0,23.0,,1.0,2.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,6.0,
12764453,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,607,M,141080,EUR,686448000,D,7,7,False,,40.0,32.0,9.0,7.0,0.0,20.0,24.0,6.0,6.0,,,90.0,68.0,7.3,16.0,0.146549,0,,14.0,19.0,3.0,,,7.0,2.0,,,1.0,1.0,1.0,1.0,,4.0,,1.0,,,,5.0,2.0,1.0,1.0,,,,,,2.0,,,,,,
12764453,away,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,202,M,1129751,EUR,870566400,D,25,25,False,,45.0,37.0,9.0,5.0,0.0,25.0,28.0,4.0,5.0,,,90.0,62.0,8.0,8.0,0.0041304,1,,12.0,17.0,,,,1.0,6.0,,1.0,2.0,3.0,3.0,2.0,,,3.0,1.0,0.0177,,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1104,M,1001858,EUR,1066089600,D,44,44,False,,50.0,44.0,10.0,5.0,0.0,35.0,36.0,4.0,4.0,,,90.0,61.0,7.0,8.0,0.00262412,0,,9.0,14.0,,,2.0,1.0,5.0,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,604,M,143344,EUR,723254400,D,22,22,False,,42.0,34.0,4.0,1.0,0.0,19.0,23.0,1.0,5.0,,,90.0,67.0,6.6,14.0,0.0109797,0,,16.0,21.0,2.0,1.0,,5.0,4.0,1.0,,,1.0,,,,1.0,3.0,2.0,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,
12764453,away,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,962,M,916041,EUR,899164800,M,45,45,False,,23.0,21.0,1.0,1.0,0.0,11.0,11.0,,4.0,,,75.0,37.0,7.6,6.0,0.00840785,3,,10.0,13.0,1.0,,,6.0,3.0,3.0,2.0,,2.0,1.0,1.0,,,2.0,1.0,0.4032,,,2.0,,,1.0,,1.0,,0.7575,,,,,,,,1.0
12764453,away,Stade Brestois,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,6,6,False,,21.0,19.0,2.0,1.0,0.0,11.0,12.0,2.0,3.0,,,63.0,36.0,6.7,6.0,0.00249936,0,,8.0,10.0,1.0,,,4.0,4.0,2.0,,1.0,,4.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,200,M,861324,EUR,896486400,M,8,8,False,True,44.0,40.0,7.0,4.0,0.0,22.0,23.0,3.0,9.0,,,90.0,59.0,6.9,8.0,0.0381271,1,,19.0,22.0,1.0,,1.0,5.0,3.0,1.0,,,2.0,2.0,,,1.0,,1.0,0.0521,,,2.0,1.0,,,,1.0,,0.0617,,1.0,,,,,,
12764453,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,,31.0,22.0,,,0.0,7.0,8.0,,4.0,,,63.0,46.0,7.3,14.0,0.0767343,0,,16.0,26.0,3.0,1.0,2.0,6.0,6.0,2.0,,,2.0,,,,,2.0,1.0,,,,1.0,4.0,3.0,3.0,1.0,,,,,1.0,,,,,,
12764453,away,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1471,M,343971,EUR,762134400,F,19,19,False,,23.0,19.0,1.0,1.0,1.0,6.0,6.0,,1.0,,,85.0,30.0,7.5,6.0,0.170936,0,,13.0,17.0,,4.0,4.0,4.0,6.0,,,,,1.0,,,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,
12764453,away,Stade Brestois,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2445,M,1029018,EUR,992736000,F,17,17,False,,19.0,9.0,1.0,,0.0,4.0,6.0,1.0,7.0,,,75.0,46.0,8.3,18.0,0.0566147,4,,5.0,13.0,,1.0,5.0,7.0,11.0,1.0,1.0,,2.0,5.0,2.0,,4.0,1.0,3.0,1.2706,,,,3.0,,,,2.0,,1.6258,1.0,,,1.0,,,,2.0
12764453,away,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,94,M,123264,EUR,639619200,M,28,28,True,,20.0,17.0,2.0,1.0,0.0,10.0,11.0,,1.0,,,27.0,22.0,6.8,3.0,0.0015253,1,,7.0,9.0,,,1.0,1.0,2.0,,,,,,,,,,,0.0267,,,1.0,1.0,1.0,,,1.0,,0.0458,,,,,,,,
12764453,away,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1088,M,557166,EUR,815616000,F,14,14,True,,13.0,11.0,,,1.0,3.0,3.0,,2.0,,,27.0,20.0,7.4,3.0,0.0352319,1,,9.0,11.0,1.0,1.0,2.0,3.0,5.0,,,,1.0,,,,,1.0,,0.1075,,,1.0,3.0,2.0,1.0,,,,,,1.0,,1.0,,,,
12764453,away,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5647,M,1156353,EUR,1045526400,M,9,9,True,,9.0,8.0,1.0,1.0,0.0,2.0,2.0,,,,,15.0,9.0,6.8,1.0,0.0279293,0,,6.0,7.0,,,,,,,,,,,,,,,,,Kamory Doumbia,,,,,1.0,,,,,,,kamory_doumbia03,,,,,
12764453,away,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,341,M,831400,EUR,849312000,M,26,26,True,,6.0,3.0,1.0,1.0,0.0,1.0,2.0,,1.0,,,15.0,10.0,7.4,3.0,0.0006449,1,,2.0,4.0,,,1.0,1.0,3.0,,,,,,,,,1.0,,0.104,,,1.0,1.0,1.0,,,1.0,,0.2335,,,,,,,,1.0
12764453,away,Stade Brestois,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1028,M,913942,EUR,900374400,M,21,21,True,,4.0,4.0,,,0.0,1.0,1.0,,,,,9.0,8.0,6.8,1.0,0.0152295,1,,3.0,3.0,,,,1.0,2.0,,1.0,,,,,,,,,0.0636,,,,3.0,2.0,,,,,,,,,,,,,
12764453,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,115,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Noah Jauny,noah-jauny,N. Jauny,G,50,194,74,M,1910904,EUR,1093478400,G,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Noah Jauny,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,241,M,328035,EUR,788054400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Abdoulaye Ndiaye,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1249,M,984527,EUR,1018396800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,,,,,
12764453,away,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2214,M,1386639,EUR,999129600,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
