match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_penaltyWon,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
13472855,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,15.0,12.0,4.0,1.0,0.0,12.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,90.0,22.0,6.1,3.0,6.104e-05,0,-0.4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,41.0,38.0,5.0,4.0,0.0,20.0,21.0,20.0,,1.0,7.0,,,,,90.0,64.0,6.9,9.0,0.751258,3,,True,18.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,0.1081,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,False,34.0,27.0,4.0,,0.0,25.0,28.0,6.0,2.0,6.0,2.0,,,,,61.0,42.0,6.8,7.0,0.00102703,0,,,2.0,,1.0,1.0,,,3.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Juan Freytes,,,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,80.0,67.0,19.0,8.0,0.0,37.0,42.0,38.0,5.0,7.0,10.0,,,,,90.0,91.0,7.1,14.0,0.239074,1,,,30.0,,4.0,7.0,1.0,,7.0,,,2.0,0.0492,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Gabriel Fuentes,,,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,927551,EUR,855446400,D,12,12,False,38.0,36.0,3.0,3.0,0.0,19.0,19.0,19.0,2.0,6.0,1.0,,,,,90.0,58.0,7.7,4.0,0.128101,0,,,17.0,1.0,1.0,4.0,1.0,,4.0,,2.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
13472855,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,54.0,42.0,4.0,1.0,0.0,15.0,16.0,38.0,1.0,9.0,3.0,1.0,,,,90.0,70.0,6.5,15.0,0.0229301,0,,,27.0,,3.0,7.0,1.0,,,,5.0,1.0,,3.0,2.0,2.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,
13472855,home,Fluminense,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,34.0,31.0,3.0,3.0,0.0,20.0,21.0,13.0,1.0,7.0,3.0,,,,,90.0,49.0,7.0,5.0,0.0199639,3,,,11.0,2.0,1.0,4.0,1.0,2.0,2.0,,5.0,2.0,0.1081,2.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
13472855,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,M,90,90,False,25.0,11.0,4.0,,0.0,4.0,7.0,18.0,2.0,6.0,3.0,,,,,61.0,38.0,6.4,18.0,0.0941212,4,,,7.0,,,5.0,3.0,3.0,,,2.0,1.0,0.5032,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,
13472855,home,Fluminense,Nonato,,,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,16,16,False,16.0,16.0,1.0,1.0,0.0,12.0,12.0,4.0,,2.0,3.0,,,,,66.0,22.0,6.6,1.0,0.0229941,1,,,4.0,,3.0,4.0,,1.0,,1.0,2.0,1.0,0.0546,1.0,,,,,,,,1.0,,,,,,,,,,,,
13472855,home,Fluminense,Yeferson Soteldo,,,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,M,7,7,False,14.0,7.0,1.0,1.0,0.0,4.0,7.0,7.0,,3.0,2.0,,,,,75.0,27.0,6.7,13.0,0.353876,0,,,3.0,7.0,1.0,5.0,1.0,,,,,1.0,,,2.0,1.0,,,1.0,,,,3.0,2.0,4.0,,yefersonsoteldo1006,1.0,,,,,,
13472855,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,17.0,11.0,1.0,,0.0,5.0,7.0,10.0,1.0,2.0,2.0,,,,,75.0,20.0,7.2,6.0,0.231811,2,,,6.0,,,,,,,,,,0.8024,,1.0,,1.0,,,,,,2.0,,,,germancano14,,1.0,1.0,0.9868,,,
13472855,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,True,34.0,29.0,2.0,,0.0,19.0,20.0,14.0,3.0,3.0,2.0,,,,,29.0,41.0,6.8,7.0,0.0238902,0,,,10.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,ThiagoSilva,,,,,,,
13472855,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,8.0,6.0,,,0.0,1.0,1.0,7.0,1.0,5.0,1.0,,,,,29.0,18.0,7.0,6.0,0.0031581,2,,,5.0,2.0,,,1.0,,,,,,0.0864,,3.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,
13472855,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,True,37.0,34.0,2.0,1.0,0.0,9.0,9.0,28.0,,,1.0,,,,,24.0,39.0,6.7,4.0,0.0341006,0,,,25.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,3.0,2.0,,,0.0,,,3.0,,1.0,,,,,,15.0,6.0,6.8,1.0,0.00760299,0,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,
13472855,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,99,99,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,15.0,7.0,6.6,3.0,0.00803364,1,,,1.0,,,1.0,,1.0,,,,,0.0637,,,,,,,,,2.0,,1.0,,,,,,,,,,
13472855,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472855,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
