match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_challengeLost,stat_errorLeadToAShot,stat_dispossessed,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14566652,home,Barcelona,Roony Bardghji,roony-bardghji,R. Bardghji,F,19,173.0,97611,M,,1162107,EUR,1132012800,F,28,28,True,10.0,9.0,,,1.0,2.0,2.0,7.0,8.0,,,,,15.0,14.0,6.8,2.0,0.0109853,27.972,2.36604,3.0,,0,,0.05,0.0,-0.01,,0.62,1.17,0.34,0.18,0.06,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Marc Bernal,marc-bernal,M. Bernal,M,22,191.0,55874,M,marc_bernal,1526618,EUR,1180137600,M,22,22,True,16.0,16.0,,,0.0,5.0,5.0,11.0,11.0,3.0,,,,10.0,18.0,6.6,2.0,0.00584176,25.812,1.87697,1.0,,0,,-0.01,0.01,0.0,,0.38,1.06,0.32,0.1,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188.0,12717,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Eder Aller,eder-aller,E. Aller,G,33,194.0,4856,M,,1929977,EUR,1175644800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Xavi Espart,xavi-espart,X. Espart,D,42,175.0,4712,M,,1546073,EUR,1179705600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Jofre Torrents ,jofre-torrents,J. Torrents ,D,26,187.0,11172,M,,1587196,EUR,1169942400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Toni Fernández,toni-fernandez,T. Fernández,M,29,175.0,28224,M,toni.fernandez10,1590761,EUR,1216080000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185.0,144112,M,FerranTorres,855833,EUR,951782400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,home,Barcelona,Juan Hernández,juan-hernandez,J. Hernández,F,41,178.0,4919,M,,1493491,EUR,1184976000,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Hernández,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Konstantinos Tzolakis,konstantinos-tzolakis,K. Tzolakis,G,88,193.0,2912,M,,953414,EUR,1036713600,G,88,88,False,23.0,6.0,23.0,6.0,0.0,,3.0,6.0,20.0,8.0,2.0,1.0,1.0,90.0,33.0,4.7,17.0,0.00148322,19.116,5.28311,0.0,0.2683,0,-1.6499,0.05,0.0,-0.94,-0.69,3.6,1.55,0.12,0.01,0.0,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0
14566652,away,Olympiacos FC,Costinha,costinha,Costinha,D,20,181.0,822,M,,988333,EUR,954028800,D,20,20,False,26.0,19.0,5.0,1.0,0.0,8.0,10.0,11.0,16.0,6.0,,,,90.0,52.0,6.4,11.0,0.0148981,29.916,11.13576,17.0,,0,,0.09,0.04,-0.62,,2.66,5.36,1.88,0.89,0.34,1.0,2.0,3.0,11.0,,,,,4.0,1.0,2.0,,,,,,,7.0,5.0,,1.0,,1.0,2.0,,3.0,,,,,,,,,,,,
14566652,away,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186.0,1558,M,,828971,EUR,902620800,D,45,45,False,23.0,20.0,2.0,,0.0,14.0,15.0,6.0,8.0,2.0,,,,90.0,40.0,6.5,5.0,0.00535703,29.988,10.29757,10.0,,0,,0.15,0.26,-0.42,,2.88,5.09,1.55,0.57,0.22,,1.0,3.0,5.0,1.0,1.0,,,6.0,1.0,1.0,1.0,1.0,,,,,3.0,3.0,,1.0,,1.0,,True,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,1017,M,,965014,EUR,1014163200,D,5,5,False,30.0,19.0,8.0,1.0,0.0,15.0,17.0,4.0,13.0,5.0,,,,90.0,39.0,5.0,11.0,0.00105841,27.864,10.31461,6.0,,1,,0.01,0.02,-0.93,,2.74,5.45,1.49,0.53,0.1,3.0,1.0,4.0,2.0,,,,1.0,5.0,,1.0,,,0.0707,,-0.19,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177.0,1560,M,,913647,EUR,919382400,D,3,3,False,15.0,13.0,,,0.0,10.0,11.0,3.0,4.0,2.0,,,,53.0,27.0,6.2,3.0,0.0632211,29.16,5.68723,5.0,,0,,0.07,0.05,-0.46,,1.67,2.9,0.72,0.29,0.11,,,4.0,3.0,2.0,2.0,,,1.0,,,,1.0,,,,,1.0,,,3.0,,,,,2.0,2.0,,,,,,,,,,,
14566652,away,Olympiacos FC,Santiago Hezze,santiago-hezze,S. Hezze,M,32,182.0,2103,M,,989886,EUR,1003708800,M,32,32,False,11.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,7.0,3.0,,,,57.0,20.0,5.9,5.0,0.0146779,26.28,7.02568,3.0,,0,,0.01,,0.18,,1.47,3.86,1.29,0.35,0.05,2.0,1.0,5.0,5.0,,,,,,,1.0,3.0,2.0,,1.0,,,3.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Dani García,dani-garcia,D. García,M,14,180.0,703,M,,298920,EUR,643507200,M,14,14,False,25.0,18.0,3.0,2.0,0.0,7.0,10.0,11.0,15.0,5.0,,,,90.0,32.0,6.0,7.0,0.0174158,26.928,11.32865,5.0,,1,,0.04,0.0,-0.46,,2.67,5.86,2.05,0.64,0.11,1.0,,5.0,2.0,,,,,,,2.0,,2.0,0.062,,-0.06,,2.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,
14566652,away,Olympiacos FC,Gelson Martins,gelson-martins,G. Martins,M,10,173.0,2063,M,,364618,EUR,800150400,M,10,10,False,5.0,3.0,,,0.0,,,3.0,5.0,2.0,,,,45.0,13.0,6.3,5.0,0.00343728,27.9,5.80353,8.0,,1,,-0.14,0.13,-0.17,,1.33,2.83,0.96,0.54,0.14,1.0,,4.0,2.0,,,,,,,,2.0,,0.0226,,-0.09,,1.0,,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,
14566652,away,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174.0,1913,M,,584124,EUR,806112000,M,22,22,False,6.0,5.0,,,0.0,,,5.0,6.0,1.0,,,,31.0,14.0,6.5,6.0,0.128393,28.404,3.787,3.0,,0,,0.03,-0.09,-0.06,,0.85,1.94,0.67,0.26,0.08,,,1.0,1.0,,,,,,,,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,4.0,1.0,,,,,,,,,,,
14566652,away,Olympiacos FC,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3019,M,,308764,EUR,814233600,M,56,56,False,20.0,9.0,3.0,,0.0,,2.0,9.0,18.0,2.0,,,,78.0,36.0,5.9,17.0,0.0472467,29.556,8.375,9.0,,1,,-0.23,-0.02,-0.36,,2.48,3.81,1.35,0.55,0.19,2.0,,5.0,5.0,4.0,4.0,,,,,2.0,2.0,1.0,0.0557,,-0.01,,,,,1.0,,1.0,1.0,,2.0,,1.0,,,0.1604,,,,,,,
14566652,away,Olympiacos FC,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182.0,27969,M,ayoub_elkaabii,919793,EUR,740966400,F,9,9,False,14.0,10.0,,,0.0,6.0,6.0,4.0,8.0,1.0,,,,78.0,25.0,7.1,10.0,0.0110432,30.636,8.51339,13.0,,1,,-0.08,0.06,0.16,,2.45,3.99,1.16,0.64,0.28,1.0,2.0,2.0,3.0,,,,,1.0,,,3.0,,0.7884,,0.32,,1.0,1.0,,,,1.0,,,2.0,,1.0,,1.0,0.7875,,,,,,,
14566652,away,Olympiacos FC,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,8,166.0,870,M,,997022,EUR,1036195200,M,8,8,True,13.0,10.0,1.0,1.0,0.0,6.0,7.0,4.0,6.0,4.0,,,,59.0,20.0,6.0,7.0,0.00120245,27.648,7.84535,6.0,,0,,-0.09,0.11,-0.25,,1.83,3.78,1.5,0.62,0.12,2.0,1.0,7.0,3.0,1.0,,,,,,,,2.0,,,,,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,
14566652,away,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178.0,3766,M,,1416540,EUR,1167004800,M,96,96,True,13.0,10.0,1.0,,0.0,7.0,8.0,3.0,5.0,2.0,,,,45.0,15.0,6.1,3.0,0.0056655,25.2,5.67114,1.0,,0,,-0.09,0.01,-0.22,,1.35,2.88,1.1,0.32,0.03,,,,,,,,,1.0,,,,,,,,Christos Mouzakitis,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182.0,5786,M,,1134441,EUR,923097600,D,70,70,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,2.0,,,,37.0,26.0,5.7,7.0,0.00072768,29.664,4.84316,7.0,,0,,-0.03,0.01,-0.71,,1.2,2.41,0.76,0.34,0.14,,1.0,1.0,2.0,,,,,6.0,,2.0,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,
14566652,away,Olympiacos FC,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191.0,4240,M,r.yaremchuk,829296,EUR,817430400,F,11,11,True,5.0,3.0,,,0.0,3.0,3.0,,2.0,,,,,12.0,9.0,6.3,5.0,3.895e-05,26.784,2.376,1.0,,0,,-0.04,,-0.03,,0.44,1.27,0.5,0.14,0.02,1.0,1.0,3.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187.0,20222,M,mehditaremi9,812533,EUR,711417600,F,99,99,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,,12.0,5.0,6.5,,3.748e-05,28.332,2.29088,2.0,,0,,0.0,-0.08,0.13,,0.45,1.24,0.43,0.13,0.04,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Alexandros Paschalakis,alexandros-paschalakis,A. Paschalakis,G,1,197.0,839,M,,41073,EUR,617587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Georgios Kouraklis,georgios-kouraklis,G. Kouraklis,G,61,,199,M,,1562110,EUR,1142640000,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgios Kouraklis,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Giulian Biancone,giulian-biancone,G. Biancone,D,4,187.0,623,M,,965331,EUR,954460800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Alexios Kalogeropoulos,kalogeropoulos-alexios,A. Kalogeropoulos,D,6,187.0,473,M,,1120034,EUR,1090800000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Lorenzo Scipioni,scipioni-lorenzo,L. Scipioni,M,16,181.0,766,M,,1211019,EUR,1101254400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168.0,2222,M,,877201,EUR,861321600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566652,away,Olympiacos FC,Stavros Pnevmonidis,stavros-pnevmonidis,S. Pnevmonidis,M,10,171.0,746,M,,1562119,EUR,1154908800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Stavros Pnevmonidis,,,,,,,,,,,,,,,,,,,,,
