match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_keyPass,captain,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,player_sofascoreId,stat_totalOffside
10388501,home,FC Schalke 04,Simon Terodde,simon-terodde,S. Terodde,F,192,422,M,26231,EUR,573264000,F,9,9,False,8.0,5.0,,,,,5.0,9.0,,,,,60.0,13.0,6.6,4.0,0.0525,0.0,0.00596521,1,,,,1.0,7.0,3.0,10.0,5.0,,,1.0,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,
10388501,home,FC Schalke 04,Michael Frey,michael-frey,M. Frey,F,189,394,M,134248,EUR,774576000,F,26,26,True,10.0,1.0,,,1.0,1.0,,9.0,,,,,30.0,14.0,6.6,10.0,0.055,0.0,3.31e-06,1,,,99,,2.0,2.0,3.0,4.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10388501,home,FC Schalke 04,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,174,2797,M,966575,EUR,934416000,M,10,10,True,3.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,,3.0,,,22.0,24.0,7.2,12.0,0.1109,0.0,0.176049,2,,,10,5.0,,,4.0,5.0,,,2.0,2.0,4.0,2.0,1.0,,,,1.0,2.0,,2.0,,2.0,1.0,2.0,,,,,,
10388501,home,FC Schalke 04,Alex Král,alex-kral,A. Král,M,185,619,M,825740,EUR,895536000,M,30,30,True,7.0,4.0,2.0,2.0,1.0,2.0,3.0,5.0,,1.0,,,12.0,10.0,6.7,3.0,0.0,0.0,0.00288404,0,,,33,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10388501,home,FC Schalke 04,Dominick Drexler,dominick-drexler,D. Drexler,M,183,65,M,88494,EUR,643680000,M,24,24,True,5.0,3.0,,,1.0,2.0,2.0,3.0,,,,,12.0,6.0,6.4,2.0,0.0396,0.0,0.0010931,1,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
10388501,home,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,189,159,M,134778,EUR,707443200,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,home,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,185,146,M,962577,EUR,952992000,D,41,41,True,,,,,,,,,,,,,,,,,,0.0,,0,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,home,FC Schalke 04,Marcin Kamiński,marcin-kaminski,M. Kamiński,D,191,675,M,73980,EUR,695433600,D,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,home,FC Schalke 04,Mehmet Aydın,mehmet-aydin,M. Aydın,M,180,343,M,980632,EUR,1013212800,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,home,FC Schalke 04,Andreas Ivan,andreas-ivan,A. Ivan,M,178,36,M,253987,EUR,789696000,M,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,189,324,M,187185,EUR,798768000,G,20,20,False,30.0,19.0,17.0,6.0,14.0,17.0,5.0,13.0,,9.0,2.0,,90.0,41.0,7.3,11.0,0.0,0.0,0.0009953,0,,,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.6119,,
10388501,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,182,70,M,147775,EUR,785030400,D,2,2,False,28.0,15.0,6.0,2.0,9.0,11.0,6.0,18.0,4.0,4.0,,,90.0,54.0,6.7,21.0,0.0,0.0,0.015435,0,,,6,1.0,2.0,3.0,7.0,5.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,
10388501,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,190,271,M,387220,EUR,837820800,D,4,4,False,57.0,42.0,13.0,4.0,32.0,37.0,10.0,20.0,11.0,8.0,,,90.0,78.0,7.2,16.0,0.0914,0.0,0.0146697,2,,,4,,5.0,6.0,8.0,8.0,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,2.0,,,,,,
10388501,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,194,723,M,863271,EUR,887241600,D,24,24,False,40.0,34.0,6.0,2.0,30.0,32.0,4.0,8.0,16.0,7.0,,,90.0,66.0,8.1,6.0,0.0,0.0,0.00224844,0,,,24,,1.0,8.0,3.0,14.0,,,3.0,1.0,,3.0,2.0,,,2.0,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Jonas Hector,jonas-hector,J. Hector,D,185,234,,124544,EUR,643766400,D,14,14,False,21.0,12.0,5.0,1.0,7.0,11.0,5.0,11.0,,5.0,,,45.0,34.0,6.4,13.0,0.0,0.0,0.00616926,0,,,,1.0,2.0,2.0,5.0,5.0,,,,,1.0,2.0,1.0,,,,,2.0,,,True,1.0,1.0,,,,,,,
10388501,away,1. FC Köln,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,185,4745,M,591706,EUR,800064000,M,28,28,False,42.0,33.0,4.0,2.0,15.0,16.0,18.0,26.0,3.0,11.0,,,90.0,65.0,7.1,13.0,0.0,0.0,0.0297525,0,,,15,,1.0,3.0,6.0,8.0,,,5.0,2.0,,,1.0,2.0,,,,2.0,,,,2.0,,,,,,,ellyes_skhiri,
10388501,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,186,826,M,869883,EUR,876268800,M,7,7,False,16.0,9.0,3.0,1.0,4.0,5.0,5.0,12.0,,4.0,,,78.0,29.0,6.8,10.0,0.0368,0.0,0.00206314,1,,,21,1.0,1.0,,2.0,5.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0
10388501,away,1. FC Köln,Mathias Olesen,mathias-olesen,M. Olesen,M,186,162,M,994490,EUR,985132800,M,47,47,False,10.0,8.0,,,7.0,9.0,1.0,1.0,1.0,1.0,,,60.0,15.0,6.5,5.0,0.0,0.0,0.00060619,0,,,6,,2.0,,4.0,,,,,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,176,502,M,78781,EUR,719884800,M,11,11,False,38.0,24.0,6.0,2.0,6.0,8.0,21.0,42.0,3.0,4.0,,,90.0,75.0,6.9,32.0,0.0,0.0,0.411439,0,,,11,12.0,1.0,1.0,9.0,5.0,,,1.0,,3.0,2.0,2.0,3.0,,1.0,3.0,5.0,,2.0,,2.0,1.0,,,,,,,
10388501,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,173,490,M,921033,EUR,930096000,F,37,37,False,15.0,14.0,1.0,1.0,5.0,6.0,9.0,11.0,1.0,2.0,,,60.0,25.0,6.6,7.0,0.0556,0.0,0.00841141,1,,,37,2.0,1.0,,2.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10388501,away,1. FC Köln,Davie Selke,davie-selke,D. Selke,F,195,1255,M,187437,EUR,790560000,F,27,27,False,9.0,4.0,,,2.0,4.0,2.0,5.0,,,,,45.0,12.0,6.7,5.0,0.0,0.0,0.00026836,0,,,9,,3.0,5.0,3.0,7.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,195,329,M,826884,EUR,901843200,F,21,21,True,8.0,6.0,,,4.0,4.0,2.0,4.0,1.0,2.0,,,45.0,16.0,6.7,3.0,0.0,0.0,0.0014913,0,,,27,,3.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Kingsley Schindler,kingsley-schindler,K. Schindler,F,179,869,M,169113,EUR,742435200,M,17,17,True,10.0,6.0,1.0,,4.0,5.0,2.0,5.0,2.0,2.0,,,45.0,18.0,6.5,5.0,0.0,0.0,0.00188912,0,,,19,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,186,936,M,988639,EUR,1020038400,M,6,6,True,6.0,3.0,,,3.0,3.0,,3.0,3.0,1.0,,,30.0,15.0,6.5,5.0,0.0,0.0,4.981e-05,0,,,6,,,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,
10388501,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,184,434,M,129927,EUR,738115200,F,23,23,True,6.0,4.0,,,,,4.0,7.0,1.0,2.0,,,30.0,16.0,7.1,4.0,0.1433,0.0,0.0142608,2,,,22,1.0,1.0,,1.0,4.0,,,2.0,1.0,1.0,,,,,,,2.0,,,,,2.0,2.0,,,,,,
10388501,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,178,397,M,1010726,EUR,1022371200,M,29,29,True,4.0,2.0,1.0,,,2.0,2.0,2.0,1.0,3.0,,,12.0,8.0,6.3,3.0,0.0,0.0,0.00062,0,,,29,,,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
10388501,away,1. FC Köln,Timo Horn,timo-horn,T. Horn,G,192,267,M,97923,EUR,737164800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Nikola Soldo,nikola-soldo,N. Soldo,D,189,229,M,991290,EUR,980380800,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,184,959,M,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388501,away,1. FC Köln,Tim Lemperle,tim-lemperle,T. Lemperle,F,186,851,M,1014290,EUR,1012867200,F,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
