match_id,side,team,player_name,player_slug,player_shortName,player_position,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_height,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,captain,stat_totalOffside,stat_keyPass,stat_goals,stat_clearanceOffLine,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon
12924416,home,De Treffers,Niels Kornelis,niels-kornelis,N. Kornelis,G,1,M,867090,EUR,634348800,G,1,1,False,29.0,18.0,23.0,12.0,0.0,9.0,9.0,9.0,20.0,12.0,1.0,1.0,1.0,1.0,2.0,90.0,34.0,5.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Jorn van Hedel,jorn-van-hedel,J. v. Hedel,D,5,M,1049262,EUR,972000000,D,12,12,False,28.0,19.0,10.0,3.0,0.0,14.0,18.0,5.0,10.0,6.0,,,,,,90.0,60.0,5.9,13.0,1,Jorn van Hedel,,12,178.0,2.0,1.0,12.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Tjeu Langeveld,tjeu-langeveld,T. Langeveld,D,7,M,916537,EUR,922320000,D,3,3,False,36.0,26.0,15.0,7.0,0.0,20.0,21.0,6.0,15.0,4.0,,,,,,90.0,51.0,6.7,10.0,0,Tjeu,Langeveld,3,,1.0,,3.0,5.0,1.0,,,,3.0,2.0,2.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Guus Joppen,guus-joppen,G. Joppen,D,9,M,32533,EUR,627004800,D,4,4,False,13.0,12.0,3.0,2.0,0.0,9.0,10.0,3.0,3.0,2.0,,,,,,90.0,26.0,6.4,1.0,0,Guus,Joppen,4,180.0,1.0,1.0,2.0,2.0,,,,,6.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Dean van der Sluys,dean-van-der-sluys,D. v. d. Sluys,D,10,M,583524,EUR,809654400,D,24,24,False,19.0,11.0,7.0,1.0,0.0,6.0,10.0,6.0,10.0,5.0,,,,,,90.0,40.0,5.9,13.0,0,Dean,van der Sluys,24,170.0,,,1.0,3.0,,,1.0,,2.0,,1.0,2.0,2.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,
12924416,home,De Treffers,Willem den Dekker,willem-den-dekker,W. d. Dekker,M,13,M,956219,EUR,913248000,M,10,10,False,25.0,9.0,3.0,,0.0,4.0,12.0,5.0,13.0,3.0,,,,,,88.0,42.0,6.1,20.0,1,Willem,den Dekker,10,,2.0,3.0,6.0,7.0,3.0,1.0,1.0,,2.0,,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,
12924416,home,De Treffers,Ricardo Ippel,ricardo-ippel,R. Ippel,M,2,M,116492,EUR,652060800,M,6,6,False,22.0,12.0,7.0,2.0,0.0,5.0,7.0,7.0,15.0,1.0,,,,,,84.0,34.0,6.2,13.0,0,Ricardo,Ippel,6,176.0,,,4.0,3.0,,1.0,1.0,,2.0,,1.0,3.0,1.0,,2.0,,,1.0,,,,,,True,,,,,,,
12924416,home,De Treffers,Jordy Thomassen,jordy-thomassen,J. Thomassen,F,7,M,323655,EUR,734832000,M,9,9,False,29.0,14.0,6.0,2.0,0.0,5.0,10.0,10.0,23.0,4.0,,,,,,90.0,50.0,6.1,23.0,0,Jordy,Thomassen,9,183.0,1.0,1.0,7.0,3.0,1.0,3.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,
12924416,home,De Treffers,Sebastiaan van Bakel,sebastiaan-van-bakel,S. v. Bakel,F,13,M,1096722,EUR,992217600,F,17,17,False,8.0,5.0,1.0,,0.0,2.0,4.0,3.0,7.0,2.0,,,,,,66.0,27.0,6.5,12.0,0,Sebastiaan van Bakel,,17,178.0,,,7.0,7.0,2.0,1.0,5.0,,,,1.0,2.0,2.0,,1.0,3.0,,1.0,3.0,2.0,,,,,,,,,,,
12924416,home,De Treffers,Tim Waterink,tim-waterink,T. Waterink,F,30,M,1003363,EUR,857088000,F,19,19,False,22.0,10.0,1.0,,0.0,6.0,10.0,4.0,13.0,2.0,,,,,,84.0,35.0,8.0,15.0,1,Tim,Waterink,9,193.0,4.0,8.0,6.0,11.0,,,1.0,1.0,2.0,1.0,,1.0,,,2.0,1.0,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,
12924416,home,De Treffers,Pim Lukassen,pim-lukassen,P. Lukassen,M,7,M,1210547,EUR,986774400,F,8,8,False,11.0,7.0,2.0,1.0,1.0,4.0,6.0,3.0,5.0,3.0,,,,,,66.0,22.0,6.7,10.0,0,Pim Lukassen,,7,176.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,5.0,1.0,,,,,,,1.0,,,,,
12924416,home,De Treffers,Selman Sevinc,selman-sevinc,S. Sevinc,M,1,M,904118,EUR,797644800,M,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,24.0,4.0,6.4,1.0,0,,,14,177.0,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12924416,home,De Treffers,Gavin Vlijter,gavin-vlijter,G. Vlijter,F,5,M,789480,EUR,855705600,F,11,11,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,24.0,11.0,7.0,2.0,1,Gavin,Vlijter,11,177.0,,,1.0,2.0,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,
12924416,home,De Treffers,Julius Kok,julius-kok,J. Kok,D,2,M,1949894,EUR,1048118400,D,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,8.0,5.0,6.7,,0,Julius Kok,,21,198.0,,,,2.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Jorn Smits,jorn-smits,J. Smits,M,3,M,1492444,EUR,1041724800,M,22,22,True,,,,,0.0,,,,,,,,,,,8.0,2.0,6.4,,0,Jorn Smits,,17,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Teun Heijmans,teun-heijmans,T. Heijmans,M,2,M,1511969,EUR,1073433600,M,23,23,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,2.0,1.0,,1.0,0,Teun Heijmans,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Nino Walbeek,nino-walbeek,N. Walbeek,G,1,M,1411061,EUR,997488000,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,Nino Walbeek,,31,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Wessel Sprangers,wessel-sprangers,W. Sprangers,G,2,M,907225,EUR,907891200,G,88,88,True,,,,,,,,,,,,,,,,,,,,0,Wessel,Sprangers,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Bryan Sirvania,bryan-sirvania,B. Sirvania,D,4,M,874486,EUR,928022400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,Bryan,Sirvania,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Ruben van Strien,ruben-van-strien,R. v. Strien,D,2,M,1462762,EUR,1048377600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,Ruben van Strien,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,home,De Treffers,Steven van der Heijden,steven-van-der-heijden,S. v. d. Heijden,M,13,M,928525,EUR,925084800,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,Steven,van der Heijden,8,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,52,M,128992,EUR,753580800,G,1,1,False,19.0,16.0,9.0,7.0,0.0,13.0,14.0,3.0,5.0,6.0,1.0,,1.0,,1.0,90.0,22.0,6.0,3.0,0,,,1,191.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12924416,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,113,M,78730,EUR,631670400,D,12,12,False,26.0,21.0,4.0,3.0,0.0,6.0,7.0,19.0,28.0,2.0,,,,,,90.0,54.0,7.1,16.0,0,,,12,184.0,,1.0,2.0,4.0,,1.0,1.0,,,,1.0,3.0,3.0,,,9.0,4.0,2.0,,,,,,True,2.0,2.0,,,,,
12924416,away,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,158,M,989586,EUR,962236800,D,4,4,False,44.0,32.0,6.0,3.0,0.0,17.0,22.0,15.0,22.0,6.0,,,,,,45.0,48.0,6.9,13.0,0,,,4,183.0,,1.0,2.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,
12924416,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,292,M,905458,EUR,973814400,D,14,14,False,76.0,62.0,9.0,1.0,0.0,33.0,39.0,29.0,37.0,6.0,,,,,,90.0,89.0,6.7,16.0,1,Rodrigo,Guth,14,191.0,2.0,1.0,2.0,3.0,,,,,7.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,
12924416,away,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,201,M,235400,EUR,729216000,D,35,35,False,41.0,35.0,2.0,,0.0,17.0,19.0,20.0,26.0,7.0,,,,,,80.0,60.0,7.0,14.0,0,,,24,192.0,,,4.0,5.0,1.0,,3.0,,,,1.0,1.0,1.0,,2.0,4.0,2.0,2.0,2.0,2.0,,,,,,1.0,,,1.0,,
12924416,away,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,188,M,1142147,EUR,1024272000,M,80,80,False,39.0,35.0,3.0,1.0,0.0,12.0,14.0,23.0,25.0,6.0,,,,,,90.0,49.0,6.3,7.0,0,Ryan,Fosso,80,183.0,2.0,,8.0,1.0,,1.0,2.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,
12924416,away,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,93,M,961686,EUR,1012608000,M,6,6,False,63.0,49.0,16.0,12.0,1.0,15.0,19.0,34.0,45.0,8.0,,,,,,90.0,80.0,8.0,18.0,0,,,6,185.0,3.0,3.0,7.0,9.0,1.0,,1.0,,1.0,,1.0,5.0,4.0,,3.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,
12924416,away,Fortuna Sittard,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,273,M,780206,EUR,853545600,M,23,23,False,24.0,19.0,4.0,2.0,0.0,2.0,2.0,17.0,22.0,3.0,,,,,,77.0,40.0,7.6,9.0,4,,,77,184.0,,,2.0,4.0,,,2.0,3.0,,,1.0,,,,1.0,,,3.0,3.0,1.0,1.0,1.0,,,2.0,,1.0,,,,
