match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_totalOffside,player_sofascoreId,stat_crossNotClaimed,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_goals,stat_penaltyWon
10411683,home,Salernitana,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,183.0,13210,M,558738,EUR,804556800,F,99,99,False,17.0,10.0,1.0,1.0,4.0,5.0,6.0,12.0,3.0,2.0,5.0,4.0,2.0,,,,,,,,,,75.0,29.0,7.1,9.0,0.0481,0.0228,0.00868608,1,,9,2.0,,,,,,2.0,1.0,,,,,,2.0,,,,,1.0,2.0,,pjona_9,,,,,,,
10411683,home,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,183.0,500,M,906110,EUR,947808000,F,14,14,True,8.0,3.0,1.0,,2.0,4.0,1.0,5.0,,2.0,4.0,,2.0,,2.0,1.0,,,,,,,45.0,18.0,6.6,7.0,0.0,0.0,0.00017818,0,,30,,,,1.0,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
10411683,home,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,179.0,526,M,791566,EUR,886118400,M,20,20,True,8.0,8.0,1.0,1.0,3.0,3.0,5.0,5.0,,3.0,1.0,,2.0,,,,,,,,,,31.0,12.0,6.1,3.0,0.0,0.0,0.00162859,0,,28,,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10411683,home,Salernitana,Matteo Lovato,lovato-matteo,M. Lovato,D,188.0,274,M,982601,EUR,950486400,D,66,66,True,8.0,7.0,1.0,1.0,5.0,5.0,2.0,3.0,,,1.0,,,,,,,,,,,,15.0,10.0,6.9,1.0,0.0,0.0,0.0003419,0,,20,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10411683,home,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,187.0,1101,M,844292,EUR,947462400,F,11,11,True,1.0,,,,,,,1.0,,,,,,,,,,,,,,,15.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,home,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,185.0,154,M,603738,EUR,842054400,M,6,6,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,14.0,6.0,6.7,1.0,0.0,0.0,0.0047973,0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10411683,home,Salernitana,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,185.0,4425,M,15497,EUR,490060800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,13,,,,,,,,,,,,,,,,,,,,,,GuiOchoa,,,,,,,
10411683,home,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189.0,301,M,224456,EUR,710121600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,home,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,,60,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,39,,,,,,,,,,Antonio Iervolino,,,,,,,,,,,,,,,,,,,
10411683,home,Salernitana,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,184.0,1622,M,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,home,Salernitana,Emil Bohinen,emil-bohinen,E. Bohinen,M,185.0,230,M,824584,EUR,921196800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,194.0,1818,M,308182,EUR,763862400,G,94,94,False,24.0,18.0,13.0,7.0,17.0,21.0,1.0,3.0,,,,1.0,5.0,,,,2.0,1.0,,,2.0,,90.0,32.0,7.3,6.0,0.0,0.0,0.01005,0,0.1911,94,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10411683,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,185.0,1131,M,267619,EUR,719280000,D,77,77,False,84.0,68.0,6.0,4.0,42.0,51.0,26.0,33.0,,1.0,1.0,1.0,7.0,,,,,,,,,,90.0,103.0,7.7,18.0,0.1188,0.2975,0.52958,3,,77,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,,,,
10411683,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,191.0,431,M,862697,EUR,887414400,D,15,15,False,82.0,81.0,5.0,5.0,54.0,55.0,27.0,27.0,3.0,4.0,3.0,,5.0,,,3.0,,,,,,,90.0,83.0,7.2,1.0,0.0,0.0,0.0121962,0,,16,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Patric,patric,Patric,D,184.0,495,M,217784,EUR,735004800,D,4,4,False,102.0,94.0,21.0,15.0,67.0,71.0,27.0,31.0,1.0,3.0,1.0,3.0,8.0,,1.0,,,,,,,,90.0,109.0,7.5,8.0,0.0,0.0,0.00867423,0,,4,3.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
10411683,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,182.0,1316,M,136322,EUR,760147200,D,23,23,False,65.0,56.0,2.0,1.0,31.0,37.0,26.0,29.0,3.0,2.0,3.0,1.0,7.0,,,1.0,,,,,,,90.0,80.0,7.2,9.0,0.022,0.0,0.26785,1,,23,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,
10411683,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,187.0,1431,M,158615,EUR,682992000,M,5,5,False,62.0,52.0,3.0,3.0,19.0,23.0,33.0,40.0,5.0,2.0,7.0,,6.0,,,,,,,,,,77.0,70.0,7.1,11.0,0.0908,0.0,0.0305719,1,,15,1.0,1.0,,,,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,
10411683,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,180.0,952,M,317301,EUR,776131200,M,32,32,False,73.0,67.0,2.0,1.0,38.0,39.0,29.0,34.0,,,1.0,,4.0,,1.0,,,,,,,,90.0,79.0,7.0,6.0,0.0289,0.0,0.156717,1,,32,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,182.0,1864,M,111416,EUR,717638400,M,10,10,False,106.0,97.0,3.0,3.0,33.0,34.0,65.0,82.0,,4.0,1.0,,6.0,,,,,,,,,,90.0,128.0,6.4,21.0,1.0173,0.9816,0.243358,4,,32,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,2.0,,10.0,1.0,1.0,3.0,,,,,,2.0,1.0,,
10411683,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,175.0,6043,M,152276,EUR,734832000,F,7,7,False,54.0,47.0,1.0,1.0,11.0,11.0,36.0,46.0,,7.0,3.0,,6.0,,1.0,1.0,,,,,,,90.0,76.0,7.0,18.0,0.2385,0.0,0.412281,3,,7,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,3.0,2.0,,3.0,,,2.0,,F_Andersoon,,,,,,,
10411683,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,185.0,15127,M,45923,EUR,635472000,F,17,17,False,40.0,32.0,,,9.0,11.0,23.0,29.0,1.0,4.0,8.0,,1.0,,2.0,,,,,,,,86.0,60.0,8.8,16.0,1.3595,1.8881,0.0701376,5,,36,,1.0,1.0,6.0,4.0,1.0,1.0,1.0,,,,,,4.0,1.0,True,,,3.0,1.0,,ciroimmobile17,,,,,,2.0,1.0
10411683,away,Lazio,Pedro,pedro,Pedro,F,167.0,5026,M,35428,EUR,554428800,F,9,9,False,44.0,39.0,2.0,2.0,7.0,7.0,32.0,38.0,,8.0,4.0,,6.0,,2.0,1.0,,,,,,,78.0,61.0,6.8,15.0,0.0662,0.2387,0.0456571,2,,9,1.0,,1.0,6.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,2.0,2.0,1.0,Pedro,,,,,,,
10411683,away,Lazio,Toma Bašić,toma-basic,T. Bašić,M,189.0,1423,M,798002,EUR,848880000,M,88,88,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,,1.0,,,,1.0,,,,,,,,13.0,11.0,6.6,1.0,0.0,0.0,0.00728289,0,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Luka Romero,luka-romero,L. Romero,F,169.0,4732,M,1032022,EUR,1100736000,M,18,18,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,1.0,,,1.0,,,1.0,,,,,,,12.0,10.0,6.7,2.0,0.0475,0.0,0.00688378,1,,18,,,,,,1.0,,,,Luka Romero,,,,1.0,,,,,,,,lukaromero10,,,,,,,
10411683,away,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,185.0,1422,M,1017649,EUR,1013472000,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,8.0,2.0,7.0,,0.0,0.0,0.0014523,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10411683,away,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,188.0,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,190.0,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,183.0,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,173.0,753,M,273405,EUR,754531200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Mohamed Fares,mohamed-fares,M. Fares,D,183.0,1317,M,556960,EUR,824342400,M,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,178.0,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,166.0,2921,M,905453,EUR,960854400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411683,away,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,191.0,13428,M,331447,EUR,793843200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,sms,,,,,,,
