match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialWon,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_lastManTackle
11369393,home,Granada,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183.0,1345,M,814385,EUR,825465600,F,7,7,False,26.0,18.0,,,5.0,7.0,13.0,20.0,2.0,14.0,7.0,,,,74.0,46.0,6.4,20.0,0.0728822,0,,8.0,2.0,7.0,3.0,,1.0,,1.0,,,4.0,3.0,,4.0,,,1.0,,,,2.0,3.0,,,,,,,,,
11369393,home,Granada,Antonio Puertas,,,antonio-puertas,A. Puertas,M,7,183.0,210,M,316406,EUR,698630400,M,10,10,True,3.0,2.0,,,1.0,1.0,2.0,3.0,1.0,7.0,2.0,,,,25.0,17.0,6.5,9.0,0.113858,1,,4.0,,4.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,0.0351,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,
11369393,home,Granada,Sergio Ruiz Alonso,,,sergio-ruiz-alonso,S. R. Alonso,M,20,171.0,83,M,857227,EUR,787536000,M,20,20,True,9.0,6.0,1.0,,2.0,3.0,4.0,6.0,,1.0,3.0,,,,16.0,10.0,6.5,3.0,0.0154257,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369393,home,Granada,José Callejón,,,jose-callejon,J. Callejón,F,,178.0,736,M,40965,EUR,540000000,F,9,9,True,5.0,3.0,1.0,,1.0,2.0,2.0,3.0,1.0,3.0,1.0,,,,16.0,5.0,6.4,2.0,0.00114819,0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,
11369393,home,Granada,Álvaro Carreras,,,alvaro-carreras,Á. Carreras,D,18,186.0,79899,M,1085081,EUR,1048377600,D,33,33,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,13.0,5.0,6.5,2.0,6.419e-05,0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369393,home,Granada,Famara Diédhiou,,,famara-diedhiou,F. Diédhiou,F,18,189.0,721,M,293115,EUR,704764800,F,19,19,True,4.0,2.0,,,1.0,1.0,1.0,4.0,,,,,,,13.0,9.0,6.7,4.0,0.00067333,0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11369393,home,Granada,Adri López,,,adri-lopez,A. López,G,,185.0,10,M,894438,EUR,915840000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,home,Granada,Adrià Bosch,,,adria-miquel-bosch-sanchis,A. M. B. Sanchis,D,4,190.0,10,M,1004239,EUR,992044800,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,home,Granada,Víctor Díaz,,,victor-diaz,V. Díaz,D,,183.0,35,M,141655,EUR,582076800,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,home,Granada,Ricard Sánchez,,,ricard-sanchez,R. Sánchez,D,2,175.0,157,M,986726,EUR,951177600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,home,Granada,Njegoš Petrović,,,njegos-petrovic,N. Petrović,M,18,185.0,282,M,844179,EUR,932256000,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,home,Granada,Alberto Perea,,,alberto-perea,A. Perea,F,,174.0,48,M,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,David Soria,,,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,32.0,12.0,30.0,10.0,3.0,4.0,9.0,28.0,,,19.0,,3.0,5.0,90.0,39.0,7.4,20.0,0.00734294,0,0.1709,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
11369393,away,Getafe,Damián Suárez,,,damian-suarez,D. Suárez,D,22,172.0,368,M,36982,EUR,578102400,D,22,22,False,33.0,23.0,12.0,7.0,8.0,10.0,15.0,23.0,,1.0,5.0,,,,90.0,60.0,7.0,15.0,0.0135419,0,,6.0,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,
11369393,away,Getafe,Gastón Álvarez,,,gaston-alvarez,G. Álvarez,D,17,184.0,491,M,980578,EUR,953856000,D,4,4,False,35.0,20.0,12.0,2.0,14.0,18.0,6.0,17.0,4.0,9.0,6.0,,,,90.0,56.0,7.0,18.0,0.00335155,0,,10.0,2.0,1.0,,,5.0,3.0,6.0,4.0,,2.0,2.0,,3.0,,,,,,1.0,,,,,,1.0,,,,,1.0
11369393,away,Getafe,Omar Alderete,,,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,41.0,25.0,17.0,6.0,13.0,19.0,12.0,22.0,2.0,4.0,3.0,,,,90.0,53.0,6.4,18.0,0.00538568,0,,2.0,2.0,,,,4.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,
11369393,away,Getafe,Diego Rico,,,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,37.0,26.0,7.0,2.0,15.0,20.0,13.0,20.0,,2.0,7.0,,,,90.0,68.0,7.0,18.0,0.143522,0,,7.0,1.0,2.0,1.0,,2.0,1.0,3.0,2.0,,2.0,,,1.0,,,3.0,2.0,,2.0,2.0,,,,,,,,,,
11369393,away,Getafe,Nemanja Maksimović,,,nemanja-maksimovic,N. Maksimović,M,88,184.0,1287,M,331449,EUR,791078400,M,20,20,False,21.0,19.0,3.0,1.0,9.0,9.0,10.0,12.0,1.0,2.0,8.0,,,,90.0,37.0,7.3,3.0,0.00532476,4,,7.0,,,,2.0,2.0,,5.0,3.0,,,,1.0949,2.0,,,,,,,,1.0,1.0,2.0,,,1.1319,,,,
11369393,away,Getafe,Luis Milla,,,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,30.0,16.0,11.0,2.0,10.0,10.0,6.0,22.0,1.0,7.0,10.0,,,,87.0,49.0,6.6,20.0,0.0106075,0,,8.0,4.0,,,,,1.0,4.0,3.0,,3.0,2.0,,2.0,,,2.0,,,2.0,,,,,,,,,,,
11369393,away,Getafe,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,M,18,18,False,12.0,6.0,1.0,,3.0,6.0,4.0,7.0,2.0,5.0,3.0,,,,45.0,23.0,6.4,10.0,0.00521279,0,,3.0,2.0,,,,,1.0,1.0,1.0,,4.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,
11369393,away,Getafe,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,11,11,False,12.0,8.0,2.0,1.0,5.0,5.0,3.0,7.0,1.0,4.0,,,,,57.0,29.0,6.7,10.0,0.00427191,1,,5.0,,3.0,1.0,,1.0,1.0,3.0,,,4.0,1.0,0.1156,,,,,,,1.0,,,,1.0,,,0.0321,,1.0,,
11369393,away,Getafe,Mason Greenwood,,,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,M,12,12,False,21.0,17.0,1.0,,2.0,4.0,16.0,21.0,1.0,5.0,1.0,,,,87.0,35.0,7.1,14.0,0.837529,1,,2.0,,2.0,1.0,,,,,,,3.0,2.0,0.0209,,,1.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,0.0843,MGreenwood,1.0,,
11369393,away,Getafe,Borja Mayoral,,,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,19,19,False,25.0,20.0,1.0,1.0,6.0,6.0,14.0,21.0,3.0,9.0,3.0,,,,87.0,44.0,7.1,16.0,0.0100665,2,,5.0,,2.0,,,,,1.0,,,3.0,,1.0294,3.0,,,2.0,,,1.0,1.0,4.0,,1.0,1.0,,0.968,,1.0,1.0,
11369393,away,Getafe,Juan Iglesias,,,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,True,15.0,10.0,3.0,,2.0,2.0,9.0,16.0,,2.0,5.0,,,,45.0,28.0,7.0,10.0,0.0769231,2,,3.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,0.0288,2.0,,,3.0,1.0,,1.0,1.0,,,1.0,,,0.1101,,,,
11369393,away,Getafe,Óscar Rodríguez,,,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,9,9,True,11.0,7.0,2.0,,2.0,3.0,5.0,11.0,2.0,3.0,2.0,,,,33.0,20.0,6.7,10.0,0.0346907,0,,3.0,1.0,1.0,1.0,,,,1.0,,,3.0,,,,,,3.0,,,1.0,1.0,,,,,,,,,,
11369393,away,Getafe,Domingos Duarte,,,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,6,6,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,10.0,3.0,6.5,1.0,1.236e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,Juanmi Latasa,,,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,3.0,,,,,10.0,4.0,6.4,2.0,7.64e-06,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,Jaime Mata,,,jaime-mata,J. Mata,F,17,185.0,448,M,351140,EUR,593654400,F,7,7,True,3.0,1.0,,,1.0,2.0,,1.0,,,1.0,,,,10.0,4.0,6.6,2.0,4.09e-06,0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11369393,away,Getafe,Jorge Benito,,,jorge-benito,J. Benito,G,35,,17,M,1513631,EUR,1149552000,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,Daniel Fuzato,,,daniel-fuzato,D. Fuzato,G,13,190.0,943,M,863276,EUR,867974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,Fabrizio Angileri,,,fabrizio-angileri,F. Angileri,D,,185.0,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189.0,417,M,108736,EUR,643334400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,Jordi Martín,,,jordi-martin,J. Martín,M,8,174.0,159,M,1010513,EUR,978652800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369393,away,Getafe,Anthony Lozano,,,anthony-lozano,A. Lozano,F,11,183.0,1489,M,169549,EUR,735696000,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
