match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,playerName,rescinded,reason,description,confirmed
12745313,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12745313,,2.0,2.0,,90,8.0,,1,,,goal,187227876.0,True,regular,97404.0,Stefano Denswil,,,,,,,
12745313,,,,,90,2.0,,1,,,substitution,123063624.0,False,regular,,,False,,,,,,
12745313,,,,,90,2.0,,1,,,substitution,123063623.0,False,regular,,,False,,,,,,
12745313,,,,,90,0.0,,1,,,injuryTime,,,,,,,7.0,,,,,
12745313,,1.0,2.0,,89,,,2,,,goal,187227624.0,True,regular,869839.0,Umut Bozok,,,,,,,
12745313,,,,,88,,,3,,,card,121563406.0,False,yellow,796023.0,Duckens Nazon,,,Duckens Nazon,False,,,
12745313,,,,,87,,,4,,,card,121563405.0,False,yellowRed,595396.0,Gökhan Sazdağı,,,Gökhan Sazdağı,False,Foul,,
12745313,,,,,86,,,5,,,substitution,123063538.0,False,injury,,,True,,,,,,
12745313,,,,,81,,,10,,,substitution,123063504.0,True,regular,,,False,,,,,,
12745313,,,,,75,,,16,,,substitution,123063479.0,False,regular,,,False,,,,,,
12745313,,,,,73,,,18,,,card,121563299.0,False,yellow,595396.0,Gökhan Sazdağı,,,Gökhan Sazdağı,False,Argument,,
12745313,,,,,73,,,18,,,card,121563298.0,False,yellow,98003.0,Mehdi Bourabia,,,Mehdi Bourabia,False,Foul,,
12745313,,,,,64,,,27,,,substitution,123063439.0,True,regular,,,False,,,,,,
12745313,,0.0,2.0,,63,,,28,,,goal,187226738.0,False,regular,883918.0,Aylton Boa Morte,,,,,,,
12745313,,,,,54,,,37,,,card,121563284.0,False,yellow,344009.0,Miguel Cardoso,,,Miguel Cardoso,False,Foul,,
12745313,,,,,46,,,45,,,substitution,123063383.0,False,regular,,,False,,,,,,
12745313,,,,,46,,,45,,,substitution,123063382.0,True,regular,,,False,,,,,,
12745313,,,,,46,,,45,,,substitution,123063381.0,True,regular,,,False,,,,,,
12745313,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12745313,,,,,45,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
12745313,,,,,14,,,32,,,substitution,123063284.0,True,injury,,,True,,,,,,
12745313,,0.0,1.0,,12,,,34,,,goal,187224441.0,False,regular,39847.0,Hasan Ali Kaldırım,,,,,,,
12745313,,,,,10,,,36,,,inGamePenalty,118490935.0,False,missed,332963.0,Joseph Attamah,,,,,goalkeeperSave,Goalkeeper save,
12745313,,,,,7,,,39,,,varDecision,28030.0,False,penaltyNotAwarded,344009.0,Miguel Cardoso,,,,,,,False
12745313,,,,,5,,,41,,,card,121563192.0,False,yellow,883918.0,Aylton Boa Morte,,,Aylton Boa Morte,False,Argument,,
