match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wasFouled,stat_aerialLost,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_penaltyMiss,stat_penaltyWon
12745313,home,Trabzonspor,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2440,M,841199,EUR,931219200,F,70,70,False,,31.0,22.0,2.0,2.0,0.0,3.0,3.0,19.0,30.0,2.0,,,,,,,81.0,58.0,7.5,15.0,0.0186471,1,,,,2.0,,3.0,12.0,,9.0,,1.0,,1.0,1.0,2.0,0.0131,,2.0,7.0,,,1.0,,,,,,,2.0,1.0,,,,,,,
12745313,home,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,True,,49.0,40.0,6.0,4.0,0.0,11.0,16.0,30.0,35.0,6.0,,,,,,,76.0,60.0,7.1,11.0,0.139419,1,,,,2.0,1.0,3.0,3.0,1.0,,,1.0,,1.0,1.0,,0.0643,3.0,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,
12745313,home,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,F,9,9,True,,27.0,19.0,,,1.0,1.0,1.0,18.0,29.0,3.0,,,,,,,45.0,43.0,7.8,14.0,0.449566,1,,,,3.0,,3.0,6.0,1.0,6.0,1.0,,,2.0,,,0.1747,4.0,1.0,4.0,1.0,,,,,,1.0,0.4081,,1.0,,1.0,,,,,,
12745313,home,Trabzonspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188,359,M,1195797,EUR,1105747200,F,90,90,True,,4.0,4.0,,,0.0,,,4.0,4.0,1.0,,,,,,,45.0,12.0,6.8,4.0,0.0180089,1,,Poyraz Efe Yildirim,,,,3.0,2.0,2.0,,,1.0,,,2.0,2.0,0.0631,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,
12745313,home,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181,401,M,149815,EUR,761529600,M,5,5,True,,24.0,22.0,3.0,3.0,0.0,7.0,7.0,15.0,17.0,1.0,,,,,,,26.0,33.0,7.0,5.0,0.0377544,1,,,,,,1.0,1.0,,1.0,,1.0,,2.0,,3.0,0.0474,,,1.0,,,,,,,1.0,,,,,,,,,,,
12745313,home,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,19,19,True,,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,,,,9.0,7.0,7.8,2.0,0.00148971,2,,,,,,,1.0,,,,,,,,,1.2382,,,,2.0,1.0,,,,,,0.6857,,1.0,,1.0,,,,,,
12745313,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,home,Trabzonspor,Borna Barišić,borna-barisic,B. Barišić,D,3,186,1083,M,335301,EUR,721353600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,home,Trabzonspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,home,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,False,,28.0,11.0,19.0,5.0,0.0,7.0,12.0,4.0,16.0,7.0,3.0,,,6.0,,,90.0,41.0,7.6,17.0,0.00056207,0,-0.0083,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,
12745313,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,True,27.0,19.0,3.0,2.0,0.0,10.0,13.0,9.0,14.0,6.0,,,,,,,87.0,56.0,6.6,13.0,0.0128909,1,,,,,,10.0,9.0,1.0,,,1.0,,1.0,8.0,2.0,0.0641,,1.0,,,,6.0,,4.0,,1.0,,5.0,,3.0,,,,,,,
12745313,away,Kayserispor,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,619,M,250477,EUR,702000000,D,17,17,False,,13.0,9.0,1.0,,0.0,6.0,8.0,3.0,5.0,2.0,,,,,,,45.0,18.0,6.9,4.0,0.00060406,0,,,,,,2.0,3.0,,,,,,,,,,,3.0,,,,3.0,2.0,,,,,1.0,,1.0,,,,,,,
12745313,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,,24.0,20.0,4.0,1.0,0.0,19.0,19.0,1.0,5.0,1.0,,,,,,,90.0,42.0,6.5,4.0,0.00021012,1,,,,,,1.0,3.0,,,,,,2.0,3.0,,0.7884,,,,1.0,,10.0,1.0,2.0,,1.0,0.6599,,,,1.0,,,,,1.0,
12745313,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,,21.0,12.0,2.0,,0.0,9.0,15.0,3.0,6.0,3.0,,,,,,,86.0,38.0,6.3,13.0,0.0005583,0,,,,,,8.0,3.0,1.0,1.0,,,,1.0,2.0,,,,,1.0,,,3.0,,1.0,,3.0,,4.0,,,,,,,,,
12745313,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,403,M,98003,EUR,681523200,M,10,10,False,,23.0,19.0,3.0,1.0,0.0,8.0,8.0,11.0,16.0,3.0,,,,,,,90.0,43.0,6.5,10.0,0.0890656,0,,,,1.0,,11.0,5.0,2.0,3.0,,,,2.0,1.0,2.0,,1.0,2.0,2.0,,,3.0,1.0,,,2.0,,3.0,,3.0,,,,,,,
12745313,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,,43.0,38.0,6.0,4.0,0.0,28.0,29.0,11.0,16.0,8.0,,,,,,,90.0,68.0,6.4,12.0,0.0231809,1,,,,2.0,1.0,11.0,4.0,1.0,2.0,,,1.0,1.0,3.0,1.0,0.0627,,,,,,2.0,1.0,1.0,,1.0,,6.0,1.0,1.0,,,,,,,
12745313,away,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,M,33,33,False,,16.0,10.0,1.0,1.0,0.0,6.0,9.0,5.0,8.0,4.0,,,,,,,75.0,28.0,7.6,9.0,0.171568,2,,,,1.0,1.0,3.0,2.0,,1.0,,,,,2.0,2.0,0.3175,1.0,,,2.0,1.0,3.0,,1.0,,,0.8598,1.0,,1.0,,,,,,,
12745313,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,M,70,70,False,,27.0,17.0,3.0,1.0,0.0,5.0,9.0,12.0,19.0,3.0,,,,,,,89.0,47.0,7.0,16.0,0.0588594,3,,,,1.0,,4.0,2.0,2.0,3.0,,1.0,1.0,1.0,,1.0,0.8733,2.0,,1.0,1.0,1.0,2.0,1.0,,,,0.3546,,1.0,,1.0,,,1.0,,,
12745313,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,,28.0,24.0,6.0,4.0,0.0,10.0,12.0,15.0,17.0,5.0,,,,,,,90.0,42.0,7.4,8.0,0.216318,1,,,,1.0,1.0,5.0,4.0,,1.0,,,,1.0,2.0,4.0,0.0866,3.0,,1.0,1.0,,2.0,,2.0,,2.0,0.0391,3.0,1.0,,,,,,,,1.0
12745313,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,,22.0,15.0,2.0,,2.0,4.0,5.0,11.0,17.0,3.0,,,,,,,89.0,39.0,8.0,11.0,0.231124,4,,,,,,5.0,4.0,1.0,2.0,3.0,3.0,1.0,,2.0,2.0,0.3289,4.0,,1.0,,,2.0,,1.0,,1.0,,,1.0,2.0,1.0,,nazon,1.0,,,
12745313,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,,5.0,5.0,,,0.0,5.0,5.0,,,,,,,,,,45.0,8.0,6.2,,4.67e-05,0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,
12745313,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,8.0,7.0,1.0,1.0,0.0,6.0,7.0,1.0,1.0,3.0,,,,,,,15.0,10.0,6.6,1.0,0.00103821,0,,,,,,,2.0,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12745313,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,,,,,,0.0,,,,,,,,,,,,14.0,3.0,6.1,1.0,,0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12745313,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,8.0,3.0,6.4,1.0,4.819e-05,0,,Baran Ali Gezek,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
12745313,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,8.0,1.0,6.4,,5.457e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,away,Kayserispor,Mehmet Şamil Öztürk,ozturk-mehmet-samil,M. Ş. Öztürk,G,33,194,25,M,1216027,EUR,1115596800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,Mehmet Ozturk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745313,away,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
