match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,player_firstName,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_lastName,captain,stat_challengeLost,stat_goalAssist,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_punches,stat_outfielderBlock,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalOffside
10389961,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,False,17.0,13.0,9.0,5.0,10.0,10.0,3.0,7.0,12.0,1.0,2.0,5.0,90.0,32.0,7.2,4.0,0.0,0.0,0.00282378,0,0.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389961,home,Nantes,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,28,28,False,45.0,41.0,3.0,3.0,16.0,17.0,25.0,34.0,4.0,,,,58.0,65.0,6.9,12.0,0.0555,0.0,0.0229379,2,,6.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389961,home,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,D,3,3,False,66.0,61.0,3.0,2.0,34.0,37.0,27.0,29.0,5.0,,,,90.0,83.0,7.2,6.0,0.0,0.0,0.015679,0,,,4.0,5.0,8.0,,,,,,1.0,3.0,1.0,2.0,,3.0,9.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10389961,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,69.0,59.0,11.0,8.0,31.0,35.0,28.0,34.0,13.0,,,,90.0,86.0,6.8,12.0,0.0,0.0,0.0146425,0,,,4.0,7.0,6.0,,,,,,2.0,3.0,2.0,,,3.0,4.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
10389961,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,29,29,False,59.0,44.0,7.0,2.0,15.0,19.0,32.0,48.0,5.0,,,,84.0,91.0,7.2,24.0,0.0665,0.092,0.470615,2,,8.0,1.0,3.0,4.0,,3.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,Quentin Merlin,3.0,1.0,1.0,,,,,,,,,,,,
10389961,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,70.0,61.0,12.0,7.0,24.0,26.0,37.0,44.0,5.0,,,,67.0,78.0,6.8,10.0,0.0,0.0,0.0464048,0,,,,1.0,3.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10389961,home,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,25.0,23.0,,,7.0,7.0,16.0,18.0,1.0,,,,58.0,28.0,6.5,3.0,0.136,0.0,0.0498092,1,,,1.0,3.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,Samuel,,,,Moutoussamy,,,,,,,,,,,
10389961,home,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,False,44.0,35.0,2.0,1.0,11.0,11.0,24.0,37.0,5.0,,,,90.0,60.0,6.7,17.0,0.0312,0.0,0.0345953,1,,4.0,,6.0,4.0,2.0,2.0,2.0,1.0,,3.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,True,3.0,,,,,,,,,
10389961,home,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,39.0,29.0,3.0,1.0,11.0,14.0,19.0,26.0,10.0,,,,90.0,49.0,6.5,15.0,0.0,0.0,0.125252,0,,1.0,,6.0,2.0,1.0,2.0,,,,,,2.0,1.0,2.0,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,
10389961,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,23.0,18.0,,,7.0,7.0,12.0,22.0,1.0,,,,84.0,46.0,6.6,16.0,0.0446,0.0613,0.180363,1,,6.0,2.0,7.0,5.0,3.0,4.0,2.0,,,,1.0,,2.0,2.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
10389961,home,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,False,13.0,6.0,1.0,1.0,4.0,6.0,2.0,7.0,4.0,,,,90.0,24.0,7.2,12.0,0.1835,0.6121,0.561344,3,,,6.0,8.0,5.0,1.0,,,1.0,1.0,,1.0,4.0,,1.0,4.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
10389961,home,Nantes,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,12,12,True,23.0,17.0,2.0,1.0,6.0,8.0,13.0,18.0,1.0,,,,32.0,29.0,6.6,9.0,0.0,0.0,0.0981508,0,,3.0,2.0,4.0,,,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,
10389961,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,4.0,2.0,,,,,2.0,4.0,,,,,32.0,8.0,6.8,4.0,1.1099,0.9759,0.0350376,2,,,3.0,4.0,2.0,,,,1.0,,,,2.0,,,2.0,,,,1.0,,,,1.0,,,,,mostafamohamed11,1.0,1.0,,,,,
10389961,home,Nantes,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,True,9.0,6.0,,,2.0,2.0,4.0,9.0,1.0,,,,23.0,14.0,6.8,6.0,0.1092,0.0,0.00274433,1,,2.0,,1.0,3.0,,,,1.0,,,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
10389961,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,,11.0,7.0,6.4,1.0,0.0,0.0,0.00155916,0,,,1.0,4.0,2.0,,2.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
10389961,home,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,8.0,6.0,1.0,,2.0,2.0,4.0,7.0,1.0,,,,11.0,14.0,6.6,3.0,0.0,0.0,0.0101184,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389961,home,Nantes,Denis Petrić,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389961,home,Nantes,Fábio,fabio,Fábio,D,2,172,306,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389961,home,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Lohann Doucet,,,,,,,,,,,,,,,
10389961,away,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,36.0,17.0,31.0,13.0,6.0,9.0,11.0,27.0,10.0,2.0,1.0,3.0,90.0,47.0,6.8,19.0,0.0,0.0,0.00273415,0,0.7413,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,
10389961,away,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,36.0,31.0,6.0,4.0,23.0,27.0,8.0,9.0,7.0,,,,90.0,50.0,7.0,6.0,0.0,0.0,0.00384151,0,,,1.0,5.0,7.0,,,,,,1.0,3.0,1.0,1.0,,3.0,6.0,3.0,,3.0,,,,,,,1.0,,,,,,1.0,,,
10389961,away,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,34.0,24.0,5.0,,20.0,21.0,4.0,13.0,7.0,,,,90.0,42.0,7.4,10.0,0.0175,0.4801,0.0034581,2,,,1.0,1.0,7.0,,,,1.0,,3.0,,,,,7.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,
10389961,away,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,False,31.0,26.0,7.0,4.0,17.0,19.0,9.0,12.0,7.0,,,,90.0,42.0,6.0,7.0,0.0,0.0,0.00894087,0,,,3.0,4.0,2.0,,,,,,,,2.0,,,2.0,6.0,,,1.0,,,,,,True,,,,,,,,,1.0,
10389961,away,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,M,91,91,False,39.0,30.0,,,9.0,15.0,22.0,29.0,6.0,,,,90.0,63.0,7.1,17.0,0.0,0.0,0.214391,0,,5.0,,2.0,2.0,1.0,2.0,1.0,,,1.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
