match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyWon,stat_challengeLost,stat_errorLeadToAGoal,stat_penaltyFaced,stat_penaltyConceded
14566829,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194.0,7142,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,30.0,21.0,13.0,4.0,0.0,18.0,18.0,3.0,12.0,1.0,1.0,10.0,2.0,2.0,4.0,1.0,1.0,90.0,41.0,7.6,9.0,0.00265458,19.728,5.12923,0.0,0.8957,0,0.8673,0.09,0.0,0.3,0.65,3.46,1.52,0.13,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566829,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173.0,10892,M,pedroporro29,913654,EUR,937180800,D,23,23,False,66.0,60.0,9.0,7.0,0.0,31.0,33.0,29.0,33.0,,6.0,3.0,,,,,,90.0,100.0,7.9,13.0,0.320607,30.996,9.62453,10.0,,1,,0.67,0.13,0.0,,2.99,4.43,1.38,0.59,0.24,7.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0342,2.0,0.0,,,,,,,,,,,,,,,,,,,,
14566829,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185.0,37724,M,cutiromero2,829932,EUR,893635200,D,17,17,False,74.0,69.0,2.0,1.0,1.0,43.0,45.0,26.0,29.0,,2.0,2.0,,,,,,73.0,79.0,7.5,6.0,0.298403,30.6,6.86494,4.0,,0,,0.35,0.35,-0.11,,2.64,2.97,0.83,0.31,0.12,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,True,1.0,,,,,,,,,,,,,,,,
14566829,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193.0,12553,M,mickyvdven,998247,EUR,987638400,D,37,37,False,72.0,67.0,7.0,5.0,0.0,44.0,46.0,23.0,26.0,1.0,3.0,1.0,,,,,,90.0,78.0,8.5,5.0,0.0297404,30.744,8.49021,4.0,,1,,0.26,0.09,0.25,,3.54,3.47,1.0,0.34,0.13,,,,2.0,1.0,1.0,,,2.0,,,,,,1.0,0.1285,,0.56,,,,2.0,1.0,1.0,1.0,0.2437,,,,,,,,,,,,
14566829,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186.0,5926,M,udogiethree,983572,EUR,1038441600,D,13,13,False,39.0,32.0,4.0,2.0,0.0,11.0,12.0,21.0,27.0,,3.0,4.0,,,,,,73.0,54.0,7.4,10.0,0.0245886,30.672,7.51303,12.0,,1,,-0.01,0.22,0.64,,2.43,2.99,1.12,0.67,0.31,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,0.0218,1.0,-0.17,,,,,1.0,,,0.0498,1.0,1.0,,,,,,,,,,
14566829,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187.0,8288,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,68.0,60.0,2.0,2.0,0.0,27.0,28.0,33.0,40.0,2.0,3.0,5.0,,,,,,90.0,79.0,6.9,8.0,0.0197662,27.792,10.6493,6.0,,0,,-0.04,0.06,0.23,,2.79,5.31,1.8,0.62,0.14,,,1.0,1.0,1.0,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566829,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185.0,32532,M,pape,1002711,EUR,1031961600,M,29,29,False,52.0,46.0,2.0,2.0,0.0,19.0,20.0,27.0,32.0,,2.0,3.0,,,,,,90.0,67.0,6.9,11.0,0.0496327,29.556,10.77258,14.0,,1,,0.1,0.21,0.22,,2.9,4.81,1.93,0.86,0.28,,,2.0,6.0,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,1.0,0.0293,1.0,-0.5,,,,1.0,,,,,,,1.0,,,,,,,,,
14566829,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186.0,10644,M,brenjohnson_,1085180,EUR,990576000,M,22,22,False,16.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,12.0,,2.0,1.0,,,,,,57.0,22.0,7.2,3.0,0.12557,31.788,6.33842,13.0,,1,,0.28,-0.24,0.19,,1.84,2.85,0.81,0.5,0.34,,,1.0,4.0,2.0,2.0,,,,,,,,,,0.5493,1.0,0.55,,,,3.0,1.0,1.0,1.0,0.9895,,,,,,,,,,,,
14566829,home,Tottenham Hotspur,Xavi Simons,xavi-simons,X. Simons,M,7,179.0,50727,M,XaviSimons,997183,EUR,1050883200,M,7,7,False,36.0,32.0,1.0,1.0,1.0,8.0,8.0,24.0,28.0,,4.0,,,,,,,61.0,49.0,7.7,6.0,0.594922,27.108,7.27406,3.0,,1,,0.57,0.31,0.23,,1.8,3.54,1.35,0.5,0.08,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,2.0,1.0,,1.0,,0.0394,4.0,-0.12,,,,,,,,,,,1.0,1.0,,,,,,,,
14566829,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182.0,4525,M,,1142679,EUR,1101600000,M,28,28,False,25.0,22.0,1.0,1.0,0.0,6.0,7.0,16.0,18.0,2.0,6.0,6.0,,,,,,80.0,39.0,7.8,11.0,0.0714019,32.148,9.03451,16.0,,1,,0.18,-0.51,-0.13,,2.48,4.05,1.39,0.72,0.4,1.0,,,3.0,6.0,3.0,,,,,1.0,1.0,1.0,4.0,,0.2592,,0.51,,,,,1.0,1.0,,0.6304,,,,,,,,,,,,
14566829,home,Tottenham Hotspur,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187.0,23528,M,RKM,871706,EUR,912816000,F,39,39,False,14.0,9.0,,,1.0,2.0,2.0,7.0,12.0,,5.0,3.0,,,,,,72.0,29.0,7.2,9.0,0.187531,31.464,7.84908,15.0,,3,,0.44,0.26,-0.01,,2.42,3.53,1.02,0.52,0.36,,,1.0,4.0,5.0,3.0,1.0,2.0,,,,,,1.0,2.0,0.5369,1.0,-0.44,,,,1.0,1.0,,,0.3616,,,,,3.0,,,,,,,
