match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_punches,stat_ownGoals,stat_outfielderBlock
11399404,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,27.0,20.0,12.0,5.0,19.0,23.0,1.0,4.0,10.0,2.0,3.0,4.0,90.0,40.0,7.6,8.0,0.0,0.0,0.00022331,0,1.0453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,31.0,21.0,8.0,3.0,9.0,14.0,13.0,18.0,5.0,,,,90.0,60.0,7.3,16.0,0.0,0.0,0.127048,0,,True,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,62.0,54.0,7.0,2.0,47.0,49.0,7.0,13.0,2.0,,,,90.0,66.0,6.7,8.0,0.0,0.0,0.0356022,0,,,,,1.0,3.0,,,2.0,,,,,2.0,Rodrigo,Guth,1.0,3.0,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,58.0,50.0,6.0,2.0,45.0,47.0,5.0,11.0,6.0,,,,90.0,69.0,6.8,11.0,0.0303,0.0,0.00876676,1,,,,,1.0,6.0,1.0,,5.0,1.0,,,,,Dimitrios,Siovas,,6.0,1.0,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,False,23.0,15.0,6.0,1.0,11.0,15.0,6.0,14.0,4.0,,,,83.0,54.0,6.8,17.0,0.0,0.0,0.0254821,0,,,6.0,2.0,4.0,9.0,1.0,,1.0,2.0,5.0,1.0,,,,,,2.0,,1.0,2.0,3.0,2.0,,,,,,,,,,
11399404,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,False,35.0,32.0,5.0,3.0,19.0,19.0,13.0,16.0,11.0,,,,90.0,47.0,7.4,6.0,0.0177,0.1107,0.2705,1,,,,,4.0,4.0,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,,1.0,2.0,1.0,3.0,1.0,,,,,,,,,
11399404,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,False,44.0,35.0,7.0,5.0,20.0,24.0,15.0,20.0,7.0,,,,89.0,55.0,8.2,9.0,0.1382,0.4888,0.309826,3,,,,,4.0,5.0,,1.0,1.0,2.0,3.0,,2.0,3.0,,,1.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,
11399404,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,M,77,77,False,23.0,19.0,2.0,1.0,6.0,7.0,14.0,20.0,6.0,,,,90.0,39.0,7.1,9.0,0.7323,0.3677,0.0843466,4,,,4.0,1.0,4.0,1.0,,,,,,1.0,,3.0,,,3.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,
11399404,home,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,33.0,28.0,7.0,4.0,17.0,18.0,12.0,18.0,4.0,,,,71.0,54.0,7.0,11.0,0.127,0.0,0.0218078,3,,,3.0,1.0,5.0,7.0,9.0,,,,,,1.0,,,,,,3.0,,1.0,,1.0,,,,,,6.0,,,,
11399404,home,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,20.0,16.0,,,7.0,8.0,10.0,14.0,4.0,,,,89.0,38.0,7.6,8.0,0.0973,0.0572,0.226981,2,,,2.0,1.0,4.0,9.0,5.0,,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,3.0,1.0,1.0,,,1.0,,4.0,2.0,,,
11399404,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,False,10.0,6.0,,,3.0,3.0,3.0,7.0,1.0,,,,83.0,20.0,7.5,5.0,0.4551,0.0,0.0783347,5,,,,,4.0,4.0,,1.0,,,,1.0,1.0,4.0,,,3.0,2.0,5.0,,,,3.0,,,,1.0,,,2.0,,,
11399404,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,True,12.0,10.0,1.0,1.0,1.0,1.0,10.0,14.0,,,,,19.0,17.0,6.8,5.0,0.0,0.0,0.0495788,0,,,3.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,True,3.0,2.0,,,,1.0,2.0,2.0,,,,,12.0,9.0,6.2,4.0,0.0,0.0,0.0481762,0,,,,,2.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,True,3.0,1.0,,,,,1.0,3.0,,,,,13.0,6.0,6.3,3.0,0.1935,0.2125,0.00270979,2,,,,,3.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,
11399404,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,0.0,0.0,0.017867,0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,True,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11399404,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Stipe Radić,stipe-radic,S. Radić,D,55,193,184,M,879729,EUR,960595200,D,55,55,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,F,85,85,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192,530,M,1130662,EUR,1053043200,M,3,3,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,home,Fortuna Sittard,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185,410,M,928920,EUR,915235200,F,20,20,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399404,away,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,27.0,14.0,16.0,3.0,12.0,12.0,2.0,15.0,13.0,1.0,4.0,6.0,90.0,45.0,7.4,14.0,0.0,0.0,0.00096288,0,-0.7631,,,,,1.0,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
11399404,away,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,38.0,30.0,6.0,2.0,11.0,17.0,19.0,23.0,5.0,,,,90.0,68.0,6.8,19.0,0.3891,0.0,0.40014,2,,,2.0,,3.0,6.0,3.0,1.0,,,4.0,2.0,1.0,1.0,,,1.0,,2.0,,,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,
11399404,away,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,False,32.0,29.0,4.0,2.0,18.0,19.0,11.0,13.0,2.0,,,,89.0,36.0,6.4,3.0,0.0,0.0,0.00351835,0,,,,,2.0,2.0,,,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
