match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded,stat_bigChanceMissed,player_sofascoreId
14109711,home,Gençlerbirliği,M'Baye Niang,mbaye-niang,M. Niang,F,29,188,1637,M,139228,EUR,787795200,F,29,29,False,11.0,6.0,,,0.0,5.0,7.0,1.0,4.0,,2.0,2.0,4.0,,,,,89.0,24.0,6.7,10.0,0.00079463,,2,,-0.04,0.19,0.13,,,,,,12.0,,2.0,7.0,,4.0,,,,1.0,1.0,,0.8977,0.41,,2.0,1.0,1.4251,3.0,,,,1.0,,,,,,,,
14109711,home,Gençlerbirliği,Samed Onur,samed-onur,S. Onur,M,8,175,60,M,980608,EUR,1026691200,M,8,8,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,,,,,23.0,8.0,6.7,,0.00078026,,1,,0.04,-0.04,-0.06,,,,,,5.0,3.0,,1.0,,1.0,,,,,,,0.0449,0.12,,1.0,,0.0233,,,,,,,,,,,,,
14109711,home,Gençlerbirliği,Metehan Mimaroğlu,metehan-mimaroglu,M. Mimaroğlu,M,10,178,135,M,900809,EUR,773539200,F,10,10,True,2.0,,,,0.0,,2.0,,0.0,,3.0,1.0,1.0,,,,,14.0,11.0,6.7,5.0,,,0,,-0.04,0.02,0.16,,,,1.0,,1.0,,2.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
14109711,home,Gençlerbirliği,Dilhan Demir,demir-dilhan,D. Demir,F,17,183,27,M,1907100,EUR,1056758400,M,21,21,True,3.0,,,,0.0,,,,3.0,,1.0,2.0,,,,,,14.0,9.0,6.4,4.0,,,0,,-0.03,0.06,0.15,,Dilhan,Demir,,,3.0,,,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
14109711,home,Gençlerbirliği,Sinan Osmanoğlu,sinan-osmanoglu,S. Osmanoğlu,D,5,197,25,M,69369,EUR,631843200,D,90,90,True,,,,,0.0,,,,,1.0,1.0,3.0,,,,,,1.0,3.0,,,,,0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,home,Gençlerbirliği,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175,741,M,809220,EUR,865468800,F,7,7,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,2.0,,,,,1.0,3.0,,1.0,0.00066284,,0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,home,Gençlerbirliği,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190,42,M,997705,EUR,801792000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,home,Gençlerbirliği,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,home,Gençlerbirliği,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,56,M,320905,EUR,738979200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,home,Gençlerbirliği,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178,23,M,904112,EUR,928454400,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,home,Gençlerbirliği,Kevin Csoboth,csoboth-kevin,K. Csoboth,M,17,174,1001,M,879542,EUR,961459200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,31.0,27.0,11.0,7.0,0.0,23.0,23.0,4.0,8.0,,,,7.0,,3.0,5.0,,90.0,41.0,7.9,4.0,0.00074733,0.8944,0,0.7541,0.08,0.01,-0.13,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14109711,away,Başakşehir FK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,6,6,False,49.0,40.0,4.0,1.0,0.0,14.0,16.0,26.0,33.0,2.0,2.0,3.0,5.0,,,,,90.0,66.0,6.3,12.0,0.154013,,0,,0.25,0.04,-0.37,,,,3.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,
14109711,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,82.0,74.0,6.0,3.0,0.0,37.0,40.0,37.0,42.0,4.0,8.0,,3.0,,,,,90.0,97.0,6.5,12.0,0.0183372,,1,,0.06,0.11,-0.32,,,,,,7.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,0.0318,-0.01,,,,,2.0,1.0,,,3.0,2.0,,,,,,,
14109711,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,66.0,58.0,8.0,5.0,0.0,40.0,42.0,18.0,24.0,3.0,10.0,7.0,2.0,,,,,90.0,91.0,7.1,11.0,0.0108752,,4,,0.14,0.13,-0.15,,,,,,3.0,,2.0,2.0,,1.0,1.0,,,2.0,2.0,,0.2039,0.01,2.0,1.0,,0.489,,,,,5.0,1.0,2.0,,,,,,
14109711,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,30.0,28.0,2.0,2.0,0.0,7.0,7.0,21.0,23.0,,4.0,1.0,2.0,,,,,67.0,41.0,6.5,4.0,0.0441071,,0,,-0.09,0.06,-0.32,,,,1.0,,,,,,True,,,,,2.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,
14109711,away,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,50.0,40.0,9.0,5.0,0.0,12.0,13.0,28.0,37.0,,4.0,,1.0,,,,,58.0,59.0,6.8,10.0,0.0161752,,0,,0.1,0.05,-0.01,,,,,,3.0,,,1.0,,2.0,,,1.0,2.0,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,
14109711,away,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,False,61.0,58.0,1.0,1.0,0.0,24.0,26.0,34.0,35.0,1.0,4.0,,2.0,,,,,90.0,74.0,6.5,5.0,0.0690202,,2,,0.04,0.14,-0.34,,,,1.0,,2.0,,,2.0,,1.0,1.0,,1.0,2.0,1.0,,0.2021,0.06,,1.0,,0.6949,,,,1.0,1.0,,,,,,1.0,,
14109711,away,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,7,7,False,26.0,24.0,1.0,1.0,0.0,3.0,3.0,21.0,23.0,,,,1.0,,,,,77.0,49.0,6.5,17.0,0.159768,,2,,0.01,0.33,-0.12,,,,15.0,4.0,2.0,,1.0,,,,,,,,,,0.0354,-0.2,,,,,2.0,,,3.0,,,2.0,,,,,,
14109711,away,Başakşehir FK,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,32386,M,791355,EUR,804384000,M,14,14,False,25.0,22.0,,,0.0,5.0,5.0,17.0,20.0,2.0,5.0,,1.0,,,,,90.0,40.0,7.0,8.0,0.268705,,5,,-0.14,0.08,-0.12,,,,1.0,,3.0,,4.0,,,3.0,2.0,,,,,,0.4245,0.43,,1.0,1.0,0.9036,3.0,3.0,,2.0,,,2.0,,,,,1.0,
14109711,away,Başakşehir FK,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,M,10,10,False,12.0,10.0,2.0,2.0,0.0,4.0,5.0,6.0,7.0,3.0,5.0,,2.0,,,,,58.0,21.0,6.9,5.0,0.476007,,0,,0.22,0.18,-0.11,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,
14109711,away,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,F,13,13,False,20.0,20.0,1.0,1.0,1.0,7.0,7.0,13.0,13.0,,2.0,,,,,,,68.0,30.0,6.9,5.0,0.505448,,1,,0.24,0.12,-0.05,,,,1.0,1.0,3.0,1.0,3.0,,,,1.0,,,1.0,1.0,,0.0385,-0.18,,,,,,,1.0,2.0,1.0,2.0,,,,,,,
14109711,away,Başakşehir FK,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,40.0,37.0,3.0,1.0,0.0,13.0,13.0,24.0,27.0,,,,1.0,,,,,32.0,42.0,6.8,4.0,0.0259792,,0,,0.28,0.13,-0.01,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14109711,away,Başakşehir FK,Amine Harit,amine-harit,A. Harit,M,25,179,11354,M,827522,EUR,866592000,M,25,25,True,17.0,15.0,,,0.0,1.0,1.0,14.0,16.0,,2.0,,,,,,,32.0,24.0,6.9,4.0,0.0316255,,2,,0.0,0.24,-0.05,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,0.1077,-0.19,,,,,2.0,2.0,,1.0,,,1.0,,,,,,amineharit
14109711,away,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,8,8,True,15.0,10.0,2.0,,0.0,1.0,2.0,9.0,13.0,,3.0,,1.0,,,,,23.0,24.0,6.4,9.0,0.0238254,,1,,-0.05,0.04,0.16,,,,1.0,,4.0,,,,,1.0,1.0,,,1.0,,,0.2181,-0.54,,,,,1.0,,,1.0,2.0,2.0,,,,,,,
14109711,away,Başakşehir FK,Davie Selke,davie-selke,D. Selke,F,9,195,1252,M,187437,EUR,790560000,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,,,,,,22.0,5.0,6.5,1.0,0.00070608,,0,,-0.31,0.0,0.15,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,9.0,6.0,,,0.0,,,6.0,9.0,,2.0,,1.0,,,,,13.0,20.0,6.5,9.0,0.0140596,,1,,-0.12,-0.14,-0.02,,,,4.0,,2.0,,1.0,,,1.0,1.0,,,,,,0.0925,-0.05,1.0,,,,,,,,2.0,1.0,,,,,,,
14109711,away,Başakşehir FK,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,621,M,947874,EUR,1035849600,G,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,away,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,away,Başakşehir FK,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,588,M,983059,EUR,1028246400,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,away,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109711,away,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
