match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
14167941,home,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196.0,1367,M,343971,EUR,762134400,F,19,19,False,13.0,8.0,,,0.0,1.0,1.0,12.0,,3.0,,,90.0,21.0,5.8,6.0,0.0147172,,3,,-0.12,0.24,-0.03,,7.0,1.0,,8.0,,,,,,3.0,,,,,5.0,,2.0,1.0,1.0,,,0.5106,0.09,,1.0,,1.0,,1.0,1.0,,0.5301,,,,,
14167941,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173.0,194,M,861324,EUR,896486400,M,8,8,True,12.0,10.0,,,0.0,4.0,4.0,8.0,,,,,19.0,14.0,6.5,3.0,0.00128845,,1,,-0.08,0.05,0.0,,6.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,0.0195,-0.04,,,,,,,,,,,,,,
14167941,home,Stade Brestois,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184.0,178,M,1401005,EUR,1046649600,F,14,14,True,3.0,3.0,,,0.0,,,3.0,,1.0,,,18.0,12.0,6.7,3.0,0.00216723,,1,,-0.05,0.18,0.13,,3.0,2.0,,3.0,,,2.0,,,1.0,,,,,1.0,,3.0,,,,,0.3356,-0.01,1.0,2.0,1.0,,,1.0,1.0,1.0,0.5604,,,,,
14167941,home,Stade Brestois,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183.0,2068,M,904994,EUR,974764800,M,7,7,True,3.0,2.0,,,0.0,,,3.0,,,,,8.0,7.0,6.6,2.0,0.00134512,,2,,-0.05,0.11,-0.01,,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.1339,-0.28,,,,2.0,,,,,,,,,,
14167941,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190.0,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,home,Stade Brestois,Daouda Guindo,daouda-guindo,D. Guindo,D,27,183.0,703,M,1135887,EUR,1034553600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182.0,203,M,1129751,EUR,870566400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,home,Stade Brestois,Michel Diaz,michel-diaz,M. Diaz,D,4,193.0,403,M,1400993,EUR,1058918400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Michel Diaz,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178.0,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,home,Stade Brestois,Hamidou Makalou,hamdiou-makalou,H. Makalou,M,33,164.0,1318,M,1597197,EUR,1152921600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hamdiou,Makalou,,,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Dominik Greif,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,1,1,False,45.0,33.0,19.0,7.0,0.0,28.0,30.0,15.0,2.0,5.0,2.0,3.0,90.0,55.0,7.5,13.0,0.00112549,0.7205,0,1.4096,0.12,0.01,0.0,0.55,5.0,,,,,,,,1.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,
14167941,away,Olympique Lyonnais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185.0,622,M,356352,EUR,758073600,D,33,33,False,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,,8.0,3.0,3.0,1.0,0.00024213,,0,,-0.01,,0.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180.0,1320,M,152813,EUR,721094400,D,22,22,False,43.0,36.0,5.0,2.0,0.0,26.0,30.0,13.0,7.0,3.0,,,90.0,57.0,7.5,7.0,0.00249076,,0,,0.12,0.02,0.55,,10.0,,,3.0,1.0,,,,,1.0,,,,,1.0,2.0,5.0,,,1.0,,,,,3.0,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190.0,8301,M,758168,EUR,826243200,D,19,19,False,64.0,56.0,6.0,2.0,0.0,44.0,48.0,16.0,8.0,6.0,,,90.0,77.0,7.2,9.0,0.0053055,,0,,0.15,0.03,0.42,,12.0,,,3.0,1.0,,,,1.0,,,,,,2.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,niakhate
14167941,away,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172.0,10932,M,158243,EUR,715219200,D,3,3,False,35.0,30.0,3.0,1.0,0.0,16.0,17.0,18.0,5.0,2.0,,,90.0,57.0,7.4,6.0,0.00727358,,0,,0.06,-0.04,0.34,,14.0,,,2.0,,,1.0,,,,,,,,1.0,1.0,7.0,3.0,,,2.0,,,,3.0,2.0,,,,,1.0,,,,,,tagliafico3
14167941,away,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187.0,1230,M,1022084,EUR,1001289600,M,6,6,False,14.0,10.0,1.0,,0.0,5.0,6.0,8.0,,,,,15.0,17.0,6.6,6.0,0.00752682,,0,,-0.14,0.08,-0.01,,5.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Tyler Morton,tyler-morton,T. Morton,M,23,185.0,6667,M,979118,EUR,1036022400,M,23,23,False,47.0,39.0,8.0,5.0,0.0,24.0,27.0,20.0,1.0,4.0,,,90.0,63.0,7.2,12.0,0.0668719,,2,,-0.03,0.27,0.18,,15.0,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,,0.07,0.0,,1.0,1.0,,,,1.0,,0.0771,,,,,
14167941,away,Olympique Lyonnais,Pavel Šulc,pavel-sulc,P. Šulc,M,10,177.0,3149,M,957604,EUR,978048000,M,10,10,False,31.0,25.0,1.0,,0.0,15.0,18.0,13.0,2.0,5.0,,,90.0,55.0,6.6,14.0,0.0253214,,1,,-0.05,0.36,-0.15,,10.0,1.0,1.0,9.0,4.0,1.0,1.0,,6.0,1.0,,,,,2.0,,6.0,1.0,,,,0.1127,-0.07,,5.0,1.0,1.0,,,,,,,,,,
14167941,away,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181.0,3233,M,343067,EUR,775872000,M,8,8,False,48.0,44.0,5.0,2.0,0.0,25.0,26.0,22.0,3.0,7.0,,,84.0,66.0,7.1,8.0,0.0224387,,1,,-0.01,0.09,0.21,,19.0,,,4.0,1.0,1.0,,,3.0,2.0,,,,True,1.0,1.0,8.0,5.0,,,,0.0151,0.0,,2.0,1.0,,,,1.0,,0.0303,,,,,
14167941,away,Olympique Lyonnais,Afonso Moreira,afonso-moreira,A. Moreira,F,17,175.0,2494,M,1215906,EUR,1111190400,M,17,17,False,22.0,17.0,4.0,2.0,0.0,8.0,9.0,13.0,4.0,8.0,,,90.0,48.0,7.3,14.0,0.0272001,,0,,-0.05,0.28,0.31,,9.0,1.0,1.0,3.0,,2.0,1.0,,4.0,1.0,1.0,,,,,2.0,10.0,3.0,,,1.0,,,1.0,5.0,2.0,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Martín Satriano,martin-satriano,M. Satriano,F,10,187.0,2192,M,973536,EUR,982627200,F,20,20,False,27.0,20.0,1.0,,0.0,8.0,9.0,18.0,,2.0,,,76.0,36.0,6.5,11.0,0.0292965,,0,,-0.2,0.07,-0.04,,12.0,1.0,,6.0,1.0,,1.0,,2.0,,1.0,,,,4.0,3.0,5.0,2.0,,,1.0,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178.0,1575,M,352768,EUR,872812800,M,98,98,True,24.0,21.0,1.0,,0.0,9.0,11.0,13.0,7.0,2.0,,,75.0,56.0,7.0,13.0,0.0124454,,0,,0.08,0.06,0.32,,12.0,3.0,,5.0,,4.0,2.0,,1.0,,,,,,,,4.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182.0,3141,M,123228,EUR,705369600,F,18,18,True,6.0,3.0,1.0,,0.0,2.0,3.0,3.0,3.0,,,,14.0,10.0,6.3,4.0,0.00029399,,0,,-0.06,-0.05,0.16,,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Mathys de Carvalho,mathys-de-carvalho,M. d. Carvalho,M,39,183.0,447,,1545023,EUR,1114905600,M,39,39,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,,15.0,5.0,6.7,,3.797e-05,,0,,0.01,0.08,0.13,,,,,1.0,,,,,,,,Mathys,de Carvalho,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Matthias Da Silva,matthias-da-silva,M. D. Silva,G,35,,50,,1994472,EUR,1196467200,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Matthias,Da Silva,,,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Rémy Descamps,remy-descamps,R. Descamps,G,40,194.0,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187.0,1724,M,1014540,EUR,990403200,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Adam Karabec,adam-karabec,A. Karabec,M,7,186.0,1393,M,1000175,EUR,1057104000,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Khalis Merah,khalis-merah,K. Merah,M,44,178.0,3633,,2127096,EUR,1172188800,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Khalis,Merah,,,,,,,,,,,,,,,,,,,,,,,,
14167941,away,Olympique Lyonnais,Enzo Molebe,enzo-molebe,E. Molebe,F,14,178.0,746,,1861678,EUR,1190073600,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Enzo,Molebe,,,,,,,,,,,,,,,,,,,,,,,,
