match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_aerialLost,stat_wonContest,stat_outfielderBlock,player_height,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_goals,stat_penaltyWon,stat_goalAssist
11048674,home,Beaman United FC,Elijah Brady,Elijah Brady,,elijah-brady,E. Brady,D,22,0,M,1479705,EUR,993340800.0,D,22,22,True,24.0,16.0,3.0,,5.0,9.0,11.0,16.0,,1.0,,,37.0,33.0,6.5,10.0,0,1.0,1.0,4.0,,,,,,,,4.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,
11048674,home,Beaman United FC,Jerson Navarro,Jerson Navarro,,jerson-navarro,J. Navarro,D,21,0,M,1479716,EUR,755049600.0,D,21,21,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,21.0,7.0,6.0,3.0,0,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,
11048674,home,Beaman United FC,Ryan Roussel,Ryan Roussel,,ryan-roussel,R. Roussel,F,7,0,M,1479829,EUR,998006400.0,F,9,9,True,1.0,,1.0,,,,,1.0,,,,,12.0,3.0,6.7,1.0,1,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11048674,home,Beaman United FC,Kyle Sauln,Kyle Sauln,,kyle-sauln,K. Sauln,G,99,0,M,1479806,EUR,631670400.0,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048674,home,Beaman United FC,Daniel Picken,Daniel Picken,,daniel-picken,D. Picken,D,3,0,M,1479704,EUR,917740800.0,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048674,home,Beaman United FC,Joseph Omondi,Joseph Omondi,,joseph-omondi,J. Omondi,D,5,1,M,1479724,EUR,539222400.0,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048674,home,Beaman United FC,Matheus Tonon,Matheus Tonon,,matheus-tonon,M. Tonon,M,13,0,M,1193331,EUR,907027200.0,M,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048674,home,Beaman United FC,Brandon Gonzalez,Brandon Gonzalez,,brandon-gonzalez,B. Gonzalez,M,14,0,M,1479697,EUR,877564800.0,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048674,away,Des Moines Menace,Victor Makela,Victor Makela,,victor-makela,V. Makela,G,29,0,M,1201414,EUR,894412800.0,G,29,29,False,28.0,12.0,21.0,6.0,8.0,11.0,4.0,17.0,1.0,5.0,2.0,2.0,90.0,34.0,7.4,16.0,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
11048674,away,Des Moines Menace,Connor Langan,Connor Langan,,connor-langan,C. Langan,D,,0,M,1194535,EUR,908236800.0,D,24,24,False,26.0,17.0,8.0,2.0,9.0,13.0,8.0,13.0,5.0,5.0,,,90.0,43.0,7.3,11.0,0,,3.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,5.0,1.0,,,2.0,178.0,,,,,,,,,,,,
11048674,away,Des Moines Menace,Zeron Sewell,,,zeron-sewell,Z. Sewell,D,4,1,M,936091,EUR,,D,4,4,False,27.0,21.0,7.0,2.0,16.0,19.0,6.0,9.0,1.0,8.0,,,69.0,32.0,6.9,6.0,1,1.0,,2.0,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,True,,,,,
11048674,away,Des Moines Menace,Duran Lee,,,duran-lee,D. Lee,D,,1,M,984459,EUR,799977600.0,D,5,5,False,29.0,21.0,4.0,,11.0,13.0,10.0,16.0,4.0,4.0,,,90.0,39.0,7.0,9.0,0,,3.0,4.0,,,4.0,4.0,1.0,,2.0,,1.0,,,,,,1.0,188.0,,,,,,,,,,,,
11048674,away,Des Moines Menace,Nicolas Torres Massafierro,,,nicolas-torres-massafierro,N. T. Massafierro,M,22,1,M,983287,EUR,908755200.0,M,22,22,False,11.0,7.0,1.0,,4.0,4.0,4.0,8.0,,3.0,,,45.0,30.0,6.5,10.0,0,1.0,5.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
11048674,away,Des Moines Menace,Henry Sach,,,henry-sach,H. Sach,D,20,0,M,982933,EUR,897350400.0,M,20,20,False,39.0,32.0,3.0,2.0,16.0,17.0,16.0,22.0,,4.0,,,90.0,46.0,6.7,9.0,1,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,185.0,,,,,1.0,,,,,,,
11048674,away,Des Moines Menace,Duván Angarita Canchilla,,,duvan-angarita-canchilla,D. A. Canchilla,D,,1,M,925436,EUR,930182400.0,M,15,15,False,23.0,20.0,2.0,1.0,11.0,13.0,9.0,10.0,2.0,5.0,,,69.0,34.0,6.9,5.0,0,,4.0,6.0,1.0,1.0,3.0,,1.0,,3.0,2.0,,,1.0,,,1.0,,182.0,,,,,,,,,,,,
11048674,away,Des Moines Menace,Fernando Garcia,Fernando Garcia,,fernando-garcia,F. Garcia,F,17,2,M,1194545,EUR,927331200.0,M,14,14,False,18.0,10.0,2.0,,4.0,6.0,8.0,16.0,1.0,3.0,,,90.0,44.0,8.0,13.0,5,4.0,6.0,8.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,,1.0,2.0,,1.0,2.0,,,,2.0,1.0,,,2.0,,,,,1.0,1.0,
11048674,away,Des Moines Menace,Kori Cupid,Kori Cupid,,kori-cupid,K. Cupid,D,3,0,M,1201402,EUR,852681600.0,M,3,3,False,36.0,31.0,,,14.0,14.0,17.0,23.0,4.0,3.0,,,90.0,61.0,6.3,12.0,0,1.0,8.0,1.0,1.0,4.0,,,1.0,,1.0,,3.0,,2.0,1.0,,1.0,2.0,180.0,,,,,,,,,,,,
11048674,away,Des Moines Menace,Christopher Bermudez,,,christopher-bermudez,C. Bermudez,F,,1,M,982731,EUR,929059200.0,F,10,10,False,28.0,20.0,1.0,,6.0,7.0,15.0,28.0,,3.0,,,62.0,51.0,7.0,22.0,0,7.0,8.0,3.0,2.0,3.0,,,3.0,2.0,3.0,,1.0,,1.0,3.0,,1.0,,178.0,1.0,,,,,,,,,,,1.0
11048674,away,Des Moines Menace,Gabriel Rodriguez,,,gabriel-rodriguez,G. Rodriguez,F,9,2,M,982907,EUR,,F,11,11,False,24.0,20.0,1.0,,8.0,8.0,12.0,19.0,,5.0,,,83.0,43.0,8.2,13.0,3,3.0,8.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,3.0,,,,,1.0,1.0,,2.0,,,,,2.0,,
11048674,away,Des Moines Menace,Andre Deas,,,andre-deas,A. Deas,D,18,2,M,1019787,EUR,878860800.0,M,18,18,True,10.0,5.0,,,3.0,4.0,2.0,6.0,2.0,1.0,,,45.0,30.0,6.6,8.0,0,,4.0,2.0,,2.0,1.0,,1.0,,3.0,,,,1.0,,1.0,1.0,,175.0,,,,,,,,,,,,
11048674,away,Des Moines Menace,Christopher Nanco,,,christopher-nanco,C. Nanco,F,,1,,155859,EUR,792806400.0,F,7,7,True,6.0,3.0,,,2.0,2.0,2.0,7.0,,2.0,,,28.0,12.0,6.6,7.0,0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,168.0,1.0,,1.0,,,,,,,,,
11048674,away,Des Moines Menace,Diego Rocha,Diego Rocha,,diego-rocha,D. Rocha,M,,3,M,1034901,EUR,989280000.0,M,12,12,True,7.0,6.0,,,4.0,4.0,2.0,3.0,3.0,4.0,,,21.0,15.0,6.7,2.0,0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,,,185.0,,,,,,,,,,,,
11048674,away,Des Moines Menace,Dembakwi Yomba,,,dembakwi-yomba,D. Yomba,F,9,1,M,882555,EUR,,F,9,9,True,7.0,5.0,1.0,,3.0,3.0,2.0,4.0,,2.0,,,21.0,13.0,7.0,5.0,0,,4.0,3.0,,2.0,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0
11048674,away,Des Moines Menace,Denso Ulysse,Denso,Ulysse,denso-ulysse,D. Ulysse,D,17,38,,858724,EUR,911520000.0,D,6,6,True,2.0,,2.0,,,,,2.0,,,,,12.0,7.0,6.4,4.0,0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,173.0,,,,,,,,,,,,
11048674,away,Des Moines Menace,Daniel Hernandez,Daniel Hernandez,,daniel-hernandez,D. Hernandez,M,23,0,M,1479703,EUR,879984000.0,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048674,away,Des Moines Menace,Jeremy Coste,Jeremy Coste,,jeremy-coste,J. Coste,M,28,0,M,1479715,EUR,905040000.0,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
