match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_keyPass,stat_errorLeadToAShot,captain,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded
11408300,home,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,12,12,False,38.0,31.0,10.0,4.0,0.0,31.0,37.0,1.0,2.0,10.0,6.0,9.0,90.0,55.0,8.7,7.0,8.36e-05,0,0.1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408300,home,Rio Ave,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,False,65.0,58.0,1.0,,0.0,38.0,43.0,22.0,5.0,4.0,,,90.0,74.0,6.4,8.0,0.00982588,0,,20.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11408300,home,Rio Ave,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,49.0,43.0,6.0,3.0,0.0,34.0,38.0,11.0,3.0,2.0,,,90.0,68.0,7.8,8.0,0.0102162,1,,9.0,4.0,2.0,10.0,,,3.0,,,2.0,1.0,1.0,2.0,6.0,6.0,1.0,0.0332,,,,,,,,,,,,,,,,,
11408300,home,Rio Ave,Patrick William,,,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,62.0,57.0,11.0,7.0,0.0,42.0,44.0,19.0,2.0,8.0,,,90.0,77.0,7.2,7.0,0.00547973,1,,15.0,,1.0,3.0,,,5.0,2.0,1.0,,,,,1.0,1.0,1.0,0.015,1.0,1.0,0.2269,,,,,,,,,,,,,,
11408300,home,Rio Ave,Costinha,,,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,36.0,32.0,2.0,2.0,0.0,15.0,16.0,25.0,3.0,9.0,,,90.0,77.0,7.5,17.0,0.125814,2,,18.0,1.0,10.0,7.0,2.0,2.0,2.0,1.0,2.0,3.0,,,,5.0,2.0,3.0,1.0413,5.0,1.0,0.9411,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11408300,home,Rio Ave,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,False,52.0,41.0,4.0,1.0,0.0,28.0,30.0,22.0,,5.0,,,75.0,60.0,6.4,12.0,0.00861374,1,,13.0,,4.0,1.0,1.0,1.0,4.0,,2.0,,1.0,,,1.0,1.0,,0.0159,,,,,,,,,,1.0,,,,,,,
11408300,home,Rio Ave,Mateo Tanlongo,Mateo Tanlongo,,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,1087046,EUR,1060646400,M,5,5,False,19.0,13.0,4.0,2.0,0.0,8.0,11.0,8.0,,1.0,,,45.0,23.0,6.4,7.0,0.0101929,0,,5.0,,3.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
11408300,home,Rio Ave,Marios Vrousai,,,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,M,27,27,False,21.0,17.0,4.0,2.0,0.0,11.0,12.0,12.0,3.0,4.0,,,68.0,49.0,7.1,14.0,0.00599161,2,,6.0,1.0,6.0,6.0,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,4.0,4.0,1.0,0.0399,3.0,,,,1.0,1.0,,,1.0,,,,,,,,
11408300,home,Rio Ave,Ukra,Ukra,,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,False,7.0,7.0,,,0.0,5.0,5.0,2.0,,,,,19.0,9.0,6.5,1.0,0.00031715,0,,2.0,1.0,3.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,True,,,,,,
11408300,home,Rio Ave,Emmanuel Boateng,,,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,9.0,8.0,,,0.0,4.0,4.0,5.0,,,,,90.0,25.0,6.5,10.0,0.00277089,2,,4.0,1.0,8.0,5.0,,5.0,,2.0,1.0,3.0,1.0,,,,,5.0,0.3138,,,,,1.0,1.0,,1.0,,,,2.0,1.0,,,,
11408300,home,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,F,21,21,False,14.0,10.0,1.0,,0.0,5.0,5.0,11.0,,3.0,,,45.0,22.0,6.3,11.0,0.0728831,0,,5.0,,6.0,,,2.0,1.0,,2.0,1.0,,,,,,2.0,,2.0,,,,1.0,,,,1.0,,,,,,,,
11408300,home,Rio Ave,Joca Fernandes,,,joca-fernandes,J. Fernandes,M,8,167,50,M,583834,EUR,822873600,M,14,14,True,26.0,17.0,4.0,2.0,0.0,6.0,10.0,17.0,,6.0,,,71.0,40.0,6.7,14.0,0.0594041,0,,12.0,,3.0,4.0,,4.0,,,1.0,1.0,,,,1.0,,4.0,,1.0,,,1.0,,,,,1.0,,,3.0,,,,,
11408300,home,Rio Ave,Adrien Silva,,,adrien-silva,A. Silva,M,,175,380,,30127,EUR,605923200,M,15,15,True,24.0,20.0,3.0,2.0,0.0,11.0,13.0,13.0,,1.0,,,45.0,36.0,6.6,8.0,0.0452543,0,,10.0,,1.0,6.0,,1.0,,2.0,,,,,,3.0,,2.0,,2.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,
11408300,home,Rio Ave,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,True,14.0,12.0,3.0,3.0,0.0,5.0,5.0,10.0,1.0,1.0,,,45.0,24.0,7.1,4.0,0.0958221,1,,7.0,2.0,1.0,5.0,,2.0,,,,,1.0,,,2.0,2.0,,0.0382,1.0,,,,,,,,1.0,,,1.0,,1.0,,,
11408300,home,Rio Ave,Úmaro Embaló,,,umaro-embalo,Ú. Embaló,M,,170,334,M,901857,EUR,989107200,M,11,11,True,6.0,4.0,1.0,,0.0,3.0,5.0,2.0,,,,,22.0,9.0,6.5,4.0,0.00045974,0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11408300,home,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,12.0,10.0,1.0,1.0,0.0,6.0,6.0,6.0,,3.0,,,15.0,12.0,6.6,2.0,0.00190206,0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408300,home,Rio Ave,Jhonatan,,,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408300,home,Rio Ave,Helder Sá,Helder Sá,,helder-sa,H. Sá,D,28,184,56,M,1113073,EUR,1036886400,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408300,home,Rio Ave,Miguel Nóbrega,,,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
