match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,captain,stat_outfielderBlock,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside
10388289,home,FC Augsburg,Tomáš Koubek,,,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,False,48.0,32.0,20.0,4.0,29.0,31.0,3.0,17.0,9.0,2.0,2.0,90.0,52.0,6.6,16.0,0.0,0.0,0.00380453,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388289,home,FC Augsburg,Mads Pedersen,,,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,False,18.0,13.0,2.0,,9.0,9.0,4.0,10.0,2.0,,,77.0,37.0,6.9,10.0,0.0502,0.0,0.0246011,1,,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388289,home,FC Augsburg,Maximilian Bauer,,,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,42.0,33.0,7.0,,28.0,31.0,5.0,11.0,8.0,,,90.0,55.0,6.2,11.0,0.0,0.0,0.00084511,0,,,10.0,5.0,,,,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,
10388289,home,FC Augsburg,Felix Uduokhai,,,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,43.0,37.0,5.0,1.0,32.0,35.0,5.0,8.0,3.0,,,90.0,55.0,6.5,8.0,0.0,0.0,0.00179758,0,,,6.0,3.0,,,,3.0,2.0,1.0,,2.0,1.0,,2.0,1.0,2.0,2.0,True,1.0,,,,,,,,,,,,,,
10388289,home,FC Augsburg,Iago Borduchi,,,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,7.0,6.0,,,5.0,5.0,1.0,2.0,,,,34.0,17.0,6.7,4.0,0.0,0.0,0.00051344,0,,,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10388289,home,FC Augsburg,Arne Maier,,,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,False,25.0,14.0,3.0,1.0,6.0,8.0,10.0,20.0,5.0,,,90.0,42.0,7.2,15.0,0.0397,0.0,0.410932,1,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,
10388289,home,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,13,13,False,42.0,28.0,8.0,1.0,15.0,17.0,13.0,25.0,9.0,,,90.0,52.0,6.4,15.0,0.0,0.0,0.0228447,0,,,4.0,3.0,,,,3.0,1.0,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
10388289,home,FC Augsburg,Arne Engels,,,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,False,35.0,29.0,3.0,1.0,16.0,18.0,15.0,23.0,2.0,,,90.0,49.0,6.3,10.0,0.0,0.0,0.0442575,0,,6.0,6.0,2.0,,,,1.0,1.0,,1.0,3.0,1.0,,2.0,,,2.0,,,,2.0,,,1.0,,,,,,,,,
10388289,home,FC Augsburg,Ruben Vargas,,,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,18.0,11.0,1.0,,6.0,8.0,5.0,10.0,5.0,,,71.0,36.0,6.6,12.0,0.0213,0.0,0.00265417,1,,,3.0,6.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,
10388289,home,FC Augsburg,Dion Drena Beljo,,,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,False,7.0,3.0,,,1.0,1.0,2.0,7.0,2.0,,,45.0,17.0,7.3,9.0,0.5703,0.5274,0.0108818,1,,1.0,6.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,
