match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_penaltyMiss,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_penaltyWon,stat_goals,stat_errorLeadToAGoal,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist
10437997,home,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,home,FC Arouca,Benji Michel,,,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,home,FC Arouca,Pedro Moreira,,,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Marafona,,,marafona,Marafona,G,28,190,49,M,59715,EUR,547430400,G,28,28,False,24.0,16.0,15.0,7.0,14.0,15.0,2.0,9.0,,,,9.0,,2.0,4.0,,90.0,34.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,
10437997,away,Paços de Ferreira,Juan Delgado,,,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,37.0,29.0,6.0,4.0,19.0,20.0,11.0,19.0,2.0,11.0,,7.0,,,,,90.0,63.0,6.8,13.0,3,2.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,,,1.0,1.0,,,,,1.0,2.0,1.0,,5.0,,1.0,,2.0,,,,,,,,
10437997,away,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,37.0,30.0,3.0,1.0,25.0,30.0,5.0,7.0,1.0,2.0,5.0,4.0,,,,,90.0,50.0,6.9,7.0,1,,1.0,5.0,1.0,,,1.0,1.0,3.0,,,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Maracás,,,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,25,25,False,14.0,14.0,2.0,2.0,11.0,11.0,3.0,3.0,2.0,3.0,2.0,,,,,,45.0,18.0,6.4,,0,,,5.0,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Vitorino Antunes,,,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,36.0,24.0,10.0,4.0,13.0,18.0,11.0,23.0,1.0,3.0,4.0,9.0,,,,,90.0,72.0,6.5,20.0,0,5.0,1.0,4.0,1.0,,,1.0,1.0,1.0,,True,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,
10437997,away,Paços de Ferreira,Paulo Bernardo,,,paulo-bernardo,P. Bernardo,M,28,180,1002,M,983554,EUR,1011830400,M,55,55,False,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,,,20.0,3.0,6.6,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Rui Pires,,,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,41.0,34.0,5.0,3.0,23.0,25.0,11.0,16.0,1.0,3.0,3.0,6.0,,,,,66.0,47.0,6.6,8.0,0,,,4.0,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,2.0,,,1.0,,,,,,,,1.0,
10437997,away,Paços de Ferreira,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,False,33.0,25.0,3.0,,8.0,9.0,18.0,27.0,,2.0,1.0,2.0,,,,,90.0,49.0,7.0,12.0,2,3.0,,2.0,,1.0,1.0,,,,,,,,,,2.0,,1.0,,,2.0,1.0,,2.0,,,,,,,,,,
10437997,away,Paços de Ferreira,Nicolás Gaitán,,,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,F,10,10,False,19.0,11.0,4.0,2.0,1.0,2.0,13.0,24.0,,6.0,1.0,5.0,,,,,90.0,43.0,8.2,16.0,5,7.0,,5.0,3.0,3.0,3.0,1.0,1.0,,,,,2.0,1.0,,,,3.0,2.0,2.0,1.0,2.0,,2.0,,2.0,,1.0,,,,,,
10437997,away,Paços de Ferreira,Alexandre Guedes,,,alexandre-guedes,A. Guedes,F,11,185,80,M,299914,EUR,760924800,F,30,30,False,1.0,1.0,,,,,1.0,1.0,,,,,,,,,12.0,2.0,6.6,,0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Nigel Thomas,,,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,7,7,False,19.0,17.0,1.0,,7.0,7.0,11.0,18.0,1.0,1.0,,1.0,,,,,66.0,31.0,6.7,10.0,1,6.0,,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Fábio Gomes,,,fabio-gomes,Fábio Gomes,F,90,192,633,M,909487,EUR,864518400,F,11,11,True,11.0,4.0,,,1.0,3.0,3.0,8.0,6.0,6.0,1.0,1.0,,,,,78.0,17.0,7.2,8.0,1,,5.0,5.0,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,1.0
10437997,away,Paços de Ferreira,Luiz Carlos,,,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,True,27.0,25.0,2.0,2.0,12.0,13.0,13.0,14.0,1.0,8.0,1.0,7.0,,,,,70.0,42.0,6.4,5.0,1,,1.0,6.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,
10437997,away,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,True,16.0,14.0,2.0,1.0,10.0,11.0,4.0,5.0,1.0,3.0,2.0,1.0,,,,,45.0,23.0,6.6,2.0,0,,3.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Matchoi Djaló,,,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,16,16,True,4.0,4.0,,,,,4.0,6.0,,2.0,,,,,,,24.0,11.0,6.5,3.0,0,2.0,,3.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Hernani Infande,,,infande-hernani,H. Infande,F,,178,44,M,1088749,EUR,986256000,F,70,70,True,6.0,4.0,1.0,,,2.0,4.0,5.0,,4.0,,1.0,,,,,24.0,15.0,6.8,6.0,1,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,
10437997,away,Paços de Ferreira,Igor Vekić,,,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Jorge Silva,Jorge,Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Luís Bastos,Luís Bastos,,luis-bastos,L. Bastos,D,26,175,21,M,1133298,EUR,1000598400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437997,away,Paços de Ferreira,Uilton Silva,,,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
