match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_duelWon,stat_challengeLost,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_goals
14607840,home,KRC Genk,Jusef Erabi,,,jusef-erabi,J. Erabi,F,99,183,639,M,1106649,EUR,1055030400,F,99,99,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,,,,,,,,28.0,8.0,6.3,3.0,0.016909,,0,,-0.18,0.01,-0.01,,,,1.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14607840,home,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178,1171,M,1106546,EUR,1099612800,D,19,19,True,14.0,13.0,,,0.0,3.0,3.0,10.0,11.0,2.0,,,1.0,,,,,,,13.0,23.0,6.7,4.0,0.0174845,,0,,-0.05,0.04,0.13,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14607840,home,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186,281,M,1393681,EUR,1086566400,D,34,34,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,0.00339825,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,False,24.0,10.0,20.0,6.0,0.0,4.0,5.0,6.0,19.0,,,1.0,10.0,,1.0,3.0,1.0,,,90.0,36.0,8.0,14.0,0.0075842,0.6963,0,0.7446,0.19,0.0,0.32,0.53,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,2.0,
14607840,away,RC Sporting Charleroi,Lewin Blum,,,lewin-blum,L. Blum,D,27,181,164,M,966670,EUR,996192000,D,27,27,False,17.0,10.0,5.0,,1.0,4.0,6.0,6.0,11.0,6.0,,7.0,3.0,,,,,,,69.0,40.0,6.8,13.0,0.0705413,,0,,0.16,0.17,0.0,,,3.0,4.0,,,,2.0,4.0,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,
14607840,away,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1246,M,965265,EUR,947376000,D,4,4,False,28.0,23.0,7.0,3.0,0.0,14.0,16.0,9.0,12.0,3.0,,11.0,4.0,,,,,,,90.0,48.0,7.3,6.0,0.0070943,,0,,0.17,0.21,0.68,,,,2.0,,,,,,,2.0,3.0,,,,2.0,1.0,,3.0,,,True,,,,,,,,,
14607840,away,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,229,M,1407973,EUR,1049241600,D,95,95,False,20.0,17.0,3.0,,0.0,13.0,14.0,4.0,6.0,3.0,,9.0,2.0,,,,,,,90.0,37.0,7.2,4.0,0.00324771,,0,,0.1,0.06,0.62,,,,1.0,,,,,1.0,,2.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Jules Gaudin,,,jules-gaudin,J. Gaudin,D,23,180,64,M,1119498,EUR,957830400,D,23,23,False,27.0,22.0,9.0,7.0,0.0,10.0,13.0,12.0,14.0,1.0,1.0,6.0,6.0,,,,,,,69.0,45.0,7.7,7.0,0.105698,,0,,0.28,0.08,0.28,,,1.0,4.0,1.0,1.0,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,
14607840,away,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,False,39.0,32.0,9.0,5.0,0.0,17.0,20.0,15.0,19.0,4.0,3.0,2.0,5.0,,,,,,,90.0,59.0,7.8,11.0,0.0416349,,0,,0.24,0.23,0.51,,,,8.0,,2.0,1.0,2.0,1.0,,,1.0,,3.0,2.0,1.0,2.0,,2.0,,,,,,,,,,1.0,,
14607840,away,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,290,M,1097542,EUR,1048982400,M,5,5,False,28.0,22.0,2.0,1.0,0.0,13.0,17.0,9.0,11.0,6.0,,2.0,4.0,,,,,,,90.0,42.0,6.7,8.0,0.00817134,,0,,0.07,0.06,-0.18,,,,7.0,3.0,,2.0,,3.0,,,1.0,,4.0,4.0,3.0,,,1.0,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,False,9.0,5.0,,,0.0,1.0,2.0,4.0,7.0,5.0,,,4.0,,,,,,,69.0,21.0,6.2,11.0,0.0309819,,0,,-0.38,0.17,-0.08,,,,3.0,2.0,,5.0,1.0,,1.0,2.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,
14607840,away,RC Sporting Charleroi,Jakob Napoleon Romsaas,Jakob Napoleon Romsaas,,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187,202,M,1198306,EUR,1084665600,M,8,8,False,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,21.0,4.0,6.5,2.0,0.0008507,,0,,0.02,-0.1,-0.01,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,10,10,False,12.0,10.0,3.0,2.0,0.0,3.0,4.0,7.0,8.0,2.0,2.0,,2.0,,,,,,,44.0,20.0,6.9,4.0,0.0211711,,2,,-0.16,0.35,0.15,,,,3.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,2.0,,0.1144,-0.43,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,21,21,False,28.0,18.0,1.0,1.0,0.0,7.0,9.0,11.0,19.0,7.0,1.0,3.0,4.0,,,,,,,90.0,44.0,8.2,14.0,0.047968,,4,,-0.06,0.41,0.15,,,,9.0,1.0,1.0,2.0,,,2.0,4.0,,,1.0,1.0,7.0,2.0,,1.0,0.6744,0.48,,2.0,2.0,,0.8707,,1.0,,,1.0
14607840,away,RC Sporting Charleroi,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,14,14,True,20.0,15.0,1.0,,0.0,9.0,9.0,6.0,11.0,6.0,,1.0,2.0,,,,,,,69.0,34.0,6.1,10.0,0.0197462,,3,,-0.07,0.28,-0.02,,,3.0,2.0,1.0,,,1.0,,,3.0,,,1.0,1.0,,2.0,1.0,,0.2438,-0.59,,2.0,,,,1.0,,,,
14607840,away,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,True,6.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,,3.0,1.0,,,,,,,46.0,16.0,6.7,7.0,0.0240061,,0,,0.08,-0.19,0.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,
14607840,away,RC Sporting Charleroi,Kevin Van Den Kerkhof,,,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2107,M,1130602,EUR,826675200,D,3,3,True,3.0,1.0,2.0,,0.0,,1.0,1.0,2.0,1.0,,4.0,2.0,,,,,,,21.0,10.0,6.8,3.0,0.0102671,,0,,0.0,0.02,0.25,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Mehdi Boukamir,Mehdi Boukamir,,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,1131463,EUR,1075075200,D,32,32,True,6.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,4.0,,,5.0,1.0,,,,,,,21.0,13.0,6.9,4.0,0.00013564,,0,,-0.09,0.03,0.24,,,,4.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Filip Szymczak,,,szymczak-filip,F. Szymczak,F,9,187,570,M,1012192,EUR,1020643200,F,9,9,True,9.0,5.0,1.0,1.0,0.0,4.0,6.0,1.0,3.0,1.0,,,4.0,,,,,,,21.0,17.0,6.8,6.0,0.00044563,,0,,-0.05,0.2,0.22,,,,2.0,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186,1004,M,1131009,EUR,1015459200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Amine Boukamir,Amine Boukamir,,amine-boukamir,A. Boukamir,M,56,172,456,M,1469056,EUR,1161475200,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607840,away,RC Sporting Charleroi,Raymond Asante,,,raymond-asante,R. Asante,F,20,186,138,M,1414276,EUR,1085616000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
