match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,captain,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside
11406722,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,F,15,15,False,17.0,15.0,1.0,0.0,6.0,6.0,12.0,6.0,,,88.0,29.0,6.9,6.0,0.0219251,2,,KenanYıldız,,9.0,5.0,5.0,,,,,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,,3.0,0.1639,0.0521,Kenan Yıldız,,1.0,,1.0,,,,2.0,1.0,1.0,,
11406722,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,20.0,13.0,9.0,0.0,13.0,19.0,1.0,4.0,2.0,3.0,45.0,24.0,7.1,7.0,6.003e-05,0,0.5322,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,True,6.0,3.0,,0.0,2.0,4.0,3.0,1.0,,,17.0,9.0,6.4,6.0,0.00075329,0,,DV9,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
11406722,home,Juventus,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,33,33,True,13.0,12.0,1.0,0.0,9.0,9.0,4.0,1.0,,,16.0,17.0,6.8,1.0,0.0016693,0,,,1.0,3.0,1.0,2.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,
11406722,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,41,41,True,3.0,3.0,,0.0,2.0,2.0,2.0,2.0,,,11.0,8.0,6.6,1.0,0.0630722,0,,,,2.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,
11406722,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,20,20,True,2.0,2.0,,0.0,1.0,1.0,1.0,,,,10.0,5.0,6.2,2.0,0.00148349,0,,,,1.0,2.0,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11406722,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,1,1,True,,,,,,,,,,,,,,,,0,,wojciech.szczesny1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,885197,EUR,858643200,D,3,3,True,,,,,,,,,,,,,,,,0,,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,True,,,,,,,,,,,,,,,,0,,FedericoGatti,,,,,,,,,,,,,,,,,,,,,,Federico Gatti,,,,,,,,,,,,
11406722,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,True,,,,,,,,,,,,,,,,0,,locamanuel73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,11,11,True,,,,,,,,,,,,,,,,0,,filipkostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,16,16,True,,,,,,,,,,,,,,,,0,,west.mckennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,18,18,True,,,,,,,,,,,,,,,,0,,moise_kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,991416,EUR,1017792000,G,23,23,False,30.0,27.0,9.0,0.0,23.0,25.0,5.0,6.0,2.0,2.0,90.0,34.0,6.8,3.0,0.00174785,0,-0.9518,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,165583,EUR,699494400,D,4,4,False,65.0,57.0,6.0,0.0,29.0,31.0,34.0,5.0,,,90.0,79.0,7.1,8.0,0.0164976,1,,,3.0,28.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,,,,,0.0752,,,,,,,,,,,,,1.0,
11406722,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,22,22,False,58.0,54.0,6.0,0.0,28.0,30.0,28.0,5.0,,,90.0,67.0,6.8,5.0,0.018785,0,,,4.0,26.0,4.0,4.0,,1.0,1.0,2.0,1.0,,1.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,False,57.0,53.0,3.0,0.0,21.0,23.0,35.0,5.0,,,90.0,67.0,6.9,5.0,0.0144762,1,,,1.0,32.0,3.0,5.0,1.0,,,,4.0,3.0,,1.0,1.0,,,1.0,1.0,,,0.0186,0.0563,,,1.0,,,,,,,1.0,,,
11406722,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,M,19,19,False,26.0,23.0,1.0,0.0,10.0,10.0,18.0,3.0,,,65.0,40.0,7.0,5.0,0.012747,2,,,1.0,14.0,1.0,3.0,1.0,1.0,,,2.0,2.0,,,,,,1.0,1.0,,1.0,0.0881,0.0335,,,2.0,,,1.0,,,,1.0,,1.0,
11406722,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183,659,M,350210,EUR,861580800,M,32,32,False,72.0,65.0,2.0,0.0,16.0,17.0,55.0,6.0,,,90.0,86.0,7.0,11.0,0.0409007,1,,,1.0,49.0,3.0,4.0,,,,,1.0,1.0,3.0,1.0,2.0,,True,,,,2.0,0.0322,,,,,1.0,,,,,,,,1.0,
11406722,away,Monza,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,6,6,False,31.0,30.0,2.0,0.0,14.0,15.0,17.0,2.0,,,45.0,38.0,6.6,3.0,0.0318122,0,,,2.0,16.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
11406722,away,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,287,M,807291,EUR,885427200,M,13,13,False,34.0,31.0,5.0,0.0,9.0,10.0,27.0,1.0,,,74.0,46.0,6.8,8.0,0.136357,0,,,4.0,23.0,2.0,2.0,,,,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,3.0,,,1.0,,,1.0,,,,
11406722,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186,944,M,928122,EUR,926380800,F,28,28,False,14.0,12.0,1.0,0.0,3.0,3.0,12.0,1.0,,,45.0,26.0,6.9,6.0,0.0825217,2,,,1.0,10.0,3.0,2.0,,,,,,,2.0,,1.0,,,,,,2.0,0.0814,,,,1.0,2.0,,1.0,,,2.0,,,2.0,
11406722,away,Monza,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,F,21,21,False,31.0,25.0,1.0,0.0,4.0,5.0,26.0,7.0,,,81.0,48.0,7.0,9.0,0.04913,2,,valencarboni,1.0,21.0,5.0,6.0,2.0,,,2.0,4.0,3.0,1.0,1.0,,,,2.0,,,1.0,0.0637,,,,,1.0,,,,,,1.0,,2.0,1.0
11406722,away,Monza,Dany Mota,dany-mota,D. Mota,F,47,180,827,M,838907,EUR,894067200,F,47,47,False,32.0,26.0,1.0,0.0,8.0,10.0,29.0,3.0,,,90.0,51.0,7.3,16.0,0.259448,0,,,,21.0,3.0,6.0,,,,,1.0,1.0,2.0,,,2.0,,4.0,,,3.0,,,,,7.0,,,3.0,1.0,,4.0,1.0,,,
11406722,away,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,True,26.0,24.0,1.0,0.0,7.0,7.0,19.0,4.0,,,45.0,35.0,7.0,6.0,0.0351588,1,,,1.0,17.0,3.0,3.0,,,,,1.0,1.0,,,,,,2.0,1.0,,1.0,0.0518,0.028,,,,3.0,,,,,,2.0,,,
11406722,away,Monza,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,11,11,True,9.0,5.0,,0.0,,,9.0,,,,45.0,15.0,6.6,4.0,0.00834439,1,,,,5.0,,6.0,,1.0,,,,,2.0,,,4.0,,,1.0,,,0.1783,0.4707,,,,,,,,,1.0,,1.0,,
11406722,away,Monza,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,20,20,True,9.0,6.0,,0.0,3.0,3.0,9.0,,,,25.0,17.0,6.1,7.0,0.00555163,0,,,,4.0,3.0,,,1.0,,,,,,3.0,,,,,,,1.0,,,,,3.0,,,1.0,,,,,,,
11406722,away,Monza,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,377302,EUR,823478400,D,77,77,True,10.0,9.0,,0.0,2.0,2.0,12.0,,,,16.0,18.0,6.7,4.0,0.220688,1,,,,8.0,,,,,,,,,,,,,,,,,,0.0277,,,,4.0,,1.0,1.0,,,,,,,
11406722,away,Monza,Andrea Ferraris,ferraris-andrea,A. Ferraris,F,21,173,117,M,1100840,EUR,1045872000,F,61,61,True,3.0,3.0,,0.0,,,3.0,,,,9.0,5.0,6.7,,0.00801116,0,,,,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,Andrea,Ferraris,,,,,,,,,,,
11406722,away,Monza,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,16,16,True,,,,,,,,,,,,,,,,0,,L'UomoTigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Andrea Mazza,andrea-mazza,A. Mazza,G,22,190,80,M,1109940,EUR,1072915200,G,62,62,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Andrea Mazza,,,,,,,,,,,,
11406722,away,Monza,Stefano Gori,stefano-gori,S. Gori,G,66,185,240,M,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185,201,M,970978,EUR,981244800,D,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,2,178,48,M,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406722,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Samuele Vignato,,,,,,,,,,,,
11406722,away,Monza,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
