match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_totalClearance,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_totalContest,stat_wonContest,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork
14109609,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,44.0,38.0,15.0,9.0,0.0,34.0,37.0,4.0,7.0,1.0,4.0,1.0,1.0,1.0,90.0,47.0,6.8,6.0,0.0138114,0,-0.1456,0.16,0.02,0.23,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109609,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,182,M,155998,EUR,766368000,D,2,2,False,19.0,14.0,7.0,4.0,0.0,4.0,5.0,10.0,14.0,2.0,5.0,1.0,,,67.0,34.0,6.9,8.0,0.0628195,1,,0.31,0.16,0.18,,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,0.018,1.0,-0.1,,,,,,,,,,,,,,,,,,
14109609,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,48.0,45.0,7.0,5.0,0.0,31.0,32.0,14.0,16.0,3.0,2.0,,,,90.0,52.0,6.7,3.0,0.00989989,0,,0.22,0.07,-0.19,,,,,4.0,,,,,2.0,3.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
14109609,home,Kasımpaşa,Attila Szalai,attila-szalai,A. Szalai,D,41,192.0,2460,M,823092,EUR,885254400,D,41,41,False,53.0,47.0,10.0,6.0,0.0,37.0,41.0,10.0,12.0,7.0,1.0,6.0,,,90.0,71.0,7.5,8.0,0.0214089,0,,0.32,0.1,0.3,,,,,3.0,,,1.0,2.0,1.0,2.0,,,,,1.0,4.0,,,1.0,2.0,,,,,,,,,,,
14109609,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,D,12,12,False,26.0,21.0,6.0,4.0,0.0,12.0,13.0,9.0,13.0,3.0,2.0,1.0,,,90.0,50.0,6.7,8.0,0.0297472,1,,0.16,-0.02,0.16,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,,0.0239,,-0.29,1.0,,4.0,,,1.0,,,,,,,,,,,,
14109609,home,Kasımpaşa,Andri Baldursson,andri-baldursson,A. Baldursson,M,16,187.0,235,M,932856,EUR,1010620800,M,16,16,False,21.0,17.0,4.0,3.0,0.0,4.0,4.0,13.0,17.0,5.0,4.0,4.0,,,87.0,37.0,7.3,6.0,0.0248934,0,,0.32,0.07,0.18,,,,1.0,4.0,1.0,,3.0,,1.0,1.0,,,,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,
14109609,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,381,M,822228,EUR,694137600,M,7,7,False,17.0,11.0,1.0,,0.0,2.0,3.0,9.0,14.0,6.0,3.0,2.0,,,90.0,28.0,6.4,10.0,0.00512305,0,,-0.22,0.18,-0.07,,,,1.0,6.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,1.0,3.0,1.0,2.0,,,,,,,,
14109609,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1214,M,254979,EUR,761529600,M,10,10,False,25.0,16.0,4.0,2.0,0.0,5.0,7.0,11.0,18.0,4.0,2.0,4.0,,,90.0,46.0,6.6,18.0,0.102231,1,,0.2,-0.26,-0.25,,8.0,2.0,,5.0,,1.0,,,,2.0,0.0281,4.0,-0.03,,2.0,,,,,2.0,1.0,,,True,,,,,,,
14109609,home,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,False,15.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,10.0,1.0,2.0,1.0,,,73.0,20.0,6.5,5.0,0.00250399,1,,-0.05,0.02,0.0,,1.0,,1.0,2.0,,,,2.0,,1.0,0.0062,,0.0,,,,,,,1.0,,,,,1.0,,,,,,
14109609,home,Kasımpaşa,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,M,11,11,False,12.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,9.0,3.0,3.0,1.0,,,73.0,25.0,6.5,11.0,0.00758076,4,,0.03,0.3,-0.05,,2.0,,,6.0,1.0,3.0,,1.0,,2.0,0.1261,,-0.51,1.0,1.0,,,,,1.0,3.0,1.0,,,1.0,,,,,,
14109609,home,Kasımpaşa,Pape Habib Gueye,pape-habib-gueye,P. H. Gueye,F,77,188.0,365,M,880778,EUR,937785600,F,77,77,False,11.0,6.0,1.0,,0.0,4.0,4.0,2.0,7.0,5.0,1.0,1.0,,,90.0,26.0,6.2,14.0,0.0027971,0,,-0.1,0.02,-0.03,,1.0,,1.0,10.0,2.0,,1.0,5.0,,7.0,,,,4.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
14109609,home,Kasımpaşa,Cem Üstündag,cem-ustundag,C. Üstündag,M,6,,49,M,1387006,EUR,979948800,M,6,6,True,10.0,6.0,,,0.0,5.0,6.0,1.0,4.0,3.0,3.0,1.0,,,23.0,19.0,6.7,7.0,0.00097778,0,,0.01,0.02,0.25,,1.0,,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
14109609,home,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,1134704,EUR,1067040000,M,5,5,True,4.0,1.0,,,0.0,1.0,2.0,,2.0,3.0,1.0,2.0,,,17.0,10.0,6.5,5.0,2.134e-05,0,,-0.12,0.05,-0.09,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
14109609,home,Kasımpaşa,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182.0,286,M,1000187,EUR,1049068800,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,,,,17.0,5.0,6.3,3.0,9.46e-06,0,,0.0,-0.12,0.13,,,,2.0,5.0,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,
14109609,home,Kasımpaşa,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,17,17,True,4.0,1.0,,,0.0,,,1.0,4.0,1.0,1.0,,,,10.0,4.0,6.5,3.0,0.00027034,0,,-0.21,0.15,-0.01,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14109609,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
