match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_aerialLost,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_punches,player_sofascoreId,stat_goalAssist,stat_goals
10913360,home,Abha,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180,85,M,952442,EUR,788918400,F,9,9,False,12.0,11.0,1.0,1.0,1.0,1.0,10.0,11.0,,1.0,,,,,,90.0,28.0,6.0,7.0,,4,,,8.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,,4.0,1.0,2.0,3.0,,1.0,,,,1.0,,,,,
10913360,home,Abha,Tayeb Meziani,,,tayeb-meziani,T. Meziani,F,,175,395,M,896711,EUR,825379200,F,17,17,True,11.0,9.0,,,1.0,1.0,8.0,10.0,,,,,,,,27.0,16.0,6.6,5.0,2.0,0,,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,
10913360,home,Abha,Saeed Al Hamsal,,,saeed-al-hamsal,S. A. Hamsal,D,39,176,21,M,818563,EUR,829785600,D,39,39,True,8.0,7.0,2.0,2.0,4.0,4.0,3.0,4.0,,3.0,,,,,,9.0,11.0,6.5,1.0,,0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10913360,home,Abha,Mansour Jawhar,,,mansour-jawhar,M. Jawhar,G,1,180,2,M,793872,EUR,795571200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,home,Abha,Sari Amro,,,sari-amro,S. Amro,D,,178,2,,817952,EUR,627091200,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,home,Abha,Mutair Al Zahrani,Mutair Al Zahrani,,mutair-al-zahrani,M. A. Zahrani,M,15,174,8,M,1063645,EUR,782784000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,home,Abha,Mohammed Said Al-Qahtani,,,mohammed-said-al-qahtani,M. S. Al-Qahtani,M,,176,8,M,1177090,EUR,1016323200,M,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,home,Abha,Abdulrahman Al-Alawi,Abdulrahman,Al-Alawi,abdulrahman-al-alawi,A. A. Alawi,M,25,169,1,M,1479152,EUR,1033171200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,home,Abha,Waleed Mohammed Asiri,Waleed Mohammed Asiri,,waleed-mohammed-asiri,W. M. Asiri,M,25,166,6,M,1493927,EUR,1051574400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,home,Abha,Felipe Caicedo,,,felipe-caicedo,F. Caicedo,F,,185,1058,M,18841,EUR,589420800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,791416,EUR,687052800,G,21,21,False,28.0,19.0,17.0,8.0,18.0,21.0,1.0,7.0,1.0,12.0,,1.0,2.0,,,90.0,39.0,7.6,9.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10913360,away,Al-Hilal,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,966849,EUR,932256000,D,66,66,False,39.0,34.0,2.0,2.0,15.0,16.0,19.0,25.0,,5.0,,,,,,90.0,57.0,8.3,10.0,4.0,0,2.0,1.0,1.0,5.0,1.0,1.0,,,1.0,,,,,3.0,3.0,1.0,,,,1.0,,,,,,s.abdulhamed66,2.0,
10913360,away,Al-Hilal,Mohammed Jahfali,,,mohammed-jahfali,M. Jahfali,D,70,185,103,M,791561,EUR,656726400,D,70,70,False,45.0,37.0,8.0,4.0,26.0,31.0,11.0,14.0,6.0,5.0,,,,,,90.0,55.0,7.1,9.0,,0,,2.0,1.0,5.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,1138857,EUR,627609600,D,5,5,False,36.0,31.0,3.0,,24.0,28.0,7.0,8.0,3.0,5.0,,,,,,90.0,49.0,7.4,5.0,,0,,,2.0,2.0,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,
10913360,away,Al-Hilal,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,12,171,762,M,160923,EUR,706752000,D,12,12,False,16.0,11.0,1.0,,6.0,9.0,5.0,9.0,3.0,,,,,,,86.0,38.0,6.4,11.0,,1,2.0,1.0,4.0,3.0,,,2.0,1.0,,4.0,,1.0,,,,2.0,,1.0,,,True,,1.0,,,,,
10913360,away,Al-Hilal,Gustavo Cuéllar,,,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,74.0,71.0,5.0,4.0,38.0,40.0,33.0,34.0,1.0,5.0,,,,,,90.0,84.0,7.5,4.0,1.0,0,,,3.0,4.0,,3.0,4.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175,850,M,1106234,EUR,1056067200,M,43,43,False,56.0,51.0,7.0,5.0,15.0,15.0,36.0,43.0,1.0,4.0,,,,,,90.0,66.0,7.5,9.0,2.0,1,2.0,,4.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,
10913360,away,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,1134261,EUR,1027382400,M,56,56,False,25.0,20.0,,,4.0,4.0,16.0,23.0,,4.0,,,,,,81.0,38.0,8.0,8.0,,4,2.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,3.0,,,,,,1.0
10913360,away,Al-Hilal,André Carrillo,,,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,False,35.0,31.0,7.0,7.0,13.0,14.0,18.0,21.0,1.0,1.0,,,,,,71.0,45.0,6.9,7.0,1.0,1,,,6.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,18andrecarrillo,,
10913360,away,Al-Hilal,Luciano Vietto,,,luciano-vietto,L. Vietto,F,19,173,1084,M,249407,EUR,755049600,M,10,10,False,35.0,29.0,3.0,1.0,10.0,12.0,20.0,24.0,,9.0,,,,,,85.0,47.0,7.0,7.0,2.0,3,1.0,,4.0,5.0,1.0,1.0,1.0,,2.0,3.0,,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,,,,,
10913360,away,Al-Hilal,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183,2180,M,29774,EUR,613958400,F,9,9,False,9.0,5.0,1.0,,3.0,3.0,2.0,6.0,1.0,3.0,,,,,,90.0,15.0,7.7,5.0,2.0,3,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,4.0,,,,2.0,1.0,1.0,,,,1.0
10913360,away,Al-Hilal,Abdullah Otayf,,,abdullah-otayf,A. Otayf,M,14,176,163,M,160925,EUR,712800000,M,8,8,True,15.0,15.0,2.0,2.0,8.0,8.0,7.0,7.0,,1.0,,,,,,19.0,15.0,6.5,,,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Moussa Marega,,,moussa-marega,M. Marega,F,7,183,1093,M,298300,EUR,671587200,F,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,9.0,4.0,6.7,,1.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,F,14,14,True,4.0,2.0,,,1.0,1.0,1.0,4.0,,1.0,,,,,,9.0,7.0,7.3,4.0,,1,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0
10913360,away,Al-Hilal,Muath Faqeehi,Muath Muath,,muath-faqeehi,M. Faqeehi,D,42,188,464,M,1457521,EUR,1022716800,D,42,42,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,,,9.0,2.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Habib Al-Wutaian,,,habib-al-wutaian,H. Al-Wutaian,G,31,183,101,M,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Mohammed Alkhaibari,Mohammed Alkhaibari,,mohammed-alkhaibari,M. Alkhaibari,D,23,184,21,M,1048753,EUR,1019088000,D,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Nasser Hadhood,Nasser Maje Hadhood,,nasser-hadhood,N. Hadhood,M,55,170,12,M,1385927,EUR,1022803200,M,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Suhayb Al-Zaid,Suhayb,Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175,122,M,1652171,EUR,1092268800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913360,away,Al-Hilal,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
