match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goals,stat_lastManTackle,player_sofascoreId,stat_goalAssist
10388451,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,27.0,18.0,,,4.0,4.0,15.0,25.0,2.0,2.0,1.0,,,,90.0,40.0,6.3,17.0,0.0288,0.0,0.201515,1,,,,2.0,10.0,1.0,2.0,,,,,,,2.0,4.0,1.0,,3.0,,3.0,,,,1.0,,,,1.0,,,,,,,
10388451,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,7.0,6.0,1.0,,3.0,3.0,3.0,6.0,,,2.0,,,,19.0,12.0,6.4,4.0,0.0,0.0,0.0110544,0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,True,2.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,19.0,4.0,6.7,,0.0,0.0,0.0253611,0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185,220,M,914276,EUR,910396800,F,37,37,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,1.0,,,,12.0,8.0,6.7,3.0,0.044,0.0115,0.00096239,2,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,499,M,787540,EUR,840499200,M,10,10,True,13.0,11.0,1.0,,5.0,5.0,6.0,8.0,,,,,,,12.0,18.0,6.1,6.0,0.0,0.0,0.00814822,0,,,,,3.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,4.0,2.0,,,,,2.0,4.0,1.0,3.0,,,,,9.0,6.0,6.9,2.0,0.0,0.0,0.00925623,0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388451,home,1. FSV Mainz 05,Niklas Tauer,niklas-tauer,N. Tauer,M,20,183,49,M,1065453,EUR,982368000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Niklas Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,40.0,27.0,30.0,19.0,18.0,22.0,9.0,18.0,1.0,1.0,12.0,1.0,,,90.0,53.0,7.8,13.0,0.0,0.0,0.00147858,0,0.237,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,,,
10388451,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,20,20,False,50.0,39.0,9.0,4.0,22.0,28.0,17.0,22.0,1.0,3.0,9.0,,,,90.0,73.0,7.1,15.0,0.1085,0.7257,0.0449307,2,,,,,8.0,1.0,1.0,,,3.0,,2.0,1.0,,2.0,2.0,,1.0,,2.0,,1.0,,,,,,1.0,,,,1.0,,,
10388451,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,34.0,25.0,5.0,1.0,20.0,26.0,5.0,8.0,5.0,6.0,6.0,,,,90.0,43.0,7.1,9.0,0.0,0.0,0.00160742,0,,,,,4.0,,,,,6.0,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,
10388451,away,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,998247,EUR,987638400,D,5,5,False,40.0,33.0,8.0,3.0,28.0,31.0,5.0,9.0,1.0,5.0,7.0,,,,90.0,56.0,7.3,7.0,0.0,0.0,0.00587087,0,,,,,,,,,,8.0,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,mickyvdven,
10388451,away,VfL Wolfsburg,Paulo Otávio,paulo-otavio,P. Otávio,D,6,173,323,M,552180,EUR,785548800,D,6,6,False,35.0,21.0,5.0,1.0,13.0,18.0,8.0,19.0,,4.0,6.0,,,,88.0,71.0,6.9,26.0,0.0206,0.0,0.0114335,1,,,,2.0,3.0,,3.0,1.0,1.0,8.0,1.0,2.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,16.0,9.0,3.0,,5.0,7.0,4.0,10.0,,4.0,6.0,,,,76.0,37.0,6.9,16.0,0.0869,0.4717,0.00154254,2,,,,1.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,5.0,2.0,1.0,,1.0,,,,,,,,,,1.0,,,
10388451,away,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,22,22,False,27.0,19.0,3.0,1.0,9.0,13.0,10.0,14.0,4.0,9.0,6.0,,,,65.0,42.0,7.7,12.0,0.1285,0.0,0.0763049,1,,,,,6.0,,2.0,1.0,1.0,3.0,1.0,3.0,,3.0,4.0,,1.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0
10388451,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,37.0,29.0,7.0,4.0,20.0,25.0,10.0,15.0,1.0,8.0,10.0,,,,90.0,54.0,8.1,11.0,0.0239,0.039,0.0228116,1,,,,3.0,2.0,,,,,2.0,,3.0,2.0,1.0,2.0,,1.0,1.0,4.0,,True,1.0,,1.0,,,,,,,,1.0,,,
10388451,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,29.0,19.0,3.0,1.0,8.0,9.0,11.0,20.0,1.0,2.0,3.0,,,,90.0,34.0,6.9,10.0,0.0,0.0,0.34133,0,,,,,4.0,,,,,1.0,1.0,1.0,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,14.0,11.0,1.0,1.0,3.0,3.0,9.0,13.0,1.0,4.0,,,,,88.0,26.0,7.1,8.0,0.0719,0.0,0.115348,1,,,,2.0,5.0,1.0,3.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,jakub.kaminskii,1.0
10388451,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,False,13.0,8.0,1.0,1.0,4.0,4.0,4.0,9.0,2.0,6.0,1.0,,,,65.0,30.0,6.7,14.0,0.1232,0.0,0.0463247,2,,,,,5.0,2.0,2.0,,2.0,,,2.0,1.0,1.0,1.0,,,4.0,2.0,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,6.0,4.0,1.0,,2.0,3.0,2.0,3.0,,1.0,1.0,,,,25.0,7.0,6.6,2.0,0.0,0.0,0.00420424,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,11.0,5.0,,,2.0,3.0,3.0,8.0,3.0,6.0,1.0,,,,25.0,19.0,6.6,10.0,0.0,0.0,0.00182919,0,,,,,4.0,1.0,2.0,1.0,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,2.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,,14.0,6.0,6.6,1.0,0.0,0.0,0.00117108,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,15,15,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,2.0,6.0,,5.0,0.0,0.0,0.00097727,0,,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,True,1.0,1.0,,,,,2.0,2.0,,,1.0,,,,2.0,5.0,,1.0,0.0,0.0,0.00584656,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,OMarmoush,
10388451,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388451,away,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
