match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_wasFouled,stat_penaltyMiss,stat_totalCross,stat_wonContest,stat_fouls,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_blockedScoringAttempt,player_sofascoreId
12451034,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,True,3.0,1.0,1.0,,0.0,1.0,2.0,,1.0,1.0,1.0,,,,21.0,9.0,6.7,3.0,9.4e-07,0,,2.0,2.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191.0,426,M,936848,EUR,935712000,F,9,9,True,12.0,9.0,,,0.0,1.0,2.0,8.0,10.0,1.0,1.0,1.0,,,15.0,14.0,6.7,4.0,0.251594,0,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,
12451034,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,17,17,True,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,,,4.0,,,14.0,14.0,6.8,3.0,0.00284416,1,,,,,,1.0,,1.0,,,,,1.0,0.1099,0.3073,,,,,,,,,,,,,,,,,,,,,,
12451034,home,Auxerre,Ado Onaiwu,,,ado-onaiwu,A. Onaiwu,M,45,180.0,644,M,489180,EUR,815788800,F,45,45,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,14.0,6.0,6.4,4.0,3.422e-05,0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12451034,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,home,Auxerre,Théo Pellenard,,,theo-pellenard,T. Pellenard,D,12,182.0,30,M,369546,EUR,762739200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,home,Auxerre,Ange-Loïc N'gatta,,,ngatta-ange-loic,A. N'gatta,D,22,175.0,92,M,1511908,EUR,1071100800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,home,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,home,Auxerre,Aristide Zossou,Aristide,Zossou,aristide-zossou,A. Zossou,F,77,178.0,182,M,1936455,EUR,1118707200,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,away,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,17.0,15.0,4.0,2.0,0.0,14.0,15.0,1.0,2.0,,,11.0,,6.0,90.0,34.0,8.1,2.0,0.00061747,0,1.2547,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,,,
12451034,away,Stade de Reims,Aurélio Buta,,,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,False,35.0,33.0,4.0,3.0,0.0,17.0,18.0,16.0,17.0,,3.0,3.0,,,60.0,48.0,6.2,2.0,0.0906206,0,,,4.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,1.0,3.0,1.0,,,,,,1.0,,,,,,1.0,,
12451034,away,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,56.0,49.0,3.0,,0.0,31.0,35.0,18.0,21.0,2.0,5.0,,,,60.0,64.0,6.7,7.0,0.00729731,2,,1.0,2.0,,,1.0,,1.0,,,3.0,2.0,,0.1226,0.0457,,,,,,,1.0,,,,,,,,,,,,,,1.0,
12451034,away,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192.0,3192,M,1013842,EUR,866505600,D,5,5,False,100.0,91.0,12.0,6.0,0.0,45.0,45.0,46.0,55.0,2.0,2.0,8.0,,,90.0,105.0,6.8,10.0,0.0412427,0,,3.0,4.0,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
12451034,away,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,50.0,43.0,2.0,1.0,0.0,19.0,23.0,27.0,32.0,4.0,7.0,3.0,,,90.0,77.0,7.1,11.0,0.107184,1,,2.0,3.0,,,,,3.0,,,2.0,2.0,,0.0203,,,,1.0,,5.0,,,2.0,1.0,3.0,,,,,,,,,,,1.0,
12451034,away,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187.0,1937,M,894733,EUR,835401600,M,15,15,False,14.0,11.0,2.0,1.0,0.0,6.0,8.0,5.0,6.0,2.0,8.0,2.0,,,90.0,31.0,7.0,5.0,0.0660393,2,,1.0,3.0,1.0,,,,2.0,,1.0,4.0,1.0,1.0,0.1085,,,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,
12451034,away,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,35.0,30.0,1.0,,0.0,17.0,19.0,13.0,16.0,2.0,4.0,2.0,,,84.0,41.0,6.4,8.0,0.00524202,0,,,2.0,,2.0,,,,,1.0,,,2.0,,,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,
12451034,away,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,7,7,False,34.0,26.0,3.0,2.0,1.0,8.0,9.0,20.0,40.0,1.0,6.0,5.0,,,90.0,67.0,7.1,29.0,0.445809,0,,1.0,7.0,2.0,6.0,,,,,,1.0,1.0,3.0,,,,,,,15.0,4.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,ItouJky
12451034,away,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176.0,885,M,829643,EUR,749347200,M,10,10,False,42.0,30.0,3.0,1.0,0.0,14.0,14.0,18.0,35.0,,1.0,2.0,,,60.0,59.0,6.5,21.0,0.227919,0,,1.0,4.0,1.0,1.0,,,1.0,,1.0,,,2.0,,,True,,,,7.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
12451034,away,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,M,17,17,False,10.0,8.0,,,0.0,3.0,4.0,5.0,8.0,,3.0,6.0,,,90.0,32.0,7.1,9.0,0.00286741,5,,,5.0,,4.0,1.0,1.0,1.0,,,,,1.0,0.5233,0.1963,,,,,2.0,3.0,1.0,,3.0,,,1.0,,,,,,,,,3.0,
12451034,away,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192.0,769,M,1175856,EUR,963878400,F,11,11,False,10.0,7.0,,,0.0,4.0,5.0,3.0,6.0,1.0,2.0,2.0,,,74.0,25.0,6.4,13.0,0.0031129,2,,,6.0,,5.0,1.0,,,,,,,4.0,0.0803,0.0886,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
12451034,away,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,True,34.0,32.0,3.0,2.0,0.0,14.0,14.0,18.0,21.0,,1.0,1.0,,,30.0,45.0,7.0,5.0,0.0119264,0,,2.0,3.0,,,,,2.0,,3.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12451034,away,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,True,11.0,6.0,,,0.0,3.0,5.0,3.0,8.0,,4.0,2.0,,,30.0,24.0,6.9,9.0,0.0719414,0,,1.0,4.0,,1.0,,,2.0,,,3.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12451034,away,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,1495876,EUR,1127347200,F,67,67,True,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,,5.0,1.0,,,30.0,25.0,6.9,7.0,0.0228331,1,,,1.0,,3.0,,,,,,1.0,1.0,3.0,0.0361,,,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,
12451034,away,Stade de Reims,Niama Pape Sissoko,Niama,Pape Sissoko,niama-pape-sissoko,N. P. Sissoko,F,9,,133,M,1901842,EUR,1134691200,F,74,74,True,4.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,16.0,8.0,6.7,4.0,3.423e-05,2,,2.0,3.0,,,,,,,,,,,0.1885,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,
12451034,away,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,True,13.0,13.0,,,0.0,2.0,2.0,11.0,11.0,,2.0,,,,14.0,16.0,6.9,1.0,0.0106256,0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12451034,away,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193.0,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,away,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182.0,171,M,943926,EUR,939859200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,away,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182.0,215,M,844744,EUR,897004800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451034,away,Stade de Reims,Gabriel Moscardo,,,gabriel-moscardo,G. Moscardo,M,17,185.0,5068,M,1485309,EUR,1127865600,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo
