match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wonTackle,stat_expectedGoalsOnTarget,stat_dispossessed,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalOffside,stat_goals
14053835,home,Go Ahead Eagles,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187.0,69,M,360006,EUR,829785600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,home,Go Ahead Eagles,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,393,M,973716,EUR,968284800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184.0,64,M,916942,EUR,992822400,G,20,20,False,35.0,20.0,25.0,12.0,0.0,14.0,17.0,6.0,18.0,1.0,1.0,11.0,1.0,8.0,10.0,1.0,90.0,52.0,8.9,15.0,0.00689606,59.578805539085,8.0,26.322825871141,1.1009,0,1.2714,0.18,0.01,-0.02,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Neville Nwankwo,neville-nwankwo,N. Nwankwo,D,14,189.0,50,M,1418395,EUR,1034035200,D,14,14,False,26.0,20.0,4.0,1.0,0.0,13.0,16.0,7.0,10.0,4.0,7.0,6.0,,,,,90.0,45.0,6.4,9.0,0.00415643,68.641810158689,8.0,-3.0189129302536,,0,,0.11,0.0,-0.1,,Neville Nwankwo,,,,5.0,2.0,7.0,1.0,,,1.0,2.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,
14053835,away,SC Telstar,Guus Offerhaus,guus-offerhaus,G. Offerhaus,M,4,185.0,46,M,1047396,EUR,978480000,D,4,4,False,29.0,25.0,2.0,,0.0,18.0,19.0,7.0,10.0,1.0,6.0,5.0,1.0,,,,90.0,43.0,6.2,6.0,0.00513876,133.98109471217,12.0,50.246668394275,,3,,-0.06,0.06,0.13,,,,1.0,,5.0,,6.0,,,1.0,1.0,,,0.1711,,-0.12,,,,,,2.0,,,,,1.0,,36.516112590604,39.390760858354,1.0,,
14053835,away,SC Telstar,Danny Bakker,danny-bakker,D. Bakker,D,6,178.0,76,M,302690,EUR,790214400,D,6,6,False,45.0,34.0,12.0,4.0,0.0,21.0,26.0,13.0,19.0,4.0,10.0,5.0,,,,,90.0,64.0,6.7,12.0,0.0192971,94.427997213946,10.0,58.895849836491,,0,,0.12,0.08,0.36,,,,,,2.0,2.0,6.0,1.0,,,1.0,2.0,,,,,1.0,True,,,,,,,2.0,,,3.0,13.672911821401,14.761363385541,1.0,,
14053835,away,SC Telstar,Tyrese Noslin,noslin-tyrese,T. Noslin,M,11,182.0,131,M,1469336,EUR,1031702400,M,11,11,False,17.0,11.0,3.0,2.0,0.0,6.0,9.0,5.0,8.0,4.0,1.0,5.0,,,,,63.0,28.0,7.2,8.0,0.0206094,115.48960712972,11.0,54.686700476289,,1,,-0.1,0.21,0.51,,Tyrese Noslin,,,,1.0,,3.0,,,1.0,,4.0,,0.0201,,-0.13,2.0,,1.0,,,,,,3.0,,1.0,,20.631010284232,67.444917502313,4.0,1.0,
14053835,away,SC Telstar,Nils Rossen,nils-rossen,N. Rossen,M,17,181.0,80,M,1150154,EUR,1122854400,M,17,17,False,23.0,17.0,2.0,,0.0,14.0,17.0,3.0,6.0,3.0,3.0,,1.0,,,,90.0,38.0,6.3,9.0,0.00147379,35.979514173888,5.0,6.4406751210399,,0,,-0.06,0.0,0.25,,Nils,Rossen,,,1.0,1.0,5.0,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,1.0,2.0,,,,,
14053835,away,SC Telstar,Cedric Hatenboer,hatenboer-cedric,C. Hatenboer,M,23,184.0,238,M,1638564,EUR,1111190400,M,23,23,False,32.0,19.0,10.0,5.0,0.0,9.0,13.0,10.0,19.0,1.0,,4.0,,,,,89.0,46.0,6.6,18.0,0.0826612,62.075894534307,6.0,39.319888970634,,1,,0.22,0.08,-0.09,,Cedric Hatenboer,,1.0,1.0,1.0,,4.0,,,1.0,1.0,1.0,3.0,0.0359,1.0,0.01,,,2.0,,,,,,1.0,,,1.0,17.100070064358,32.54407074601,2.0,,
14053835,away,SC Telstar,Jeff Hardeveld,jeff-hardeveld,J. Hardeveld,M,2,184.0,73,M,385300,EUR,793843200,M,2,2,False,33.0,20.0,8.0,2.0,0.0,7.0,7.0,13.0,26.0,4.0,7.0,4.0,1.0,,,,90.0,59.0,7.2,17.0,0.114906,58.367946381378,11.0,14.993032695072,,1,,-0.13,0.06,0.31,,,,1.0,,1.0,2.0,5.0,3.0,,,2.0,2.0,,0.2848,1.0,0.32,,,,,,,1.0,,2.0,0.4565,,1.0,,,,,1.0
14053835,away,SC Telstar,Soufiane Hetli,soufiane-hetli,S. Hetli,F,7,186.0,113,M,1548838,EUR,991180800,F,7,7,False,6.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,63.0,17.0,6.6,4.0,0.00189483,14.051764685912,2.0,6.8220262981368,,0,,-0.01,0.02,0.13,,Soufiane Hetli,,,,,,5.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,2.0,,3.0,1.0,,,,,
14053835,away,SC Telstar,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,175,M,1157777,EUR,1067731200,F,39,39,False,21.0,19.0,3.0,3.0,0.0,6.0,6.0,13.0,15.0,1.0,7.0,3.0,,,,,90.0,39.0,6.7,5.0,0.049399,58.739270604419,7.0,37.907355589312,,2,,0.08,0.16,0.32,,Jochem van de Kamp,,2.0,,2.0,,4.0,2.0,,,,1.0,1.0,0.4441,2.0,-0.55,,,,,,2.0,,,,,,,,,,,
14053835,away,SC Telstar,Nökkvi Þórisson,nokkvi-thorisson,N. Þórisson,F,19,188.0,101,M,987077,EUR,934502400,F,19,19,False,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,4.0,2.0,,1.0,,,,63.0,17.0,6.4,6.0,0.0140713,32.315507493037,3.0,13.097109249085,,2,,-0.04,0.04,0.21,,,,,,2.0,2.0,8.0,,,2.0,,,1.0,0.1277,,0.02,,,1.0,1.0,,,,,,,1.0,5.0,10.181512237986,12.10183192744,1.0,,
14053835,away,SC Telstar,Gerald Alders,gerald-alders,G. Alders,D,3,179.0,240,M,1403075,EUR,1115424000,D,3,3,True,11.0,7.0,2.0,2.0,0.0,1.0,1.0,6.0,10.0,,2.0,1.0,,,,,27.0,18.0,6.4,6.0,0.341182,30.946930325471,4.0,24.106638924369,,0,,0.18,0.1,-0.16,,Gerald Alders,,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Sem van Duijn,sem-van-duijn,S. v. Duijn,F,37,181.0,156,M,1548834,EUR,1079568000,F,37,37,True,8.0,8.0,2.0,2.0,0.0,3.0,3.0,5.0,5.0,2.0,2.0,,,,,,27.0,20.0,6.7,7.0,0.0330544,,,,,1,,0.09,,-0.07,,Sem van Duijn,,2.0,,,2.0,3.0,2.0,,,,,1.0,0.3683,,-0.5,,,,,1.0,1.0,,,,,,1.0,,,,,
14053835,away,SC Telstar,Jelani Seedorf,jelani-seedorf,J. Seedorf,F,9,,69,M,2007289,EUR,1102809600,F,9,9,True,7.0,4.0,,,0.0,3.0,3.0,1.0,4.0,2.0,,1.0,,,,,27.0,12.0,6.5,5.0,0.0287569,21.395903724988,3.0,-7.685102948868,,1,,0.01,0.0,-0.05,,Jelani Seedorf,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,2.0,0.1138,1.0,-0.23,,,,,,,1.0,,,0.2805,,,,,,,
14053835,away,SC Telstar,Kay Tejan,kay-tejan,K. Tejan,F,30,187.0,182,M,860158,EUR,854928000,F,30,30,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,9.0,5.0,6.4,2.0,0.00014384,41.580500429889,1.0,37.451967519449,,0,,-0.03,0.02,0.13,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,37.451967519449,41.580500429889,1.0,,
14053835,away,SC Telstar,Finn Mulder,finn-mulder,F. Mulder,G,,187.0,8,M,2037672,EUR,1201651200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Finn Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Tyrick Bodak,bodak-tyrick,T. Bodak,G,13,190.0,51,M,1049270,EUR,1013731200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tyrick Bodak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Dion Malone,dion-malone,D. Malone,D,29,185.0,127,M,73557,EUR,603331200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Rojendro Oudsten,rojendro-oudsten,R. Oudsten,M,28,,29,M,1469273,EUR,1194825600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rojendro Oudsten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Adil Lechkar,adil-lechkar,A. Lechkar,M,15,171.0,59,M,1594488,EUR,999388800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adil,Lechkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053835,away,SC Telstar,Dylan Mertens,dylan-mertens,D. Mertens,M,16,187.0,48,M,995365,EUR,806198400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
