match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
12765139,home,FK TSC Bačka Topola,Miloš Pantović,,,milos-pantovic,M. Pantović,M,72,185,594,M,997191,EUR,1030147200,F,27,27,False,37.0,29.0,,,0.0,6.0,6.0,23.0,31.0,,,,,,89.0,64.0,8.9,15.0,0.066061,8,,7.0,11.0,,3.0,2.0,,1.0,,5.0,2.0,2.0,3.0,1.0,4.0,1.2535,6.0,,,,,,2.0,,1.0,,2.0,0.9849,2.0,1.0,3.0,,
12765139,home,FK TSC Bačka Topola,Aleksa Pejić,,,aleksa-pejic,A. Pejić,M,30,190,77,M,912989,EUR,931478400,M,6,6,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,18.0,11.0,7.0,4.0,0.0178258,0,,1.0,4.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Bence Sós,Bence,Sós,bence-sos,B. Sós,D,38,178,73,M,285843,EUR,768528000,F,88,88,True,1.0,,1.0,,0.0,,1.0,,,1.0,,,,,8.0,2.0,6.4,1.0,,0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Vieljeux Prestige Mboungou,,,vieljeux-prestige-mboungou,V. P. Mboungou,F,29,171,267,M,923865,EUR,963187200,F,29,29,True,,,,,0.0,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Nemanja Jorgić,,,nemanja-jorgic,N. Jorgić,G,23,186,17,M,964814,EUR,576374400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Luka Capan,,,luka-capan,L. Capan,D,31,185,57,M,190665,EUR,797126400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Macky Frank Bagnack,,,macky-frank-bagnack,M. F. Bagnack,D,88,187,73,M,263499,EUR,802483200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Vukašin Krstić,,,vukasin-krstic,V. Krstić,D,4,184,41,M,1102967,EUR,1050192000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Ivan Milosavljević,,,ivan-milosavljevic,I. Milosavljević,M,19,180,66,M,993811,EUR,953424000,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Đorđe Gordić,,,dorde-gordic,Đ. Gordić,M,14,188,131,M,1121636,EUR,1099612800,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,home,FK TSC Bačka Topola,Marko Lazetić,,,marko-lazetic,M. Lazetić,F,27,192,1042,M,997215,EUR,1074729600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Amir Saipi,,,saipi-amir,A. Saipi,G,1,192,334,M,985068,EUR,963014400,G,1,1,False,46.0,37.0,14.0,8.0,0.0,33.0,41.0,4.0,5.0,,9.0,4.0,,,90.0,54.0,6.5,9.0,0.00102495,0,-1.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
12765139,away,FC Lugano,Zachary Brault Guillard,,,zachary-brault-guillard,Z. B. Guillard,D,2,171,77,M,857760,EUR,914976000,D,2,2,False,46.0,37.0,3.0,1.0,0.0,26.0,29.0,11.0,20.0,3.0,2.0,,,,90.0,66.0,6.5,14.0,0.00887293,0,,3.0,7.0,,,,1.0,6.0,3.0,,,1.0,2.0,,,,1.0,,,,3.0,,,,,,,,,,1.0,,
12765139,away,FC Lugano,Antonios Papadopoulos,,,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,D,6,6,False,63.0,55.0,5.0,3.0,0.0,44.0,47.0,11.0,16.0,5.0,5.0,,,,90.0,82.0,6.8,10.0,0.00558287,0,,3.0,4.0,2.0,,,5.0,2.0,1.0,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,
12765139,away,FC Lugano,Albian Hajdari,,,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,5,5,False,73.0,57.0,14.0,5.0,0.0,47.0,55.0,10.0,18.0,4.0,1.0,,,,90.0,91.0,5.8,17.0,0.0955785,1,,6.0,5.0,,2.0,2.0,1.0,,,,1.0,2.0,3.0,,,0.0497,2.0,,2.0,,,,,,1.0,,1.0,,,,,,1.0
12765139,away,FC Lugano,Martim Marques,,,martim-marques,M. Marques,D,26,171,135,M,1142560,EUR,1076457600,D,26,26,False,23.0,18.0,5.0,2.0,0.0,13.0,15.0,5.0,8.0,2.0,2.0,,,,63.0,37.0,6.5,6.0,0.00319303,0,,2.0,5.0,,,,2.0,1.0,,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Renato Steffen,,,renato-steffen,R. Steffen,M,11,170,399,M,243049,EUR,689126400,M,11,11,False,41.0,34.0,3.0,1.0,0.0,19.0,19.0,16.0,23.0,,2.0,,,,90.0,54.0,6.8,10.0,0.352595,2,,8.0,7.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,0.1065,2.0,,,True,1.0,1.0,,3.0,1.0,,1.0,,,,3.0,,
12765139,away,FC Lugano,Mohamed Belhadj Mahmoud,,,mohamed-haj-mahmoud,M. H. Mahmoud,M,29,179,1631,M,1008597,EUR,956534400,M,29,29,False,18.0,12.0,3.0,1.0,0.0,5.0,7.0,7.0,11.0,1.0,1.0,,,,63.0,31.0,7.2,12.0,0.190575,2,,10.0,6.0,2.0,,,1.0,1.0,1.0,5.0,1.0,4.0,3.0,,1.0,0.3565,4.0,,,,,,1.0,1.0,1.0,1.0,,0.7306,1.0,1.0,1.0,,
12765139,away,FC Lugano,Anto Grgić,,,anto-grgic,A. Grgić,M,8,188,123,M,318741,EUR,849139200,M,8,8,False,63.0,54.0,15.0,10.0,0.0,35.0,37.0,20.0,30.0,1.0,5.0,,,,82.0,80.0,6.6,15.0,0.0826599,0,,4.0,6.0,2.0,,,,2.0,,,4.0,1.0,,,,,,,,,4.0,1.0,,,1.0,,,,,,,,
12765139,away,FC Lugano,Hicham Mahou,,,hicham-mahou,H. Mahou,M,18,180,91,M,892104,EUR,930873600,M,18,18,False,22.0,19.0,2.0,2.0,0.0,8.0,9.0,12.0,14.0,1.0,7.0,,,,73.0,46.0,6.8,11.0,0.161175,1,,6.0,12.0,,6.0,4.0,,2.0,,1.0,6.0,,1.0,,,0.0518,,,,,1.0,1.0,,,3.0,,1.0,,,,,,
12765139,away,FC Lugano,Shkelqim Vladi,,,shkelqim-vladi,S. Vladi,F,11,182,108,M,1065145,EUR,969494400,F,9,9,False,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,1.0,2.0,,,,90.0,24.0,6.8,8.0,0.0138716,1,,3.0,2.0,,3.0,2.0,,,,6.0,,2.0,,1.0,,0.225,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,
12765139,away,FC Lugano,Daniel Dos Santos Correia,,,dos-santos-correia-daniel,D. D. S. Correia,M,27,176,99,M,1112804,EUR,1041120000,F,27,27,False,15.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,10.0,,4.0,,,,63.0,26.0,6.6,7.0,0.0215836,1,,3.0,1.0,1.0,,,,,,3.0,1.0,1.0,,,,0.0513,,,1.0,,,,,1.0,1.0,,1.0,,,,2.0,,
12765139,away,FC Lugano,Milton Valenzuela,,,milton-valenzuela,M. Valenzuela,D,3,168,130,M,830889,EUR,902966400,D,23,23,True,13.0,6.0,1.0,,0.0,5.0,8.0,2.0,6.0,1.0,2.0,,,,27.0,26.0,6.2,10.0,0.10058,0,,3.0,3.0,,2.0,,,2.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,
12765139,away,FC Lugano,Uran Bislimi,,,bislimi-uran,U. Bislimi,M,25,183,156,M,927386,EUR,938217600,M,25,25,True,22.0,21.0,2.0,1.0,0.0,8.0,8.0,13.0,14.0,,,,,,27.0,24.0,6.5,1.0,0.0205012,0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Mattia Bottani,,,mattia-bottani,M. Bottani,F,10,170,58,M,70143,EUR,675043200,F,10,10,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,,,26.0,7.0,5.5,2.0,0.0124633,0,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0
12765139,away,FC Lugano,Yanis Cimignani,,,cimignani-yanis,Y. Cimignani,M,21,176,153,M,1049523,EUR,1011657600,M,21,21,True,7.0,6.0,,,0.0,,,6.0,7.0,,1.0,,,,17.0,17.0,6.5,4.0,0.00997407,1,,5.0,3.0,1.0,2.0,1.0,,,,,2.0,,1.0,,,0.0198,,,,,,,1.0,,2.0,,,0.0272,,,,,
12765139,away,FC Lugano,Kacper Przybyłko,,,kacper-przybylko,K. Przybyłko,F,19,192,409,M,95358,EUR,733017600,F,93,93,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,,,,8.0,2.0,6.5,,5.859e-05,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Sebastian Osigwe,,,sebastian-osigwe,S. Osigwe,G,58,185,53,M,813876,EUR,764640000,G,58,58,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Diego Mina,Diego Mina,,diego-mina,D. Mina,G,99,186,13,M,1400060,EUR,1123804800,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Mattia Zanotti,,,mattia-zanotti,M. Zanotti,D,46,177,531,M,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Ayman El Wafi,,,el-wafi-ayman,A. E. Wafi,D,13,187,1177,M,1194332,EUR,1084233600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Lars Lukas Mai,,,lars-lukas-mai,L. L. Mai,D,17,190,187,M,877844,EUR,954460800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Ousmane Doumbia,,,ousmane-doumbia,O. Doumbia,M,4,175,64,M,347456,EUR,706406400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765139,away,FC Lugano,Ignacio Aliseda,,,ignacio-aliseda,I. Aliseda,M,31,169,435,M,940697,EUR,952992000,F,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
