match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_errorLeadToAGoal,captain,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wasFouled,stat_challengeLost,stat_wonContest,player_firstName,player_lastName,stat_goals,stat_aerialLost,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
11406910,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,29.0,11.0,21.0,3.0,10.0,14.0,1.0,15.0,1.0,10.0,1.0,3.0,3.0,1.0,90.0,41.0,5.7,18.0,0.00017282,0,-2.4647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406910,home,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,178,644,M,934409,EUR,963705600,D,3,3,False,20.0,14.0,3.0,2.0,11.0,12.0,3.0,12.0,3.0,1.0,,,,,90.0,44.0,6.0,11.0,0.0036606,0,,16,4.0,1.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11406910,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,False,19.0,15.0,4.0,1.0,13.0,15.0,2.0,4.0,2.0,5.0,,,,,77.0,26.0,5.4,4.0,0.00194077,0,,4,,,4.0,4.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406910,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,False,42.0,33.0,6.0,1.0,22.0,26.0,11.0,16.0,1.0,5.0,,,,,90.0,49.0,5.9,10.0,0.00343952,1,,,,2.0,1.0,,,,1.0,1.0,,True,1.0,1.0,1.0,1.0,0.2135,0.7939,,,,,,,,,,,,,,,,,
11406910,home,Sassuolo,Josh Doig,josh-doig,J. Doig,D,189,836,M,989276,EUR,1021680000,D,43,43,False,22.0,15.0,3.0,1.0,9.0,12.0,6.0,10.0,,,,,,,57.0,36.0,5.5,11.0,0.00464153,0,,3,,2.0,1.0,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
11406910,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,23.0,19.0,1.0,,11.0,12.0,8.0,12.0,1.0,5.0,,,,,90.0,38.0,6.0,7.0,0.00418141,0,,8,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11406910,home,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,193,669,M,839909,EUR,890092800,M,6,6,False,24.0,17.0,4.0,2.0,14.0,19.0,3.0,5.0,7.0,3.0,,,,,56.0,37.0,6.9,8.0,0.0134787,1,,10,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0213,0.3415,,,,,,,1.0,,,,,,,,,,
11406910,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,27.0,20.0,2.0,,8.0,9.0,12.0,18.0,2.0,6.0,,,,,90.0,46.0,6.6,11.0,0.0181015,0,,42,,6.0,4.0,2.0,2.0,2.0,,1.0,,,2.0,2.0,,4.0,,,,,1.0,,,,,3.0,1.0,,,,,,,,
11406910,home,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,179,1671,M,825861,EUR,920160000,F,11,11,False,13.0,9.0,,,5.0,6.0,4.0,11.0,,2.0,,,,,77.0,24.0,6.5,10.0,0.00835012,1,,14,4.0,4.0,4.0,1.0,1.0,,,,,,,,,,0.0377,,5.0,,2.0,3.0,,,,,,1.0,,,,,,,
11406910,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,16.0,11.0,2.0,1.0,8.0,8.0,3.0,8.0,1.0,3.0,,,,,87.0,22.0,6.5,7.0,0.0252303,0,,99,,8.0,2.0,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,6.0,1.0,,,,,,,,
