match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_aerialLost,stat_challengeLost,stat_keyPass,stat_interceptionWon,stat_totalCross,stat_shotOffTarget,stat_clearanceOffLine,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_accurateCross,stat_totalOffside,player_firstName,player_lastName,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyMiss,stat_goals,player_sofascoreId,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_goalAssist
10434005,home,Adana Demirspor,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,175,741,M,809220,EUR,865468800,M,7,7,False,7.0,5.0,1.0,,1.0,1.0,5.0,7.0,,1.0,,3.0,,,,,,89.0,23.0,5.2,14.0,2,7,7.0,4.0,2.0,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,5.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,
10434005,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,F,26,26,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,3.0,,,,,,,,12.0,9.0,6.9,1.0,1,7,,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10434005,home,Adana Demirspor,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,188,6602,M,868268,EUR,822355200,F,29,29,True,3.0,3.0,,,3.0,3.0,,,,,,1.0,,,,,,12.0,5.0,7.2,,2,19,3.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,
10434005,home,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,183,108,M,4252,EUR,457142400,M,88,88,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,1.0,1.0,1.0,,,,,,13.0,10.0,6.7,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,home,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,185,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,,,,,,,,
10434005,home,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,176,32,M,906050,EUR,961545600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,home,Adana Demirspor,Birkir Bjarnason,birkir-bjarnason,B. Bjarnason,M,182,161,M,13270,EUR,580694400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,home,Adana Demirspor,Gökhan Töre,gokhan-tore,G. Töre,M,176,85,M,88125,EUR,695865600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,home,Adana Demirspor,Erhun Öztümer,erhun-oztumer,E. Öztümer,M,160,17,M,582228,EUR,675388800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,Erhun,Öztümer,,,,,,,,,
10434005,away,Fenerbahçe,Altay Bayındır,altay-bayindir,A. Bayındır,G,198,15107,M,815890,EUR,892512000,G,1,1,False,32.0,21.0,14.0,3.0,20.0,21.0,1.0,11.0,,1.0,1.0,13.0,,7.0,8.0,2.0,2.0,90.0,52.0,8.6,11.0,0,1,1.0,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,altaybayindir,1.0,1.0,2.0,
10434005,away,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,174,20994,M,825844,EUR,939254400,D,7,7,False,54.0,44.0,5.0,3.0,21.0,26.0,25.0,32.0,,9.0,1.0,10.0,,,,,,90.0,88.0,7.4,21.0,1,24,9.0,5.0,1.0,1.0,1.0,,8.0,5.0,,2.0,,2.0,,4.0,1.0,4.0,,,,,,,2.0,,,,,,,,ferdikadioglu,,,,
10434005,away,Fenerbahçe,Samet Akaydın,samet-akaydin,S. Akaydın,D,190,969,M,863600,EUR,763516800,D,3,3,False,70.0,57.0,12.0,2.0,44.0,48.0,13.0,22.0,2.0,2.0,3.0,11.0,,,,,,90.0,84.0,6.7,15.0,4,3,4.0,2.0,,,3.0,1.0,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Attila Szalai,attila-szalai,A. Szalai,D,192,2464,M,823092,EUR,885254400,D,41,41,False,79.0,64.0,8.0,3.0,54.0,58.0,10.0,21.0,1.0,3.0,4.0,7.0,,,,,,90.0,88.0,6.6,15.0,1,41,2.0,,,,,,2.0,2.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Lincoln,lincoln,Lincoln,M,177,846,M,794928,EUR,910396800,D,18,18,False,64.0,56.0,2.0,,30.0,33.0,27.0,32.0,2.0,5.0,2.0,6.0,,,,,,89.0,79.0,6.5,11.0,0,18,7.0,1.0,,,,,1.0,,2.0,3.0,,,3.0,2.0,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,
10434005,away,Fenerbahçe,Willian Arão,willian-arao,Willian Arão,M,181,1888,M,242213,EUR,700358400,M,5,5,False,48.0,42.0,2.0,2.0,26.0,29.0,17.0,21.0,3.0,6.0,3.0,8.0,,,,,,90.0,69.0,8.1,8.0,2,15,5.0,,,,2.0,2.0,3.0,1.0,,2.0,,1.0,2.0,3.0,5.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0
10434005,away,Fenerbahçe,Diego Rossi,diego-rossi,D. Rossi,F,170,1997,M,831809,EUR,894153600,M,9,9,False,32.0,27.0,,,14.0,15.0,14.0,21.0,1.0,4.0,,2.0,,,,,,77.0,46.0,6.3,13.0,1,10,9.0,3.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,4.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
10434005,away,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,174,1764,M,856849,EUR,777254400,M,8,8,False,29.0,26.0,1.0,1.0,10.0,11.0,16.0,19.0,3.0,6.0,,4.0,,,,,,61.0,40.0,7.1,5.0,2,8,3.0,,1.0,1.0,1.0,,2.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10434005,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,180,4224,M,226986,EUR,805766400,M,17,17,False,32.0,27.0,4.0,2.0,11.0,12.0,21.0,27.0,2.0,4.0,,4.0,,,,,,61.0,54.0,7.8,12.0,2,71,3.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,,7.0,,7.0,2.0,,5.0,,1.0,,5.0,,,,,,,,irfankahveci,1.0,,,
10434005,away,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,185,6844,M,147745,EUR,749520000,F,23,23,False,9.0,6.0,1.0,1.0,1.0,1.0,5.0,8.0,,1.0,,2.0,,,,,,78.0,25.0,6.4,6.0,6,22,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,3.0,,2.0,,,3.0,,2.0,,,1.0,,1.0,,,,2.0,,,mbatshuayi,,,,
10434005,away,Fenerbahçe,Enner Valencia,enner-valencia,E. Valencia,F,177,9801,M,106456,EUR,626140800,F,13,13,False,21.0,15.0,2.0,1.0,2.0,3.0,14.0,20.0,1.0,10.0,,1.0,,,,,,90.0,48.0,6.6,17.0,3,10,7.0,,7.0,3.0,,,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,6.0,,,2.0,1.0,3.0,,,,2.0,,1.0,ennervalencia,,,,
10434005,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,175,5509,M,791616,EUR,883526400,M,21,21,True,15.0,13.0,1.0,,3.0,3.0,10.0,13.0,,,,3.0,,,,,,29.0,26.0,6.3,5.0,0,26,2.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Miha Zajc,miha-zajc,M. Zajc,M,180,1173,M,139256,EUR,773020800,M,26,26,True,21.0,20.0,,,7.0,7.0,13.0,15.0,,1.0,,3.0,,,,,,29.0,28.0,6.8,5.0,2,8,3.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Arda Güler,arda-guler,A. Güler,M,176,398152,M,1091116,EUR,1109289600,M,10,10,True,17.0,16.0,,,2.0,2.0,15.0,18.0,,2.0,,2.0,,,,,,13.0,26.0,7.0,5.0,0,15,1.0,,,,,,,,2.0,,,,1.0,1.0,,3.0,,,,,1.0,,1.0,,Arda Guler,,,,,,AGüler,,,,
10434005,away,Fenerbahçe,Joshua King,joshua-king,J. King,F,180,2230,M,100621,EUR,695433600,F,15,15,True,5.0,3.0,,,1.0,2.0,2.0,3.0,,1.0,,1.0,,,,,,12.0,9.0,6.5,4.0,1,7,1.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,169,2594,M,826258,EUR,869702400,M,99,99,True,2.0,,1.0,,,,,3.0,,,,,,,,,,9.0,6.0,6.1,5.0,0,99,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,193,1983,M,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Gustavo Henrique,gustavo-henrique,G. Henrique,D,195,5441,M,243181,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Luan Peres,luan-peres,L. Peres,D,190,1198,M,842098,EUR,774576000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,183,3147,M,952600,EUR,917308800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434005,away,Fenerbahçe,Serdar Dursun,serdar-dursun,S. Dursun,F,190,1064,M,123917,EUR,687830400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
