match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_goals,stat_shotOffTarget,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
12421239,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,False,,13.0,10.0,,,0.0,2.0,2.0,8.0,12.0,,1.0,,,,,,,77.0,24.0,8.1,7.0,0.277771,3,,1.0,2.0,6.0,2.0,,,,1.0,,3.0,,Promise David,,,,2.0,1.0,2.0,,,4.0,1.423,0.9524,5.0,1.0,1.0,1.0,,,,,
12421239,home,Royale Union Saint-Gilloise,Kamiel Van de Perre,van-de-perre-kamiel,K. V. D. Perre,M,6,181,375,M,1146316,EUR,1076544000,M,6,6,True,,13.0,12.0,3.0,3.0,0.0,5.0,5.0,7.0,8.0,1.0,5.0,,2.0,,,,,25.0,25.0,6.7,2.0,0.00731825,0,,,,4.0,1.0,2.0,3.0,2.0,,,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,
12421239,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169,1062,M,1212237,EUR,1021507200,F,77,77,True,,4.0,4.0,,,0.0,1.0,1.0,4.0,4.0,,,,1.0,,,,,25.0,11.0,7.2,1.0,0.0301133,2,,1.0,,1.0,,,,,,,,,Mohammed Fuseini,,1.0,1.0,,,1.0,,,1.0,0.6641,0.988,,,1.0,1.0,,,,,
12421239,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,13.0,4.0,6.6,1.0,0.0013616,0,,,1.0,1.0,,,,,,1.0,,,Kevin Rodríguez,,,,,,,,,,,,,,,,,,,,
12421239,home,Royale Union Saint-Gilloise,Sofiane Boufal,sofiane-boufal,S. Boufal,F,17,175,14022,M,257205,EUR,748224000,F,23,23,True,,8.0,6.0,2.0,2.0,1.0,1.0,1.0,5.0,7.0,,,,2.0,,,,,13.0,9.0,7.8,2.0,0.685149,0,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,4.0,,,,,Sofianeboufal_19,,,
12421239,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,1.0,,,,,10.0,5.0,6.5,,0.00081324,0,,,,1.0,,,,,,,1.0,,Fedde Leysen,,,,,,,,,,,,,,,,,,,,
12421239,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421239,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421239,home,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421239,home,Royale Union Saint-Gilloise,Marc Giger,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,Michael Verrips,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,34,34,False,,24.0,21.0,9.0,6.0,0.0,16.0,17.0,5.0,7.0,,1.0,,8.0,,7.0,10.0,,90.0,39.0,8.5,3.0,0.00102643,0,2.0209,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
12421239,away,FCV Dender,Gilles Ruyssen,gilles-ruyssen,G. Ruyssen,D,22,186,38,M,329415,EUR,771897600,D,22,22,False,True,43.0,35.0,12.0,7.0,0.0,26.0,30.0,9.0,13.0,,2.0,3.0,,,,,,90.0,51.0,6.3,8.0,0.00380851,0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12421239,away,FCV Dender,Kobe Cools,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,,23.0,16.0,6.0,2.0,0.0,13.0,16.0,3.0,7.0,3.0,3.0,5.0,2.0,,,,,65.0,35.0,6.4,7.0,0.00132492,0,,,,1.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,Joedrick Pupe,pupe-joedrick,J. Pupe,D,23,189,67,M,891609,EUR,865382400,D,3,3,False,,46.0,29.0,9.0,3.0,0.0,17.0,23.0,12.0,25.0,2.0,6.0,3.0,2.0,,,,,90.0,72.0,6.5,26.0,0.0118274,0,,2.0,,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,1.0
12421239,away,FCV Dender,Dembo Sylla,dembo-sylla,D. Sylla,M,22,175,1057,M,1397569,EUR,1036886400,M,53,53,False,,24.0,18.0,1.0,,0.0,10.0,14.0,8.0,13.0,,3.0,5.0,3.0,,,,,74.0,47.0,6.4,13.0,0.0106578,0,,3.0,,5.0,2.0,1.0,2.0,2.0,,,1.0,3.0,Dembo Sylla,,,,,,,,,,,,,1.0,,,,,,,
12421239,away,FCV Dender,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,False,,26.0,20.0,1.0,,0.0,12.0,14.0,8.0,12.0,,5.0,1.0,2.0,,,,,90.0,43.0,5.8,13.0,0.00656452,1,,,1.0,10.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,4.0,,,,,,,0.0781,,,2.0,,1.0,,,,,
12421239,away,FCV Dender,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,M,26,26,False,,13.0,11.0,2.0,1.0,0.0,5.0,6.0,6.0,7.0,,1.0,,2.0,,,,,45.0,17.0,6.5,2.0,0.0145901,1,,,1.0,3.0,1.0,,,,,,2.0,,,,,,,,,1.0,,,0.0139,,,1.0,,,,0ratmangoen,,,
12421239,away,FCV Dender,Nathan Rodes,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,,39.0,27.0,5.0,1.0,0.0,14.0,20.0,13.0,19.0,1.0,6.0,3.0,1.0,,,,,90.0,59.0,6.5,16.0,0.0206405,1,,,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,1.0,1.0,,0.0311,,,1.0,,,,,,,
12421239,away,FCV Dender,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,,35.0,19.0,5.0,1.0,0.0,10.0,14.0,10.0,26.0,2.0,7.0,5.0,6.0,,,,,74.0,73.0,6.7,27.0,0.0888873,0,,5.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,,1.0,,Fabio Ferraro,,1.0,2.0,,,,,,,,,1.0,2.0,,,,,,,
12421239,away,FCV Dender,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,,14.0,8.0,,,0.0,5.0,7.0,3.0,7.0,,3.0,,1.0,,,,,65.0,22.0,6.4,9.0,0.00355693,0,,,,3.0,2.0,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
12421239,away,FCV Dender,Aurélien Scheidler,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,11,11,False,,24.0,14.0,,,0.0,4.0,5.0,10.0,19.0,7.0,8.0,,2.0,,,,,90.0,32.0,7.2,15.0,0.0184036,1,,,7.0,10.0,3.0,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,0.1952,0.9433,,,1.0,,,,,,
12421239,away,FCV Dender,Mohamed Berte,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,45.0,7.0,6.5,1.0,0.00103073,0,,,,1.0,,,,,,1.0,,,Mohamed Berte,,,1.0,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,Thomas Holmes,thomas-holmes,T. Holmes,D,29,185,83,M,928586,EUR,952819200,D,29,29,True,,12.0,11.0,1.0,1.0,0.0,8.0,8.0,3.0,4.0,1.0,1.0,,2.0,,,,,25.0,14.0,6.4,2.0,0.0015953,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,Malcolm Viltard,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,True,,14.0,12.0,1.0,,0.0,7.0,8.0,5.0,7.0,,5.0,1.0,2.0,,,,,25.0,25.0,6.7,6.0,0.00482922,0,,1.0,,3.0,,,2.0,1.0,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,Bryan Goncalves,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,True,,5.0,4.0,,,0.0,2.0,2.0,3.0,6.0,,,1.0,1.0,,,,,16.0,9.0,6.5,3.0,0.0192872,0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12421239,away,FCV Dender,Lennard Hens,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,True,,7.0,6.0,,,0.0,2.0,3.0,4.0,7.0,,1.0,1.0,,,,,,16.0,13.0,6.7,4.0,0.0114386,1,,3.0,,1.0,,,1.0,,,,1.0,,Lennard Hens,,,,,,1.0,,,,0.0303,0.3918,,,,,,,,,
12421239,away,FCV Dender,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,Desmond Acquah,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Desmond Acquah,,,,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,David Hrnčár,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421239,away,FCV Dender,Jordan Attah Kadiri,jordan-attah-kadiri,J. A. Kadiri,F,19,182,123,M,992166,EUR,952732800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
