match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,captain,stat_savedShotsFromInsideTheBox,stat_totalOffside
11352313,home,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185.0,12673,M,290927,EUR,826934400,F,17,17,False,33.0,18.0,2.0,1.0,4.0,8.0,16.0,29.0,4.0,5.0,,,,90.0,56.0,7.9,22.0,0.389844,1,,2.0,7.0,,1.0,4.0,1.0,1.0,5.0,5.0,,,,1.0,,1.0,1.0,0.1114,0.3517,2.0,,,,4.0,2.0,,5.0,,1.0,,,ivantoney,True,,
11352313,home,Brentford,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178.0,5856,M,858195,EUR,850694400,D,12,12,True,12.0,8.0,2.0,1.0,3.0,5.0,5.0,7.0,,2.0,,,,16.0,22.0,6.7,8.0,0.00656957,1,,1.0,3.0,,,3.0,,,,2.0,,2.0,,,1.0,,,0.0183,,,,,,,,,2.0,,,,,sergio_regui,,,
11352313,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180.0,115,M,892111,EUR,891993600,M,26,26,True,9.0,6.0,1.0,,2.0,3.0,4.0,6.0,,2.0,,,,16.0,12.0,6.7,3.0,0.00371828,0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352313,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196.0,1144,M,576384,EUR,892771200,D,20,20,True,2.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,11.0,8.0,6.9,2.0,0.00154226,0,,,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11352313,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180.0,2555,M,1031258,EUR,1078099200,M,33,33,True,1.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184.0,464,M,856260,EUR,909100800,M,10,10,True,4.0,3.0,,,1.0,1.0,2.0,4.0,,,,,,11.0,12.0,6.4,6.0,0.00072203,0,,,2.0,,,,1.0,1.0,,5.0,,1.0,1.0,,,,2.0,,,,,,,1.0,,3.0,1.0,,,,,,,,
11352313,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191.0,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,home,Brentford,Zanka,zanka,Zanka,D,,189.0,466,M,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,home,Brentford,Michael Olakigbe,olakigbe-michael,M. Olakigbe,M,29,180.0,91,M,1014556,EUR,1082851200,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,home,Brentford,Myles Peart-Harris,myles-peart-harris,M. Peart-Harris,M,44,187.0,213,M,980649,EUR,1032307200,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Matt Turner,matt-turner,M. Turner,G,30,190.0,1518,M,833943,EUR,772416000,G,1,1,False,28.0,19.0,18.0,9.0,16.0,16.0,3.0,12.0,2.0,7.0,1.0,2.0,,90.0,35.0,6.2,10.0,0.00114638,0,-1.7275,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11352313,away,Nottingham Forest,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175.0,8927,M,822933,EUR,852076800,D,29,29,False,37.0,28.0,5.0,1.0,12.0,14.0,16.0,26.0,3.0,4.0,,,,86.0,57.0,6.6,15.0,0.0216876,0,,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,gonzalo_montiel29,,,
11352313,away,Nottingham Forest,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188.0,720,M,983066,EUR,1024790400,D,32,32,False,31.0,25.0,3.0,2.0,15.0,21.0,10.0,10.0,6.0,2.0,,,,90.0,44.0,6.5,7.0,0.00665159,0,,1.0,2.0,1.0,3.0,,1.0,1.0,3.0,6.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,
11352313,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180.0,9781,M,1199282,EUR,1025740800,D,40,40,False,38.0,26.0,7.0,1.0,11.0,17.0,15.0,21.0,7.0,6.0,,,,90.0,53.0,6.4,14.0,0.0134801,0,,1.0,2.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,Murillo,,,,,,1.0,,,,,murillosantiago40,,,
11352313,away,Nottingham Forest,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185.0,4853,M,944973,EUR,948844800,D,3,3,False,60.0,49.0,5.0,2.0,13.0,15.0,36.0,47.0,2.0,4.0,,,,90.0,89.0,6.7,22.0,0.0398946,2,,1.0,5.0,,,1.0,,,,3.0,1.0,4.0,3.0,1.0,,,,0.0376,0.0237,,,,,2.0,,1.0,3.0,1.0,,,,nuno_tavares71,,,
11352313,away,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178.0,1576,M,793988,EUR,890179200,M,5,5,False,61.0,55.0,2.0,2.0,17.0,19.0,38.0,42.0,1.0,2.0,,,,90.0,73.0,6.7,8.0,0.0900072,3,,4.0,6.0,,,2.0,1.0,1.0,,4.0,1.0,1.0,,,,,1.0,0.5367,,1.0,,,,,,1.0,,3.0,,1.0,,,,,
11352313,away,Nottingham Forest,Danilo,danilo,Danilo,M,8,177.0,5250,M,1064039,EUR,988502400,M,28,28,False,47.0,40.0,8.0,5.0,12.0,16.0,28.0,32.0,2.0,8.0,,,,90.0,60.0,7.7,8.0,0.157051,2,,,3.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0486,0.3113,1.0,,,,1.0,,,,,1.0,,,Danilo,,,
11352313,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179.0,3183,M,871765,EUR,898992000,M,16,16,False,69.0,58.0,6.0,3.0,13.0,15.0,46.0,56.0,,6.0,,,,90.0,87.0,7.2,17.0,0.312847,0,,2.0,10.0,1.0,1.0,2.0,2.0,1.0,3.0,8.0,,6.0,4.0,,,,3.0,,,1.0,,,,2.0,1.0,,2.0,,,,,,,,
11352313,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190.0,881,M,846252,EUR,880070400,M,22,22,False,33.0,27.0,1.0,,11.0,13.0,16.0,20.0,1.0,5.0,,,,62.0,44.0,6.5,8.0,0.0189356,2,,2.0,3.0,,1.0,1.0,,,,3.0,1.0,,,,1.0,,1.0,0.0645,,,,,,,,1.0,1.0,1.0,,,,,True,,
11352313,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177.0,9224,M,867442,EUR,973555200,M,14,14,False,38.0,34.0,1.0,1.0,2.0,2.0,34.0,41.0,,2.0,,,,90.0,62.0,7.3,13.0,0.173879,1,,,6.0,,,1.0,2.0,1.0,1.0,6.0,1.0,4.0,3.0,,1.0,,,0.0938,,2.0,,,1.0,5.0,2.0,3.0,2.0,,1.0,,,Calteck10,,,2.0
11352313,away,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191.0,7494,M,50480,EUR,692064000,F,11,11,False,30.0,25.0,,,4.0,5.0,21.0,25.0,1.0,4.0,,,,90.0,42.0,7.4,11.0,0.0886835,2,,,1.0,,,,,,6.0,9.0,,2.0,1.0,1.0,1.0,1.0,,0.4354,0.5693,4.0,,,,,,2.0,3.0,,,,,wodsy39,,,
11352313,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183.0,3198,M,927356,EUR,987120000,D,7,7,True,16.0,10.0,2.0,,3.0,5.0,8.0,18.0,,5.0,,,,28.0,33.0,6.3,16.0,0.0233635,0,,1.0,7.0,,,2.0,3.0,1.0,3.0,6.0,1.0,3.0,1.0,,,,1.0,,,,,,,7.0,1.0,,,,,,,,,,
11352313,away,Nottingham Forest,Brandon Aguilera,brandon-aguilera,B. Aguilera,M,10,180.0,927,M,1020203,EUR,1056758400,M,41,41,True,8.0,4.0,,,1.0,2.0,3.0,6.0,,,,,,15.0,11.0,6.3,5.0,0.00168891,0,,,,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191.0,2909,M,138149,EUR,767318400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183.0,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193.0,320,M,838399,EUR,852854400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Scott McKenna,scott-mckenna,S. McKenna,D,26,188.0,973,M,358108,EUR,847756800,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Jamie McDonnell,jamie-mcdonnell,J. McDonnell,M,38,183.0,102,M,1136418,EUR,1076889600,M,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Detlef Esapa Osong,osong-detlef-esapa,D. E. Osong,F,7,,63,M,1176429,EUR,1095724800,F,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352313,away,Nottingham Forest,Joe Gardner,joe-gardner,J. Gardner,F,28,181.0,108,M,1136420,EUR,1118016000,F,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
