match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,player_sofascoreId,captain,stat_unsuccessfulTouch,stat_blockedScoringAttempt,player_lastName,stat_dispossessed,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock
12544942,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,False,6.0,5.0,,,0.0,1.0,1.0,5.0,,1.0,,,,77.0,17.0,7.0,5.0,2,Abdulaziz Al-Othman,4.0,,,1.0,4.0,3.0,,4.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,
12544942,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,14.0,13.0,,,0.0,6.0,6.0,8.0,,3.0,,,,24.0,20.0,6.9,1.0,2,Saif Rashad Mohamed,7.0,,,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,
12544942,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,14.0,11.0,1.0,,0.0,3.0,5.0,10.0,,4.0,,,,23.0,21.0,6.6,5.0,0,,8.0,1.0,,,2.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
12544942,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,18.0,17.0,1.0,1.0,0.0,11.0,11.0,7.0,,1.0,,,,23.0,20.0,6.6,2.0,0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12544942,home,Al-Qadsiah,André Carrillo,andre-carrillo,A. Carrillo,M,19,180.0,14534,M,115182,EUR,676857600,M,19,19,True,18.0,18.0,1.0,1.0,0.0,4.0,4.0,14.0,,,,,,13.0,20.0,6.7,1.0,0,,14.0,,,,,,,,,,,,,,,,,,18andrecarrillo,,1.0,,,,,,,,,,
12544942,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544942,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544942,home,Al-Qadsiah,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544942,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544942,home,Al-Qadsiah,Hussain Alnattar,hussain-alnattar,H. Alnattar,M,,169.0,34,M,1085122,EUR,952992000,M,96,96,True,,,,,,,,,,,,,,,,,,0,Hussain Alnattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544942,away,Al-Fateh,Péter Szappanos,peter-szappanos,P. Szappanos,G,1,194.0,332,M,803307,EUR,658540800,G,1,1,False,16.0,15.0,2.0,1.0,0.0,14.0,14.0,2.0,,4.0,2.0,3.0,,90.0,22.0,6.5,1.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12544942,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,15,15,False,34.0,31.0,3.0,1.0,0.0,18.0,20.0,15.0,1.0,5.0,,,,71.0,45.0,6.6,6.0,0,Saeed Baattia,13.0,1.0,,1.0,4.0,4.0,1.0,,,,1.0,,3.0,,,2.0,,,,,2.0,,,,1.0,,,,,,
12544942,away,Al-Fateh,Jason Denayer,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,57.0,53.0,2.0,,0.0,44.0,47.0,10.0,5.0,8.0,,,,90.0,68.0,6.7,5.0,0,,9.0,,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,2.0
12544942,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,57.0,53.0,13.0,10.0,0.0,30.0,30.0,27.0,5.0,1.0,,,,90.0,72.0,7.0,6.0,0,,23.0,,,,4.0,5.0,,1.0,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,2.0,1.0,,,,,,2.0
12544942,away,Al-Fateh,Hussain Al Zarie,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,False,18.0,16.0,1.0,1.0,0.0,9.0,9.0,14.0,,3.0,,,,90.0,38.0,6.1,9.0,1,Hussain Al Zarie,7.0,5.0,,,6.0,2.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,
12544942,away,Al-Fateh,Nouh Al-Mousa,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,8,8,False,64.0,59.0,2.0,1.0,0.0,30.0,31.0,33.0,1.0,1.0,,,,90.0,70.0,6.5,7.0,0,,29.0,,,1.0,3.0,1.0,2.0,,,,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,
12544942,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,False,36.0,32.0,1.0,1.0,0.0,23.0,26.0,10.0,1.0,4.0,,,,81.0,45.0,6.5,6.0,0,,9.0,,,,3.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,True,,,,1.0,,,,,,,
12544942,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,False,24.0,19.0,2.0,1.0,0.0,11.0,11.0,13.0,1.0,4.0,,,,55.0,35.0,6.8,7.0,0,Othman Alothma,8.0,,,,2.0,6.0,,1.0,,,,,1.0,1.0,5.0,1.0,1.0,,,,1.0,,,,,,,,,,
12544942,away,Al-Fateh,Lucas Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,39.0,32.0,3.0,3.0,0.0,12.0,12.0,33.0,,2.0,,,,90.0,64.0,6.9,20.0,2,Lucas,22.0,6.0,2.0,,8.0,6.0,,4.0,1.0,,1.0,,3.0,2.0,2.0,,,,,,1.0,,Zelarayán,4.0,1.0,,2.0,,,,
12544942,away,Al-Fateh,Ali Al-Jassem,ali-salah-aljassem,A. Al-Jassem,F,17,167.0,6,M,1096522,EUR,984441600,M,77,77,False,14.0,11.0,1.0,1.0,0.0,5.0,6.0,8.0,,,,,,55.0,19.0,6.5,6.0,1,Ali Salah Aljassem,6.0,,,,4.0,,1.0,1.0,,,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,
12544942,away,Al-Fateh,Djaniny,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,14.0,11.0,1.0,1.0,0.0,5.0,6.0,8.0,,2.0,,,,81.0,24.0,6.6,8.0,0,,6.0,,,,4.0,3.0,,2.0,1.0,,,,2.0,1.0,,,1.0,,,,1.0,,,3.0,,,,,1.0,,
12544942,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,,,35.0,6.0,6.4,2.0,0,Saad Al-Shurafa,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,
12544942,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,19.0,14.0,,,0.0,4.0,5.0,15.0,,1.0,,,,35.0,29.0,6.7,9.0,0,Abdullah Al-Anazi,10.0,1.0,,,4.0,5.0,1.0,5.0,3.0,,,,2.0,2.0,,,,,,,1.0,,,,1.0,,,,,,
12544942,away,Al-Fateh,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,42,42,True,13.0,9.0,1.0,,0.0,3.0,3.0,13.0,,2.0,,,,19.0,17.0,6.2,6.0,0,,7.0,3.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12544942,away,Al-Fateh,Muntathir Al Shaqaq,muntathir-al-shaqaq,M. A. Shaqaq,D,63,,4,M,1917053,EUR,1113696000,D,63,63,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,2.0,,,,9.0,5.0,6.2,,0,Muntathir Al Shaqaq,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12544942,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,4.0,4.0,,,0.0,2.0,2.0,2.0,1.0,,,,,9.0,7.0,6.4,,0,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0
12544942,away,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544942,away,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,,,,,,,,,,,,,,,,,,0,Ziyad Aljari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544942,away,Al-Fateh,Mahdi Al Obod,mahdi-al-obod,M. A. Obod,M,24,,5,M,1917052,EUR,1132012800,F,75,75,True,,,,,,,,,,,,,,,,,,0,Mahdi Al Obod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
