match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_totalTackle,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_dispossessed,stat_wonTackle,stat_outfielderBlock,captain,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_punches
15197267,home,Grimsby Town,Jackson Smith,,,smith-jackson,J. Smith,G,31,187.0,30,M,1018506,EUR,1003017600.0,G,31,31,False,30.0,25.0,7.0,2.0,0.0,23.0,23.0,2.0,7.0,6.0,3.0,4.0,90.0,37.0,7.5,5.0,60.096618350721,9.0,50.715,9.975,0.7367,0,0.03,0.02,-0.15,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197267,home,Grimsby Town,Tyrell Warren,,,tyrell-warren,T. Warren,D,21,181.0,141,M,843034,EUR,908409600.0,D,21,21,False,45.0,36.0,6.0,1.0,0.0,16.0,20.0,20.0,25.0,6.0,,,89.0,72.0,5.9,17.0,114.24022931002,13.0,69.825,28.56,,3,0.24,0.08,-0.45,,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,34.400473485114,1.0,1.0,-0.55,,,,,,,,,,,,,,
15197267,home,Grimsby Town,Samuel Lavelle,,,samuel-lavelle,S. Lavelle,D,6,188.0,25,M,892010,EUR,844300800.0,D,6,6,False,76.0,72.0,3.0,2.0,0.0,44.0,45.0,28.0,31.0,,,,90.0,89.0,6.7,4.0,526.69367071318,48.0,420.735,37.275,,0,0.25,0.31,-0.25,,7.0,10.0,8.0,,,,,,,,8.0,,,1.0,109.49403834166,4.0,,,9.0,1.0,,,,,,,,,,,,
15197267,home,Grimsby Town,Cameron McJannett,,,cameron-mcjannett,C. McJannett,D,17,173.0,24,M,920677,EUR,905040000.0,D,17,17,False,81.0,71.0,5.0,1.0,1.0,31.0,34.0,40.0,47.0,4.0,,,90.0,99.0,6.9,13.0,561.82822838359,53.0,446.46,35.28,,2,0.41,0.34,-0.33,,2.0,6.0,6.0,,1.0,,,1.0,,1.0,5.0,,1.0,2.0,190.82558356408,9.0,1.0,-0.43,3.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,
15197267,home,Grimsby Town,Reece Staunton,,,reece-staunton,R. Staunton,D,16,183.0,38,M,911257,EUR,1007942400.0,D,16,16,False,50.0,41.0,5.0,3.0,2.0,16.0,17.0,25.0,33.0,4.0,,,90.0,80.0,7.7,19.0,153.83492546627,20.0,16.905,11.655,,0,0.49,0.04,-0.34,,2.0,4.0,7.0,,1.0,1.0,,,,,3.0,1.0,1.0,,20.316014397514,1.0,4.0,,1.0,4.0,8.0,3.0,1.0,,3.0,3.0,,,,,,
15197267,home,Grimsby Town,George McEachran,,,george-mceachran,G. McEachran,M,20,172.0,96,M,867439,EUR,967593600.0,M,20,20,False,54.0,48.0,3.0,1.0,0.0,23.0,24.0,25.0,30.0,4.0,,,84.0,67.0,6.7,9.0,173.86169974051,23.0,53.235,16.8,,0,0.25,0.03,-0.14,,1.0,2.0,3.0,,,,,,,,2.0,1.0,3.0,1.0,,,,,2.0,,,,,2.0,,,,,,,,
15197267,home,Grimsby Town,Darragh Burns,,,darragh-burns,D. Burns,M,18,176.0,103,M,1005670,EUR,1023494400.0,M,18,18,False,31.0,19.0,5.0,2.0,0.0,3.0,7.0,16.0,24.0,3.0,,,90.0,49.0,7.5,18.0,157.26437074391,19.0,32.865,20.16,,1,0.63,0.19,-0.04,,1.0,,7.0,,1.0,1.0,,,,1.0,3.0,,3.0,,22.294752745882,1.0,2.0,-0.11,,2.0,3.0,,,3.0,,2.0,,,,,,
15197267,home,Grimsby Town,Jamie Walker,,,jamie-walker,J. Walker,M,7,180.0,86,M,97043,EUR,740966400.0,M,7,7,False,18.0,14.0,,,0.0,4.0,5.0,10.0,13.0,4.0,,,60.0,32.0,6.6,9.0,183.14563501035,13.0,51.975,25.62,,1,0.24,0.03,0.14,,,4.0,1.0,,2.0,,,1.0,,,1.0,,,,66.160815966717,2.0,2.0,-0.22,,1.0,2.0,1.0,,,2.0,1.0,1.0,,,,,
15197267,home,Grimsby Town,Evan Khouri,,,evan-khouri,E. Khouri,M,8,179.0,70,M,994540,EUR,1043107200.0,M,8,8,False,33.0,29.0,2.0,,0.0,5.0,6.0,24.0,27.0,6.0,,,90.0,41.0,6.3,4.0,99.854139239997,13.0,1.575,19.215,,1,0.13,0.06,-0.13,,,5.0,2.0,1.0,,,,,1.0,,1.0,,,2.0,19.416208924504,1.0,4.0,-0.19,2.0,1.0,,,,1.0,,1.0,,True,1.0,,,
15197267,home,Grimsby Town,Charles Vernam,,,charles-vernam,C. Vernam,M,30,170.0,77,M,862793,EUR,844732800.0,M,30,30,False,29.0,23.0,,,0.0,2.0,2.0,21.0,27.0,6.0,,,84.0,50.0,7.9,17.0,289.49989294268,28.0,106.68,23.73,,3,0.27,0.38,-0.11,,,2.0,3.0,,1.0,1.0,,1.0,2.0,,,,2.0,1.0,144.85637740491,8.0,2.0,0.53,,,10.0,2.0,,2.0,1.0,,,,,1.0,,
