match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_shotOffTarget,player_sofascoreId,stat_dispossessed,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_accurateCross,stat_blockedScoringAttempt,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork
11453060,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000,F,10,10,False,46.0,41.0,3.0,1.0,20.0,20.0,22.0,30.0,7.0,,,,,,83.0,78.0,9.8,16.0,4,4.0,3.0,10.0,7.0,5.0,1.0,2.0,3.0,3.0,,,,,,2.0,3.0,,,,1.0,1.0,igor_coronado,1.0,,2.0,2.0,1.0,1.0,,1.0,2.0,,,,,
11453060,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000,M,17,17,True,17.0,14.0,1.0,,5.0,6.0,9.0,13.0,2.0,,,,,,80.0,39.0,6.5,12.0,2,2.0,8.0,6.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,
11453060,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,True,12.0,8.0,1.0,,8.0,10.0,,2.0,2.0,,,,,,45.0,20.0,6.4,5.0,0,,,4.0,,,1.0,4.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11453060,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,True,7.0,5.0,,,3.0,3.0,2.0,4.0,,,,,,,17.0,11.0,6.7,3.0,0,,1.0,3.0,,,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
11453060,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,1.0,,,,,,15.0,8.0,6.5,1.0,0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11453060,home,Al-Ittihad,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,118159,EUR,538358400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453060,home,Al-Ittihad,Turki Al-Jaadi,turki-al-jaadi,T. Al-Jaadi,D,12,170.0,28,M,1542114,EUR,1048982400,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Turki Al Jaadi,,,,,,,,,,,,,,,,,,,
11453060,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453060,home,Al-Ittihad,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800,F,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453060,away,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198.0,624,M,44453,EUR,508291200,G,16,16,False,15.0,12.0,6.0,4.0,9.0,10.0,3.0,5.0,10.0,,,2.0,1.0,1.0,90.0,27.0,6.5,4.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11453060,away,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,,180.0,9,M,160891,EUR,688780800,D,17,17,False,33.0,30.0,,,18.0,20.0,12.0,14.0,6.0,,,,,,86.0,39.0,5.7,6.0,0,1.0,6.0,,1.0,,1.0,,1.0,,1.0,,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11453060,away,Abha,Saad Natiq,saad-natiq,S. Natiq,D,,188.0,510,M,836756,EUR,764035200,D,4,4,False,28.0,25.0,3.0,3.0,18.0,20.0,7.0,8.0,4.0,,,,,,90.0,36.0,5.9,4.0,0,,4.0,2.0,,,2.0,2.0,1.0,,2.0,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,
11453060,away,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,29,192.0,73,M,581620,EUR,732585600,D,18,18,False,42.0,37.0,3.0,1.0,14.0,16.0,23.0,27.0,7.0,,,,,,90.0,53.0,6.4,6.0,3,1.0,3.0,5.0,,,3.0,1.0,,1.0,,,3.0,,,1.0,,,,3.0,,1.0,,,,,,,,,,2.0,,,,1.0,1.0
11453060,away,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,M,14,14,False,41.0,34.0,,,9.0,10.0,25.0,35.0,4.0,,,,,,90.0,57.0,7.5,13.0,2,4.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,3.0,,2.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,
11453060,away,Abha,Zakaria Al-Sudani,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,328851,EUR,712195200,M,21,21,False,45.0,36.0,2.0,2.0,7.0,9.0,29.0,37.0,4.0,,,,,,89.0,63.0,6.8,15.0,2,1.0,5.0,5.0,3.0,2.0,,2.0,4.0,1.0,2.0,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,
11453060,away,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200,M,5,5,False,55.0,49.0,6.0,4.0,18.0,18.0,31.0,37.0,3.0,,,,,,90.0,60.0,6.4,8.0,0,,5.0,2.0,1.0,,,1.0,,1.0,1.0,,,2.0,,1.0,,Grzegorz,Krychowiak,,,,,1.0,,,,,,,,,,,,,
11453060,away,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,M,13,13,False,15.0,12.0,1.0,,3.0,6.0,10.0,10.0,3.0,,,,,,71.0,23.0,6.5,5.0,0,1.0,3.0,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,
11453060,away,Abha,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,F,10,10,False,38.0,33.0,4.0,1.0,8.0,9.0,29.0,39.0,3.0,,,,,,86.0,60.0,7.5,14.0,3,10.0,2.0,3.0,1.0,,,,2.0,2.0,1.0,,1.0,,,,3.0,Saad,Bguir,,,,,,True,,1.0,1.0,,,4.0,2.0,,,,,
11453060,away,Abha,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200,F,11,11,False,21.0,15.0,,,2.0,4.0,13.0,18.0,2.0,,,,,,71.0,34.0,7.4,11.0,1,1.0,4.0,6.0,4.0,3.0,,2.0,1.0,1.0,2.0,,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,
11453060,away,Abha,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,7,7,False,28.0,20.0,1.0,,6.0,7.0,14.0,22.0,1.0,,,,,,90.0,43.0,6.7,14.0,4,1.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,2.0,karltokoekambi,2.0,,,,2.0,1.0,,,,,,,2.0,
11453060,away,Abha,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,23,168.0,14,M,1050350,EUR,1028764800,D,24,24,True,12.0,11.0,2.0,1.0,4.0,4.0,9.0,12.0,2.0,,,,,,19.0,26.0,7.1,4.0,0,4.0,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,,,,1.0,Mohammed Al Oufi,,,,,,1.0,,1.0,,,,,2.0,,,,,,
11453060,away,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000,M,80,80,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,,,,,,19.0,13.0,6.4,4.0,0,,6.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
11453060,away,Abha,Uroš Matić,uros-matic,U. Matić,M,,185.0,66,M,63273,EUR,643420800,M,8,8,True,6.0,4.0,,,1.0,1.0,4.0,7.0,,,,,,,12.0,10.0,6.8,3.0,1,2.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,
11453060,away,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000,F,71,71,True,1.0,1.0,,,1.0,1.0,,,,,,,,,12.0,2.0,6.4,1.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11453060,away,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200,F,9,9,True,3.0,2.0,1.0,1.0,,,2.0,3.0,,,,,,,1.0,4.0,,1.0,0,,3.0,,,,,,,,1.0,,,1.0,,,,Hassan Hashim Al Ali,,1.0,,,,,,,,,,,,,,,,,
11453060,away,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,21,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Abdulrahman Al Bouq,,,,,,,,,,,,,,,,,,,
11453060,away,Abha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453060,away,Abha,Ahmad Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,76,176.0,1,M,818761,EUR,725932800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ahmad,Al Hbeab,,,,,,,,,,,,,,,,,,
11453060,away,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
