match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_ownGoals,player_sofascoreId,stat_goalAssist,stat_goals,stat_totalOffside
10411470,home,Hellas Verona,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,833,M,940692,EUR,919987200,F,38,38,False,10.0,5.0,,,2.0,3.0,3.0,7.0,1.0,1.0,,,,,69.0,15.0,6.5,5.0,0.3138,0.0923,0.016928,3,,,,,3.0,3.0,2.0,,,,,,,,2.0,,,,,2.0,,,,,,,1.0,1.0,,,,
10411470,home,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,D,3,3,True,17.0,11.0,1.0,1.0,9.0,12.0,3.0,6.0,1.0,2.0,,,,,45.0,28.0,6.4,7.0,0.0,0.0,0.0701203,0,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,True,16.0,15.0,2.0,2.0,5.0,6.0,10.0,12.0,,4.0,,,,,45.0,21.0,6.6,3.0,0.0,0.0,0.0667466,0,,,2.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,13.0,11.0,,,8.0,10.0,3.0,3.0,,2.0,,,,,28.0,14.0,6.2,2.0,0.0,0.0,0.00205934,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,19,19,True,8.0,2.0,,,2.0,3.0,,5.0,,,,,,,21.0,10.0,6.6,7.0,0.0,0.0,7.036e-05,0,,,,,1.0,2.0,4.0,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,
10411470,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,,8.0,6.0,6.3,1.0,0.0,0.0,0.0111247,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Deyovaisio Zeefuik,deyovaisio-zeefuik,D. Zeefuik,D,42,185,212,M,843156,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Jayden Braaf,jayden-braaf,J. Braaf,F,,179,344,M,961688,EUR,1030752000,F,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,home,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,away,Inter,Samir Handanović,samir-handanovic,S. Handanović,G,,193,1174,,2949,EUR,458611200,G,1,1,False,55.0,54.0,3.0,2.0,54.0,54.0,,1.0,,8.0,,2.0,2.0,,90.0,64.0,7.4,1.0,0.0,0.0,0.0002094,0,0.1337,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,away,Inter,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,False,89.0,81.0,5.0,2.0,55.0,59.0,26.0,30.0,1.0,5.0,,,,,57.0,96.0,7.0,9.0,0.1195,0.1736,0.0357302,1,,,,,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,
10411470,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,91046,EUR,697248000,D,6,6,False,66.0,64.0,3.0,2.0,56.0,56.0,8.0,10.0,2.0,8.0,,,,,90.0,73.0,7.0,2.0,0.6309,0.1492,0.00248497,2,,,,,3.0,3.0,3.0,1.0,1.0,,,,,,3.0,,,,1.0,,,,,,,,1.0,,Stefandevrij,,,
10411470,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,126816,EUR,571449600,D,15,15,False,57.0,54.0,8.0,6.0,37.0,40.0,17.0,18.0,3.0,5.0,,,,,90.0,71.0,7.5,6.0,0.0,0.0,0.0358812,0,,,1.0,,3.0,5.0,3.0,,,,,1.0,,1.0,1.0,,2.0,2.0,,,2.0,1.0,,,1.0,,,,,1.0,,
10411470,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,759520,EUR,829785600,M,2,2,False,29.0,23.0,2.0,1.0,12.0,14.0,11.0,16.0,1.0,1.0,,,,,65.0,42.0,6.7,8.0,0.0,0.0,0.00551379,0,,,1.0,,2.0,3.0,6.0,,,1.0,1.0,,1.0,,4.0,,1.0,,,,,,,,,,,,ddumfries2,,,
10411470,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,135700,EUR,760665600,M,20,20,False,103.0,98.0,8.0,6.0,54.0,56.0,46.0,56.0,,8.0,,,,,90.0,124.0,8.1,16.0,0.0261,0.4577,0.247906,1,,,9.0,2.0,,3.0,1.0,,2.0,,,2.0,,2.0,,1.0,2.0,1.0,,,,2.0,,,,1.0,1.0,,HÇalhanoğlu,,1.0,
10411470,away,Inter,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181,13097,M,108800,EUR,721872000,M,77,77,False,98.0,91.0,4.0,3.0,62.0,66.0,30.0,33.0,,5.0,,,,,78.0,104.0,8.0,7.0,0.0,0.0,0.0867951,0,,,1.0,1.0,,2.0,2.0,,,2.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,1.0,,,marcelo_brozovic,2.0,,
10411470,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,37151,EUR,601344000,M,22,22,False,31.0,31.0,2.0,2.0,15.0,15.0,16.0,16.0,,5.0,,,,,65.0,40.0,7.1,1.0,0.2193,0.0,0.030723,3,,,,,1.0,3.0,2.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,micki_taryan,,,
10411470,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,284361,EUR,879120000,M,32,32,False,16.0,13.0,,,5.0,5.0,11.0,17.0,,2.0,,,,,57.0,25.0,7.8,6.0,0.0572,0.0,0.157013,1,,,6.0,3.0,,1.0,2.0,,,1.0,1.0,,1.0,3.0,,,,,,1.0,,1.0,,,,1.0,,,dimarco32,,,
10411470,away,Inter,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,False,27.0,19.0,2.0,2.0,11.0,13.0,8.0,16.0,1.0,,,,,,90.0,43.0,8.6,14.0,0.8096,1.5366,0.0455622,6,,,2.0,,1.0,2.0,4.0,1.0,,1.0,,3.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,,,,,3.0,,EDzeko,,2.0,
10411470,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,34.0,28.0,,,11.0,13.0,17.0,21.0,1.0,2.0,,,,,90.0,54.0,9.0,12.0,0.7567,1.6478,0.135142,4,,,,,,7.0,4.0,,,1.0,1.0,1.0,,3.0,,3.0,4.0,3.0,1.0,,,,,,3.0,1.0,4.0,,LautaroM,1.0,2.0,1.0
10411470,away,Inter,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,D,12,12,True,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,,1.0,,,,,33.0,12.0,6.8,1.0,0.0371,0.0,0.00594782,1,,,,,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,
10411470,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,19352,EUR,628560000,D,36,36,True,53.0,50.0,3.0,2.0,42.0,45.0,8.0,8.0,1.0,5.0,,,,,33.0,54.0,6.6,3.0,0.0,0.0,0.00250927,0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,away,Inter,Mattia Zanotti,mattia-zanotti,M. Zanotti,D,46,177,531,M,1012175,EUR,1042243200,D,46,46,True,6.0,4.0,1.0,,2.0,3.0,2.0,3.0,,2.0,,,,,25.0,12.0,6.3,3.0,0.0,0.0,0.00843205,0,,,,,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
10411470,away,Inter,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,5,5,True,15.0,12.0,2.0,1.0,7.0,8.0,5.0,7.0,,1.0,,,,,25.0,17.0,6.6,4.0,0.0,0.0,0.0128763,0,,,,,,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,
10411470,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,14,14,True,26.0,25.0,2.0,1.0,14.0,14.0,11.0,12.0,,,,,,,12.0,29.0,6.8,1.0,0.0452,0.0,0.0111631,1,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,KristjanAsllani,,,
10411470,away,Inter,André Onana,andre-onana,A. Onana,G,24,190,53850,M,787498,EUR,828403200,G,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AndréOnana24,,,
10411470,away,Inter,Alex Cordaz,alex-cordaz,A. Cordaz,G,,188,119,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,826188,EUR,923961600,D,95,95,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alessandrobastoni,,,
10411470,away,Inter,Alessandro Fontanarosa,alessandro-fontanarosa,A. Fontanarosa,D,63,185,518,M,1000292,EUR,1044576000,D,47,47,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411470,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,363856,EUR,855273600,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nicolo_barella,,,
10411470,away,Inter,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,M,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valencarboni,,,
10411470,away,Inter,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,90,90,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RLukaku,,,
10411470,away,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tucocorrea,,,
