match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_totalOffside
10411397,home,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Luca Marrone,,,luca-marrone,L. Marrone,D,4,186,56,M,,81827,EUR,638582400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177,2004,M,,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,F,84,84,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Juan Musso,,,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,False,18.0,12.0,12.0,6.0,9.0,9.0,3.0,9.0,,,,1.0,10.0,1.0,3.0,90.0,31.0,7.4,6.0,0.0,0.0,0.00099385,0,1.3729,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
10411397,away,Atalanta,Hans Hateboer,,,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,D,33,33,False,42.0,37.0,3.0,3.0,18.0,19.0,20.0,24.0,2.0,,,1.0,,,,90.0,59.0,6.8,10.0,0.0,0.0,0.0291079,0,,1.0,5.0,,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,
10411397,away,Atalanta,Rafael Tolói,,,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,False,26.0,20.0,4.0,4.0,14.0,18.0,6.0,8.0,8.0,,,4.0,4.0,,,90.0,46.0,7.8,6.0,0.2265,0.0,0.00592621,1,,3.0,1.0,1.0,4.0,2.0,,1.0,,1.0,,5.0,,,,True,,,,,1.0,,,1.0,,,,,
10411397,away,Atalanta,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190,4108,M,merihdemiral,806968,EUR,889056000,D,28,28,False,33.0,23.0,10.0,5.0,19.0,22.0,4.0,11.0,2.0,,,3.0,7.0,,,90.0,41.0,7.0,10.0,0.0,0.0,0.00071985,0,,1.0,2.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Davide Zappacosta,,,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,D,77,77,False,14.0,10.0,,,3.0,4.0,7.0,11.0,2.0,3.0,,1.0,5.0,,,45.0,35.0,6.4,11.0,0.0,0.0,0.00798402,0,,,3.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
10411397,away,Atalanta,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,False,43.0,31.0,8.0,2.0,10.0,11.0,21.0,34.0,3.0,,,2.0,5.0,,,90.0,55.0,6.8,17.0,0.155,0.3174,0.043455,1,,1.0,3.0,,1.0,1.0,,1.0,,2.0,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,
10411397,away,Atalanta,Marten de Roon,,,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,False,43.0,33.0,9.0,5.0,16.0,19.0,17.0,24.0,2.0,,,3.0,9.0,,,90.0,56.0,6.6,13.0,0.0,0.0,0.0109151,0,,1.0,5.0,,1.0,,,,,1.0,3.0,3.0,2.0,,,,,,,1.0,,,,,,,,,
10411397,away,Atalanta,Ademola Lookman,,,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,M,11,11,False,28.0,26.0,1.0,1.0,7.0,7.0,20.0,26.0,5.0,4.0,3.0,,2.0,,,88.0,45.0,7.5,11.0,0.5935,0.0,0.712645,1,,,7.0,1.0,1.0,,,1.0,2.0,3.0,,,2.0,4.0,5.0,,1.0,,,2.0,1.0,,,,1.0,1.0,,,
10411397,away,Atalanta,Éderson,,,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,19.0,14.0,1.0,1.0,4.0,4.0,10.0,16.0,3.0,1.0,,,2.0,,,76.0,36.0,7.5,10.0,0.1631,0.3005,0.626363,3,,,3.0,1.0,2.0,,,1.0,1.0,,1.0,,2.0,3.0,1.0,,,2.0,,,,,,,,1.0,,,
10411397,away,Atalanta,Ruslan Malinovskyi,,,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,malinovskyi18,195850,EUR,736473600,M,18,18,False,36.0,32.0,6.0,5.0,8.0,9.0,26.0,35.0,2.0,,,,12.0,,,71.0,55.0,7.4,14.0,0.0589,0.0,0.314071,2,,1.0,4.0,2.0,1.0,1.0,,,1.0,,2.0,2.0,2.0,1.0,8.0,,2.0,,,1.0,,,,,,1.0,,,
10411397,away,Atalanta,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,17,17,False,15.0,10.0,,,1.0,3.0,9.0,13.0,4.0,,,,4.0,,,71.0,31.0,7.7,12.0,0.5806,1.0505,0.021668,2,,2.0,5.0,,1.0,1.0,,1.0,,4.0,,,5.0,2.0,1.0,,,2.0,,1.0,,,,,,,1.0,1.0,1.0
10411397,away,Atalanta,Brandon Soppy,,,brandon-soppy,B. Soppy,M,2,181,434,M,,963211,EUR,1014249600,D,93,93,True,17.0,14.0,,,6.0,6.0,8.0,11.0,2.0,3.0,1.0,1.0,4.0,,,45.0,33.0,6.6,8.0,0.0823,0.0,0.0216182,2,,,3.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
10411397,away,Atalanta,Giorgio Scalvini,,,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,True,10.0,4.0,2.0,,2.0,5.0,2.0,5.0,2.0,1.0,1.0,,2.0,,,19.0,16.0,6.6,6.0,0.0879,0.2228,0.00812591,1,,,3.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10411397,away,Atalanta,Mario Pašalić,,,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,88,88,True,10.0,9.0,,,1.0,1.0,8.0,9.0,1.0,,,,,,,19.0,11.0,6.5,1.0,0.0,0.0,0.0170097,0,,,3.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Joakim Mæhle,,,joakim-maehle,J. Mæhle,D,21,185,1471,M,,842364,EUR,864086400,D,3,3,True,9.0,8.0,,,3.0,3.0,5.0,6.0,,1.0,,,,,,14.0,11.0,6.6,3.0,0.0,0.0,0.0516413,0,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
10411397,away,Atalanta,Jérémie Boga,,,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,10,10,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,2.0,5.0,,1.0,0.0,0.0,0.0320901,0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Francesco Rossi,,,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Marco Sportiello,,,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Matteo Ruggeri,,,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411397,away,Atalanta,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
