match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_blockedScoringAttempt,stat_accurateCross,stat_penaltyWon,stat_totalOffside,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded
10385526,home,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,33.0,27.0,13.0,7.0,23.0,24.0,4.0,9.0,10.0,1.0,90.0,40.0,6.2,6.0,0.0,0.0,0.0012759,0,-1.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385526,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,33,33,False,55.0,46.0,6.0,2.0,32.0,40.0,14.0,15.0,4.0,,87.0,69.0,6.7,13.0,0.2292,0.0,0.00700235,1,,,,5.0,4.0,9.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385526,home,Chelsea,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,52.0,45.0,8.0,4.0,31.0,35.0,14.0,17.0,6.0,,90.0,62.0,6.4,10.0,0.0,0.0,0.0076131,0,,,,,3.0,2.0,1.0,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385526,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,4,4,False,70.0,63.0,7.0,4.0,37.0,40.0,26.0,31.0,8.0,,90.0,80.0,6.7,8.0,0.198,0.0,0.0104163,1,,,,3.0,5.0,4.0,1.0,,,,,2.0,2.0,,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10385526,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,M,24,24,False,31.0,27.0,1.0,,11.0,12.0,20.0,28.0,2.0,,90.0,64.0,7.6,11.0,0.0901,0.0,0.449535,2,,,,2.0,3.0,9.0,,1.0,3.0,3.0,,1.0,,1.0,1.0,3.0,,2.0,1.0,1.0,9.0,2.0,4.0,1.0,1.0,2.0,,,,,,,,,,
10385526,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,72.0,65.0,13.0,10.0,27.0,29.0,38.0,44.0,4.0,,90.0,86.0,7.3,10.0,0.1589,0.0,0.0812182,3,,,,,3.0,6.0,,2.0,,,,1.0,,5.0,3.0,1.0,1.0,,,,1.0,3.0,,,,2.0,,,,,,,,,,
10385526,home,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,73.0,59.0,6.0,2.0,31.0,35.0,28.0,38.0,8.0,,81.0,84.0,6.7,18.0,0.1095,0.0,0.070967,2,,,,1.0,4.0,4.0,1.0,2.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,3.0,True,,,,,,,,,
10385526,home,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,M,21,21,False,61.0,48.0,4.0,1.0,22.0,25.0,31.0,49.0,3.0,,90.0,96.0,7.9,23.0,0.1158,0.4156,0.606026,1,,,,3.0,3.0,7.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,13.0,,5.0,,,4.0,,1.0,,,,,,,,
10385526,home,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,32.0,27.0,,,9.0,9.0,18.0,23.0,3.0,,90.0,50.0,7.6,10.0,1.1897,1.6063,0.0407811,6,,,,3.0,7.0,6.0,1.0,,3.0,1.0,1.0,,1.0,,,2.0,3.0,1.0,,3.0,,1.0,,,,1.0,,4.0,1.0,,,,,,,
10385526,home,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,11,11,False,21.0,15.0,,,3.0,3.0,12.0,18.0,,,86.0,34.0,7.4,9.0,0.2826,0.579,0.0864336,4,,,,,2.0,4.0,,,2.0,1.0,,,,1.0,1.0,2.0,,1.0,,2.0,,2.0,,,1.0,,,2.0,1.0,,,,,,,
10385526,home,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,F,10,10,False,18.0,13.0,,,4.0,5.0,10.0,18.0,2.0,,62.0,34.0,6.8,15.0,0.0,0.0,0.0700393,0,,,,,3.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,1.0,1.0,2.0,5.0,,1.0,,,1.0,,,,,,,,,,
10385526,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,True,9.0,6.0,,,1.0,2.0,5.0,7.0,,,28.0,19.0,6.0,9.0,0.0,0.0,0.00375795,0,,,,2.0,5.0,4.0,,3.0,4.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385526,home,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,True,7.0,7.0,,,,,7.0,7.0,,,9.0,9.0,6.4,1.0,0.0,0.0,0.00281191,0,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385526,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,30,30,True,5.0,4.0,,,,,4.0,5.0,,,10.0,6.0,6.4,1.0,0.0,0.0,0.00700767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385526,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,True,3.0,3.0,,,,,3.0,3.0,,,9.0,4.0,6.2,,0.0,0.0,0.00120119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385526,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
