match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_errorLeadToAShot,captain,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_accurateCross,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals
12421236,home,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,27.0,20.0,13.0,6.0,0.0,16.0,16.0,4.0,11.0,2.0,12.0,5.0,2.0,2.0,90.0,45.0,7.2,7.0,0.00053608,0,-0.2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,46.0,35.0,11.0,4.0,0.0,21.0,25.0,14.0,21.0,5.0,2.0,,,,90.0,71.0,6.6,18.0,0.00691913,0,,2.0,2.0,8.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,46.0,45.0,3.0,2.0,0.0,39.0,39.0,6.0,7.0,6.0,6.0,,,,90.0,54.0,6.7,1.0,0.00452386,0,,3.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,Toubaahmed59,,,,,,,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,53.0,46.0,10.0,5.0,0.0,27.0,28.0,19.0,25.0,7.0,1.0,,,,90.0,70.0,6.7,12.0,0.0144696,0,,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,M,17,17,False,36.0,28.0,1.0,,0.0,10.0,12.0,18.0,25.0,5.0,6.0,,,,90.0,71.0,7.0,18.0,0.038039,0,,1.0,,8.0,9.0,1.0,1.0,4.0,2.0,1.0,1.0,,1.0,9.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Fredrik Hammar,,,fredrik-hammar,F. Hammar,M,6,181,204,M,946959,EUR,983145600,M,33,33,False,36.0,24.0,7.0,4.0,0.0,9.0,14.0,15.0,22.0,4.0,4.0,,,,90.0,49.0,6.7,13.0,0.00896403,0,,,1.0,3.0,4.0,1.0,,2.0,3.0,3.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,59.0,51.0,7.0,4.0,0.0,20.0,22.0,31.0,40.0,,7.0,,,,83.0,69.0,7.3,12.0,0.0402145,0,,2.0,,3.0,2.0,1.0,,2.0,,,,,3.0,2.0,2.0,1.0,,,True,2.0,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,28.0,23.0,2.0,,0.0,11.0,12.0,12.0,16.0,,1.0,,,,45.0,36.0,6.5,9.0,0.00733381,0,,,1.0,2.0,2.0,1.0,,,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,F,7,7,False,40.0,29.0,4.0,2.0,0.0,11.0,13.0,18.0,27.0,,4.0,,,,66.0,54.0,6.9,16.0,0.0167229,0,,2.0,3.0,6.0,8.0,1.0,2.0,,2.0,2.0,,,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12421236,home,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,19.0,19.0,3.0,3.0,0.0,10.0,10.0,9.0,11.0,,5.0,,,,65.0,32.0,6.9,9.0,0.586377,1,,1.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,,3.0,,,,1.0,1.0,1.0,0.0214,,,,,,,,,,,,
