match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,player_sofascoreId,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_goals,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_clearanceOffLine
11450068,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,11.0,9.0,3.0,1.0,8.0,8.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,90.0,17.0,6.3,2.0,0.0174,0.00089205,1,-0.1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450068,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,46.0,40.0,6.0,2.0,9.0,11.0,32.0,38.0,3.0,1.0,,1.0,,,90.0,69.0,6.9,11.0,,0.104549,0,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450068,home,Beşiktaş JK,Joe Worrall,joe-worrall,J. Worrall,D,4,193,315,M,838399,EUR,852854400,D,17,17,False,57.0,43.0,8.0,4.0,24.0,25.0,19.0,32.0,4.0,,,6.0,,,90.0,73.0,7.1,14.0,,0.0273326,0,,,,2.0,9.0,,,,4.0,3.0,,,,6.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11450068,home,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,51.0,37.0,14.0,6.0,19.0,22.0,18.0,29.0,8.0,,,2.0,,,90.0,61.0,6.5,14.0,,0.0111166,0,,,,7.0,4.0,,1.0,1.0,1.0,3.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450068,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,False,23.0,17.0,3.0,1.0,9.0,11.0,8.0,16.0,7.0,1.0,,5.0,,,90.0,61.0,7.2,19.0,,0.0628356,0,,4.0,,4.0,7.0,,3.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11450068,home,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,M,12,12,False,18.0,17.0,2.0,2.0,2.0,2.0,15.0,16.0,1.0,,,1.0,,,45.0,22.0,6.6,1.0,0.1718,0.0120204,1,,,,1.0,1.0,,,,,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11450068,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,57.0,48.0,11.0,7.0,21.0,22.0,27.0,38.0,5.0,1.0,1.0,4.0,,,90.0,82.0,6.9,14.0,0.0151,0.0842022,1,,3.0,,1.0,10.0,1.0,2.0,1.0,,6.0,,2.0,,1.0,,6.0,4.0,1.0,,,,gedson_83,1.0,,,,,,,,,,,,,,,,
11450068,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,11,11,False,39.0,30.0,8.0,4.0,1.0,1.0,34.0,50.0,3.0,,,9.0,,,90.0,67.0,8.1,19.0,0.9101,0.375378,3,,12.0,5.0,,7.0,1.0,3.0,2.0,,,,4.0,6.0,,,1.0,1.0,2.0,,,1.0,MRashica,,1.0,1.0,1.0,2.0,1.0,0.1001,1.0,,,,,,,,,
11450068,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,False,38.0,29.0,1.0,1.0,9.0,9.0,20.0,31.0,5.0,1.0,1.0,5.0,,,90.0,57.0,7.4,16.0,0.4757,0.0316301,4,,2.0,,,6.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,,1.0,ernest_muci,,,,1.0,2.0,,0.5944,,1.0,,,,,,,,
11450068,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,M,90,90,False,8.0,6.0,2.0,1.0,2.0,3.0,4.0,7.0,9.0,,,5.0,,,90.0,39.0,7.1,17.0,0.1412,0.0109167,3,,2.0,,2.0,5.0,2.0,6.0,4.0,,1.0,8.0,1.0,1.0,,,,,3.0,,,1.0,semihkilicsoy9,,,,,2.0,,0.365,,,,,,,,,,
11450068,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,False,11.0,6.0,,,,,6.0,11.0,5.0,1.0,,,,,60.0,15.0,6.8,6.0,0.1388,0.0508471,2,,,,2.0,5.0,1.0,,,1.0,,,,,5.0,,,,1.0,,,2.0,,,,,,,1.0,,,,True,,,,,,,
11450068,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,19.0,16.0,2.0,1.0,1.0,2.0,15.0,19.0,7.0,,1.0,6.0,,,45.0,33.0,7.0,10.0,0.2473,0.0373368,3,,2.0,,3.0,3.0,,5.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,,0.024,,,,,,,,,,
11450068,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,True,11.0,7.0,,,1.0,2.0,6.0,9.0,1.0,,,,,,30.0,14.0,6.8,6.0,0.1724,0.0124638,1,,,,,2.0,,,,,,2.0,,1.0,2.0,,,,1.0,,,,aboubakarvincent,,,,,1.0,,,,,,,,,,,,
