match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
14109819,home,Çaykur Rizespor,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194.0,3551,M,yahia.fofana_,877977,EUR,966816000,G,75,75,False,32.0,22.0,17.0,7.0,0.0,19.0,23.0,3.0,9.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,90.0,38.0,7.0,10.0,0.00065973,84.967798582642,13.0,45.578890814834,0.0,0.0796,0,0.192,0.06,0.01,0.19,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109819,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172.0,57,M,,1016393,EUR,966297600,D,54,54,False,27.0,22.0,6.0,4.0,0.0,10.0,11.0,12.0,16.0,,6.0,1.0,4.0,,,,,90.0,59.0,7.7,14.0,0.181868,236.12091331316,16.0,148.04968315008,5.0,,1,,0.42,0.31,0.19,,,,3.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0291,37.776840486014,126.81307665496,2.0,-0.03,,,,,,,,,,,
14109819,home,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190.0,969,M,,863600,EUR,763516800,D,3,3,False,32.0,26.0,7.0,2.0,0.0,17.0,18.0,9.0,14.0,2.0,4.0,7.0,5.0,,,,,88.0,51.0,8.3,6.0,0.00540774,96.7653943028,9.0,56.13017518749,1.0,,2,,0.18,0.08,0.55,,,,,,4.0,,,,,1.0,1.0,3.0,,,,2.0,2.0,0.1373,25.656594130135,30.766813955949,,0.5,2.0,1.0,1.0,0.7637,,,,,,,
14109819,home,Çaykur Rizespor,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187.0,580,M,,904759,EUR,924048000,D,27,27,False,43.0,42.0,3.0,2.0,0.0,37.0,38.0,5.0,5.0,1.0,7.0,3.0,2.0,,,,,90.0,61.0,7.9,3.0,0.00341831,76.187124700132,13.0,16.382128095355,0.0,,0,,0.14,0.04,0.67,,,,,,3.0,,,,,,2.0,1.0,6.0,4.0,,,2.0,,,,1.0,,1.0,,,,1.0,,,,,,
14109819,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183.0,148,M,,281233,EUR,785289600,D,5,5,False,44.0,39.0,5.0,3.0,0.0,20.0,22.0,19.0,22.0,1.0,3.0,2.0,4.0,,,,,90.0,66.0,7.3,11.0,0.0164505,81.938341867926,6.0,67.744548513772,1.0,,0,,0.27,0.06,0.31,,,,3.0,,4.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,3.0,,25.456747939933,31.745410313934,,,,,,,,True,,,,,
14109819,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178.0,461,M,,1008173,EUR,880934400,M,10,10,False,28.0,22.0,6.0,2.0,0.0,8.0,8.0,14.0,20.0,2.0,11.0,4.0,7.0,,,,,88.0,51.0,7.3,11.0,0.029951,107.67440944399,11.0,34.550189641337,1.0,,1,,0.08,0.18,0.24,,,,,,7.0,1.0,1.0,5.0,3.0,1.0,,1.0,2.0,2.0,2.0,4.0,1.0,0.0621,18.147057712094,18.662588914725,1.0,0.0,2.0,,,,,,,,,,
14109819,home,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,,190197,EUR,789523200,M,14,14,False,42.0,38.0,3.0,1.0,0.0,19.0,19.0,19.0,23.0,,3.0,1.0,4.0,,,,,90.0,52.0,7.3,4.0,0.0197078,72.223426951986,7.0,19.918453617288,1.0,,0,,0.21,0.05,0.39,,,,,,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,1.0,,,26.302691642537,29.559407994748,,,,,,,,,,,,,
14109819,home,Çaykur Rizespor,Qazim Laci,qazim-laci,Q. Laci,M,20,173.0,992,M,,284395,EUR,822009600,M,20,20,False,42.0,35.0,7.0,6.0,1.0,21.0,24.0,14.0,18.0,1.0,4.0,,2.0,,,,,90.0,53.0,7.4,11.0,0.170646,42.643580406553,8.0,-3.319097891706,0.0,,1,,0.35,-0.01,-0.06,,,,4.0,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,0.039,,,1.0,0.01,1.0,,,,,,1.0,,,,
14109819,home,Çaykur Rizespor,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179.0,340,M,,1144096,EUR,1085702400,F,17,17,False,27.0,20.0,1.0,,1.0,5.0,8.0,15.0,19.0,1.0,5.0,2.0,7.0,,,,,82.0,41.0,7.2,8.0,0.305748,124.10858366518,13.0,55.059077331671,1.0,,2,,0.18,0.2,0.13,,Adedire Mebude,,,,1.0,1.0,,,,,,3.0,1.0,,,3.0,,0.1834,23.132816659721,31.175233824304,2.0,-0.51,,1.0,,0.0448,1.0,,1.0,1.0,,,
14109819,home,Çaykur Rizespor,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,,930775,EUR,944611200,F,11,11,False,13.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,9.0,2.0,7.0,,2.0,,,,,81.0,34.0,7.1,10.0,0.365541,36.038871460925,7.0,8.4603054647876,0.0,,1,,0.4,-0.02,0.2,,,,,,7.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,4.0,3.0,1.0,0.0542,,,1.0,-0.51,2.0,,,,,,1.0,1.0,,,
