match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_wonContest,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches
10408287,home,Espanyol,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,13,13,False,14.0,11.0,5.0,2.0,10.0,10.0,1.0,4.0,1.0,7.0,1.0,2.0,90.0,23.0,6.3,3.0,0.0,0.0,9.81e-05,0,-1.3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408287,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,32.0,28.0,4.0,3.0,10.0,11.0,18.0,25.0,,1.0,,,73.0,60.0,7.6,11.0,0.039,0.0,0.103168,1,,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408287,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,44.0,42.0,3.0,1.0,30.0,30.0,12.0,14.0,4.0,7.0,,,90.0,49.0,6.6,2.0,0.0,0.0,0.00399635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408287,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,61.0,52.0,9.0,4.0,29.0,29.0,23.0,32.0,2.0,4.0,,,90.0,70.0,6.7,10.0,0.0,0.0,0.0206774,0,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408287,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,37.0,27.0,6.0,4.0,11.0,14.0,17.0,31.0,,7.0,,,90.0,59.0,7.2,21.0,0.0614,1.0839,0.378674,3,,,8.0,2.0,6.0,5.0,,,,4.0,1.0,,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
10408287,home,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,35.0,25.0,7.0,1.0,7.0,7.0,19.0,34.0,,3.0,,,83.0,53.0,6.4,18.0,0.0391,0.0,0.0486738,1,,,6.0,,7.0,4.0,,,1.0,3.0,3.0,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,,,True,2.0,,,,,,,,,
10408287,home,Espanyol,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,False,34.0,29.0,3.0,1.0,11.0,13.0,18.0,22.0,1.0,7.0,,,90.0,47.0,6.8,9.0,0.0,0.0,0.0125083,0,,,1.0,3.0,5.0,7.0,,,2.0,2.0,1.0,,3.0,1.0,2.0,,,,5.0,,1.0,,,,,,1.0,,,,,,,,
10408287,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,False,18.0,15.0,5.0,3.0,4.0,4.0,11.0,15.0,,2.0,,,58.0,27.0,7.1,5.0,0.0,0.0,0.577554,0,,1.0,1.0,2.0,6.0,4.0,1.0,,,2.0,,1.0,1.0,,1.0,,,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,
10408287,home,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,F,17,17,False,11.0,7.0,2.0,2.0,1.0,1.0,6.0,10.0,,4.0,,,73.0,27.0,7.6,7.0,1.1457,0.9288,0.0185503,4,,,,1.0,3.0,7.0,,2.0,,1.0,,2.0,2.0,,,,,,1.0,1.0,4.0,1.0,1.0,,,,2.0,3.0,braithwaite,1.0,,,,,
10408287,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,18.0,15.0,,,6.0,6.0,9.0,13.0,1.0,1.0,,,90.0,28.0,6.4,8.0,0.1172,0.1627,0.0120034,2,,,1.0,2.0,3.0,3.0,,1.0,,,,1.0,1.0,,,,,,2.0,,,,1.0,,,1.0,3.0,,joselumato,,1.0,,,,
