match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_lastManTackle,stat_ownGoals
11067580,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,31.0,21.0,13.0,3.0,17.0,17.0,4.0,14.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,7.3,10.0,0.00088634,0,0.1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,False,40.0,32.0,6.0,3.0,16.0,19.0,16.0,22.0,,3.0,1.0,6.0,,,,,,90.0,59.0,7.3,12.0,0.0426104,0,,True,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,D,34,34,False,45.0,43.0,2.0,2.0,23.0,23.0,20.0,22.0,1.0,4.0,,2.0,,,,,,90.0,52.0,7.2,3.0,0.0103706,1,,,,3.0,,,3.0,2.0,,2.0,1.0,Kaiky Naves,1.0,1.0,1.0,0.1049,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,41.0,32.0,6.0,3.0,28.0,29.0,4.0,12.0,3.0,5.0,3.0,6.0,,,,,,90.0,50.0,7.2,9.0,0.00157658,2,,,,1.0,,,2.0,1.0,,,,,1.0,1.0,,0.0798,,1.0,0.0326,,,,,,,,,,,,,
11067580,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,31.0,28.0,4.0,3.0,16.0,16.0,15.0,20.0,,1.0,,3.0,1.0,,,,,90.0,50.0,7.5,8.0,0.477866,1,,,5.0,4.0,1.0,2.0,,,1.0,,2.0,,2.0,,,0.1049,,1.0,0.2644,1.0,3.0,1.0,1.0,,,,,,,,,
11067580,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,36.0,31.0,4.0,2.0,15.0,16.0,16.0,20.0,1.0,3.0,,6.0,1.0,,,,,72.0,47.0,7.1,5.0,0.0173947,2,,,,2.0,1.0,2.0,,,,1.0,,,,1.0,1.0,0.0447,,1.0,0.0199,,,1.0,,1.0,,,,,,,,
11067580,home,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,24.0,22.0,2.0,2.0,9.0,9.0,13.0,16.0,1.0,5.0,,5.0,2.0,,,,,81.0,35.0,6.7,5.0,0.0122991,2,,,1.0,6.0,,1.0,2.0,2.0,2.0,3.0,,,1.0,1.0,,0.3192,,1.0,0.5402,,,2.0,,,1.0,,,,,,,
11067580,home,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,M,9,9,False,25.0,19.0,1.0,1.0,3.0,4.0,16.0,21.0,,7.0,,4.0,3.0,,,,,81.0,46.0,7.7,13.0,0.280763,2,,,,7.0,8.0,,1.0,,2.0,,2.0,,1.0,,,0.1574,,2.0,0.6735,,,1.0,1.0,3.0,,1.0,,,,,,
11067580,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,32.0,22.0,2.0,1.0,3.0,3.0,25.0,40.0,,7.0,,3.0,4.0,,,,,90.0,60.0,8.4,21.0,0.92866,0,,,11.0,7.0,3.0,,3.0,2.0,,,10.0,,1.0,,,,,,,,6.0,1.0,2.0,,,,2.0,,,,,
11067580,home,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,M,10,10,False,1.0,1.0,,,,,2.0,2.0,,1.0,,,1.0,,,,,12.0,4.0,6.8,,0.119149,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,
11067580,home,Palmeiras,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,,937552,EUR,822441600,F,19,19,False,11.0,9.0,1.0,1.0,3.0,3.0,6.0,10.0,1.0,7.0,,1.0,1.0,,,,,72.0,24.0,6.8,5.0,0.0175368,2,,,2.0,3.0,1.0,,5.0,4.0,,,,,,2.0,,0.6033,,,,,,2.0,,,1.0,,,,,,,
11067580,home,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,,841128,EUR,887500800,F,14,14,True,16.0,12.0,,,3.0,4.0,10.0,15.0,1.0,4.0,1.0,2.0,,,,,,78.0,34.0,7.4,10.0,0.116821,5,,,3.0,4.0,2.0,1.0,1.0,,3.0,1.0,4.0,,1.0,3.0,,0.2812,,1.0,0.3396,,1.0,1.0,,2.0,,,1.0,,1.0,,,
11067580,home,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,12.0,12.0,,,11.0,11.0,1.0,1.0,,1.0,,3.0,,,,,,18.0,16.0,6.2,2.0,0.0014721,1,,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,0.3294,,1.0,0.5404,,,,,,1.0,,1.0,,,,,
11067580,home,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,,1167069,EUR,1031529600,M,40,40,True,8.0,6.0,1.0,,4.0,4.0,2.0,4.0,1.0,3.0,1.0,5.0,,,,,,18.0,16.0,7.4,2.0,0.00089419,3,,,,,2.0,1.0,,,,,,Jhon Jhon,,2.0,,0.587,,1.0,0.5575,,,,,2.0,1.0,,,1.0,,1.0,,
11067580,home,Palmeiras,Jailson,jailson,Jailson,D,,187,385,M,,794861,EUR,810432000,M,30,30,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,9.0,4.0,7.1,,0.412141,1,,,,1.0,,,,,,1.0,1.0,,,1.0,,0.0283,,,,1.0,,,1.0,,,,,,,,,
11067580,home,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,,1094179,EUR,976060800,M,18,18,True,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,9.0,7.0,9.2,1.0,9.995e-05,3,,,,,,,,,1.0,,,José López,,,,0.7155,,3.0,1.9413,,,,,,,2.0,,,,,,
11067580,home,Palmeiras,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199,1031,M,,1066689,EUR,1020297600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mateus Oliveira,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,,34141,EUR,535248000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Vanderlan,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,,1002443,EUR,1010102400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Eduard Atuesta,eduard-atuesta,E. Atuesta,M,20,180,784,M,,846468,EUR,866678400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Kevin,kevin,Kevin,M,22,176,5464,M,,1112879,EUR,1041638400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,
11067580,home,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,Estêvão,1597265,EUR,1177372800,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Estêvão,,,,,,,,,,,,,,,,,,,,
11067580,away,América Mineiro,Jory,jory,Jory,G,1,190,55,M,,839762,EUR,826675200,G,12,12,False,23.0,18.0,5.0,,18.0,19.0,,4.0,,,1.0,7.0,,,6.0,9.0,,90.0,37.0,7.7,5.0,6.907e-05,0,0.9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067580,away,América Mineiro,Júlio César,julio-cesar,Júlio César,D,18,186,62,M,,1185832,EUR,1064793600,D,18,18,False,39.0,36.0,1.0,,31.0,34.0,5.0,5.0,1.0,3.0,5.0,,,,,,,78.0,51.0,6.5,6.0,0.00264523,0,,,,4.0,1.0,,2.0,2.0,1.0,1.0,,Júlio César,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,
11067580,away,América Mineiro,Éder,eder-ferreira,Éder,D,33,184,208,M,,842072,EUR,797126400,D,33,33,False,16.0,16.0,3.0,3.0,13.0,13.0,3.0,3.0,2.0,3.0,4.0,2.0,,,,,,45.0,24.0,6.2,,0.00213817,0,,,,3.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0
11067580,away,América Mineiro,Danilo Avelar,danilo-avelar,Danilo Avelar,D,,184,107,M,,121221,EUR,613353600,D,22,22,False,61.0,51.0,5.0,2.0,32.0,38.0,19.0,23.0,2.0,5.0,3.0,4.0,,,,,,90.0,70.0,6.1,10.0,0.0542399,1,,,,8.0,1.0,1.0,2.0,2.0,,4.0,,,1.0,1.0,,0.0218,,,,,,3.0,,1.0,,,,,,,,
11067580,away,América Mineiro,Rodriguinho,rodriguinho,Rodriguinho,M,75,170,859,M,,1174770,EUR,1054771200,M,75,75,False,48.0,40.0,6.0,4.0,19.0,22.0,21.0,27.0,1.0,4.0,1.0,6.0,1.0,,,,,90.0,70.0,6.2,11.0,0.012268,0,,,1.0,6.0,2.0,,1.0,,,1.0,1.0,Rodriguinho,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,
11067580,away,América Mineiro,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,,840118,EUR,826934400,M,21,21,False,59.0,50.0,5.0,,28.0,31.0,22.0,28.0,,1.0,1.0,1.0,,,,,,90.0,67.0,6.3,12.0,0.0206849,0,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
11067580,away,América Mineiro,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,,794312,EUR,770688000,M,5,5,False,37.0,30.0,1.0,,15.0,18.0,15.0,20.0,,3.0,,4.0,,,,,,77.0,56.0,6.5,14.0,0.0375034,1,,,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,0.0254,,,,,,2.0,,1.0,,,3.0,1.0,1.0,,,
11067580,away,América Mineiro,Marlon Lopes,marlon-lopes,Marlon,D,6,177,100,M,,870933,EUR,761097600,M,6,6,False,35.0,29.0,4.0,3.0,23.0,25.0,6.0,10.0,1.0,5.0,,10.0,2.0,,,,,90.0,54.0,6.7,10.0,0.0091874,0,,,,4.0,2.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
11067580,away,América Mineiro,Juninho,juninho,Juninho,M,28,173,218,M,,330691,EUR,561945600,F,8,8,False,31.0,23.0,2.0,1.0,12.0,12.0,11.0,19.0,,3.0,1.0,2.0,1.0,,,,,90.0,40.0,6.5,11.0,0.0128319,0,,True,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
11067580,away,América Mineiro,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,,345847,EUR,735955200,F,17,17,False,10.0,6.0,,,4.0,4.0,2.0,6.0,2.0,4.0,,,1.0,,,,,45.0,15.0,6.5,6.0,0.00053544,0,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
11067580,away,América Mineiro,Felipe Azevedo,felipe-azevedo,Felipe Azevedo,M,11,175,88,M,,166471,EUR,537235200,F,11,11,False,12.0,9.0,1.0,,4.0,4.0,5.0,9.0,1.0,1.0,1.0,2.0,,,,,,45.0,21.0,6.2,9.0,0.0134967,2,,,1.0,7.0,2.0,,,,1.0,1.0,,,,1.0,,0.0323,,,,,,2.0,,,,,2.0,,1.0,,,
11067580,away,América Mineiro,Alê,ale,Alê,M,16,184,96,M,,869564,EUR,644630400,M,16,16,True,32.0,29.0,,,16.0,17.0,13.0,16.0,,5.0,,4.0,,,,,,45.0,44.0,6.6,7.0,0.0197934,0,,,1.0,3.0,5.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,
11067580,away,América Mineiro,Everaldo,everaldo,Everaldo,M,,172,208,M,,923951,EUR,770083200,F,37,37,True,16.0,14.0,2.0,1.0,7.0,7.0,7.0,9.0,,3.0,,2.0,1.0,,,,,45.0,21.0,6.7,3.0,0.0184341,0,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
11067580,away,América Mineiro,Renato Marques,marques-renato,Renato Marques,F,78,180,300,M,,1194689,EUR,1070928000,F,78,78,True,9.0,6.0,,,2.0,2.0,4.0,8.0,,3.0,1.0,,3.0,,,,,45.0,20.0,6.6,8.0,0.0106344,1,,,1.0,3.0,,,,,3.0,1.0,,Renato Marques,,,,0.0221,,1.0,0.1216,,,1.0,,,,,1.0,1.0,,,,
11067580,away,América Mineiro,Martín Benítez,martin-benitez,M. Benítez,M,7,173,425,M,,155715,EUR,771811200,M,10,10,True,7.0,5.0,1.0,,2.0,2.0,3.0,6.0,,1.0,,1.0,1.0,,,,,13.0,10.0,6.2,4.0,0.00084197,0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
11067580,away,América Mineiro,Iago Maidana,iago-maidana,I. Maidana,D,36,194,211,M,,599686,EUR,823564800,D,3,3,True,5.0,4.0,,,4.0,4.0,,1.0,,,,,,,,,,12.0,5.0,5.8,1.0,8.038e-05,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
