match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_gender,captain
14888296,home,Macclesfield FC,Max Dearnley,Max,Dearnley,max-dearnley,M. Dearnley,G,1,195.0,15,2193146,EUR,898214400.0,G,1,1,False,,
14888296,home,Macclesfield FC,Lewis Fensome,Lewis,Fensome,lewis-fensome,L. Fensome,D,4,,10,2193148,EUR,950313600.0,D,4,4,False,,
14888296,home,Macclesfield FC,Sam Heathcote,Sam,Heathcote,sam-heathcote,S. Heathcote,D,12,188.0,40,824767,EUR,870393600.0,D,12,12,False,,
14888296,home,Macclesfield FC,Rollin Menayese,Rollin,Menayese,rollin-menayese,R. Menayese,D,5,190.0,21,883134,EUR,881193600.0,D,5,5,False,M,
14888296,home,Macclesfield FC,Luis Lacey,Luis Lacey,,luis-lacey,L. Lacey,M,15,175.0,41,1967917,EUR,1105228800.0,M,15,15,False,,
14888296,home,Macclesfield FC,Josh Kay,Josh,Kay,josh-kay,J. Kay,M,27,165.0,16,859618,EUR,854582400.0,M,27,27,False,M,
14888296,home,Macclesfield FC,Paul Dawson,Paul Dawson,,paul-dawson,P. Dawson,M,6,,48,2212761,EUR,915667200.0,M,6,6,False,,True
14888296,home,Macclesfield FC,James Edmondson,James,Edmondson,edmondson-james,J. Edmondson,M,28,,25,1143271,EUR,1130803200.0,M,28,28,False,M,
14888296,home,Macclesfield FC,D'Mani Mellor,D'Mani,Mellor,dmani-mellor,D. Mellor,M,9,186.0,142,979230,EUR,969408000.0,M,9,9,False,M,
14888296,home,Macclesfield FC,Danny Elliott,,,danny-elliott,D. Elliott,F,10,183.0,32,881753,EUR,812332800.0,F,10,10,False,M,
14888296,home,Macclesfield FC,Justin Johnson,Justin,Johnson,justin-johnson,J. Johnson,M,22,170.0,13,795693,EUR,841104000.0,M,22,22,False,M,
14888296,home,Macclesfield FC,Brandon Lee,Brandon,Lee,brandon-lee,B. Lee,D,3,,3,995558,EUR,943920000.0,D,3,3,True,,
14888296,home,Macclesfield FC,Luke Duffy,Luke,Duffy,luke-duffy,L. Duffy,M,11,,26,1992244,EUR,920678400.0,M,11,11,True,,
14888296,home,Macclesfield FC,Max Woltman,Max,Woltman,max-woltman,M. Woltman,M,30,178.0,68,1110108,EUR,1061337600.0,M,30,30,True,M,
14888296,home,Macclesfield FC,Regan Griffiths,Regan,Griffiths,regan-griffiths,R. Griffiths,M,8,172.0,15,943688,EUR,957139200.0,M,8,8,True,,
14888296,home,Macclesfield FC,Isaac Buckley-Ricketts,Isaac,Buckley-Ricketts,isaac-buckley-ricketts,I. Buckley-Ricketts,M,7,175.0,71,792316,EUR,889833600.0,M,7,7,True,M,
14888296,home,Macclesfield FC,Joe Nicholson,Joe,Nicholson,joe-nicholson,J. Nicholson,G,13,,3,2217692,EUR,1162252800.0,G,13,13,True,,
14888296,home,Macclesfield FC,Danny Whitehead,Danny,Whitehead,danny-whitehead,D. Whitehead,M,23,179.0,12,148711,EUR,751334400.0,M,23,23,True,M,
