match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_aerialLost,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,captain,stat_hitWoodwork
12624886,home,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2722,M,188107,EUR,815097600,G,1,1,False,33.0,21.0,13.0,1.0,0.0,20.0,22.0,1.0,11.0,1.0,7.0,1.0,3.0,90.0,41.0,6.8,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,894437,EUR,921196800,D,13,13,False,27.0,18.0,4.0,1.0,0.0,5.0,10.0,13.0,17.0,1.0,4.0,,,90.0,51.0,6.8,15.0,2,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182,373,M,1134250,EUR,1039478400,D,6,6,False,27.0,24.0,6.0,3.0,0.0,18.0,19.0,6.0,8.0,3.0,1.0,,,90.0,44.0,7.3,3.0,0,1.0,2.0,9.0,,,,,,1.0,3.0,1.0,,2.0,,,Saad Al-Mousa,,3.0,5.0,,,,,,,,,,,
12624886,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4062,M,99545,EUR,684374400,D,2,2,False,42.0,35.0,6.0,2.0,0.0,35.0,39.0,,3.0,9.0,2.0,,,90.0,56.0,6.9,8.0,0,3.0,,4.0,,,,,,1.0,,,1.0,,,,,,,1.0,DaniloP,,,,,,,,,,
12624886,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179,398,M,847235,EUR,712627200,D,15,15,False,41.0,35.0,6.0,2.0,0.0,26.0,29.0,9.0,13.0,7.0,3.0,,,90.0,64.0,7.5,8.0,1,1.0,4.0,2.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,1.0,3.0,1.0,1.0,,,,,,
12624886,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169,44806,M,234148,EUR,670204800,M,7,7,False,40.0,34.0,5.0,4.0,1.0,18.0,22.0,16.0,18.0,4.0,11.0,,,90.0,59.0,7.7,7.0,0,,3.0,5.0,1.0,2.0,2.0,,,,2.0,1.0,,,,1.0,,,2.0,1.0,nglkante,,1.0,,,1.0,1.0,,,,
12624886,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187,9249,M,243585,EUR,751334400,M,8,8,False,24.0,21.0,2.0,1.0,0.0,18.0,19.0,3.0,5.0,6.0,6.0,,,90.0,42.0,6.9,5.0,0,1.0,3.0,5.0,1.0,,,,,2.0,4.0,,1.0,1.0,,,,,2.0,,Fabinho,,1.0,,,,,,,,
12624886,home,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7562,M,855817,EUR,931305600,M,19,19,False,30.0,25.0,1.0,1.0,2.0,5.0,5.0,25.0,32.0,,3.0,,,90.0,42.0,8.6,8.0,1,,2.0,1.0,,2.0,1.0,,1.0,,,,,,2.0,6.0,,,,,moussadiaby,7.0,1.0,,,,2.0,5.0,,,
12624886,home,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14747,M,846081,EUR,899164800,M,10,10,False,42.0,36.0,,,0.0,19.0,19.0,17.0,23.0,,4.0,,,90.0,67.0,6.8,18.0,1,1.0,8.0,6.0,4.0,2.0,2.0,,1.0,,,,4.0,2.0,1.0,,,,,3.0,houssem_aouar,,1.0,,,1.0,,,,,
12624886,home,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5144,M,361798,EUR,876268800,M,34,34,False,14.0,10.0,2.0,1.0,0.0,1.0,3.0,9.0,12.0,1.0,1.0,,,88.0,27.0,7.9,8.0,3,,7.0,3.0,1.0,1.0,,,,,1.0,1.0,,3.0,1.0,,,,,2.0,StevenBergwijn,1.0,1.0,3.0,2.0,1.0,,,1.0,,
12624886,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194410,M,3306,EUR,566870400,F,9,9,False,28.0,22.0,2.0,1.0,0.0,6.0,6.0,16.0,22.0,,1.0,,,90.0,40.0,7.1,10.0,3,,2.0,3.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,,,,2.0,KBenz9,,,2.0,1.0,,,,1.0,True,
12624886,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,1048371,EUR,1016150400,M,14,14,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,,,12.0,11.0,6.7,1.0,0,,,1.0,,,,,,1.0,1.0,1.0,,,,,Awad Al Nashri,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172,241,M,791417,EUR,763344000,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174,531,M,872275,EUR,801964800,F,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624886,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624886,away,Al-Hilal,Bono,bono,Bono,G,37,195,54623,M,360938,EUR,670809600,G,37,37,False,15.0,14.0,5.0,4.0,0.0,13.0,13.0,1.0,2.0,1.0,3.0,2.0,2.0,90.0,19.0,6.1,1.0,0,,,,,,,,,,,,,,,,,,,,BonoY,,,,,,,,,,
12624886,away,Al-Hilal,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90162,M,138892,EUR,769996800,D,20,20,False,49.0,41.0,6.0,3.0,1.0,13.0,16.0,30.0,37.0,1.0,4.0,,,90.0,75.0,7.3,16.0,1,2.0,5.0,7.0,,3.0,2.0,1.0,,3.0,2.0,2.0,5.0,4.0,,1.0,,,,1.0,JCancelo,4.0,,,,,1.0,2.0,,,1.0
12624886,away,Al-Hilal,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,126071,EUR,677376000,D,3,3,False,35.0,32.0,5.0,3.0,0.0,18.0,19.0,14.0,16.0,,8.0,,,90.0,39.0,6.1,3.0,1,,4.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,kkoulibaly26,,2.0,,,2.0,,,,,
